A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
21,148,157,Paul Smith,M,40,1418,1:01:57,01:36,29 / 188 / 220,05:13,5:20:57,20.94,51 / 306 / 314,04:00,3:42:05,08:28,20 / 136 / 151,10:14:12
22,159,168,Rod Chaplin,M,40,1301,1:07:20,01:44,67 / 419 / 490,04:45,5:13:01,21.47,27 / 183 / 184,02:03,3:49:20,08:45,32 / 188 / 214,10:16:29
23,163,172,Johnny Estrada,M,40,1427,1:19:22,02:03,182 / 976 / 1157,06:03,5:00:28,22.37,4 / 55 / 55,04:07,3:47:14,08:40,26 / 169 / 191,10:17:14
24,165,174,ROBERT KARALIS,M,40,1350,58:05,01:30,9 / 81 / 92,04:12,5:22:35,20.83,54 / 324 / 332,03:20,3:49:06,08:44,31 / 186 / 212,10:17:18
25,172,182,Edgar Breda,M,40,1318,1:08:17,01:46,76 / 483 / 564,05:08,5:16:59,21.2,39 / 241 / 244,03:39,3:45:50,08:37,23 / 163 / 184,10:19:53
26,185,198,Peter Edge,M,40,1423,1:05:29,01:41,49 / 318 / 374,07:42,5:19:59,21,46 / 285 / 293,13:26,3:36:43,08:16,13 / 102 / 110,10:23:19
27,187,200,Kirk Morrow,M,40,1189,1:15:59,01:58,144 / 840 / 986,06:03,5:36:23,19.98,92 / 509 / 547,04:11,3:20:53,07:40,1 / 31 / 32,10:23:29
28,188,201,Eric Haefelin,M,40,1235,1:09:22,01:47,88 / 530 / 613,03:56,5:02:48,22.19,10 / 72 / 72,02:42,4:04:46,09:20,62 / 328 / 379,10:23:34
29,195,209,Claus Bruder,M,40,1435,1:06:41,01:43,53 / 362 / 423,03:19,5:05:56,21.97,16 / 103 / 103,03:34,4:06:17,09:24,66 / 346 / 399,10:25:47
30,206,222,Andre Bennatan,M,40,1311,1:00:38,01:34,22 / 149 / 170,05:31,5:19:27,21.04,43 / 274 / 281,04:32,3:57:40,09:04,51 / 265 / 300,10:27:48
31,209,226,Brad Lee,M,40,1378,1:09:28,01:47,89 / 535 / 618,05:37,5:16:10,21.25,36 / 231 / 233,03:10,3:54:09,08:56,44 / 235 / 265,10:28:34
32,217,234,Stefaan Engels,M,40,1817,1:12:13,01:52,111 / 679 / 785,03:13,5:20:05,20.99,48 / 287 / 295,03:04,3:51:30,08:50,37 / 214 / 241,10:30:05
33,226,243,Kevin Norris,M,40,1217,1:00:56,01:34,23 / 164 / 185,03:36,5:31:29,20.27,76 / 439 / 466,04:01,3:52:00,08:51,39 / 217 / 246,10:32:02
34,229,246,KevinR Watassek,M,40,1168,1:08:35,01:46,81 / 494 / 575,06:00,5:24:18,20.72,55 / 339 / 351,03:41,3:50:15,08:47,34 / 199 / 225,10:32:49
35,239,256,Hamish Gordon,M,40,1434,1:04:28,01:40,44 / 284 / 334,06:49,5:13:15,21.45,29 / 185 / 186,03:50,4:05:31,09:22,63 / 338 / 390,10:33:53
36,244,261,Tim Winestorfer,M,40,1474,1:02:14,01:36,32 / 195 / 228,04:18,5:16:30,21.23,37 / 235 / 238,03:29,4:08:07,09:28,69 / 355 / 410,10:34:38
37,246,263,Patrick Macleod,M,40,1353,56:34,01:27,6 / 72 / 81,03:51,5:12:06,21.53,24 / 171 / 172,02:48,4:19:32,09:54,88 / 472 / 542,10:34:51
38,259,279,Richard Miller,M,40,1402,1:01:39,01:35,26 / 181 / 211,05:40,5:35:52,20.01,89 / 500 / 534,04:26,3:49:55,08:46,33 / 194 / 220,10:37:32
39,261,281,Ron Gillen,M,40,1314,1:10:03,01:48,93 / 565 / 653,04:22,5:08:15,21.8,19 / 116 / 116,03:10,4:11:57,09:36,75 / 404 / 464,10:37:47
40,263,283,Steven Stein,M,40,1391,1:15:02,01:56,137 / 810 / 947,06:00,5:15:29,21.3,35 / 225 / 227,04:30,3:57:22,09:03,50 / 262 / 297,10:38:23
41,267,288,Georg Birkeneder,M,40,1381,1:05:12,01:41,48 / 314 / 369,04:05,5:05:44,21.98,15 / 100 / 100,02:31,4:21:42,09:59,92 / 490 / 565,10:39:14
42,272,293,Zack Otruba,M,40,1224,58:09,01:30,10 / 85 / 97,04:26,5:20:00,21,47 / 286 / 294,02:47,4:14:06,09:41,79 / 428 / 493,10:39:28
43,275,297,Raymond Britt,M,40,1000,1:10:35,01:49,98 / 601 / 691,05:33,5:35:07,20.05,88 / 493 / 527,02:18,3:46:42,08:39,25 / 166 / 188,10:40:15
44,280,302,Joe Vagi,M,40,1462,1:03:16,01:38,38 / 224 / 265,04:01,5:29:24,20.4,67 / 402 / 423,02:47,4:01:37,09:13,57 / 307 / 348,10:41:05
45,289,312,Russell Arnold,M,40,1322,1:04:32,01:40,46 / 286 / 336,05:45,5:29:58,20.37,69 / 414 / 436,03:43,3:59:16,09:07,54 / 280 / 317,10:43:14
46,293,318,Philip Bergman,M,40,1368,1:12:38,01:52,118 / 700 / 810,08:14,5:13:51,21.41,31 / 198 / 200,06:26,4:03:21,09:17,60 / 320 / 367,10:44:30
47,298,324,Markus Frommlet,M,40,1221,1:09:38,01:48,91 / 543 / 628,06:17,5:44:36,19.5,123 / 638 / 708,04:56,3:39:48,08:23,16 / 119 / 130,10:45:15
48,300,326,WILLIAM BAKER,M,40,1431,1:08:19,01:46,77 / 484 / 565,05:45,5:17:18,21.18,40 / 248 / 251,03:56,4:10:11,09:32,74 / 380 / 438,10:45:29
49,303,330,Don Livingston,M,40,1188,54:08,01:24,1 / 23 / 24,05:17,5:35:06,20.05,87 / 492 / 526,05:18,4:06:08,09:23,65 / 343 / 396,10:45:57
50,308,335,Larry Schonhardt,M,40,1448,1:01:44,01:35,27 / 184 / 215,04:42,5:25:31,20.64,56 / 355 / 369,02:21,4:12:45,09:38,77 / 413 / 476,10:47:03
51,312,339,Harry Sowieja,M,40,1436,1:08:35,01:46,80 / 494 / 575,05:03,5:12:45,21.49,25 / 178 / 179,02:35,4:18:34,09:52,87 / 462 / 530,10:47:32
52,315,343,BRAD MOORE,M,40,1413,1:01:45,01:35,28 / 185 / 216,04:30,5:06:18,21.94,17 / 104 / 104,02:17,4:33:03,10:25,110 / 605 / 706,10:47:53
53,318,347,william garry,M,40,1344,59:39,01:32,19 / 123 / 139,04:21,5:22:34,20.83,53 / 323 / 331,04:32,4:17:36,09:49,85 / 450 / 518,10:48:42
54,324,356,David Brett,M,40,1223,1:07:26,01:44,68 / 425 / 497,04:50,5:38:23,19.86,100 / 543 / 585,04:12,3:55:02,08:58,46 / 241 / 275,10:49:53
55,326,358,DanielM. Veltri,M,40,1167,1:12:24,01:52,114 / 690 / 798,07:13,5:43:40,19.55,117 / 623 / 690,04:41,3:42:26,08:29,21 / 140 / 157,10:50:24
56,341,376,RICHARD MONTGOMERY,M,40,1407,1:12:42,01:52,119 / 702 / 812,04:50,5:44:51,19.49,124 / 642 / 712,02:58,3:48:10,08:42,29 / 177 / 201,10:53:31
57,344,379,Juan Vazquez,M,40,1439,1:21:32,02:06,201 / 1051 / 1251,07:41,5:26:29,20.58,60 / 367 / 381,05:40,3:52:33,08:52,41 / 224 / 254,10:53:55
58,348,383,Russell Seideman,M,40,1363,1:12:54,01:53,121 / 712 / 822,06:33,5:44:34,19.5,122 / 636 / 706,02:42,3:47:42,08:41,27 / 173 / 197,10:54:25
59,350,385,Thomas Hardin,M,40,1181,58:18,01:30,12 / 90 / 103,03:32,5:19:43,21.02,44 / 279 / 287,03:21,4:30:01,10:18,106 / 570 / 666,10:54:55
60,357,392,Timothy Dellemann,M,40,1252,59:34,01:32,18 / 121 / 136,06:29,5:04:10,22.09,12 / 81 / 81,03:55,4:41:32,10:44,126 / 691 / 812,10:55:40
61,363,398,Donald Haener,M,40,1303,1:02:18,01:36,33 / 198 / 232,07:46,5:30:33,20.33,70 / 421 / 445,06:45,4:09:16,09:30,73 / 374 / 431,10:56:38
62,366,401,MichaelG. Morrow,M,40,1165,55:11,01:25,2 / 39 / 44,05:18,5:38:39,19.84,101 / 547 / 589,03:48,4:14:18,09:42,80 / 430 / 495,10:57:14
63,368,403,STEVE SWAVELY,M,40,1412,1:12:04,01:51,110 / 673 / 778,07:10,5:32:19,20.22,80 / 453 / 482,04:31,4:01:22,09:12,56 / 303 / 344,10:57:26
64,374,410,Claude Winter,M,40,1192,1:15:36,01:57,143 / 829 / 972,08:34,5:31:35,20.27,77 / 441 / 468,07:55,3:54:17,08:56,45 / 236 / 266,10:57:57
65,375,411,Vince Kelly,M,40,1429,1:16:54,01:59,156 / 889 / 1047,03:35,5:19:52,21.01,45 / 283 / 291,04:08,4:13:30,09:40,78 / 424 / 488,10:57:59
66,387,428,Larry Orlando,M,40,1225,1:11:41,01:51,106 / 653 / 754,08:38,5:50:26,19.18,139 / 724 / 808,05:26,3:45:05,08:35,22 / 155 / 175,11:01:16
67,395,438,DAVID BARZETTI,M,40,1291,1:02:34,01:37,34 / 205 / 239,05:01,5:43:23,19.57,115 / 620 / 684,02:56,4:08:35,09:29,70 / 361 / 416,11:02:29
68,401,446,John MorvantIII,M,40,1347,1:25:59,02:13,225 / 1180 / 1402,06:58,5:38:08,19.87,97 / 536 / 576,05:19,3:47:59,08:42,28 / 175 / 199,11:04:23
69,405,450,Kevin Seelman,M,40,1388,1:10:30,01:49,96 / 595 / 684,05:51,5:51:30,19.12,140 / 741 / 828,04:04,3:53:06,08:53,42 / 228 / 258,11:05:01
70,406,451,Bernardo Huesca,M,40,1267,56:05,01:27,3 / 58 / 64,03:26,5:33:57,20.12,84 / 479 / 511,05:37,4:26:15,10:09,99 / 538 / 628,11:05:20
71,411,458,Jon Logan,M,40,1201,1:19:22,02:03,183 / 976 / 1157,03:39,5:31:06,20.3,73 / 432 / 459,05:36,4:06:35,09:24,67 / 347 / 400,11:06:18
72,418,467,Thomas Opel,M,40,1382,1:17:18,02:00,161 / 899 / 1063,07:13,5:45:44,19.44,125 / 655 / 726,04:35,3:53:26,08:54,43 / 231 / 261,11:08:16
73,424,475,Jesus McKelligan,M,40,1351,1:15:25,01:57,141 / 824 / 965,08:39,5:46:56,19.37,128 / 673 / 748,03:13,3:55:33,08:59,49 / 246 / 281,11:09:46
74,435,488,SCOTT HERO,M,40,1380,1:20:37,02:05,194 / 1030 / 1222,05:15,5:25:37,20.64,57 / 356 / 370,02:29,4:17:44,09:50,86 / 454 / 522,11:11:42
75,441,494,Stephen Hope,M,40,1174,1:08:51,01:46,83 / 502 / 584,05:00,5:30:42,20.32,72 / 422 / 447,02:14,4:25:45,10:08,96 / 532 / 621,11:12:32
76,457,515,Michael Baldwin,M,40,1208,1:14:46,01:56,132 / 802 / 934,09:50,5:37:45,19.9,95 / 529 / 569,07:37,4:05:55,09:23,64 / 340 / 393,11:15:53
77,458,516,Mike Ouellet,M,40,1219,1:20:03,02:04,190 / 1013 / 1203,09:24,5:32:30,20.21,81 / 456 / 486,07:04,4:07:07,09:25,68 / 349 / 402,11:16:08
78,460,519,Ben Hewett,M,40,1406,1:17:43,02:00,166 / 921 / 1088,03:57,5:28:24,20.46,65 / 389 / 406,03:55,4:22:37,10:01,93 / 499 / 574,11:16:36
79,462,521,Wayne DelCorral,M,40,1357,1:18:54,02:02,174 / 949 / 1122,07:18,5:49:38,19.22,138 / 712 / 795,05:51,3:55:05,08:58,47 / 243 / 278,11:16:46
80,467,527,Larry Orgill,M,40,1308,1:08:21,01:46,78 / 485 / 566,03:37,5:31:23,20.28,75 / 437 / 464,05:30,4:28:50,10:15,103 / 562 / 657,11:17:41
81,468,528,Daivd Townsend,M,40,1191,1:06:56,01:43,59 / 382 / 449,06:18,5:34:13,20.11,85 / 481 / 513,02:53,4:27:30,10:12,100 / 551 / 644,11:17:50
82,476,536,Iain Parsons,M,40,1416,1:11:17,01:50,103 / 640 / 739,04:16,5:13:27,21.44,30 / 187 / 188,06:34,4:43:50,10:50,130 / 715 / 839,11:19:24
83,485,545,MARK HASSELL,M,40,1372,1:13:21,01:53,123 / 730 / 844,10:17,5:26:11,20.6,58 / 361 / 375,09:49,4:21:28,09:58,91 / 487 / 561,11:21:06
84,493,555,Randy Shelden,M,40,1446,1:08:23,01:46,79 / 487 / 568,06:50,5:48:33,19.28,132 / 696 / 773,04:20,4:16:11,09:46,81 / 440 / 505,11:24:17
85,495,557,Javier Valero,M,40,1197,1:14:49,01:56,134 / 806 / 938,05:09,5:49:34,19.22,137 / 711 / 794,02:39,4:12:14,09:37,76 / 406 / 466,11:24:25
86,499,562,CHARLES RUSH,M,40,1453,1:14:07,01:55,130 / 772 / 898,05:28,5:33:47,20.13,83 / 475 / 507,03:22,4:28:19,10:14,102 / 557 / 651,11:25:03
87,505,569,Edward Buck,M,40,1245,1:07:00,01:44,61 / 391 / 459,04:50,5:31:45,20.26,78 / 445 / 472,03:46,4:38:50,10:38,116 / 658 / 773,11:26:11
88,512,576,Felipe Praget,M,40,1455,1:06:20,01:43,50 / 342 / 401,04:50,6:08:58,18.21,178 / 943 / 1076,09:26,3:57:46,09:04,52 / 268 / 303,11:27:20
89,514,578,Mario Deicher,M,40,1172,1:20:44,02:05,198 / 1036 / 1230,07:33,5:58:00,18.77,156 / 831 / 934,05:46,3:55:25,08:59,48 / 245 / 280,11:27:28
90,518,582,Jud Beachler,M,40,1373,1:03:27,01:38,40 / 236 / 277,08:41,5:52:36,19.06,142 / 757 / 846,05:52,4:17:29,09:49,84 / 448 / 516,11:28:05
91,530,598,Randy Whorton,M,40,1257,1:07:06,01:44,64 / 403 / 471,05:44,5:43:56,19.54,120 / 628 / 696,04:03,4:29:37,10:17,104 / 567 / 663,11:30:26
92,538,608,ROBERT THEUNE,M,40,1246,1:03:13,01:38,37 / 222 / 262,09:58,5:31:21,20.28,74 / 436 / 463,06:54,4:40:42,10:42,123 / 681 / 801,11:32:08
93,540,610,Kip Grossman,M,40,1262,1:19:01,02:02,178 / 958 / 1132,05:15,5:16:34,21.23,38 / 237 / 240,09:35,4:41:56,10:45,127 / 696 / 818,11:32:21
94,543,613,Nicholas Laenen,M,40,1298,1:15:17,01:56,140 / 818 / 958,06:16,5:47:04,19.36,129 / 674 / 749,03:18,4:21:07,09:57,90 / 484 / 557,11:33:02
95,545,616,Scott Petersohn,M,40,1390,1:01:36,01:35,25 / 180 / 210,03:59,5:26:52,20.56,62 / 373 / 387,06:57,4:54:21,11:14,158 / 806 / 951,11:33:45
96,552,624,A.Martin Grigio,M,40,1336,1:09:12,01:47,86 / 519 / 602,04:36,5:28:36,20.45,66 / 392 / 409,04:15,4:48:50,11:01,141 / 753 / 889,11:35:29
97,555,627,Matthew Guzik,M,40,1327,1:20:08,02:04,191 / 1016 / 1206,07:20,6:12:20,18.05,187 / 984 / 1122,04:35,3:52:03,08:51,40 / 218 / 247,11:36:26
98,561,633,Christopher Joyce,M,40,1360,1:06:34,01:43,51 / 354 / 414,04:57,5:20:09,20.99,49 / 289 / 297,02:54,5:02:32,11:32,172 / 863 / 1026,11:37:06
99,562,634,Robert Smrekar,M,40,1405,1:14:48,01:56,133 / 804 / 936,04:21,5:13:04,21.47,28 / 184 / 185,02:51,5:02:02,11:31,169 / 855 / 1018,11:37:06
100,573,645,Nick Boyer,M,40,1209,1:16:24,01:58,148 / 863 / 1014,08:22,5:39:51,19.77,104 / 568 / 616,05:51,4:28:00,10:13,101 / 553 / 646,11:38:28
101,574,646,Read Taylor,M,40,1330,1:12:48,01:53,120 / 705 / 815,06:48,5:43:45,19.55,119 / 625 / 692,05:06,4:30:08,10:18,107 / 573 / 669,11:38:35
102,577,649,ThomasC. Flaherty,M,40,1161,58:46,01:31,13 / 108 / 122,03:52,5:40:44,19.72,107 / 588 / 640,03:08,4:52:51,11:10,154 / 796 / 938,11:39:21
103,582,655,Ray McIntyre,M,40,1444,1:19:34,02:03,185 / 994 / 1176,08:19,5:56:22,18.86,155 / 814 / 915,07:21,4:08:47,09:29,71 / 367 / 422,11:40:23
104,583,657,Daniel Dungan,M,40,1470,1:22:25,02:08,206 / 1083 / 1291,04:35,6:11:27,18.09,185 / 976 / 1112,04:22,3:57:58,09:04,53 / 270 / 305,11:40:47
105,587,662,Mark Want,M,40,1254,1:07:05,01:44,63 / 402 / 470,08:04,6:02:24,18.54,165 / 881 / 996,07:56,4:16:31,09:47,82 / 441 / 506,11:42:00
106,595,672,Michael Bedke,M,40,1280,1:19:06,02:02,179 / 965 / 1139,09:39,5:46:38,19.39,127 / 666 / 741,07:36,4:20:29,09:56,89 / 479 / 551,11:43:28
107,604,684,StevenR. Beranek,M,40,1292,1:07:54,01:45,72 / 463 / 537,05:59,5:10:53,21.62,23 / 151 / 152,04:30,5:15:42,12:02,187 / 970 / 1157,11:44:58
108,613,695,Bradley Hoag,M,40,1287,1:10:33,01:49,97 / 599 / 688,04:27,5:43:01,19.59,114 / 616 / 677,05:22,4:43:38,10:49,128 / 712 / 836,11:47:01
109,615,697,Ted Depatie,M,40,1467,1:07:02,01:44,62 / 394 / 462,06:26,5:36:44,19.96,94 / 513 / 552,04:29,4:52:25,11:09,151 / 792 / 933,11:47:06
110,621,704,Keith Mansfield,M,40,1211,59:04,01:31,14 / 112 / 126,06:51,5:47:17,19.35,131 / 677 / 752,07:02,4:48:01,10:59,139 / 747 / 881,11:48:15
111,624,708,Bruce Westerhoff,M,40,1213,1:03:41,01:38,42 / 252 / 297,04:57,5:13:59,21.4,32 / 199 / 201,04:02,5:22:16,12:18,196 / 1021 / 1217,11:48:55
112,628,712,Michael Scheinberg,M,40,1454,1:07:47,01:45,70 / 452 / 525,07:28,5:38:03,19.88,96 / 532 / 572,03:46,4:52:15,11:09,150 / 791 / 932,11:49:19
113,637,722,Stefan Rink,M,40,1317,1:16:11,01:58,145 / 852 / 1000,08:13,5:55:18,18.91,152 / 800 / 898,06:04,4:25:12,10:07,95 / 528 / 615,11:50:58
114,648,733,Tom Ryan,M,40,1312,1:03:41,01:38,41 / 252 / 297,09:42,5:35:58,20,90 / 502 / 536,10:39,4:52:33,11:09,152 / 793 / 934,11:52:33
115,660,749,BERNARD BASKI,M,40,1466,1:11:58,01:51,109 / 670 / 774,03:17,5:09:09,21.74,21 / 127 / 127,02:41,5:27:00,12:28,208 / 1056 / 1262,11:54:05
116,661,750,MARK SLATER,M,40,1272,1:10:28,01:49,95 / 593 / 681,04:50,5:27:43,20.51,64 / 382 / 398,03:06,5:08:02,11:45,176 / 899 / 1068,11:54:09
117,662,751,Wayne Gierke,M,40,1463,1:01:13,01:35,24 / 170 / 195,05:07,5:26:16,20.6,59 / 363 / 377,04:00,5:17:38,12:07,192 / 993 / 1185,11:54:14
118,667,759,DAVID DASHIELL,M,40,1433,1:12:27,01:52,115 / 692 / 800,05:29,5:42:30,19.62,111 / 606 / 665,06:09,4:49:00,11:01,142 / 758 / 894,11:55:35
119,676,773,Michael Tucker,M,40,1204,1:14:03,01:55,128 / 769 / 894,05:51,6:01:25,18.59,163 / 869 / 981,06:09,4:29:48,10:17,105 / 568 / 664,11:57:16
120,696,798,Anders Heidemann,M,41,1238,1:17:02,01:59,157 / 893 / 1052,06:35,5:31:59,20.24,79 / 449 / 478,04:07,5:02:24,11:32,171 / 860 / 1023,12:02:07
121,699,801,Eric Wiesner,M,40,1248,1:10:57,01:50,100 / 623 / 716,11:37,6:16:53,17.83,192 / 1026 / 1174,06:05,4:17:13,09:49,83 / 445 / 513,12:02:45
122,702,804,Kenneth Price,M,40,1464,1:23:50,02:10,216 / 1120 / 1335,11:37,5:40:36,19.73,106 / 585 / 637,07:11,4:40:05,10:41,120 / 674 / 792,12:03:19
123,703,805,Lane Ziegler,M,40,1263,1:16:34,01:58,153 / 871 / 1025,08:16,5:42:25,19.63,110 / 603 / 661,09:37,4:46:29,10:56,136 / 730 / 862,12:03:21
124,704,806,CHARLES DECKER,M,40,1230,1:06:58,01:44,60 / 387 / 455,07:15,5:43:44,19.55,118 / 624 / 691,06:03,4:59:24,11:25,164 / 837 / 995,12:03:24
125,717,820,Gregory George,M,40,1332,1:20:38,02:05,195 / 1031 / 1223,05:50,6:09:35,18.18,182 / 951 / 1085,03:41,4:25:54,10:08,97 / 535 / 624,12:05:38
126,723,827,Alejandr Barrios-Gomez,M,40,1199,1:07:12,01:44,65 / 409 / 478,06:14,5:58:33,18.74,157 / 835 / 939,03:54,4:51:27,11:07,149 / 786 / 927,12:07:20
127,724,828,Brian Stecker,M,40,1398,1:11:56,01:51,108 / 668 / 770,06:34,5:27:10,20.54,63 / 379 / 393,04:20,5:17:25,12:06,191 / 990 / 1182,12:07:25
128,739,847,Jerry Lynch,M,40,1215,1:17:25,02:00,164 / 905 / 1071,07:40,5:47:12,19.35,130 / 676 / 751,07:31,4:49:35,11:03,146 / 770 / 906,12:09:23
129,747,857,Brad Rodemoyer,M,40,1226,1:16:13,01:58,146 / 854 / 1002,04:09,6:01:58,18.57,164 / 876 / 990,03:48,4:44:24,10:51,131 / 721 / 846,12:10:32
130,755,868,Jeffrey Anderson,M,40,1326,1:04:30,01:40,45 / 285 / 335,08:23,6:09:04,18.21,179 / 946 / 1079,12:25,4:39:16,10:39,118 / 664 / 781,12:13:38
131,758,873,Luis Gely,M,40,1421,1:17:47,02:00,168 / 927 / 1094,09:00,6:00:56,18.62,161 / 861 / 972,06:50,4:39:52,10:40,119 / 672 / 790,12:14:25
132,764,881,MICHAEL RANDALL,M,40,1395,1:06:54,01:43,57 / 377 / 444,06:52,6:09:11,18.2,180 / 947 / 1080,07:01,4:45:40,10:54,133 / 726 / 855,12:15:38
133,767,885,Tom Wilkas,M,40,1170,1:07:16,01:44,66 / 414 / 485,06:01,5:39:24,19.8,102 / 556 / 602,05:34,5:17:44,12:07,193 / 994 / 1186,12:15:59
134,773,892,Steve O'Day,M,40,1286,56:05,01:27,4 / 58 / 64,05:53,6:05:24,18.39,171 / 908 / 1031,08:12,5:01:44,11:31,167 / 851 / 1013,12:17:18
135,775,894,Gib Parrell,M,40,1335,1:23:12,02:09,213 / 1103 / 1314,07:43,5:54:30,18.96,151 / 790 / 888,05:18,4:47:01,10:57,137 / 734 / 868,12:17:44
136,779,898,Joe Pardo,M,40,1471,1:15:35,01:57,142 / 828 / 970,05:35,5:36:37,19.96,93 / 511 / 549,06:14,5:14:08,11:59,182 / 953 / 1137,12:18:09
137,786,906,ROBERT MITCHELL,M,40,1374,1:17:43,02:00,167 / 921 / 1088,09:21,5:53:26,19.01,146 / 768 / 864,08:58,4:50:45,11:05,148 / 782 / 921,12:20:13
138,790,910,Eric Levison,M,40,1370,1:14:07,01:55,129 / 772 / 898,10:46,5:58:47,18.73,159 / 842 / 949,08:10,4:49:10,11:02,143 / 760 / 896,12:21:00
139,802,924,Gary Hartnagel,M,40,1247,1:17:17,02:00,160 / 898 / 1062,06:52,6:06:10,18.35,173 / 914 / 1039,03:59,4:48:39,11:01,140 / 750 / 885,12:22:57
140,815,939,Alvaro Narvaez,M,40,1231,1:04:50,01:40,47 / 297 / 348,07:51,5:48:56,19.26,134 / 702 / 781,06:40,5:16:27,12:04,188 / 976 / 1166,12:24:44
141,817,941,Soenke Koerber,M,40,1447,1:19:48,02:03,187 / 1004 / 1190,07:05,5:58:35,18.74,158 / 839 / 945,10:00,4:49:27,11:02,145 / 767 / 903,12:24:55
142,820,944,JamesM. Johnston,M,40,1232,1:23:57,02:10,218 / 1124 / 1339,04:20,5:53:16,19.02,144 / 767 / 860,07:22,4:56:39,11:19,162 / 820 / 972,12:25:34
143,824,952,Bruce Munies,M,40,1244,1:26:32,02:14,227 / 1189 / 1414,09:24,6:04:55,18.42,170 / 905 / 1027,05:31,4:40:32,10:42,122 / 678 / 798,12:26:54
