A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
37,215,230,MATTHIAS MOLDENHAUER,M,40,1367,1:16:25,01:58,176 / 876 / 1031,05:22,5:14:38,21.36,49 / 300 / 313,04:46,3:33:14,08:08,15 / 121 / 132,00:00
38,219,235,Todd Schoelen,M,40,1277,1:09:30,01:47,84 / 485 / 561,05:26,5:25:09,20.67,83 / 443 / 476,04:10,3:31:01,08:03,14 / 109 / 117,00:00
39,220,236,Dave Erickson,M,40,1231,1:22:48,02:08,235 / 1123 / 1333,05:33,5:03:35,22.14,19 / 148 / 149,04:36,3:39:04,08:21,29 / 160 / 173,00:00
40,226,242,Stuart Trager,M,40,1223,1:10:55,01:50,115 / 595 / 686,04:44,5:21:33,20.9,72 / 398 / 423,03:29,3:36:31,08:15,22 / 147 / 159,00:00
41,236,254,OSI SCHERER,M,40,1098,1:12:06,01:52,131 / 654 / 756,05:23,5:14:40,21.36,50 / 302 / 315,03:10,3:46:19,08:38,44 / 225 / 248,00:00
42,239,257,ANGELO BABIN,M,40,1135,1:17:50,02:00,192 / 931 / 1093,05:24,5:05:05,22.03,29 / 175 / 176,03:35,3:46:31,08:38,45 / 227 / 250,04:00
43,242,260,WILLIAM BARTON,M,40,1215,1:06:09,01:42,52 / 320 / 377,06:18,5:20:25,20.97,68 / 379 / 400,05:33,3:44:32,08:34,41 / 203 / 223,00:00
44,248,266,Chris Rooney,M,40,1180,58:25,01:30,3 / 69 / 79,03:57,5:14:06,21.39,46 / 294 / 307,03:09,4:04:12,09:19,78 / 365 / 425,00:00
45,257,277,Michael Snuffer,M,40,1102,1:04:36,01:40,36 / 247 / 286,05:45,5:15:09,21.32,52 / 307 / 322,04:15,3:55:55,09:00,63 / 291 / 330,00:00
46,258,278,Laurent Rouaud,M,40,1199,1:05:17,01:41,45 / 288 / 336,05:17,5:25:30,20.65,84 / 445 / 479,03:48,3:45:48,08:37,42 / 219 / 241,00:00
47,260,281,Bill Wainwright,M,40,1253,1:02:02,01:36,17 / 176 / 206,04:30,5:14:30,21.37,47 / 298 / 311,05:54,3:59:04,09:07,69 / 321 / 370,00:00
48,261,282,ERIC HAEFELIN,M,40,1298,1:11:03,01:50,117 / 603 / 695,04:31,5:13:27,21.44,44 / 285 / 296,02:44,3:54:17,08:56,58 / 282 / 318,00:00
49,266,288,Patrick Autissier,M,40,1179,1:01:14,01:35,13 / 150 / 175,06:54,5:20:13,20.99,66 / 377 / 398,04:41,3:54:27,08:56,60 / 286 / 323,00:00
50,271,294,Peter Spagnoli,M,40,1335,1:12:03,01:51,130 / 650 / 750,04:58,5:18:15,21.12,63 / 351 / 370,02:59,3:50:04,08:46,52 / 258 / 284,00:00
51,277,302,FRANK HODGES,M,40,1197,1:21:41,02:06,227 / 1077 / 1279,04:08,5:15:46,21.28,55 / 318 / 333,03:03,3:41:04,08:26,34 / 174 / 190,04:00
52,279,305,RANDY MELKO,M,40,1161,1:06:25,01:43,54 / 329 / 386,04:24,5:35:05,20.05,122 / 600 / 653,03:10,3:37:09,08:17,24 / 149 / 161,04:00
53,286,313,Mark Barnett,M,40,1371,1:12:25,01:52,133 / 666 / 770,05:22,5:19:14,21.05,65 / 366 / 387,04:50,3:49:13,08:44,50 / 250 / 275,00:00
54,289,316,MARCUS WALLENHORST,M,40,1172,58:42,01:31,4 / 77 / 87,04:02,5:08:13,21.8,36 / 209 / 212,02:59,4:17:30,09:49,113 / 509 / 600,00:00
55,295,322,GLENN REGENYE,M,40,1397,1:13:27,01:54,148 / 725 / 843,05:26,5:30:17,20.35,104 / 526 / 572,06:33,3:37:18,08:17,25 / 150 / 162,00:00
56,298,326,Edwin Herd,M,40,1244,1:07:19,01:44,61 / 372 / 435,04:38,5:02:14,22.23,18 / 126 / 126,03:33,4:16:14,09:46,109 / 490 / 576,00:00
57,300,330,RICHARD TREMBLAY,M,40,1173,1:10:06,01:48,101 / 548 / 633,04:12,5:00:59,22.33,15 / 113 / 113,03:26,4:15:57,09:46,108 / 488 / 574,00:00
58,301,331,Wallace Davis,M,40,1300,1:14:43,01:56,162 / 803 / 941,07:56,5:28:30,20.46,96 / 488 / 529,04:05,3:39:56,08:23,30 / 165 / 181,00:00
59,304,334,Paul Gaston,M,40,1129,1:12:09,01:52,132 / 657 / 759,07:06,5:16:31,21.23,58 / 329 / 345,02:56,3:57:38,09:04,67 / 305 / 350,00:00
60,308,340,KARL KOBLMILLER,M,40,1366,1:01:15,01:35,14 / 151 / 176,04:19,5:17:27,21.17,59 / 338 / 356,03:27,4:07:05,09:25,86 / 391 / 455,04:00
61,317,350,Larry Orlando,M,40,1290,1:08:31,01:46,73 / 436 / 504,04:15,5:05:18,22.01,31 / 178 / 179,02:52,4:18:47,09:52,115 / 520 / 613,00:00
62,318,351,MIRKO JUERGENS,M,40,1097,1:11:11,01:50,120 / 611 / 706,05:50,5:18:43,21.08,64 / 358 / 378,04:55,3:59:05,09:07,70 / 322 / 372,00:00
63,320,353,RICHARD HAIG JR,M,40,1116,1:13:48,01:54,153 / 749 / 876,05:30,5:40:12,19.75,138 / 670 / 741,03:23,3:36:57,08:16,23 / 148 / 160,00:00
64,323,356,Charles Decker,M,40,1296,1:05:06,01:41,42 / 271 / 316,05:16,5:28:30,20.46,95 / 488 / 529,05:34,3:55:51,09:00,62 / 290 / 329,00:00
65,327,362,JEFF LICCARDI,M,40,1361,1:21:04,02:05,216 / 1039 / 1231,05:45,5:22:44,20.82,75 / 415 / 442,04:38,3:47:57,08:42,48 / 234 / 258,00:00
66,328,363,Ron Feeney,M,40,1255,1:18:18,02:01,194 / 946 / 1114,05:33,5:37:23,19.92,130 / 634 / 696,05:13,3:35:55,08:14,21 / 144 / 156,00:00
67,337,372,Timothy Carroll,M,40,1175,1:09:48,01:48,93 / 517 / 601,05:21,5:13:14,21.45,42 / 282 / 291,03:23,4:12:05,09:37,101 / 444 / 520,00:00
68,340,376,David Brett,M,40,1288,1:05:17,01:41,46 / 288 / 336,05:58,5:31:14,20.29,108 / 540 / 589,05:38,3:56:28,09:01,66 / 297 / 337,00:00
69,341,377,RUSSELL ARNOLD,M,40,1379,1:07:24,01:44,63 / 376 / 439,04:30,5:21:50,20.88,73 / 401 / 426,02:34,4:08:22,09:28,89 / 401 / 468,00:00
70,345,382,SCOTT MURR,M,40,1249,1:09:54,01:48,96 / 529 / 613,07:05,5:29:30,20.39,100 / 510 / 554,05:51,3:54:23,08:56,59 / 284 / 321,00:00
71,363,404,KIRK WAYMIRE,M,40,1415,1:08:05,01:45,70 / 414 / 479,05:20,5:18:04,21.13,62 / 348 / 367,04:10,4:14:32,09:42,106 / 475 / 555,00:00
72,374,417,MICHAEL TUCKER,M,40,1270,1:04:57,01:40,39 / 258 / 301,04:35,5:42:29,19.62,144 / 704 / 786,04:27,3:54:49,08:57,61 / 289 / 326,00:00
73,381,425,Eric Gutierrez,M,40,1234,1:10:59,01:50,116 / 599 / 690,04:39,5:07:49,21.83,35 / 203 / 205,03:54,4:25:06,10:07,130 / 587 / 691,00:00
74,385,429,Jeff Heisler,M,40,1195,1:20:54,02:05,214 / 1031 / 1217,05:14,5:15:09,21.32,53 / 307 / 322,04:28,4:07:07,09:25,87 / 392 / 456,00:00
75,388,435,Brad Brigham,M,40,1108,1:06:46,01:43,58 / 342 / 399,03:54,5:14:01,21.4,45 / 292 / 305,04:21,4:24:59,10:06,129 / 585 / 689,00:00
76,390,437,Greg Alverson,M,40,1187,1:13:40,01:54,151 / 740 / 863,04:38,5:25:53,20.62,86 / 450 / 484,03:22,4:06:58,09:25,85 / 390 / 453,00:00
77,395,442,john o'brien,M,40,1336,1:13:33,01:54,150 / 731 / 852,05:52,5:17:32,21.16,60 / 341 / 359,06:06,4:12:05,09:37,102 / 444 / 520,00:00
78,398,445,PATRICE DUBLY,M,40,1251,1:03:00,01:37,24 / 199 / 233,05:05,5:04:36,22.06,26 / 167 / 168,04:48,4:34:17,10:28,155 / 690 / 823,04:00
79,400,448,KUROSCH HOJABRI,M,40,1096,1:07:27,01:44,64 / 379 / 442,04:11,5:48:56,19.26,166 / 805 / 908,02:40,3:52:49,08:53,57 / 273 / 304,00:00
80,403,451,Edward Matthews,M,40,1250,1:20:16,02:04,211 / 1012 / 1192,06:28,5:11:23,21.58,41 / 256 / 262,04:21,4:13:50,09:41,103 / 463 / 542,00:00
81,407,455,STEVEN BERANEK,M,40,1377,1:03:41,01:38,31 / 227 / 265,04:12,5:31:29,20.27,110 / 543 / 592,03:33,4:14:00,09:41,104 / 464 / 543,00:00
82,409,457,JAMES EMERY,M,40,1363,59:53,01:33,8 / 102 / 117,06:30,5:42:18,19.63,142 / 701 / 782,06:22,4:02:00,09:14,75 / 343 / 400,00:00
83,414,465,Andy Meyer,M,40,1188,1:02:42,01:37,20 / 192 / 224,07:29,5:31:35,20.27,111 / 546 / 595,06:02,4:06:28,09:24,84 / 384 / 447,04:00
84,418,472,JEROME CONVERSE,M,40,1157,1:10:21,01:49,107 / 565 / 654,08:42,5:27:09,20.54,91 / 467 / 502,04:57,4:08:09,09:28,88 / 399 / 466,00:00
85,424,478,Lou Toto,M,40,1337,1:06:55,01:43,59 / 348 / 405,04:23,5:11:22,21.58,40 / 255 / 261,03:40,4:33:50,10:27,152 / 681 / 812,00:00
86,425,481,Steven Lewis,M,40,1321,1:09:05,01:47,78 / 464 / 537,04:37,5:25:41,20.63,85 / 449 / 483,03:18,4:17:53,09:50,114 / 512 / 603,00:00
87,435,491,Bernard Maillet,M,40,1232,1:10:32,01:49,110 / 575 / 664,06:36,5:27:18,20.53,93 / 471 / 507,05:32,4:08:25,09:28,90 / 402 / 469,04:00
88,440,497,Woody Freese,M,40,1212,1:12:55,01:53,138 / 692 / 803,05:59,5:30:55,20.31,107 / 537 / 586,03:06,4:10:18,09:33,97 / 425 / 499,00:00
89,448,509,Kim Mcelligott,M,40,1165,1:18:53,02:02,204 / 977 / 1151,07:17,5:28:47,20.44,98 / 496 / 537,05:07,4:01:02,09:11,74 / 335 / 387,04:00
90,449,510,Darryl Lehtola,M,40,1113,1:13:27,01:54,147 / 725 / 843,05:50,5:30:10,20.35,102 / 523 / 569,04:20,4:11:21,09:35,100 / 437 / 512,00:00
91,455,517,CHARLES HOWARD,M,40,1124,1:12:29,01:52,134 / 668 / 772,06:31,5:50:57,19.15,176 / 841 / 952,05:37,3:52:16,08:51,55 / 268 / 299,00:00
92,457,519,Steven Kaufman,M,40,1132,1:19:29,02:03,209 / 994 / 1174,05:09,5:35:06,20.05,123 / 602 / 655,02:46,4:05:51,09:23,81 / 381 / 443,00:00
93,468,531,WILLIAM GREENLEE,M,40,1373,1:04:29,01:40,35 / 245 / 284,05:53,5:28:42,20.44,97 / 493 / 534,05:36,4:26:07,10:09,132 / 601 / 709,00:00
94,477,543,STEFAN SCHLICHTE,M,40,1368,1:10:04,01:48,100 / 547 / 632,05:32,5:43:45,19.55,149 / 719 / 805,04:12,4:10:16,09:33,96 / 424 / 498,00:00
95,486,554,JAMES MACMILLAN,M,40,1221,1:07:48,01:45,68 / 397 / 462,07:18,5:47:09,19.36,161 / 778 / 879,04:34,4:08:40,09:29,92 / 408 / 477,00:00
96,487,555,Daniel Veltri,M,40,1260,1:13:09,01:53,142 / 705 / 819,08:25,5:44:43,19.49,153 / 735 / 825,04:11,4:05:10,09:21,80 / 374 / 435,00:00
97,511,586,Clifford Anderson,M,40,1414,1:09:03,01:47,77 / 461 / 534,06:13,5:34:03,20.12,118 / 580 / 632,09:14,4:21:58,09:59,122 / 554 / 653,00:00
98,512,588,Enzo Mancini,M,40,1282,1:11:53,01:51,127 / 644 / 743,04:11,5:46:00,19.42,158 / 751 / 847,03:52,4:10:51,09:34,98 / 433 / 507,04:00
99,516,594,RAY ATKIN,M,40,1150,1:11:24,01:50,123 / 621 / 718,06:13,5:32:37,20.2,114 / 562 / 612,06:44,4:24:55,10:06,128 / 582 / 686,00:00
100,518,596,Martin Jakubow,M,40,1183,1:09:56,01:48,97 / 532 / 616,08:19,5:23:22,20.78,76 / 424 / 452,06:51,4:33:42,10:26,151 / 677 / 808,00:00
101,521,601,Tony Scott,M,40,1081,1:09:35,01:48,87 / 492 / 569,05:06,5:32:37,20.2,115 / 562 / 612,06:33,4:28:53,10:15,137 / 629 / 744,00:00
102,524,605,JAVIER WHITTINGSLOW,M,40,1235,1:16:27,01:58,179 / 879 / 1034,06:14,5:40:22,19.74,140 / 672 / 745,06:31,4:14:04,09:41,105 / 466 / 545,00:00
103,525,607,RUDI BLOCK,M,40,1218,1:11:46,01:51,125 / 638 / 737,05:42,5:27:02,20.55,90 / 465 / 500,03:44,4:35:28,10:30,159 / 696 / 833,00:00
104,529,612,Thomas Krause,M,40,1163,1:14:40,01:56,161 / 800 / 938,07:00,5:34:16,20.1,119 / 584 / 636,07:02,4:21:11,09:58,121 / 545 / 642,00:00
105,531,614,James Rosania,M,40,1406,1:02:44,01:37,21 / 193 / 225,05:20,5:26:40,20.57,87 / 458 / 493,04:55,4:40:45,10:42,174 / 743 / 894,04:00
106,536,619,Rob Torgerson,M,40,1224,1:01:07,01:34,12 / 145 / 167,04:16,5:43:39,19.55,147 / 715 / 800,04:31,4:27:22,10:12,135 / 616 / 726,04:00
107,542,625,Pieter Leezenberg,M,40,1151,1:09:35,01:48,86 / 492 / 569,08:43,5:17:59,21.13,61 / 346 / 364,06:29,4:38:43,10:38,168 / 724 / 871,04:00
108,543,626,Patrick Quinn,M,40,1376,1:08:44,01:46,75 / 447 / 518,06:09,5:41:38,19.67,141 / 693 / 771,04:54,4:24:37,10:06,126 / 579 / 683,00:00
109,558,643,STEVE LEATH,M,40,1351,1:02:10,01:36,19 / 183 / 214,05:09,5:30:40,20.32,106 / 533 / 579,07:26,4:42:55,10:47,179 / 760 / 914,00:00
110,559,644,Randy Birchler,M,40,1319,1:13:12,01:53,144 / 710 / 825,08:11,5:34:38,20.08,120 / 589 / 641,05:33,4:26:46,10:10,133 / 610 / 719,00:00
111,564,649,Robert Boehm,M,40,1315,1:10:07,01:48,103 / 550 / 636,06:08,5:31:14,20.29,109 / 540 / 589,05:09,4:36:23,10:32,162 / 704 / 842,00:00
112,568,653,MICHAEL BOLDRICK,M,40,1409,1:13:56,01:54,157 / 758 / 888,05:14,5:58:20,18.75,203 / 922 / 1054,06:01,4:06:22,09:24,83 / 383 / 446,00:00
113,573,658,Troy Potter,M,40,1164,1:14:46,01:56,163 / 807 / 945,07:03,5:59:02,18.72,206 / 935 / 1073,07:05,4:02:36,09:15,76 / 347 / 404,00:00
114,581,667,Kevin Neal,M,40,1213,1:09:27,01:47,83 / 482 / 558,06:55,5:43:51,19.54,151 / 720 / 808,07:48,4:19:25,09:54,116 / 524 / 618,04:00
115,583,669,Chuck Cates,M,40,1105,1:02:45,01:37,22 / 194 / 226,05:56,5:36:40,19.96,128 / 622 / 683,06:29,4:40:16,10:41,172 / 736 / 887,00:00
116,589,675,John Morvant,M,40,1396,1:39:10,02:34,311 / 1414 / 1739,06:54,5:48:28,19.28,165 / 798 / 900,09:22,3:48:52,08:44,49 / 246 / 271,00:00
117,590,676,ALEJANDRO COLMENERO,M,40,1317,1:12:03,01:51,129 / 650 / 750,08:22,5:45:54,19.43,157 / 749 / 844,05:56,4:20:54,09:57,118 / 539 / 635,00:00
118,593,679,STEPHAN FISCHER,M,40,1095,1:24:27,02:11,243 / 1163 / 1390,08:34,5:47:09,19.36,162 / 778 / 879,04:25,4:08:43,09:29,93 / 410 / 479,00:00
119,600,691,Eric Kroencke,M,40,1398,1:09:48,01:48,94 / 517 / 601,07:52,5:24:47,20.69,82 / 440 / 473,08:10,4:44:30,10:51,183 / 782 / 938,00:00
120,618,713,James Moseley,M,40,1375,1:01:02,01:34,10 / 136 / 157,05:12,5:27:17,20.53,92 / 470 / 505,04:02,5:00:36,11:28,225 / 940 / 1137,00:00
121,621,717,GARY PRETZER,M,40,1349,1:03:47,01:39,32 / 228 / 266,04:39,5:53:23,19.02,186 / 875 / 993,05:33,4:31:44,10:22,144 / 662 / 785,00:00
122,622,719,Carl Asker,M,40,1144,1:13:13,01:53,145 / 712 / 827,06:47,5:20:21,20.98,67 / 378 / 399,08:29,4:46:34,10:56,187 / 807 / 967,04:00
123,631,729,John Mckee,M,40,1228,1:14:59,01:56,166 / 816 / 955,05:50,5:36:04,20,126 / 614 / 671,06:07,4:37:26,10:35,164 / 712 / 852,00:00
124,633,732,Jeff Soebbing,M,40,1158,1:17:42,02:00,191 / 926 / 1088,07:34,5:30:15,20.35,103 / 525 / 571,04:07,4:41:15,10:44,176 / 746 / 898,00:00
125,638,737,Ron Marvin,M,40,1243,1:25:49,02:13,255 / 1214 / 1466,05:28,5:49:21,19.24,170 / 815 / 920,04:10,4:16:25,09:47,110 / 493 / 579,00:00
126,640,741,GREGORY GEORGE,M,40,1390,1:21:32,02:06,224 / 1064 / 1264,06:33,5:47:48,19.32,164 / 790 / 892,04:55,4:20:40,09:56,117 / 536 / 632,00:00
127,647,749,Bryan Mordecai,M,40,1167,1:09:41,01:48,91 / 506 / 586,04:11,5:26:48,20.56,88 / 460 / 495,05:22,4:52:19,11:09,204 / 848 / 1025,04:00
128,651,754,Rick Zurbriggen,M,40,1246,1:16:25,01:58,177 / 876 / 1031,16:02,5:32:30,20.21,113 / 559 / 608,09:07,4:24:41,10:06,127 / 580 / 684,04:00
129,653,756,GREGG HULL,M,40,1266,1:14:00,01:54,159 / 765 / 895,06:48,5:20:43,20.95,69 / 382 / 403,05:04,4:56:20,11:18,215 / 896 / 1084,00:00
130,655,758,SHOICHI FUJISAWA,M,40,1405,1:26:08,02:13,258 / 1222 / 1481,05:29,6:17:14,17.81,248 / 1144 / 1329,03:46,3:50:57,08:48,53 / 260 / 287,00:00
131,656,759,James Schneider,M,40,1182,1:22:23,02:07,232 / 1111 / 1317,08:45,5:32:18,20.22,112 / 557 / 606,07:44,4:32:26,10:23,146 / 668 / 792,00:00
132,659,764,Kenn Dowd,M,40,1190,1:06:31,01:43,56 / 333 / 390,06:18,5:53:11,19.03,184 / 869 / 986,06:59,4:31:06,10:20,141 / 655 / 777,00:00
133,672,778,Steven Hendricks,M,40,1418,1:15:55,01:57,170 / 852 / 1002,08:17,5:38:37,19.85,135 / 649 / 715,07:55,4:34:53,10:29,157 / 692 / 827,00:00
134,675,781,GUY LEHMAN JR,M,40,1263,1:25:51,02:13,256 / 1215 / 1468,14:31,5:29:54,20.37,101 / 518 / 563,08:49,4:26:49,10:11,134 / 612 / 722,00:00
135,676,783,kevin pilet,M,40,1200,1:18:16,02:01,193 / 943 / 1111,06:05,5:46:03,19.42,159 / 752 / 848,06:02,4:29:40,10:17,139 / 637 / 754,00:00
137,682,790,David Bell,M,40,1222,1:10:06,01:48,102 / 548 / 633,07:34,5:42:23,19.63,143 / 702 / 784,06:15,4:40:33,10:42,173 / 740 / 891,00:00
138,686,794,BILL VETTER,M,40,1276,1:09:40,01:48,90 / 501 / 581,06:01,5:23:23,20.78,77 / 425 / 453,04:34,4:59:48,11:26,220 / 928 / 1123,04:00
139,691,801,Barry Jones,M,40,1281,1:12:53,01:53,136 / 691 / 802,07:54,5:30:34,20.33,105 / 531 / 577,05:22,4:51:53,11:08,203 / 845 / 1022,00:00
140,697,807,RONALD PORTER,M,40,1407,1:17:00,01:59,186 / 900 / 1058,08:15,5:55:13,18.92,189 / 886 / 1011,04:21,4:24:14,10:05,124 / 574 / 678,00:00
141,700,810,Dominick Castellano,M,40,1207,1:11:48,01:51,126 / 640 / 739,06:34,5:37:40,19.9,132 / 639 / 702,05:19,4:47:58,10:59,192 / 816 / 980,00:00
142,703,813,Robert Murphy,M,40,1372,1:16:50,01:59,185 / 892 / 1049,10:36,5:56:57,18.83,196 / 904 / 1033,08:27,4:16:41,09:47,112 / 497 / 586,00:00
143,710,823,David Hanley,M,40,1123,1:13:12,01:53,143 / 710 / 825,08:53,5:37:35,19.91,131 / 637 / 700,06:59,4:43:58,10:50,181 / 778 / 932,00:00
144,711,824,Harry Bergmann,M,40,1304,1:16:48,01:59,184 / 891 / 1048,06:08,5:24:27,20.71,80 / 438 / 469,07:38,4:55:39,11:17,214 / 887 / 1073,00:00
145,714,828,MARK SLATER,M,40,1345,1:09:10,01:47,80 / 470 / 544,05:08,5:37:09,19.93,129 / 628 / 690,05:02,4:55:24,11:16,212 / 881 / 1067,00:00
146,715,829,Thomas O'connor,M,40,1154,1:19:25,02:03,208 / 990 / 1170,08:28,5:45:20,19.46,155 / 741 / 833,11:03,4:27:46,10:13,136 / 621 / 731,00:00
