A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
24,111,122,JOHN TRIBLE,M,40,1416,1:06:49,01:43,73 / 308 / 368,06:40,5:23:36,20.77,47 / 213 / 226,05:32,3:24:06,07:47,11 / 63 / 71,10:06:43
25,115,127,DAWSON CHERRY,M,40,1317,1:05:20,01:41,57 / 231 / 275,06:14,4:59:08,22.46,5 / 41 / 42,03:44,3:54:05,08:56,50 / 255 / 301,10:08:31
26,117,130,Dave Larson,M,40,1441,1:04:08,01:39,44 / 190 / 224,06:31,5:35:23,20.04,81 / 370 / 402,03:21,3:20:54,07:40,6 / 53 / 59,10:10:17
27,125,138,WULF KRANEIS,M,40,1400,1:07:39,01:45,80 / 332 / 397,04:24,5:05:28,22,15 / 74 / 75,02:55,3:51:47,08:50,44 / 232 / 271,10:12:13
28,129,142,MARTIN ROHRBACHER,M,40,1158,1:01:43,01:35,22 / 117 / 135,04:25,5:12:43,21.49,24 / 121 / 123,01:30,3:52:26,08:52,45 / 237 / 281,10:12:47
29,132,145,RON VANDERSLUIS,M,40,1324,57:34,01:29,6 / 41 / 44,05:41,4:58:48,22.49,4 / 40 / 41,06:05,4:05:46,09:22,85 / 390 / 466,10:13:54
30,138,151,RICHARD IZZO,M,40,1157,1:08:35,01:46,93 / 389 / 465,06:38,5:23:39,20.76,49 / 215 / 228,03:02,3:34:49,08:11,26 / 121 / 136,10:16:43
31,140,153,Darren Cox,M,40,1147,1:00:38,01:34,16 / 96 / 107,04:40,5:04:32,22.07,13 / 69 / 70,02:22,4:04:43,09:20,82 / 377 / 453,10:16:55
32,141,154,Frank Hodges,M,40,1463,1:06:24,01:43,69 / 291 / 347,05:31,5:28:39,20.45,58 / 279 / 295,03:23,3:33:13,08:08,23 / 112 / 126,10:17:10
33,142,155,Gary Williams,M,40,1333,1:12:35,01:52,147 / 574 / 690,06:41,5:05:07,22.02,14 / 72 / 73,04:27,3:49:19,08:45,39 / 210 / 241,10:18:09
34,146,159,Adrian Kehl,M,40,1348,54:58,01:25,1 / 19 / 22,04:13,5:15:05,21.33,29 / 135 / 139,04:10,4:00:34,09:10,64 / 324 / 387,10:19:00
35,156,171,Dean Vitale,M,40,1422,1:10:25,01:49,108 / 444 / 528,07:08,5:14:55,21.34,28 / 133 / 137,03:21,3:46:03,08:37,36 / 190 / 217,10:21:52
36,160,175,Holger Lindemann,M,40,1415,1:05:59,01:42,66 / 267 / 321,06:54,5:28:47,20.44,59 / 280 / 297,03:09,3:37:27,08:17,31 / 140 / 161,10:22:16
37,161,176,Michael Donahue,M,40,1266,1:08:12,01:45,87 / 368 / 440,08:27,5:23:18,20.79,45 / 207 / 219,04:42,3:37:39,08:18,32 / 142 / 163,10:22:18
38,181,201,PETER WEST,M,40,1452,1:10:39,01:49,110 / 452 / 538,06:49,5:30:35,20.33,64 / 307 / 330,04:16,3:36:58,08:16,29 / 139 / 159,10:29:17
39,188,208,JOHN SHAFER,M,40,1411,1:11:41,01:51,126 / 503 / 603,07:37,5:19:33,21.03,37 / 173 / 180,03:30,3:47:48,08:41,37 / 202 / 232,10:30:09
40,190,210,Cedric Smith,M,40,1481,1:15:11,01:56,182 / 704 / 856,06:54,5:22:50,20.82,43 / 202 / 214,03:18,3:42:35,08:29,35 / 169 / 193,10:30:48
41,195,218,Pieter-bas Leezenberg,M,40,1402,1:04:58,01:40,51 / 217 / 258,06:58,5:19:51,21.01,38 / 176 / 183,03:58,3:57:02,09:02,57 / 287 / 342,10:32:47
42,201,225,Nader Massoumi,M,40,1404,1:10:52,01:50,112 / 468 / 559,08:23,5:36:14,19.99,83 / 385 / 418,04:22,3:33:54,08:09,24 / 114 / 128,10:33:45
43,204,228,KIM TORGERSON,M,40,1413,58:14,01:30,7 / 46 / 49,04:32,5:20:24,20.97,39 / 181 / 190,04:23,4:06:43,09:25,89 / 404 / 483,10:34:16
44,205,229,DAVID RAGLAND,M,40,1260,1:03:58,01:39,42 / 182 / 215,08:44,5:28:14,20.47,57 / 275 / 291,03:58,3:49:27,08:45,40 / 213 / 244,10:34:21
45,212,239,William Glennon,M,40,1470,1:00:21,01:33,14 / 87 / 97,05:38,5:26:37,20.57,55 / 252 / 268,04:28,3:58:39,09:06,61 / 307 / 364,10:35:43
46,220,247,Larkin Carter,M,40,1454,1:09:08,01:47,98 / 410 / 489,08:28,5:18:15,21.12,35 / 167 / 173,05:15,3:56:00,09:00,55 / 278 / 332,10:37:06
47,224,251,MARK GORRIS,M,40,1136,1:09:50,01:48,105 / 428 / 509,07:31,5:43:50,19.54,116 / 507 / 551,05:28,3:30:46,08:02,19 / 98 / 112,10:37:25
48,241,270,ROD SUMMERS,M,40,1176,1:19:36,02:03,242 / 949 / 1170,05:49,5:18:55,21.07,36 / 170 / 176,03:36,3:53:55,08:55,49 / 253 / 299,10:41:51
49,247,277,CLAY JONES,M,40,1202,1:03:29,01:38,34 / 152 / 179,07:34,5:29:43,20.38,60 / 292 / 313,08:44,3:53:17,08:54,47 / 246 / 291,10:42:47
50,263,294,Mark Larsen,M,40,1316,58:18,01:30,8 / 48 / 51,05:20,5:17:34,21.16,33 / 158 / 164,05:18,4:20:29,09:56,140 / 561 / 688,10:46:59
51,264,295,MICHAEL WATSON,M,40,1138,1:08:27,01:46,92 / 384 / 459,10:18,5:32:36,20.2,67 / 326 / 351,04:26,3:51:18,08:49,42 / 227 / 264,10:47:05
52,267,298,CHRIS HAMMON,M,40,1319,1:14:31,01:55,177 / 685 / 827,05:19,5:34:52,20.07,79 / 366 / 397,04:09,3:48:24,08:43,38 / 205 / 235,10:47:15
53,273,304,Tom Ramthun,M,40,1165,1:04:50,01:40,50 / 215 / 256,05:34,5:11:55,21.54,23 / 118 / 120,04:03,4:21:38,09:59,141 / 567 / 695,10:48:00
54,278,310,Chadwick Chamier,M,40,1149,1:12:27,01:52,142 / 557 / 669,07:12,5:27:45,20.5,56 / 269 / 285,03:47,3:57:44,09:04,60 / 294 / 350,10:48:55
55,284,318,STEPHEN HIATT,M,40,1180,1:04:24,01:40,46 / 200 / 240,06:36,5:34:25,20.09,76 / 358 / 387,02:33,4:01:43,09:13,68 / 340 / 404,10:49:41
56,293,329,Ron Trentini,M,40,1104,1:04:07,01:39,43 / 189 / 223,06:00,5:26:18,20.59,53 / 245 / 261,02:56,4:13:01,09:39,111 / 468 / 573,10:52:22
57,296,333,Larry Witt,M,40,1323,1:16:05,01:58,196 / 747 / 913,09:45,5:22:25,20.84,41 / 198 / 209,04:32,4:00:12,09:10,63 / 319 / 380,10:52:59
58,301,338,Heinz Kaminski,M,40,1440,59:11,01:31,11 / 66 / 72,05:04,5:45:10,19.47,120 / 524 / 570,03:19,4:01:29,09:13,66 / 336 / 400,10:54:13
59,308,348,STEFAN FISCHER,M,40,1301,1:13:47,01:54,172 / 660 / 796,09:44,5:23:22,20.78,46 / 209 / 221,05:20,4:04:12,09:19,80 / 369 / 443,10:56:25
60,309,350,BRYAN HUGHES,M,40,1126,1:03:24,01:38,32 / 149 / 176,06:04,5:24:28,20.71,51 / 229 / 243,03:16,4:19:20,09:53,132 / 541 / 660,10:56:32
61,310,351,BERNHARD WOLF,M,40,1345,1:36:43,02:30,388 / 1449 / 1837,08:15,5:00:05,22.39,7 / 46 / 47,05:02,4:06:30,09:24,87 / 400 / 478,10:56:35
62,311,352,John Brienza,M,40,1358,1:05:11,01:41,55 / 225 / 268,04:31,5:32:53,20.19,69 / 330 / 355,02:54,4:11:13,09:35,103 / 442 / 540,10:56:42
63,317,358,Danny Burns,M,40,1251,1:06:48,01:43,72 / 307 / 367,08:37,5:34:11,20.11,75 / 356 / 384,05:34,4:02:56,09:16,75 / 354 / 425,10:58:06
64,324,365,ORLANDO GONZALEZ,M,40,1283,1:13:52,01:54,173 / 662 / 798,09:21,5:23:11,20.79,44 / 206 / 218,03:10,4:09:35,09:31,97 / 430 / 522,10:59:09
65,326,367,Luis Baquerizo,M,40,1449,1:13:52,01:54,173 / 662 / 798,10:17,5:34:10,20.11,74 / 355 / 383,03:57,3:57:14,09:03,58 / 290 / 345,10:59:30
66,338,386,CHARLES HOWARD,M,40,1362,1:11:47,01:51,127 / 508 / 608,09:40,5:35:45,20.01,82 / 381 / 414,05:43,4:01:10,09:12,65 / 333 / 396,11:04:05
67,340,388,Edwin Kohn,M,40,1355,1:03:34,01:38,36 / 158 / 186,04:44,5:26:21,20.59,54 / 247 / 263,05:20,4:25:00,10:06,150 / 610 / 747,11:04:59
68,342,391,CHRISTOPHER CRAIG,M,40,1228,1:19:33,02:03,241 / 947 / 1167,10:49,5:31:02,20.3,65 / 312 / 335,08:44,3:55:29,08:59,53 / 270 / 323,11:05:37
69,345,394,Antonio Llona,M,40,1160,1:03:48,01:39,40 / 178 / 209,08:56,5:33:20,20.16,72 / 337 / 363,04:20,4:16:03,09:46,119 / 496 / 608,11:06:27
70,346,396,John Pemberton,M,40,1214,1:07:59,01:45,82 / 341 / 408,11:07,5:48:13,19.3,132 / 563 / 620,04:51,3:54:30,08:57,52 / 258 / 308,11:06:40
71,347,397,Fadi Mashnouk,M,40,1488,1:07:36,01:45,79 / 329 / 394,06:01,5:40:52,19.71,98 / 457 / 497,04:15,4:07:59,09:27,91 / 411 / 495,11:06:43
72,350,400,TIM WALSH,M,40,1320,1:09:59,01:48,106 / 430 / 511,08:27,5:32:43,20.2,68 / 327 / 352,06:51,4:09:55,09:32,98 / 435 / 528,11:07:55
73,352,402,CHRISTOPHER STARK,M,40,1465,1:03:29,01:38,34 / 152 / 179,09:24,5:45:16,19.46,121 / 527 / 573,07:12,4:03:02,09:16,76 / 355 / 426,11:08:23
74,354,405,GREG SHATTO,M,40,1144,1:12:25,01:52,140 / 555 / 665,08:05,5:15:53,21.27,31 / 139 / 143,03:44,4:28:41,10:15,164 / 665 / 812,11:08:48
76,360,412,Luis Felipe Rivero,M,40,1187,1:12:36,01:52,148 / 576 / 692,09:52,5:38:58,19.82,92 / 425 / 461,04:23,4:03:43,09:18,78 / 364 / 438,11:09:32
75,359,411,Felipe Campos Sarmiento ,M,40,1188,1:13:03,01:53,161 / 622 / 745,10:39,5:36:27,19.97,85 / 388 / 422,06:59,4:02:24,09:15,72 / 348 / 417,11:09:32
77,363,415,John Parker,M,40,1125,1:01:45,01:35,23 / 118 / 137,05:04,5:22:48,20.82,42 / 200 / 212,03:38,4:37:40,10:35,201 / 774 / 952,11:10:55
78,368,423,HANS RUPPENTHAL,M,40,1328,1:08:20,01:46,91 / 377 / 452,09:49,5:36:37,19.96,86 / 391 / 426,03:48,4:13:38,09:40,112 / 474 / 580,11:12:12
79,372,428,HEINZ ADEL,M,40,1137,1:17:34,02:00,215 / 833 / 1018,09:45,5:33:14,20.17,71 / 334 / 360,06:26,4:06:32,09:24,88 / 401 / 479,11:13:31
80,374,432,Juan MacArio,M,40,1098,1:08:17,01:46,89 / 374 / 448,11:14,5:41:40,19.67,102 / 467 / 508,04:50,4:08:29,09:29,93 / 419 / 505,11:14:30
81,383,442,LANCE PEARSON,M,40,1091,1:12:43,01:52,151 / 587 / 706,09:37,5:40:57,19.71,99 / 459 / 499,05:14,4:07:21,09:26,90 / 406 / 488,11:15:52
82,386,445,Doug Rosen,M,40,1267,1:11:02,01:50,114 / 481 / 576,09:23,5:37:38,19.9,89 / 408 / 444,06:36,4:11:28,09:35,104 / 448 / 546,11:16:07
83,388,448,CLINT FESLER,M,40,1282,1:21:23,02:06,264 / 1022 / 1265,11:46,5:37:45,19.9,90 / 409 / 445,05:49,3:59:30,09:08,62 / 313 / 371,11:16:13
84,394,454,Steven Anderson,M,40,1477,1:09:33,01:48,104 / 425 / 505,06:43,5:25:46,20.63,52 / 240 / 256,03:20,4:31:38,10:22,178 / 701 / 857,11:17:00
85,399,461,J.D. MOOREHEAD,M,40,1487,1:26:10,02:13,321 / 1207 / 1514,07:47,5:46:47,19.38,125 / 546 / 599,03:55,3:53:19,08:54,48 / 247 / 292,11:17:58
86,414,479,Thomas Fitzgerald,M,40,1174,1:18:38,02:02,229 / 911 / 1107,05:59,5:42:44,19.61,105 / 489 / 531,03:02,4:10:04,09:32,99 / 436 / 529,11:20:27
87,418,484,MICHAEL GARVIN,M,40,1259,1:13:03,01:53,161 / 622 / 745,11:01,5:36:58,19.94,87 / 398 / 434,03:36,4:16:30,09:47,123 / 506 / 619,11:21:08
88,419,486,Stephen Schonning,M,40,1341,1:03:03,01:37,28 / 138 / 163,08:14,5:31:50,20.25,66 / 317 / 341,08:10,4:30:13,10:18,170 / 684 / 834,11:21:30
89,421,488,KEVIN TOLBERT,M,40,1198,1:19:37,02:03,243 / 950 / 1171,14:24,5:24:11,20.73,50 / 224 / 238,08:02,4:15:59,09:46,118 / 495 / 607,11:22:13
90,423,490,Luis Alvarez,M,40,1484,1:06:02,01:42,67 / 272 / 327,10:26,5:41:46,19.66,103 / 470 / 511,07:22,4:17:00,09:48,124 / 512 / 627,11:22:36
91,431,501,WARREN MCDONALD,M,40,1090,1:19:00,02:02,237 / 925 / 1134,12:10,5:42:45,19.61,107 / 491 / 533,04:30,4:05:37,09:22,84 / 386 / 462,11:24:02
92,437,510,Wesley Carr,M,40,1409,1:08:10,01:45,85 / 364 / 435,10:57,6:10:54,18.12,214 / 908 / 1059,04:40,3:51:45,08:50,43 / 231 / 270,11:26:26
93,441,517,Jim Harrington,M,40,1335,1:15:53,01:57,191 / 733 / 895,10:19,5:44:49,19.49,118 / 519 / 565,05:31,4:10:19,09:33,100 / 438 / 531,11:26:51
94,442,518,John Byrd,M,40,1116,1:10:54,01:50,113 / 471 / 564,08:55,5:20:55,20.94,40 / 185 / 194,09:13,4:37:05,10:34,199 / 765 / 940,11:27:02
95,449,525,Paul Gaston,M,40,1371,1:11:24,01:50,120 / 492 / 590,05:52,5:48:24,19.29,134 / 567 / 625,05:38,4:16:07,09:46,121 / 500 / 612,11:27:25
96,452,528,OLIVER STERBINSKY,M,40,1336,1:08:48,01:46,96 / 398 / 474,05:44,5:45:02,19.48,119 / 522 / 568,03:10,4:25:01,10:06,151 / 611 / 748,11:27:45
97,457,535,Michael Murphy,M,40,1365,1:17:49,02:00,221 / 848 / 1036,07:04,5:56:11,18.87,164 / 686 / 772,05:56,4:01:54,09:13,69 / 343 / 408,11:28:54
98,460,540,Scott Taylor,M,40,1490,1:31:17,02:21,358 / 1341 / 1695,10:22,5:46:02,19.42,124 / 537 / 585,05:43,3:55:51,09:00,54 / 274 / 328,11:29:15
99,465,545,Michael Duray,M,40,1318,1:20:42,02:05,259 / 993 / 1225,05:05,5:41:31,19.68,101 / 463 / 504,04:48,4:17:47,09:50,126 / 520 / 636,11:29:53
100,470,552,THOMAS LACH,M,40,1383,1:09:25,01:47,101 / 420 / 499,11:13,6:05:07,18.41,190 / 806 / 929,03:38,4:01:35,09:13,67 / 337 / 401,11:30:58
101,471,553,Bill Williams,M,40,1419,1:25:14,02:12,307 / 1163 / 1451,09:15,5:45:55,19.43,123 / 535 / 583,06:58,4:03:42,09:18,77 / 362 / 436,11:31:04
102,473,556,John Murray,M,40,1184,1:15:41,01:57,187 / 723 / 877,08:29,5:30:24,20.34,62 / 299 / 321,06:05,4:30:39,10:19,172 / 690 / 842,11:31:18
103,478,561,JOHN OSHAUGHNESSY,M,40,1435,1:12:54,01:53,159 / 607 / 728,05:34,5:55:35,18.9,160 / 674 / 756,05:44,4:12:14,09:37,107 / 456 / 558,11:32:01
104,482,565,TIMOTHY DOWNES,M,40,1357,1:15:27,01:57,185 / 714 / 866,08:22,5:43:43,19.55,114 / 504 / 548,05:09,4:19:35,09:54,136 / 543 / 666,11:32:16
105,490,573,Glen Bruemmer,M,40,108,1:30:53,02:21,354 / 1335 / 1687,05:34,5:48:39,19.27,136 / 570 / 629,03:54,4:04:14,09:19,81 / 370 / 445,11:33:14
106,493,577,PETER HERRMANN,M,40,1143,1:23:15,02:09,287 / 1099 / 1367,08:14,5:33:11,20.17,70 / 331 / 357,03:36,4:25:22,10:07,154 / 618 / 755,11:33:38
107,495,579,Don Cumings,M,40,1420,1:25:55,02:13,316 / 1200 / 1503,07:27,5:29:56,20.37,61 / 296 / 317,04:57,4:25:33,10:08,157 / 620 / 759,11:33:48
108,499,583,Chris Craver,M,40,1377,1:06:06,01:42,68 / 278 / 333,11:35,5:51:03,19.14,141 / 600 / 664,05:26,4:20:10,09:55,139 / 555 / 680,11:34:20
109,516,600,GARY CLARK,M,40,1241,1:12:20,01:52,136 / 546 / 656,08:04,5:54:58,18.93,158 / 667 / 747,05:57,4:14:45,09:43,113 / 484 / 593,11:36:04
110,517,601,Adam Bright, M.D.,M,40,1162,1:16:16,01:58,199 / 757 / 924,10:56,5:39:55,19.77,95 / 438 / 478,05:17,4:23:53,10:04,149 / 593 / 729,11:36:17
111,518,602,SHAWN NOBLE,M,40,1208,1:12:12,01:52,133 / 534 / 639,15:02,5:57:48,18.78,171 / 709 / 806,07:13,4:04:04,09:18,79 / 368 / 442,11:36:19
112,519,604,BRIAN STOTLAND,M,40,1246,1:11:19,01:50,117 / 488 / 584,10:20,5:42:44,19.61,105 / 489 / 531,08:34,4:23:52,10:04,148 / 592 / 728,11:36:49
113,521,606,Dennis Manalo,M,40,1230,1:12:53,01:53,158 / 605 / 726,09:08,5:34:49,20.07,77 / 365 / 394,03:57,4:36:19,10:32,195 / 754 / 925,11:37:06
115,526,612,Rick Choy,M,40,1338,1:22:23,02:07,275 / 1064 / 1322,08:13,5:43:14,19.58,111 / 497 / 541,05:27,4:18:43,09:52,131 / 534 / 653,11:38:00
116,528,614,Geoff Likens,M,40,1245,1:15:39,01:57,186 / 721 / 875,12:04,5:54:56,18.93,157 / 666 / 746,03:44,4:11:53,09:36,105 / 450 / 549,11:38:16
117,533,619,Mark Render,M,40,1242,1:02:49,01:37,27 / 134 / 159,05:07,5:42:50,19.6,108 / 493 / 535,02:49,4:45:26,10:53,222 / 852 / 1064,11:39:01
118,537,625,PHILIPPE PENELLE,M,40,1102,1:14:07,01:55,175 / 669 / 807,08:01,6:03:23,18.49,183 / 775 / 891,05:18,4:09:01,09:30,94 / 424 / 515,11:39:50
119,539,628,MICHAEL CREWS,M,40,1294,1:12:36,01:52,148 / 576 / 692,08:22,5:55:11,18.92,159 / 669 / 749,05:40,4:18:10,09:51,130 / 527 / 645,11:39:59
120,548,638,NESTOR BENAVIDES,M,40,1151,1:12:44,01:52,152 / 590 / 709,06:33,5:59:53,18.67,177 / 737 / 844,03:46,4:18:06,09:51,128 / 525 / 643,11:41:02
121,551,641,Mark Erwin,M,40,1271,1:18:01,02:01,225 / 866 / 1056,08:22,5:47:45,19.32,130 / 556 / 613,05:29,4:21:38,09:59,141 / 567 / 695,11:41:15
122,552,642,SCOTT SHAUNESSY,M,40,1288,1:08:13,01:45,88 / 370 / 443,08:30,5:42:29,19.62,104 / 485 / 526,07:49,4:34:29,10:28,187 / 740 / 903,11:41:30
123,562,655,BRIAN BLATTER,M,40,1194,1:02:22,01:36,25 / 132 / 155,08:41,6:01:58,18.57,182 / 761 / 873,07:09,4:22:50,10:01,146 / 584 / 712,11:43:00
124,567,661,THOMAS OBERHOLZER,M,40,1193,1:11:39,01:51,125 / 500 / 600,08:09,5:40:16,19.75,96 / 444 / 484,05:01,4:39:00,10:38,202 / 789 / 970,11:44:05
125,569,663,Craig Jacobi,M,40,1255,1:01:11,01:35,18 / 101 / 115,06:15,5:59:35,18.69,176 / 732 / 838,05:39,4:31:49,10:22,180 / 704 / 861,11:44:29
126,578,675,George Arnold,M,40,100,1:32:48,02:24,372 / 1390 / 1755,10:47,6:01:02,18.61,180 / 751 / 859,04:49,3:57:17,09:03,59 / 292 / 347,11:46:43
127,584,681,ADRIAN HERRERA,M,40,1189,1:04:26,01:40,47 / 201 / 242,12:06,5:43:34,19.56,113 / 501 / 545,06:31,4:40:24,10:42,209 / 806 / 993,11:47:01
128,587,684,Francisco Sanchez,M,40,1190,1:08:40,01:46,94 / 392 / 468,08:03,5:43:17,19.58,112 / 499 / 543,06:37,4:40:38,10:42,211 / 810 / 997,11:47:15
129,591,688,Tom Morales,M,40,1447,1:03:12,01:38,30 / 142 / 169,07:50,6:13:07,18.01,224 / 940 / 1101,06:17,4:17:36,09:49,125 / 518 / 633,11:48:02
130,593,690,Greg Nyhus,M,40,1247,1:03:17,01:38,31 / 143 / 170,09:50,5:47:55,19.31,131 / 559 / 616,11:34,4:35:33,10:31,191 / 744 / 912,11:48:09
131,601,701,Herbie Reeves,M,40,1209,59:43,01:32,13 / 78 / 87,07:15,5:39:09,19.81,93 / 429 / 468,05:12,4:57:45,11:21,252 / 972 / 1232,11:49:04
132,617,725,VITALIY LITOVCHENKO,M,40,1213,1:04:58,01:40,51 / 217 / 258,06:20,6:12:39,18.03,222 / 935 / 1095,08:26,4:18:06,09:51,128 / 525 / 643,11:50:29
133,622,731,KIRK HARRISON,M,40,1381,1:23:35,02:09,294 / 1113 / 1387,13:13,5:35:06,20.05,80 / 369 / 401,09:41,4:29:38,10:17,169 / 676 / 825,11:51:13
134,624,733,CHUCK CATES,M,40,1346,1:05:28,01:41,60 / 236 / 282,07:22,5:45:27,19.45,122 / 530 / 577,04:57,4:48:12,11:00,227 / 876 / 1098,11:51:26
135,626,736,ED ROSHITSH,M,40,1313,1:12:47,01:53,155 / 597 / 716,08:43,5:52:55,19.04,149 / 634 / 710,04:22,4:32:56,10:25,183 / 718 / 878,11:51:43
136,628,738,ERIK GIASSON,M,40,1217,1:12:32,01:52,146 / 568 / 683,08:57,5:33:52,20.13,73 / 348 / 376,06:01,4:50:43,11:05,233 / 901 / 1133,11:52:05
137,632,742,WALHTER FROEHLICH,M,40,1373,1:25:06,02:12,306 / 1157 / 1442,07:42,5:51:40,19.11,146 / 615 / 685,08:02,4:19:53,09:55,137 / 549 / 674,11:52:23
138,636,748,Erik Coppens,M,40,1254,1:20:06,02:04,251 / 971 / 1198,08:34,5:36:22,19.98,84 / 386 / 419,06:48,4:41:16,10:44,213 / 813 / 1007,11:53:06
139,639,751,GREG BENETEAU,M,40,1269,1:27:11,02:15,330 / 1239 / 1559,11:01,5:42:54,19.6,109 / 495 / 537,09:06,4:23:08,10:02,147 / 586 / 716,11:53:20
140,641,753,RICK JONES,M,40,1113,1:08:07,01:45,83 / 357 / 427,06:36,5:30:30,20.33,63 / 303 / 326,04:39,5:03:42,11:35,275 / 1030 / 1315,11:53:34
141,647,759,PAT LAFONTAINE,M,40,91,1:20:36,02:05,257 / 987 / 1216,09:12,5:39:53,19.77,94 / 437 / 477,06:55,4:37:30,10:35,200 / 770 / 948,11:54:06
142,651,764,Michael Polakowski,M,40,1197,1:05:54,01:42,64 / 257 / 309,07:26,5:40:19,19.75,97 / 445 / 485,06:31,4:55:24,11:16,246 / 954 / 1204,11:55:34
143,654,768,KENNETH NELSON,M,40,1395,1:03:27,01:38,33 / 151 / 178,08:50,5:37:15,19.93,88 / 402 / 438,07:26,4:59:12,11:25,259 / 988 / 1258,11:56:10
