A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
15,121,131,Claude Winter,M,40,1281,1:17:14,01:59,138 / 673 / 827,08:52,5:16:16,21.25,35 / 216 / 227,05:25,3:24:16,07:47,3 / 42 / 47,10:12:03
16,126,138,KELLY BRANDSON,M,40,1498,1:05:51,01:42,34 / 186 / 234,03:29,5:19:27,21.04,42 / 252 / 263,02:35,3:41:58,08:28,25 / 137 / 152,10:13:20
17,129,141,Stefan Heider,M,40,1268,1:09:13,01:47,51 / 299 / 372,04:37,5:22:44,20.82,55 / 297 / 314,03:26,3:33:50,08:09,13 / 87 / 97,10:13:50
18,131,143,MichaelG. Fisch,M,40,1215,1:14:00,01:54,102 / 545 / 664,05:38,5:11:25,21.58,18 / 137 / 144,03:10,3:39:53,08:23,22 / 124 / 138,10:14:06
19,132,144,MartinK. Stiegmann,M,40,1269,1:13:06,01:53,91 / 490 / 598,04:17,5:16:46,21.21,37 / 223 / 234,03:30,3:36:34,08:15,17 / 105 / 117,10:14:13
20,137,149,John Rohde,M,40,1441,1:12:44,01:52,87 / 473 / 578,05:16,5:23:46,20.76,56 / 302 / 321,03:38,3:31:08,08:03,11 / 73 / 79,10:16:32
21,138,150,Philip Bergman,M,40,1444,1:13:08,01:53,93 / 493 / 601,05:28,5:05:51,21.97,6 / 69 / 69,04:46,3:47:22,08:40,37 / 177 / 198,10:16:35
22,139,151,Joseph Polio,M,40,1429,1:05:20,01:41,31 / 172 / 214,04:28,5:21:21,20.91,51 / 273 / 288,03:38,3:42:42,08:30,28 / 146 / 163,10:17:29
23,146,160,Larry Orlando,M,40,1307,1:08:54,01:47,49 / 271 / 342,04:33,5:19:37,21.03,43 / 255 / 267,03:52,3:43:21,08:31,31 / 154 / 172,10:20:17
24,155,169,Steven Anderson,M,40,1237,1:21:46,02:07,177 / 887 / 1079,04:21,5:17:12,21.19,39 / 230 / 241,02:59,3:37:10,08:17,20 / 109 / 121,10:23:28
25,157,171,BRAD MOORE,M,40,1483,1:07:25,01:44,39 / 227 / 287,04:03,5:06:26,21.93,7 / 73 / 73,03:37,4:02:47,09:16,61 / 272 / 319,10:24:18
26,160,174,Mark Barnett,M,40,1386,1:10:21,01:49,68 / 380 / 468,05:01,5:17:37,21.16,40 / 232 / 243,02:31,3:49:00,08:44,42 / 185 / 208,10:24:30
27,164,178,RobertJ. Hammond,M,40,1365,1:12:48,01:53,89 / 476 / 581,04:29,5:20:11,20.99,46 / 261 / 274,03:23,3:44:10,08:33,32 / 161 / 179,10:25:01
28,167,182,Heinz Kaminski,M,40,1180,57:29,01:29,3 / 27 / 31,02:53,5:30:01,20.36,77 / 384 / 421,02:22,3:53:57,08:55,47 / 213 / 242,10:26:42
29,168,183,Michael Rankin,M,40,1370,1:10:54,01:50,71 / 411 / 501,07:05,5:32:33,20.21,87 / 426 / 470,03:24,3:33:01,08:07,12 / 83 / 92,10:26:57
30,169,184,William Koehler,M,40,1169,1:11:25,01:50,76 / 427 / 525,05:05,5:15:46,21.28,33 / 207 / 217,03:49,3:51:34,08:50,44 / 193 / 216,10:27:39
31,181,196,Dave Erickson,M,40,1251,1:21:35,02:06,176 / 880 / 1072,05:57,5:12:16,21.52,20 / 150 / 157,03:08,3:46:31,08:38,36 / 168 / 189,10:29:27
32,183,198,PatrickP. Campbell,M,40,1344,1:14:08,01:55,105 / 555 / 676,07:20,5:21:58,20.87,54 / 283 / 299,06:30,3:40:07,08:24,23 / 125 / 139,10:30:03
33,185,200,SCOTT KURTZHALS,M,40,1375,1:25:14,02:12,197 / 990 / 1215,05:07,5:17:51,21.14,41 / 233 / 244,04:19,3:38:12,08:19,21 / 116 / 129,10:30:43
34,186,201,Michael Mowe1,M,40,1329,1:29:25,02:18,225 / 1116 / 1365,05:00,5:09:42,21.7,12 / 111 / 113,04:24,3:42:18,08:29,27 / 142 / 159,10:30:49
35,196,215,Jean-Luc Pueyo,M,40,1451,1:15:49,01:57,126 / 632 / 773,04:38,5:10:44,21.63,17 / 125 / 132,04:30,3:57:31,09:03,55 / 239 / 275,10:33:12
36,197,216,Thomas Hardin,M,40,1261,1:02:57,01:37,17 / 103 / 130,03:42,5:15:54,21.27,34 / 209 / 219,03:50,4:06:52,09:25,68 / 309 / 367,10:33:15
37,212,235,MattP. Morell,M,40,1404,1:01:48,01:36,12 / 80 / 99,04:46,5:09:44,21.7,13 / 112 / 114,03:34,4:17:31,09:49,83 / 398 / 476,10:37:23
38,217,241,Michael Baldwin,M,40,1299,1:14:32,01:55,111 / 587 / 715,04:48,5:26:43,20.57,66 / 338 / 365,05:11,3:47:29,08:40,38 / 178 / 199,10:38:43
39,219,243,LarsP. Svanberg,M,40,1305,1:00:34,01:34,7 / 63 / 80,03:13,5:12:33,21.5,21 / 153 / 161,02:08,4:20:43,09:57,93 / 422 / 514,10:39:11
40,221,245,Thomas Knauer,M,40,1232,1:09:32,01:48,57 / 315 / 390,04:53,5:50:57,19.15,143 / 705 / 799,04:07,3:30:18,08:01,10 / 68 / 74,10:39:47
41,222,246,Josef Baurle,M,40,1188,1:32:47,02:24,247 / 1180 / 1460,04:38,5:05:40,21.98,4 / 64 / 64,02:39,3:54:07,08:56,49 / 215 / 244,10:39:51
42,223,247,George Gomes,M,40,1181,1:18:30,02:01,147 / 727 / 893,05:59,5:30:11,20.35,78 / 387 / 424,04:04,3:41:09,08:26,24 / 133 / 148,10:39:53
43,226,251,Murray Oster,M,40,1456,1:10:49,01:50,70 / 407 / 497,04:35,5:32:58,20.18,90 / 435 / 479,02:14,3:49:29,08:45,43 / 189 / 212,10:40:05
44,232,261,Ralf Gruenewald,M,40,1391,1:23:29,02:09,186 / 932 / 1140,05:13,5:21:46,20.88,53 / 279 / 295,03:41,3:48:04,08:42,39 / 179 / 202,10:42:13
45,242,275,Michael Mays,M,40,1337,1:14:42,01:56,116 / 596 / 727,04:10,5:17:05,21.19,38 / 227 / 238,02:08,4:05:05,09:21,65 / 293 / 344,10:43:10
46,246,279,John Irving,M,40,1474,1:14:34,01:55,113 / 589 / 717,05:47,5:34:53,20.07,98 / 464 / 510,05:43,3:42:54,08:30,29 / 147 / 164,10:43:51
47,247,280,Peter Koschitzki,M,40,1309,1:14:06,01:55,104 / 552 / 673,04:24,5:24:27,20.71,58 / 310 / 330,02:56,3:58:11,09:05,56 / 243 / 279,10:44:04
48,250,283,Geoff Booth,M,40,1216,1:07:17,01:44,37 / 221 / 281,05:48,5:23:53,20.75,57 / 304 / 324,06:08,4:01:23,09:12,60 / 261 / 306,10:44:29
49,252,285,SHAHIN HADIAN,M,40,1193,1:09:56,01:48,58 / 342 / 422,06:11,5:26:54,20.56,67 / 341 / 368,05:08,3:56:48,09:02,52 / 233 / 268,10:44:57
50,258,291,Gil Dowd,M,40,1218,1:02:55,01:37,16 / 100 / 126,04:21,5:27:45,20.5,68 / 352 / 384,03:50,4:07:29,09:26,69 / 318 / 377,10:46:20
51,259,292,Jeff Bowman,M,40,1239,1:03:31,01:38,22 / 132 / 164,04:19,5:14:19,21.38,28 / 181 / 190,03:27,4:21:07,09:57,95 / 425 / 519,10:46:43
52,262,295,GeorgeD. Robb,M,40,1371,1:11:47,01:51,79 / 438 / 536,03:24,5:09:27,21.72,11 / 105 / 107,02:15,4:20:10,09:55,91 / 417 / 507,10:47:03
53,266,299,Johnny Estrada,M,40,1494,1:25:13,02:12,196 / 989 / 1214,05:01,5:05:46,21.98,5 / 65 / 65,03:35,4:08:24,09:28,70 / 328 / 387,10:47:59
54,281,315,KEVIN PILET,M,40,1209,1:16:24,01:58,132 / 646 / 792,06:41,5:29:27,20.4,74 / 377 / 411,05:54,3:51:40,08:50,45 / 194 / 217,10:50:06
55,289,324,DAVID BARZETTI,M,40,1382,1:04:34,01:40,24 / 148 / 185,03:47,5:27:57,20.49,71 / 358 / 390,02:37,4:12:43,09:38,76 / 356 / 424,10:51:38
56,293,328,Brian Wilson,M,40,1368,1:01:16,01:35,9 / 73 / 91,04:24,5:08:05,21.81,9 / 89 / 91,03:35,4:35:23,10:30,128 / 576 / 708,10:52:43
57,294,329,Larry Collins,M,40,1240,1:18:35,02:02,150 / 735 / 902,04:16,5:25:51,20.62,62 / 330 / 354,05:02,3:59:12,09:07,58 / 248 / 287,10:52:56
58,302,338,GregoryH. Spindler,M,40,1282,1:00:58,01:34,8 / 68 / 85,03:09,5:12:14,21.52,19 / 148 / 155,02:45,4:35:04,10:29,125 / 572 / 702,10:54:10
59,322,363,Robert Lunger,M,40,1372,1:18:15,02:01,146 / 711 / 875,04:15,5:10:35,21.64,16 / 124 / 130,02:37,4:22:37,10:01,99 / 441 / 537,10:58:19
60,327,368,Michael Tucker,M,40,1204,1:17:41,02:00,140 / 689 / 848,04:27,5:19:57,21,45 / 259 / 272,04:35,4:12:38,09:38,75 / 354 / 422,10:59:18
61,328,369,STEVE SWAVELY,M,40,1482,1:18:31,02:01,149 / 729 / 895,05:13,5:34:59,20.06,100 / 465 / 511,05:25,3:55:26,08:59,50 / 222 / 254,10:59:34
62,337,378,Sam Harkins,M,40,1486,1:08:50,01:46,48 / 265 / 334,04:13,5:26:36,20.58,65 / 337 / 364,04:40,4:17:51,09:50,85 / 401 / 482,11:02:10
63,344,385,CHRIS BERRUS,M,40,2293,1:14:31,01:55,110 / 586 / 713,07:57,5:20:35,20.96,49 / 264 / 278,06:42,4:14:36,09:43,81 / 367 / 440,11:04:21
64,349,391,Gordon Gerson,M,40,1166,1:08:30,01:46,43 / 248 / 313,04:40,5:44:33,19.5,129 / 601 / 679,03:50,4:03:52,09:18,63 / 283 / 331,11:05:25
65,357,403,Gerry Krueger,M,40,1491,1:08:39,01:46,45 / 254 / 321,04:40,5:24:27,20.71,59 / 310 / 330,03:52,4:27:04,10:11,108 / 482 / 589,11:08:42
66,360,407,Jeff Liccardi,M,40,1373,1:22:03,02:07,180 / 895 / 1090,05:34,5:39:31,19.79,116 / 527 / 596,05:41,3:56:21,09:01,51 / 228 / 263,11:09:10
67,361,408,Dirk Benscheidt,M,40,1247,1:12:43,01:52,86 / 472 / 577,04:20,5:16:44,21.22,36 / 222 / 233,02:35,4:32:52,10:24,122 / 549 / 674,11:09:14
68,363,411,Gregory Brown,M,40,1348,1:07:17,01:44,38 / 221 / 281,07:02,5:56:08,18.87,157 / 763 / 875,06:40,3:52:47,08:53,46 / 206 / 233,11:09:54
69,368,417,Steve Blazoff,M,40,1399,1:05:03,01:41,29 / 161 / 200,05:58,5:32:18,20.22,85 / 423 / 466,03:35,4:23:25,10:03,101 / 447 / 546,11:10:19
70,370,419,Gary Gates Jr,M,40,1433,1:09:17,01:47,53 / 301 / 374,05:29,5:13:53,21.41,24 / 173 / 182,04:24,4:37:32,10:35,131 / 597 / 735,11:10:35
71,373,422,Anders Heidemann,M,40,1317,1:20:05,02:04,169 / 820 / 1004,05:48,5:14:01,21.4,26 / 176 / 185,03:38,4:27:24,10:12,109 / 488 / 595,11:10:56
72,376,425,Greg Langer,M,40,1165,1:16:35,01:58,134 / 651 / 800,04:33,5:27:47,20.5,69 / 353 / 385,04:24,4:18:06,09:51,87 / 405 / 487,11:11:25
73,378,428,RICHARD MONTGOMERY,M,40,1477,1:14:33,01:55,112 / 588 / 716,05:21,5:59:20,18.7,166 / 815 / 940,05:02,3:48:36,08:43,41 / 184 / 207,11:12:52
74,383,435,Frank Moore,M,40,1425,1:10:14,01:49,65 / 366 / 454,06:48,5:19:50,21.01,44 / 257 / 270,05:53,4:31:34,10:21,119 / 534 / 654,11:14:19
75,386,438,Richard Barry,M,40,1291,1:12:47,01:53,88 / 475 / 580,04:42,5:37:06,19.93,108 / 497 / 554,07:00,4:13:16,09:40,77 / 360 / 429,11:14:51
76,392,450,BRUCE BAIRD,M,40,1352,1:09:26,01:47,56 / 311 / 386,07:21,5:40:42,19.72,121 / 539 / 611,05:51,4:13:33,09:40,79 / 362 / 431,11:16:53
77,393,451,Daniel O Brien,M,40,1236,1:24:08,02:10,192 / 955 / 1172,05:17,5:46:54,19.37,133 / 634 / 718,03:23,3:57:23,09:03,54 / 237 / 273,11:17:05
78,396,454,Cliff Rigby,M,40,1394,1:11:28,01:51,78 / 430 / 528,05:38,5:34:36,20.08,96 / 459 / 504,05:02,4:20:45,09:57,94 / 423 / 515,11:17:29
79,400,458,SHOICHI FUJISAWA,M,40,1428,1:30:46,02:21,234 / 1137 / 1394,03:41,6:06:02,18.36,189 / 908 / 1053,03:13,3:34:21,08:10,14 / 90 / 100,11:18:03
80,403,462,Bob Kenyon,M,40,1376,1:17:10,01:59,137 / 670 / 824,07:08,6:04:45,18.42,187 / 886 / 1029,05:37,3:44:24,08:33,33 / 162 / 181,11:19:04
81,404,463,RobertC. Kettelkamp,M,40,1431,1:17:54,02:01,143 / 696 / 856,05:20,5:24:36,20.7,61 / 317 / 338,04:51,4:26:28,10:10,107 / 476 / 581,11:19:09
82,406,465,AndresMartin Grigio,M,40,1405,1:13:04,01:53,90 / 488 / 596,04:30,5:15:38,21.29,32 / 204 / 214,09:10,4:37:40,10:35,133 / 599 / 738,11:20:02
83,411,471,WALLACE DAVIS,M,40,89,1:13:53,01:54,101 / 538 / 656,11:38,5:43:09,19.58,125 / 580 / 654,10:20,4:03:35,09:17,62 / 279 / 326,11:22:35
84,412,473,AndyM. McIntosh,M,40,1472,1:03:17,01:38,19 / 123 / 154,05:10,5:45:12,19.47,130 / 608 / 687,07:09,4:22:32,10:01,97 / 439 / 535,11:23:20
85,416,477,LARRY PRICE,M,40,1315,1:22:00,02:07,179 / 894 / 1087,05:54,5:28:41,20.45,73 / 367 / 400,04:48,4:22:36,10:01,98 / 440 / 536,11:23:59
86,417,480,JAMES MOSELEY,M,40,1390,1:05:08,01:41,30 / 164 / 204,04:53,5:26:07,20.61,63 / 333 / 358,03:49,4:44:23,10:51,148 / 661 / 818,11:24:20
87,426,492,Hanns-Jorg Becher,M,40,1361,1:01:36,01:35,11 / 78 / 97,05:14,5:27:47,20.5,70 / 353 / 385,02:20,4:48:52,11:01,165 / 705 / 877,11:25:49
88,433,500,John Bartram,M,40,1427,1:10:15,01:49,66 / 368 / 456,04:59,5:37:06,19.93,107 / 497 / 554,06:34,4:27:28,10:12,110 / 491 / 598,11:26:22
89,439,511,Kevin Neal,M,40,1227,1:11:54,01:51,81 / 445 / 544,08:57,5:41:46,19.66,124 / 557 / 630,08:13,4:17:58,09:50,86 / 403 / 484,11:28:48
90,448,523,Peter Ferrigno,M,40,1389,1:03:12,01:38,18 / 116 / 145,04:46,5:30:23,20.34,81 / 392 / 431,08:17,4:43:48,10:49,146 / 658 / 814,11:30:26
91,458,536,Bob Dewitt,M,40,1379,1:05:24,01:41,32 / 173 / 217,04:07,5:29:52,20.37,75 / 383 / 419,04:53,4:47:58,10:59,159 / 692 / 864,11:32:14
92,462,541,Wayne Hickey,M,40,1362,1:18:47,02:02,153 / 742 / 912,07:21,5:34:48,20.07,97 / 462 / 508,06:27,4:25:25,10:07,104 / 465 / 569,11:32:48
93,469,550,John Kozik,M,40,1338,1:10:01,01:48,59 / 351 / 434,04:01,5:45:57,19.42,131 / 618 / 701,06:16,4:28:14,10:14,113 / 502 / 609,11:34:29
94,493,582,JeffD. George,M,40,1272,1:19:07,02:02,157 / 761 / 936,06:39,5:28:13,20.47,72 / 361 / 393,08:40,4:37:09,10:34,130 / 594 / 730,11:39:48
95,496,585,GREG HOWARD,M,40,1443,1:27:04,02:15,204 / 1052 / 1287,06:20,5:34:02,20.12,93 / 451 / 496,06:25,4:26:05,10:09,106 / 472 / 576,11:39:56
96,510,605,Steven Tomboni,M,40,1212,1:06:57,01:44,36 / 214 / 273,06:01,5:36:03,20,106 / 481 / 532,10:00,4:42:59,10:48,142 / 646 / 799,11:42:00
97,512,607,Tom Wilson,M,40,1172,1:34:05,02:26,249 / 1197 / 1482,07:33,5:35:34,20.03,105 / 476 / 526,06:19,4:18:38,09:52,88 / 409 / 492,11:42:09
98,518,614,JEFFREY TABOR,M,40,1280,1:08:36,01:46,44 / 252 / 318,05:32,5:35:18,20.04,102 / 468 / 516,06:20,4:47:54,10:59,158 / 690 / 861,11:43:40
99,522,618,Jeffrey Dyer,M,40,1271,1:08:16,01:46,41 / 243 / 308,07:20,5:48:01,19.31,136 / 661 / 745,07:04,4:33:45,10:26,123 / 560 / 686,11:44:26
100,528,625,Jeff Beagle,M,40,1341,1:04:30,01:40,23 / 145 / 182,03:13,5:24:31,20.71,60 / 313 / 333,04:09,5:08:41,11:46,201 / 896 / 1115,11:45:04
101,533,632,KEVIN NAHIGIAN,M,40,1176,1:13:46,01:54,100 / 529 / 646,07:22,5:39:33,19.79,117 / 528 / 597,06:12,4:38:49,10:38,136 / 613 / 757,11:45:42
102,536,636,MARK HASSELL,M,40,1445,1:20:05,02:04,168 / 820 / 1004,11:13,5:14:57,21.34,29 / 193 / 202,06:24,4:53:42,11:12,174 / 755 / 937,11:46:21
103,543,646,BEN DETERING,M,40,1411,59:26,01:32,6 / 48 / 62,05:09,5:35:30,20.03,104 / 474 / 523,06:18,5:01:24,11:30,187 / 826 / 1029,11:47:47
104,553,661,Brian Stecker,M,40,1460,1:13:40,01:54,98 / 525 / 640,06:34,5:40:19,19.75,120 / 534 / 606,05:42,4:43:28,10:49,145 / 652 / 805,11:49:43
105,560,668,Timothy Hanks,M,40,1139,1:15:04,01:56,119 / 611 / 742,07:06,5:26:09,20.6,64 / 334 / 359,06:19,4:56:01,11:17,177 / 777 / 966,11:50:39
106,561,669,Frank Hodges,M,40,1190,1:23:50,02:10,189 / 942 / 1156,03:44,6:09:48,18.17,197 / 950 / 1110,03:53,4:09:27,09:31,71 / 335 / 395,11:50:42
107,566,676,RandyS. Evans,M,40,1167,1:40:14,02:35,262 / 1272 / 1576,04:37,5:49:31,19.23,140 / 684 / 775,03:44,4:13:30,09:40,78 / 361 / 430,11:51:36
108,570,680,Stephen Powell,M,40,1422,1:35:32,02:28,253 / 1219 / 1511,09:26,6:02:54,18.52,180 / 862 / 999,10:09,3:53:58,08:55,48 / 214 / 243,11:51:59
109,576,688,Frederick Lawson,M,40,1203,1:15:11,01:56,120 / 615 / 747,06:11,5:38:58,19.82,112 / 519 / 584,03:54,4:48:42,11:01,163 / 701 / 873,11:52:56
110,583,697,Private,M,40,1381,1:19:28,02:03,162 / 782 / 959,07:00,5:33:49,20.13,92 / 447 / 491,10:16,4:43:25,10:49,143 / 649 / 802,11:53:58
111,597,712,WILLIAM BAKER,M,40,1499,1:09:14,01:47,52 / 300 / 373,05:19,5:32:56,20.18,89 / 434 / 478,05:32,5:02:16,11:32,189 / 832 / 1036,11:55:17
112,598,713,Darwin Holt,M,40,1182,1:19:03,02:02,156 / 756 / 931,07:31,6:01:56,18.57,177 / 850 / 982,07:04,4:19:46,09:54,89 / 415 / 501,11:55:20
113,601,716,Doug Mitchell,M,40,1265,1:41:43,02:38,265 / 1284 / 1594,05:23,5:34:59,20.06,99 / 465 / 511,05:27,4:28:08,10:14,112 / 501 / 608,11:55:40
114,604,720,Joe Szwajkowski,M,40,1323,1:05:59,01:42,35 / 190 / 241,10:10,5:59:23,18.7,167 / 817 / 942,12:22,4:28:20,10:14,114 / 503 / 610,11:56:14
115,610,726,Glenn Pierce,M,40,1335,1:28:24,02:17,217 / 1094 / 1335,07:31,5:34:24,20.1,95 / 456 / 501,06:16,4:40:30,10:42,140 / 630 / 776,11:57:05
116,618,734,Bart Hinson,M,40,1195,1:18:37,02:02,151 / 736 / 904,08:24,5:39:07,19.82,114 / 521 / 586,05:43,4:45:59,10:54,153 / 677 / 843,11:57:50
117,619,735,MARK SLATER,M,40,1357,1:14:03,01:55,103 / 548 / 669,05:09,5:31:34,20.27,84 / 411 / 451,03:12,5:03:56,11:36,196 / 851 / 1057,11:57:54
118,625,742,William Veto,M,40,1229,1:26:53,02:14,200 / 1041 / 1272,06:32,5:48:44,19.27,138 / 670 / 755,07:42,4:28:43,10:15,115 / 510 / 620,11:58:34
119,632,749,DANIEL VELTRI,M,40,1284,1:19:31,02:03,165 / 788 / 965,07:47,5:59:34,18.69,169 / 821 / 947,07:46,4:24:53,10:06,103 / 458 / 562,11:59:31
120,636,755,Rob Seaver,M,40,1398,1:12:16,01:52,84 / 456 / 558,06:11,6:04:37,18.43,186 / 883 / 1026,09:02,4:27:34,10:12,111 / 494 / 601,11:59:40
121,638,758,Edward Buck,M,40,1326,1:14:36,01:55,115 / 591 / 720,04:56,5:40:55,19.71,122 / 540 / 612,04:43,4:54:50,11:15,176 / 770 / 957,12:00:00
122,641,762,LesE. Scholl,M,40,1493,1:15:58,01:58,127 / 636 / 780,07:11,5:46:34,19.39,132 / 628 / 712,07:26,4:43:27,10:49,144 / 651 / 804,12:00:36
123,643,765,Christopher Andrus,M,40,1330,1:15:22,01:57,122 / 621 / 755,04:38,5:15:20,21.31,30 / 198 / 208,03:40,5:21:49,12:16,224 / 995 / 1244,12:00:49
124,648,774,Paul Vernon,M,40,1448,1:19:29,02:03,164 / 784 / 961,06:48,6:40:03,16.8,246 / 1183 / 1439,07:09,3:48:30,08:43,40 / 182 / 205,12:01:59
125,653,780,JonathanD. Kurtz,M,40,90,1:16:17,01:58,128 / 641 / 786,05:54,5:55:48,18.89,155 / 759 / 871,06:39,4:38:55,10:38,137 / 615 / 759,12:03:33
126,666,795,Jerome Lanser,M,40,1436,1:31:43,02:22,238 / 1160 / 1426,05:21,6:04:18,18.45,185 / 878 / 1021,05:31,4:19:46,09:54,90 / 415 / 501,12:06:39
127,680,815,David Newton,M,40,1440,1:20:35,02:05,171 / 844 / 1031,07:45,5:48:33,19.28,137 / 666 / 751,06:20,4:47:11,10:57,155 / 684 / 853,12:10:24
128,682,819,RicardoEnrique Rios,M,40,1377,1:09:25,01:47,55 / 308 / 383,09:56,5:51:26,19.12,145 / 708 / 803,11:45,4:48:12,11:00,160 / 694 / 866,12:10:44
129,683,820,Rick Rice,M,40,1367,1:16:19,01:58,130 / 643 / 788,05:05,5:54:50,18.94,154 / 753 / 859,06:18,4:48:21,11:00,162 / 697 / 869,12:10:53
130,687,825,JuanCarlos Campos,M,40,1234,1:19:26,02:03,161 / 779 / 956,08:32,5:47:52,19.32,135 / 659 / 743,07:31,4:48:13,11:00,161 / 695 / 867,12:11:34
131,701,843,ERIC MOORE,M,40,1437,1:14:13,01:55,106 / 562 / 683,04:24,5:51:53,19.1,146 / 714 / 809,03:31,5:01:21,11:30,186 / 825 / 1028,12:15:22
132,716,862,RICHARD FISH,M,40,1221,1:27:31,02:15,210 / 1074 / 1314,06:06,5:52:27,19.07,148 / 723 / 819,03:58,4:48:53,11:01,166 / 706 / 878,12:18:55
133,719,865,Brian Gray,M,40,1311,1:26:59,02:15,202 / 1047 / 1281,06:14,6:08:55,18.22,195 / 939 / 1094,05:25,4:31:51,10:22,120 / 542 / 664,12:19:24
134,720,866,Ben Hewett,M,40,1476,1:15:29,01:57,123 / 625 / 760,05:24,5:39:01,19.82,113 / 520 / 585,06:20,5:13:14,11:57,210 / 936 / 1166,12:19:28
135,726,874,Jim Leland,M,40,1490,1:21:52,02:07,178 / 891 / 1083,07:41,5:59:39,18.68,170 / 822 / 948,04:20,4:47:09,10:57,154 / 683 / 852,12:20:41
136,734,883,Jeff Heisler,M,40,1187,1:28:04,02:16,214 / 1088 / 1328,08:32,5:33:41,20.14,91 / 446 / 490,09:04,5:02:23,11:32,191 / 835 / 1040,12:21:44
137,735,885,Dave Pape,M,40,1461,1:11:18,01:50,75 / 422 / 520,07:26,5:41:44,19.66,123 / 555 / 628,05:55,5:15:33,12:02,215 / 955 / 1189,12:21:56
138,736,887,Kip Grossman,M,40,1345,1:28:17,02:17,216 / 1091 / 1331,05:21,5:32:54,20.19,88 / 431 / 475,09:29,5:06:10,11:41,199 / 876 / 1090,12:22:11
139,738,889,Peter Karpowicz,M,40,1383,1:08:26,01:46,42 / 247 / 312,05:42,5:58:41,18.74,161 / 807 / 930,05:43,5:03:53,11:35,195 / 849 / 1055,12:22:25
140,739,890,Roger Richmond,M,40,1304,1:13:08,01:53,92 / 493 / 601,09:31,5:58:51,18.73,162 / 809 / 933,08:15,4:52:55,11:10,172 / 747 / 928,12:22:40
141,741,892,Lane Ziegler,M,40,1346,1:18:59,02:02,155 / 754 / 928,06:34,5:51:16,19.13,144 / 707 / 802,10:14,4:56:05,11:18,178 / 778 / 968,12:23:08
142,744,895,John Aver,M,40,1412,1:04:48,01:40,27 / 155 / 193,06:12,5:31:19,20.28,83 / 407 / 447,09:02,5:32:35,12:41,234 / 1075 / 1345,12:23:56
143,746,897,Karl-Heinz Kocher,M,40,1246,1:12:16,01:52,83 / 456 / 558,03:40,5:12:58,21.47,22 / 160 / 168,02:45,5:52:21,13:26,255 / 1183 / 1479,12:24:00
