A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
18,111,119,Bryan Mordecai,M,41,1214,1:08:26,01:46,87 / 436 / 521,03:29,5:25:31,20.64,60 / 333 / 356,06:05,3:17:15,07:31,1 / 30 / 31,10:00:46
19,119,127,Vincent Sabathier,M,40,1040,1:04:07,01:39,37 / 217 / 253,04:03,5:05:01,22.03,19 / 106 / 106,06:57,3:44:20,08:33,25 / 130 / 145,10:04:28
20,124,133,Ian Ray,M,42,1202,58:36,01:31,11 / 96 / 106,03:20,4:58:22,22.52,5 / 48 / 48,07:32,3:58:22,09:05,38 / 214 / 247,10:06:12
21,141,151,John Ackell,M,43,1203,53:44,01:23,1 / 14 / 17,04:11,5:08:25,21.79,23 / 138 / 140,04:14,4:00:27,09:10,42 / 229 / 265,10:11:01
22,148,160,Frank Hodges,M,43,1296,1:09:38,01:48,102 / 487 / 581,03:47,5:21:09,20.92,49 / 275 / 290,02:46,3:37:35,08:18,12 / 99 / 109,10:14:55
23,152,164,Jeff Watern,M,43,1377,1:06:33,01:43,59 / 330 / 389,04:25,5:00:12,22.39,8 / 61 / 61,07:54,3:56:48,09:02,34 / 202 / 233,10:15:52
24,154,166,Dieter Schmitt,M,44,1451,1:13:03,01:53,137 / 700 / 831,04:42,5:12:56,21.47,32 / 185 / 193,07:16,3:40:04,08:23,15 / 108 / 119,10:18:01
25,170,186,Bernardo Manrique,M,40,1069,1:00:17,01:33,18 / 122 / 137,03:59,5:18:42,21.09,42 / 247 / 260,02:15,3:57:56,09:04,37 / 211 / 243,10:23:09
26,173,189,JEFF PERRY,M,41,1186,1:11:28,01:51,118 / 602 / 714,05:47,5:02:01,22.25,10 / 77 / 77,04:46,3:59:55,09:09,39 / 225 / 259,10:23:57
27,176,192,Pascal Mylonas,M,44,1641,1:15:13,01:56,164 / 798 / 960,04:20,5:25:40,20.63,61 / 336 / 359,03:21,3:35:35,08:13,8 / 87 / 94,10:24:09
28,191,208,Randy Grimes,M,41,1224,58:50,01:31,15 / 104 / 115,04:56,5:10:55,21.61,26 / 163 / 170,02:57,4:11:00,09:34,60 / 320 / 379,10:28:38
29,192,209,Paul Wilson,M,40,799,1:00:48,01:34,21 / 139 / 158,03:33,5:21:01,20.93,48 / 273 / 288,03:16,4:00:02,09:09,40 / 226 / 260,10:28:40
30,196,213,SEAN TRUCHARD,M,43,1328,1:08:05,01:45,84 / 420 / 500,04:55,5:20:31,20.97,45 / 266 / 281,03:46,3:51:41,08:50,31 / 172 / 195,10:28:58
31,198,215,TOMASZ JANKOWSKI,M,43,1345,1:12:50,01:53,135 / 692 / 821,05:49,5:23:23,20.78,56 / 303 / 320,03:25,3:44:19,08:33,24 / 129 / 144,10:29:46
32,211,228,Mike Patry,M,42,1338,1:01:11,01:35,22 / 146 / 166,03:54,5:09:59,21.68,25 / 156 / 162,03:18,4:15:22,09:44,67 / 352 / 423,10:33:44
33,212,229,Shawn Burke,M,40,1061,54:21,01:24,2 / 23 / 26,03:26,5:22:34,20.83,53 / 291 / 307,03:39,4:10:07,09:32,59 / 312 / 370,10:34:07
34,217,234,Keith Owens,M,42,1383,1:05:41,01:42,48 / 263 / 313,03:38,5:12:36,21.5,29 / 179 / 186,03:31,4:11:08,09:35,63 / 324 / 383,10:36:34
35,219,236,Wallace Davis,M,44,1415,1:05:18,01:41,43 / 251 / 296,07:12,5:29:29,20.4,66 / 374 / 403,03:34,3:51:31,08:50,30 / 170 / 193,10:37:04
36,224,245,Patrick Schmith,M,44,1412,1:08:29,01:46,88 / 437 / 523,04:53,5:03:16,22.16,15 / 87 / 87,03:34,4:18:54,09:52,72 / 373 / 453,10:39:06
37,226,248,Georg Birkeneder,M,44,1555,1:04:18,01:39,40 / 226 / 264,03:21,4:57:17,22.6,4 / 43 / 43,06:56,4:29:18,10:16,104 / 484 / 600,10:41:10
38,232,254,John Pemberton,M,40,1077,1:06:07,01:42,55 / 307 / 363,04:45,5:20:45,20.95,46 / 270 / 285,06:51,4:03:48,09:18,47 / 256 / 300,10:42:16
39,233,255,John Hopkins,M,40,1314,1:10:05,01:48,103 / 500 / 597,05:01,5:16:43,21.22,37 / 223 / 234,04:50,4:05:42,09:22,53 / 277 / 323,10:42:21
40,241,264,Don Robbins,M,43,759,1:19:15,02:03,217 / 987 / 1213,04:21,5:32:08,20.23,71 / 406 / 441,04:20,3:43:25,08:31,23 / 124 / 138,10:43:29
41,249,273,Jay Zubick,M,40,1105,1:09:22,01:47,100 / 478 / 571,05:01,5:16:46,21.21,38 / 224 / 235,02:46,4:11:23,09:35,64 / 326 / 386,10:45:18
42,254,279,Michael Duray,M,41,1153,1:13:08,01:53,139 / 704 / 837,05:12,5:20:06,20.99,43 / 261 / 276,05:28,4:02:22,09:15,46 / 244 / 285,10:46:16
43,263,290,RONALD VANDERSLUIS,M,41,1196,57:33,01:29,7 / 68 / 74,05:23,5:04:04,22.1,16 / 98 / 98,09:29,4:32:28,10:23,116 / 520 / 646,10:48:57
44,267,294,RANDY MELKO,M,42,1220,1:06:58,01:44,67 / 349 / 411,04:33,5:29:46,20.38,67 / 377 / 407,04:19,4:03:50,09:18,48 / 258 / 302,10:49:26
45,289,324,CLAYTON GRIFFIN,M,40,1054,1:11:54,01:51,121 / 620 / 737,04:27,5:16:42,21.22,36 / 222 / 233,02:23,4:18:58,09:53,73 / 375 / 455,10:54:24
46,291,326,David Meyer,M,40,1329,57:24,01:29,5 / 63 / 68,04:58,5:20:49,20.95,47 / 271 / 286,03:31,4:28:11,10:14,97 / 470 / 583,10:54:53
48,308,348,John Good,M,42,1171,1:08:57,01:47,94 / 460 / 551,05:14,5:37:32,19.91,84 / 467 / 510,04:15,4:04:07,09:19,49 / 266 / 310,11:00:05
49,313,354,Herbie Reeves,M,40,1052,58:50,01:31,16 / 104 / 115,05:09,5:13:58,21.4,34 / 195 / 205,06:21,4:38:51,10:38,130 / 590 / 729,11:03:09
50,325,366,Graham Mcgee,M,44,2415,1:09:03,01:47,95 / 465 / 557,05:12,5:14:26,21.37,35 / 201 / 211,07:55,4:29:18,10:16,105 / 484 / 600,11:05:54
51,328,369,Geoffrey Cassell,M,42,1207,58:17,01:30,9 / 81 / 89,05:31,5:34:29,20.09,73 / 428 / 464,07:19,4:20:47,09:57,75 / 390 / 474,11:06:23
52,333,375,Kenneth Swanson,M,43,1282,1:06:11,01:42,56 / 312 / 369,05:29,5:23:15,20.79,54 / 301 / 317,05:00,4:28:06,10:13,96 / 468 / 581,11:08:01
53,358,406,Jonathan Schwartz,M,40,415,1:08:30,01:46,89 / 439 / 525,04:19,5:50:50,19.15,135 / 664 / 757,04:39,4:05:13,09:21,52 / 273 / 319,11:13:31
54,359,407,Jody Richardson,M,40,1092,1:09:07,01:47,97 / 469 / 561,06:44,5:39:38,19.79,91 / 508 / 555,07:11,4:11:03,09:34,61 / 322 / 381,11:13:43
55,366,418,Scott McClelland,M,44,1177,1:06:38,01:43,60 / 332 / 392,04:31,5:29:10,20.42,65 / 370 / 398,05:30,4:29:39,10:17,107 / 492 / 609,11:15:28
56,368,421,Kevin Park,M,41,917,1:12:13,01:52,127 / 643 / 767,03:43,5:18:41,21.09,41 / 246 / 259,06:46,4:34:26,10:28,119 / 541 / 670,11:15:49
57,371,424,Juan Canessa,M,41,1265,1:05:53,01:42,52 / 284 / 338,06:02,5:41:33,19.67,108 / 541 / 601,05:35,4:17:00,09:48,68 / 363 / 438,11:16:03
58,379,438,sean reilly,M,41,697,1:12:18,01:52,128 / 649 / 773,03:52,5:39:10,19.81,89 / 502 / 547,04:43,4:18:11,09:51,70 / 367 / 446,11:18:14
59,380,439,Aldo Borges,M,44,1403,1:07:11,01:44,71 / 368 / 436,05:04,5:34:40,20.08,75 / 430 / 466,03:04,4:28:18,10:14,98 / 471 / 584,11:18:17
60,382,441,James Ogden,M,43,1312,1:10:39,01:49,110 / 546 / 650,05:50,5:21:40,20.89,50 / 281 / 296,04:41,4:35:37,10:31,123 / 555 / 686,11:18:27
61,384,443,Scott Browning,M,44,1336,1:22:42,02:08,249 / 1126 / 1389,04:40,5:49:00,19.25,131 / 635 / 720,04:59,3:57:30,09:03,36 / 208 / 240,11:18:51
62,387,447,Nader Massoumi,M,42,1229,1:07:15,01:44,73 / 375 / 446,05:29,5:21:51,20.88,52 / 283 / 298,03:56,4:40:44,10:42,134 / 608 / 756,11:19:15
64,406,473,JEFF BLOCK,M,42,1258,1:06:48,01:43,64 / 338 / 399,06:16,5:40:07,19.76,98 / 521 / 573,05:18,4:25:27,10:07,89 / 437 / 540,11:23:56
65,417,486,FRANK VIGNONE,M,42,1213,1:29:17,02:18,287 / 1252 / 1589,05:27,5:39:18,19.81,90 / 505 / 552,03:58,4:08:10,09:28,57 / 299 / 353,11:26:10
66,423,493,Scott Davis,M,43,648,1:12:47,01:53,134 / 684 / 812,04:49,5:41:03,19.7,105 / 534 / 591,04:27,4:24:09,10:04,86 / 421 / 518,11:27:15
67,424,496,Migue Garcia Hernandez,M,40,1242,1:02:42,01:37,28 / 181 / 212,04:25,5:43:24,19.57,112 / 569 / 636,12:29,4:24:37,10:06,87 / 430 / 530,11:27:37
68,428,501,Mark Schaffer,M,40,1529,1:16:49,01:59,185 / 873 / 1057,08:11,5:45:52,19.43,121 / 598 / 672,07:57,4:09:08,09:30,58 / 304 / 360,11:27:57
69,429,503,FUMITAKA HATANAKA,M,41,1205,1:23:41,02:10,257 / 1157 / 1431,06:21,5:48:29,19.28,130 / 626 / 711,07:27,4:02:21,09:15,45 / 243 / 284,11:28:19
70,447,524,Ed Roshitsh,M,41,1139,1:16:26,01:58,179 / 851 / 1031,07:09,5:36:11,19.99,78 / 445 / 482,06:24,4:26:38,10:10,91 / 453 / 560,11:32:48
71,465,550,Gregory Cardelli,M,41,1169,1:30:34,02:20,291 / 1277 / 1620,10:34,5:58:44,18.73,166 / 774 / 898,07:48,3:49:48,08:46,28 / 162 / 183,11:37:28
72,466,551,Ronald Bailey jr,M,44,1436,1:21:18,02:06,239 / 1080 / 1332,06:04,5:33:59,20.12,72 / 424 / 460,05:12,4:31:01,10:20,110 / 501 / 621,11:37:34
73,467,552,Marc Couture,M,44,1560,1:06:15,01:42,58 / 317 / 374,08:02,5:20:28,20.97,44 / 265 / 280,11:28,4:51:23,11:07,165 / 701 / 879,11:37:36
74,478,567,Paul Schon,M,43,1318,1:18:09,02:01,200 / 931 / 1132,05:26,5:51:25,19.12,138 / 673 / 767,04:28,4:20:56,09:57,79 / 392 / 479,11:40:24
75,481,572,Michael Owens,M,40,561,1:05:39,01:41,47 / 262 / 311,08:25,5:52:20,19.07,144 / 691 / 789,06:49,4:27:29,10:12,95 / 460 / 572,11:40:42
77,488,582,Derek Atkins,M,41,1199,1:11:16,01:50,116 / 593 / 705,06:34,6:00:19,18.65,170 / 791 / 921,10:47,4:12:21,09:37,65 / 330 / 391,11:41:17
78,500,595,Gustavo Goren,M,40,1343,1:18:47,02:02,208 / 957 / 1171,08:54,6:00:41,18.63,172 / 796 / 926,09:15,4:05:05,09:21,51 / 272 / 318,11:42:42
79,505,600,Steve Keever,M,40,1099,1:12:32,01:52,130 / 661 / 786,05:55,5:40:56,19.71,104 / 533 / 590,05:50,4:38:02,10:36,128 / 581 / 717,11:43:15
80,508,603,John Dodd,M,40,1060,58:47,01:31,14 / 103 / 114,07:23,5:45:27,19.45,119 / 592 / 665,06:30,4:45:17,10:53,148 / 644 / 804,11:43:24
81,514,612,Houston Jones,M,43,1322,1:06:41,01:43,62 / 334 / 394,06:36,5:39:39,19.79,92 / 509 / 556,06:57,4:44:51,10:52,146 / 641 / 801,11:44:44
82,516,614,Donald Francisco,M,42,1208,1:19:10,02:02,215 / 984 / 1207,10:18,5:53:54,18.99,150 / 716 / 819,10:26,4:11:05,09:35,62 / 323 / 382,11:44:53
83,525,625,RICH HUJUS,M,43,1280,1:13:12,01:53,140 / 708 / 843,07:25,5:34:33,20.09,74 / 429 / 465,05:46,4:45:01,10:52,147 / 642 / 802,11:45:57
84,527,627,Mark Moffett,M,44,1372,1:16:12,01:58,178 / 842 / 1021,06:30,5:26:11,20.6,63 / 341 / 364,10:45,4:46:45,10:56,152 / 655 / 820,11:46:23
85,528,628,Keith Williams,M,43,1530,1:12:04,01:51,125 / 628 / 750,06:44,5:37:48,19.89,85 / 472 / 515,07:32,4:42:20,10:46,139 / 623 / 776,11:46:28
86,537,640,Steven Malcom,M,43,1360,1:13:32,01:54,144 / 720 / 857,05:20,5:17:16,21.18,39 / 229 / 241,04:57,5:06:59,11:43,197 / 846 / 1072,11:48:04
87,541,645,Curtis Leoni,M,40,1100,1:18:56,02:02,212 / 968 / 1186,06:52,5:36:16,19.98,79 / 448 / 486,04:08,4:42:17,10:46,138 / 621 / 774,11:48:29
88,550,654,Donald Olson,M,40,1263,1:13:59,01:54,148 / 738 / 878,08:17,5:29:01,20.42,64 / 369 / 397,06:32,4:51:50,11:08,167 / 706 / 886,11:49:39
89,552,656,Paul J. "Jeff" Ernst,M,41,1194,1:12:40,01:52,131 / 670 / 796,05:34,5:37:01,19.94,83 / 460 / 501,05:34,4:49:26,11:02,159 / 680 / 850,11:50:15
90,556,661,GEORGE WILSON,M,41,1419,1:05:45,01:42,50 / 270 / 321,07:04,6:11:23,18.09,206 / 933 / 1090,07:42,4:18:40,09:52,71 / 370 / 450,11:50:34
91,562,669,Darryl Lehtola,M,42,1237,1:14:56,01:56,159 / 779 / 934,06:07,5:40:23,19.74,101 / 525 / 579,04:27,4:46:01,10:55,150 / 649 / 809,11:51:54
92,584,697,James Wade,M,43,768,1:38:39,02:33,312 / 1368 / 1737,04:31,5:36:27,19.97,81 / 451 / 490,02:12,4:33:15,10:25,118 / 528 / 655,11:55:04
93,589,704,MIKE GARVIN,M,40,1145,1:10:27,01:49,108 / 531 / 632,08:11,5:57:38,18.79,162 / 759 / 880,11:25,4:28:41,10:15,100 / 474 / 588,11:56:22
94,593,710,Michael Halper,M,43,1334,1:13:13,01:53,141 / 709 / 844,07:38,5:49:02,19.25,132 / 636 / 721,05:00,4:42:28,10:46,140 / 625 / 779,11:57:21
95,595,712,GLEN MAGPIONG,M,44,1407,1:18:55,02:02,210 / 966 / 1183,06:25,5:56:19,18.86,159 / 746 / 860,04:32,4:31:24,10:21,112 / 510 / 632,11:57:35
96,598,716,Jon Durrance,M,41,1223,1:04:23,01:40,41 / 231 / 271,04:59,5:46:52,19.37,124 / 610 / 692,07:17,4:54:38,11:14,171 / 729 / 915,11:58:09
97,599,717,Michael Monahan,M,43,616,1:06:04,01:42,54 / 299 / 354,07:57,5:48:25,19.29,129 / 624 / 709,07:30,4:48:20,11:00,156 / 668 / 835,11:58:16
98,600,718,Kevin Patton,M,42,1232,1:17:16,02:00,193 / 891 / 1080,06:47,6:05:41,18.38,192 / 871 / 1014,05:08,4:23:25,10:03,82 / 412 / 504,11:58:17
99,606,725,David Wismer,M,40,685,1:10:47,01:49,111 / 557 / 661,07:40,6:04:45,18.42,187 / 851 / 992,06:42,4:29:22,10:16,106 / 488 / 604,11:59:16
100,608,728,George Arnold,M,41,1324,1:31:50,02:22,294 / 1287 / 1636,06:39,5:49:59,19.2,133 / 651 / 738,04:05,4:27:01,10:11,93 / 456 / 565,11:59:34
101,611,731,Klaus Wenk,M,44,1458,1:03:02,01:37,29 / 191 / 222,03:39,5:12:38,21.49,30 / 180 / 187,08:11,5:32:24,12:41,249 / 1040 / 1336,11:59:54
102,624,746,PETE SMITH,M,42,2408,1:34:24,02:26,302 / 1327 / 1684,07:07,5:47:26,19.34,126 / 616 / 698,10:11,4:23:35,10:03,84 / 414 / 507,12:02:43
103,625,747,Danny Moore,M,42,1288,1:12:04,01:51,124 / 628 / 750,06:02,5:41:17,19.69,106 / 537 / 595,05:52,4:57:41,11:21,179 / 760 / 960,12:02:56
104,632,754,Alan Laroche,M,40,1162,1:14:41,01:56,153 / 764 / 910,09:20,5:42:59,19.59,111 / 557 / 622,09:13,4:48:09,10:59,155 / 667 / 834,12:04:22
105,633,755,Ted Niemann,M,42,1241,1:12:01,01:51,123 / 625 / 745,06:14,6:05:08,18.4,189 / 858 / 1000,09:55,4:31:07,10:20,111 / 504 / 624,12:04:25
106,636,758,Robert Carney,M,43,1576,1:12:45,01:53,133 / 680 / 806,06:34,6:02:31,18.54,180 / 824 / 961,04:48,4:37:52,10:36,126 / 576 / 712,12:04:30
107,641,765,William Villari,M,40,1143,57:29,01:29,6 / 65 / 71,06:52,6:02:25,18.54,179 / 821 / 958,15:01,4:43:37,10:49,143 / 631 / 787,12:05:24
108,642,766,Dan Johnson,M,42,523,1:07:50,01:45,81 / 400 / 480,05:23,5:54:57,18.93,155 / 723 / 834,05:41,4:51:58,11:08,168 / 707 / 888,12:05:49
109,643,767,Chris Hawke,M,44,1399,1:08:03,01:45,83 / 415 / 495,04:59,5:52:38,19.06,146 / 698 / 796,02:56,4:57:27,11:21,178 / 756 / 954,12:06:03
110,645,769,Kevin Lontz,M,40,1144,1:18:09,02:01,199 / 931 / 1132,07:28,6:06:16,18.35,194 / 882 / 1026,05:20,4:29:16,10:16,103 / 482 / 597,12:06:29
111,648,772,Scott Pharr,M,43,1286,1:01:49,01:36,23 / 158 / 181,07:42,5:39:01,19.82,87 / 499 / 543,08:09,5:11:08,11:52,212 / 891 / 1129,12:07:49
112,649,773,Stephen Chapple,M,44,1565,1:20:25,02:04,228 / 1038 / 1278,09:05,5:50:51,19.15,136 / 665 / 758,10:04,4:37:44,10:36,125 / 573 / 709,12:08:09
113,650,775,MIKE SCHIERHOLTZ,M,43,1398,1:20:39,02:05,233 / 1045 / 1290,09:27,5:40:06,19.76,97 / 520 / 572,08:39,4:49:55,11:03,161 / 685 / 856,12:08:46
114,656,782,Keith Sasser,M,42,1233,1:13:27,01:54,143 / 715 / 852,05:29,5:51:16,19.13,137 / 671 / 765,04:20,4:55:20,11:16,172 / 736 / 923,12:09:52
115,658,784,Lars Dahl,M,44,1354,1:12:29,01:52,129 / 658 / 783,06:46,5:47:06,19.36,125 / 611 / 693,04:45,4:59:10,11:25,185 / 777 / 985,12:10:16
116,662,791,David Kelley,M,41,1082,1:40:05,02:35,318 / 1378 / 1760,05:45,5:29:47,20.38,68 / 379 / 409,05:33,4:50:04,11:04,162 / 686 / 857,12:11:14
117,665,794,John Lofton,M,41,1175,1:18:08,02:01,198 / 929 / 1130,10:13,5:58:50,18.73,167 / 776 / 900,10:01,4:34:44,10:29,120 / 543 / 672,12:11:56
118,671,802,Thomas Ramthun,M,40,971,1:06:59,01:44,68 / 352 / 415,05:04,5:36:36,19.96,82 / 454 / 494,04:51,5:19:24,12:11,228 / 945 / 1207,12:12:54
119,675,807,David Barstis,M,40,1083,1:18:37,02:02,206 / 951 / 1161,09:16,6:04:27,18.44,185 / 848 / 989,11:58,4:28:58,10:15,101 / 477 / 592,12:13:16
120,683,815,Richard Shea,M,42,1243,1:07:16,01:44,74 / 377 / 448,06:12,6:07:50,18.27,198 / 895 / 1041,05:37,4:47:33,10:58,154 / 663 / 830,12:14:28
121,684,816,Mark Klion,M,43,1277,1:05:43,01:42,49 / 267 / 317,04:25,4:55:30,22.74,2 / 29 / 29,03:05,6:06:10,13:58,293 / 1251 / 1608,12:14:53
122,685,817,Michael Fisch,M,40,1274,1:06:39,01:43,61 / 333 / 393,04:40,5:08:13,21.8,22 / 135 / 137,02:44,5:52:38,13:27,270 / 1169 / 1499,12:14:54
123,691,823,Bobby Nolan,M,43,1321,1:19:20,02:03,218 / 990 / 1218,08:52,5:58:14,18.76,164 / 767 / 890,08:36,4:40:34,10:42,133 / 603 / 751,12:15:36
124,693,825,Rick Zurbriggen,M,40,1381,1:15:59,01:58,176 / 837 / 1014,08:47,5:31:45,20.26,70 / 397 / 432,08:33,5:10:36,11:51,210 / 885 / 1121,12:15:40
125,695,827,Frank Mitchem,M,41,1190,58:41,01:31,12 / 99 / 109,04:23,5:52:10,19.08,142 / 687 / 785,06:49,5:13:48,11:58,220 / 908 / 1154,12:15:51
126,707,840,ALEXANDER KEITH,M,44,1299,1:13:34,01:54,145 / 722 / 859,09:36,5:58:35,18.74,165 / 771 / 895,08:36,4:47:05,10:57,153 / 658 / 825,12:17:26
127,708,843,Ted Schwind,M,42,1353,1:09:11,01:47,98 / 473 / 566,08:32,5:39:48,19.78,94 / 512 / 561,11:04,5:09:03,11:47,206 / 869 / 1102,12:17:38
128,711,846,Manfred Weininger,M,44,1637,1:17:02,01:59,189 / 881 / 1068,09:49,5:46:49,19.38,123 / 609 / 691,08:58,4:55:23,11:16,173 / 737 / 924,12:18:01
129,712,848,Karl Kiss,M,43,1290,1:06:57,01:44,66 / 348 / 410,06:22,5:53:35,19.01,148 / 709 / 812,07:12,5:04:19,11:36,193 / 824 / 1045,12:18:25
130,713,850,Julian Murphy,M,41,1174,1:14:45,01:56,155 / 768 / 917,05:30,6:02:10,18.55,178 / 819 / 956,06:12,4:50:04,11:04,163 / 686 / 857,12:18:41
131,719,861,ROBERT MARINICH,M,40,1055,1:14:33,01:55,152 / 756 / 902,06:18,6:05:31,18.38,191 / 868 / 1010,03:45,4:50:04,11:04,164 / 686 / 857,12:20:11
132,720,862,Jim Ritch,M,40,1104,1:17:42,02:00,196 / 912 / 1109,05:54,5:52:21,19.07,145 / 692 / 790,05:19,4:58:58,11:24,184 / 774 / 982,12:20:14
133,723,866,Timothy Mcgee,M,40,1131,1:13:36,01:54,146 / 724 / 861,07:11,5:42:53,19.6,110 / 556 / 621,08:05,5:08:56,11:47,205 / 867 / 1100,12:20:41
134,725,868,Brad Henderson,M,40,1129,1:27:37,02:16,279 / 1227 / 1556,07:52,6:01:57,18.57,176 / 814 / 950,08:04,4:35:24,10:30,122 / 551 / 681,12:20:54
135,736,882,John Walker,M,40,1416,1:08:34,01:46,90 / 442 / 528,10:42,6:00:30,18.64,171 / 794 / 924,13:15,4:49:38,11:03,160 / 684 / 855,12:22:39
136,738,884,Private,M,44,1385,1:45:37,02:44,326 / 1409 / 1819,11:20,5:51:26,19.12,139 / 674 / 768,07:39,4:26:44,10:10,92 / 454 / 561,12:22:46
137,739,885,Stephen Hansen,M,44,1642,1:01:55,01:36,26 / 164 / 188,04:18,5:17:50,21.14,40 / 235 / 247,04:58,5:54:01,13:30,273 / 1177 / 1512,12:23:02
138,742,888,Brad Armstrong,M,42,997,1:22:22,02:07,244 / 1111 / 1370,10:37,5:47:36,19.33,127 / 620 / 702,08:40,4:54:10,11:13,170 / 726 / 912,12:23:25
139,748,898,DANIEL VELTRI,M,42,1347,1:18:22,02:01,202 / 940 / 1146,08:46,6:16:55,17.83,217 / 1005 / 1176,08:42,4:32:01,10:22,114 / 514 / 637,12:24:46
140,753,904,Christopher Walsh,M,42,1292,1:19:51,02:04,222 / 1015 / 1245,08:48,6:22:19,17.58,237 / 1067 / 1257,06:58,4:27:22,10:12,94 / 459 / 571,12:25:18
141,774,933,William Blaes,M,42,1230,1:23:21,02:09,254 / 1148 / 1419,09:14,6:18:28,17.76,223 / 1025 / 1202,08:21,4:30:08,10:18,108 / 495 / 613,12:29:32
142,786,948,Nelson Gonzalez,M,41,1155,1:21:09,02:06,238 / 1074 / 1323,05:07,5:45:15,19.46,118 / 590 / 663,08:03,5:12:43,11:56,217 / 901 / 1144,12:32:17
143,788,951,Richard Kelly,M,41,1344,1:15:13,01:56,165 / 798 / 960,07:58,6:21:03,17.64,233 / 1057 / 1241,07:22,4:41:03,10:43,135 / 614 / 763,12:32:39
144,789,952,Gregory Pace,M,44,1610,1:11:36,01:51,119 / 608 / 722,09:02,5:55:36,18.9,157 / 734 / 847,08:25,5:08:02,11:45,200 / 858 / 1086,12:32:41
145,793,956,Ty Dickinson,M,40,1062,1:08:36,01:46,91 / 444 / 530,08:24,5:59:25,18.7,168 / 781 / 905,12:52,5:04:33,11:37,194 / 827 / 1048,12:33:50
146,794,957,Eric Simontis,M,41,1221,1:10:25,01:49,107 / 525 / 626,05:07,5:38:42,19.84,86 / 493 / 536,06:11,5:33:58,12:44,251 / 1050 / 1351,12:34:23
