A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
142,721,890,Kazuaki Yamana,M,40,811,1:20:56,02:07,143 / 637 / 775,13:22,6:48:09,16.44,190 / 817 / 1002,07:28,5:23:25,12:20,141 / 604 / 762,13:53:22
143,722,891,Philip GREGSON,M,40,673,1:57:09,03:04,216 / 923 / 1150,07:21,6:20:28,17.64,160 / 670 / 795,04:10,5:24:26,12:22,142 / 611 / 770,13:53:36
144,726,896,Ian Buchanan,M,40,626,1:32:06,02:25,187 / 806 / 996,11:34,6:24:34,17.45,165 / 701 / 835,07:24,5:38:50,12:55,162 / 667 / 844,13:54:30
145,730,902,Nicola Zardini,M,40,814,1:09:59,01:50,79 / 361 / 437,05:02,6:00:59,18.59,121 / 537 / 624,09:26,6:30:38,14:53,198 / 841 / 1057,13:56:06
146,731,903,Andy Budgen,M,40,627,1:15:58,01:59,124 / 522 / 632,06:03,5:50:04,19.17,94 / 447 / 515,05:58,6:38:07,15:10,202 / 858 / 1077,13:56:11
147,742,917,Chris Turner,M,40,793,1:13:34,01:56,107 / 475 / 574,10:00,7:16:07,15.39,212 / 905 / 1125,09:40,5:11:35,11:52,123 / 549 / 694,14:00:58
148,743,919,Graeme Atwell,M,40,608,1:08:23,01:47,69 / 301 / 359,05:24,6:02:07,18.53,127 / 547 / 638,03:18,6:42:04,15:19,205 / 867 / 1087,14:01:18
149,758,943,Neil Cook,M,40,640,1:31:05,02:23,182 / 793 / 982,08:16,6:14:29,17.92,150 / 633 / 748,07:00,6:10:14,14:07,187 / 797 / 998,14:11:06
150,762,950,Neil Hall,M,40,680,1:27:55,02:18,175 / 748 / 924,05:05,6:13:38,17.96,146 / 625 / 739,03:31,6:25:17,14:41,197 / 829 / 1044,14:15:29
151,766,955,Andrew Pereira,M,40,746,1:39:58,02:37,201 / 865 / 1074,12:21,6:26:52,17.35,168 / 716 / 855,07:14,5:52:27,13:26,175 / 729 / 919,14:18:55
152,768,958,Tim Hegney,M,40,682,1:12:06,01:53,103 / 432 / 525,06:31,6:18:21,17.74,154 / 655 / 776,11:36,6:33:44,15:00,200 / 848 / 1064,14:22:20
153,770,960,Kenichi Sasaki,M,40,762,1:33:47,02:28,190 / 824 / 1016,11:20,6:46:23,16.51,187 / 809 / 989,11:38,5:39:38,12:57,163 / 672 / 850,14:22:48
154,772,963,Nelson Quek,M,40,754,1:32:28,02:26,189 / 811 / 1001,12:39,6:36:09,16.94,178 / 768 / 928,09:10,5:54:59,13:32,177 / 740 / 932,14:25:26
155,773,964,Guillaume Calloud,M,40,631,1:15:15,01:58,118 / 506 / 609,05:41,7:13:23,15.48,208 / 901 / 1119,05:25,5:46:10,13:12,169 / 704 / 888,14:25:56
156,786,977,Paul Wakeford,M,40,800,1:47:09,02:49,211 / 897 / 1116,06:46,6:40:51,16.74,180 / 788 / 957,06:14,5:48:06,13:16,170 / 711 / 896,14:29:07
157,797,994,Doug Beeman,M,40,612,1:27:05,02:17,171 / 734 / 908,09:31,7:18:04,15.32,213 / 909 / 1129,08:29,5:33:43,12:43,156 / 648 / 819,14:36:54
158,800,998,Ang Wilson,M,40,602,1:14:19,01:57,114 / 488 / 591,05:41,6:36:04,16.94,177 / 767 / 926,05:26,6:36:56,15:08,201 / 856 / 1075,14:38:27
159,806,1005,Michael Clayton,M,40,639,1:18:55,02:04,136 / 596 / 725,11:31,6:44:47,16.58,184 / 801 / 978,10:46,6:15:17,14:18,190 / 807 / 1013,14:41:17
160,807,1006,Ronen Vexler,M,40,796,1:27:09,02:17,172 / 736 / 910,20:42,7:22:49,15.15,216 / 916 / 1139,17:26,5:14:01,11:58,127 / 560 / 710,14:42:08
161,808,1008,Craig Buesnel,M,40,628,1:17:40,02:02,132 / 565 / 686,09:09,6:08:21,18.22,137 / 587 / 691,07:03,7:00:46,16:02,214 / 896 / 1122,14:43:01
162,819,1027,Farn Sritrairatana,M,40,778,1:31:22,02:24,184 / 799 / 988,10:23,7:03:07,15.86,204 / 874 / 1084,06:16,5:59:18,13:42,183 / 758 / 952,14:50:28
163,822,1031,Patrick Chiang,M,40,635,1:43:07,02:42,206 / 881 / 1095,14:18,6:24:33,17.45,164 / 700 / 834,09:19,6:21:26,14:32,196 / 821 / 1034,14:52:45
164,826,1035,Desmond Seah,M,40,765,1:28:03,02:19,176 / 752 / 928,19:04,6:52:02,16.29,194 / 830 / 1025,09:52,6:04:35,13:54,185 / 775 / 973,14:53:37
165,834,1044,Masaharu Kobayashi,M,40,702,1:23:35,02:11,158 / 684 / 843,07:24,6:11:15,18.08,142 / 607 / 715,07:18,7:08:24,16:20,217 / 906 / 1135,14:57:58
166,838,1048,Nathan Gray,M,40,671,1:31:24,02:24,185 / 800 / 989,16:41,6:57:29,16.07,200 / 855 / 1058,16:40,5:57:06,13:37,180 / 749 / 943,14:59:23
167,840,1051,Taro Mitsujima,M,40,731,1:52:54,02:58,214 / 912 / 1135,12:54,7:15:45,15.4,211 / 904 / 1123,10:38,5:27:59,12:30,146 / 626 / 790,15:00:12
168,844,1056,Jonathan Barrett,M,40,611,1:27:54,02:18,174 / 746 / 922,14:16,6:49:43,16.38,192 / 821 / 1010,15:12,6:16:29,14:21,191 / 809 / 1015,15:03:36
169,853,1065,Keir Semmens,M,40,768,1:37:11,02:33,196 / 856 / 1060,09:50,6:28:32,17.27,169 / 727 / 871,09:06,6:46:57,15:31,208 / 875 / 1096,15:11:38
170,854,1067,Md Firdaus Wahid,M,40,798,1:36:03,02:31,192 / 847 / 1046,12:37,7:02:47,15.87,203 / 873 / 1083,07:53,6:13:10,14:13,188 / 799 / 1004,15:12:32
171,858,1072,Mark BLAYNEY,M,40,616,1:25:15,02:14,166 / 716 / 886,09:40,6:47:28,16.47,189 / 812 / 994,09:42,6:43:39,15:23,206 / 871 / 1091,15:15:46
172,860,1074,Dave Timm,M,40,791,1:36:39,02:32,193 / 850 / 1051,10:06,6:44:57,16.57,185 / 802 / 979,07:21,6:39:09,15:13,203 / 860 / 1079,15:18:13
173,861,1075,Chris Hunter,M,40,688,1:19:41,02:05,139 / 612 / 744,12:04,6:46:45,16.5,188 / 811 / 991,11:52,6:48:38,15:35,209 / 879 / 1100,15:19:02
174,865,1080,Christopher Foo,M,40,658,1:32:16,02:25,188 / 808 / 998,10:17,7:01:12,15.93,202 / 871 / 1080,05:32,6:32:44,14:58,199 / 846 / 1062,15:22:03
175,869,1088,James Moran,M,40,734,1:37:06,02:33,195 / 853 / 1057,09:35,7:14:46,15.44,210 / 903 / 1122,07:22,6:20:01,14:29,194 / 817 / 1028,15:28:52
176,891,1113,Chris Aylen,M,40,609,1:24:38,02:13,164 / 701 / 870,09:28,7:04:49,15.8,205 / 880 / 1091,11:28,6:57:44,15:55,212 / 892 / 1118,15:48:09
177,898,1122,Welmer Alamo,M,40,597,1:35:12,02:30,191 / 838 / 1036,13:25,7:32:40,14.83,217 / 923 / 1152,11:28,6:18:57,14:27,193 / 815 / 1024,15:51:44
178,917,1145,Daniel Yong,M,40,812,2:00:30,03:10,217 / 927 / 1158,09:24,6:58:07,16.05,201 / 859 / 1063,09:19,6:56:32,15:53,211 / 891 / 1117,16:13:55
179,921,1151,Steven Anderson,M,40,600,1:47:44,02:50,212 / 902 / 1122,17:50,6:54:53,16.18,196 / 842 / 1041,09:23,7:06:39,16:16,216 / 903 / 1130,16:16:31
