A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
12,72,78,Tim HOWLEY,M,40,432,59:06,01:33,23 / 149 / 171,,4:56:45,22.61,10 / 66 / 66,,3:38:23,08:19,13 / 89 / 102,9:34:14
13,73,79,Geoff Evans,M,40,277,51:49,01:21,3 / 28 / 30,,5:23:06,20.77,29 / 190 / 206,,3:19:36,07:36,3 / 37 / 41,9:34:31
14,101,111,Jim FINLAY,M,40,299,58:03,01:31,14 / 103 / 120,,5:07:45,21.81,15 / 115 / 123,,3:46:53,08:39,22 / 127 / 150,9:52:41
15,109,121,Mike Wren,M,40,982,1:00:14,01:35,30 / 177 / 204,,5:19:35,21,26 / 172 / 186,,3:36:04,08:14,11 / 82 / 95,9:55:53
16,115,128,Matt SMYTH,M,40,832,1:04:52,01:42,55 / 302 / 352,,5:15:12,21.29,22 / 147 / 157,,3:36:11,08:14,12 / 83 / 96,9:56:15
17,116,129,Bradley TEYS,M,40,874,58:34,01:32,18 / 126 / 144,,5:02:23,22.19,12 / 88 / 91,,3:55:31,08:58,29 / 177 / 207,9:56:28
18,123,136,Kent Cuthbert,M,40,217,57:37,01:30,10 / 91 / 107,,4:48:14,23.28,6 / 41 / 41,,4:13:07,09:39,47 / 281 / 335,9:58:58
19,124,137,Darrell Rodriguez,M,40,759,55:08,01:27,5 / 56 / 63,,5:08:25,21.76,16 / 118 / 126,,3:55:42,08:59,30 / 181 / 211,9:59:15
20,127,141,Tony ESCOTT,M,40,273,1:03:59,01:41,49 / 274 / 317,,5:17:15,21.15,23 / 157 / 168,,3:40:17,08:24,15 / 96 / 109,10:01:31
21,135,152,Rick Twine,M,40,911,59:57,01:34,26 / 163 / 188,,5:24:04,20.71,32 / 199 / 217,,3:43:40,08:31,20 / 112 / 130,10:07:41
22,136,153,Anthony TREMAYNE,M,40,900,1:12:07,01:53,90 / 468 / 556,,5:14:21,21.35,21 / 144 / 154,,3:41:20,08:26,16 / 100 / 115,10:07:48
23,142,159,Steve CROSSLEY,M,40,215,1:00:03,01:34,27 / 167 / 193,,5:27:15,20.51,34 / 216 / 237,,3:43:02,08:30,19 / 109 / 126,10:10:20
24,151,170,Roger Allwright,M,40,51,1:02:38,01:38,42 / 234 / 269,,5:13:13,21.43,20 / 137 / 147,,3:58:41,09:06,36 / 198 / 233,10:14:32
25,164,184,Argiolas MASSIMO,M,40,585,58:43,01:32,20 / 134 / 153,,5:10:31,21.61,18 / 126 / 134,,4:11:52,09:36,46 / 275 / 329,10:21:06
26,167,187,Wayne Steer,M,40,841,1:03:03,01:39,44 / 243 / 281,,5:09:14,21.7,17 / 122 / 130,,4:09:30,09:30,43 / 259 / 307,10:21:47
27,173,195,Darren SMITH,M,40,826,1:04:14,01:41,52 / 286 / 330,,5:29:28,20.37,39 / 238 / 260,,3:50:09,08:46,26 / 146 / 170,10:23:51
28,176,198,Dene COLEMAN,M,40,192,1:00:09,01:34,29 / 173 / 199,,5:28:41,20.42,36 / 228 / 250,,3:55:59,08:59,31 / 182 / 213,10:24:49
29,178,200,Graham Cooper,M,40,200,1:06:56,01:45,59 / 329 / 385,,5:22:34,20.8,28 / 187 / 202,,3:56:29,09:01,32 / 186 / 218,10:25:59
30,179,201,Richard STACEY,M,40,839,1:13:47,01:56,97 / 508 / 605,,5:23:50,20.72,31 / 196 / 214,,3:50:01,08:46,25 / 144 / 168,10:27:38
31,186,208,Christopher WAYMAN,M,40,950,1:03:33,01:40,47 / 258 / 298,,5:31:58,20.22,45 / 255 / 278,,3:53:20,08:53,27 / 169 / 196,10:28:51
32,207,235,Richard EMERY,M,40,269,1:12:40,01:54,93 / 481 / 573,,5:33:23,20.13,47 / 268 / 294,,3:48:49,08:43,24 / 142 / 166,10:34:52
33,211,240,A. Mattson Davis,M,40,225,50:09,01:19,2 / 18 / 20,,5:07:44,21.81,14 / 114 / 122,,4:37:43,10:35,71 / 407 / 488,10:35:36
34,213,242,Michael TURNER,M,40,910,1:09:23,01:49,74 / 404 / 478,,5:21:39,20.86,27 / 181 / 195,,4:04:43,09:19,40 / 230 / 271,10:35:45
35,219,249,Russell Platts,M,40,715,58:19,01:32,16 / 111 / 129,,5:29:26,20.37,38 / 237 / 259,,4:10:51,09:33,45 / 267 / 317,10:38:36
36,228,259,David Jameson,M,40,452,1:02:47,01:39,43 / 238 / 274,,5:41:33,19.65,62 / 335 / 369,,3:56:53,09:02,33 / 188 / 221,10:41:13
37,229,260,Mick MCFARLANE,M,40,607,1:21:15,02:08,120 / 607 / 739,,5:38:17,19.84,55 / 308 / 339,,3:41:57,08:27,17 / 103 / 118,10:41:29
38,230,262,Charles Monneron,M,40,638,1:18:31,02:03,114 / 571 / 690,,5:34:52,20.04,50 / 280 / 307,,3:48:29,08:42,23 / 140 / 164,10:41:52
39,234,267,Philip STONEMAN,M,40,850,1:08:08,01:47,64 / 373 / 438,,5:30:36,20.3,41 / 246 / 268,,4:04:16,09:18,39 / 225 / 266,10:43:00
40,243,278,Jamie Rankin,M,40,737,1:00:14,01:35,31 / 177 / 204,,5:31:34,20.24,43 / 253 / 276,,4:13:26,09:39,48 / 283 / 338,10:45:14
41,245,280,PETER CLARK,M,40,180,1:07:56,01:47,63 / 362 / 426,,5:33:53,20.1,49 / 272 / 298,,4:03:52,09:18,38 / 224 / 265,10:45:41
42,250,286,Stephen KEELING,M,40,483,1:13:22,01:55,96 / 501 / 595,,5:17:41,21.12,24 / 159 / 170,,4:15:04,09:43,50 / 291 / 348,10:46:07
43,255,291,Wim TIMMERMANS,M,40,889,1:04:19,01:41,53 / 289 / 334,,5:12:00,21.51,19 / 130 / 138,,4:30:59,10:20,66 / 377 / 453,10:47:18
44,260,297,Dion WALMSLEY,M,40,939,1:01:04,01:36,36 / 206 / 238,,5:47:48,19.3,69 / 373 / 419,,4:01:27,09:12,37 / 209 / 246,10:50:19
45,268,309,PAUL CHAMBERLAIN,M,40,164,1:07:49,01:47,62 / 356 / 418,,5:30:18,20.32,40 / 244 / 266,,4:15:57,09:45,51 / 299 / 357,10:54:04
46,276,318,Simon Cross,M,40,214,1:07:29,01:46,61 / 344 / 403,,5:28:08,20.45,35 / 224 / 245,,4:21:20,09:57,54 / 322 / 384,10:56:57
47,280,322,John CROCKETT,M,40,212,59:42,01:34,25 / 158 / 182,,5:31:53,20.22,44 / 254 / 277,,4:25:59,10:08,60 / 349 / 419,10:57:34
48,286,328,WARREN UYEN,M,40,916,1:10:21,01:51,80 / 430 / 508,,5:53:08,19,73 / 412 / 462,,3:58:00,09:04,34 / 195 / 228,11:01:29
49,289,331,Michael Bray,M,40,137,1:06:58,01:45,60 / 330 / 386,,5:32:47,20.17,46 / 265 / 288,,4:23:10,10:02,59 / 331 / 398,11:02:55
50,291,333,Richard Brown,M,40,145,1:04:43,01:42,54 / 299 / 347,,5:51:07,19.11,71 / 396 / 446,,4:07:59,09:27,42 / 250 / 298,11:03:49
51,297,339,Dougal Burton,M,40,152,55:47,01:28,9 / 78 / 89,,5:29:19,20.38,37 / 234 / 256,,4:40:24,10:41,74 / 420 / 503,11:05:30
52,302,344,Paul Patterson,M,40,705,1:09:54,01:50,78 / 419 / 496,,5:46:07,19.39,66 / 366 / 410,,4:10:46,09:33,44 / 266 / 316,11:06:47
53,303,345,Rod MARTON,M,40,582,1:05:32,01:43,57 / 307 / 358,,5:39:16,19.78,57 / 314 / 347,,4:22:04,09:59,56 / 325 / 388,11:06:52
54,312,361,Don EVEREST,M,40,282,58:55,01:33,22 / 145 / 166,,5:39:49,19.75,59 / 324 / 357,,4:34:55,10:29,69 / 395 / 473,11:13:39
55,316,366,John TUCKER,M,40,906,1:00:50,01:36,35 / 203 / 233,,5:42:15,19.61,64 / 340 / 376,,4:31:48,10:21,67 / 382 / 460,11:14:53
56,317,367,Andrew GUNN,M,40,367,59:24,01:33,24 / 154 / 176,,5:23:36,20.74,30 / 195 / 212,,4:51:54,11:07,87 / 478 / 577,11:14:54
57,327,378,Peter Randall,M,40,735,1:03:54,01:40,48 / 267 / 308,,5:38:00,19.85,54 / 306 / 337,,4:36:16,10:32,70 / 404 / 483,11:18:10
58,356,413,Grant Vernon,M,40,925,1:09:38,01:49,76 / 413 / 489,,6:13:48,17.95,99 / 530 / 607,,4:06:26,09:23,41 / 242 / 285,11:29:52
59,363,422,Neville JEWELL,M,40,460,1:08:58,01:48,68 / 394 / 466,,5:54:37,18.92,75 / 422 / 473,,4:28:23,10:14,62 / 362 / 436,11:31:58
60,366,425,Alan Kuipers-Chan,M,40,500,1:00:30,01:35,33 / 191 / 220,,5:40:28,19.71,60 / 328 / 361,,4:51:58,11:08,88 / 480 / 579,11:32:56
61,373,433,Darrell FARQUHARSON,M,40,285,1:04:55,01:42,56 / 304 / 354,,5:38:33,19.82,56 / 309 / 341,,4:50:41,11:05,82 / 465 / 564,11:34:09
62,375,435,Katsushi SUZUKI,M,40,856,1:10:01,01:50,79 / 422 / 499,,6:10:40,18.1,92 / 512 / 582,,4:13:52,09:40,49 / 286 / 343,11:34:33
63,379,439,Chong Ming WONG,M,40,975,1:14:24,01:57,100 / 519 / 621,,6:02:56,18.49,82 / 472 / 531,,4:17:45,09:49,53 / 309 / 368,11:35:05
64,391,453,Steve Brown,M,40,147,1:10:43,01:51,81 / 436 / 515,,5:40:29,19.71,61 / 329 / 362,,4:47:54,10:58,81 / 458 / 554,11:39:06
65,407,471,Andy EVEREST,M,40,281,1:09:17,01:49,70 / 398 / 470,,5:56:00,18.85,76 / 427 / 480,,4:40:03,10:40,73 / 417 / 500,11:45:20
66,417,482,Bryan MAY,M,40,590,1:01:10,01:36,37 / 209 / 241,,5:54:21,18.94,74 / 420 / 471,,4:51:39,11:07,85 / 473 / 572,11:47:10
67,418,483,Robert Arruda,M,40,65,1:14:13,01:57,99 / 517 / 619,,6:10:43,18.1,93 / 516 / 586,,4:22:18,10:00,57 / 328 / 391,11:47:14
68,421,488,Ron Ziessler,M,40,994,49:58,01:18,1 / 16 / 18,,5:36:14,19.96,52 / 290 / 318,,5:22:26,12:17,120 / 575 / 705,11:48:38
69,426,494,Steven COOPER,M,40,802,1:10:52,01:51,86 / 442 / 521,,5:47:02,19.34,68 / 370 / 415,,4:51:48,11:07,86 / 476 / 575,11:49:42
70,429,498,Peter SALISNEW,M,40,775,1:10:47,01:51,83 / 438 / 517,,5:35:21,20.01,51 / 282 / 309,,5:04:28,11:36,103 / 517 / 632,11:50:36
71,430,499,Tony Chamberlain,M,40,165,1:15:27,01:59,105 / 533 / 642,,6:07:34,18.26,87 / 493 / 559,,4:27:43,10:12,61 / 357 / 430,11:50:44
72,433,503,Paul ARNELL-SMITH,M,40,62,1:00:42,01:35,34 / 199 / 228,,6:03:35,18.46,84 / 475 / 534,,4:47:04,10:56,79 / 450 / 543,11:51:21
73,434,504,Paul MILLACHIP,M,40,624,1:14:37,01:57,101 / 523 / 625,,6:08:00,18.24,88 / 498 / 564,,4:28:49,10:15,63 / 366 / 440,11:51:26
74,438,509,Chris AYLEN,M,40,73,1:10:49,01:51,84 / 439 / 518,,6:00:42,18.6,79 / 459 / 514,,4:41:10,10:43,75 / 426 / 510,11:52:41
75,445,520,Ashley Wilson,M,40,972,1:01:59,01:37,40 / 223 / 256,,5:33:47,20.11,48 / 271 / 297,,5:18:56,12:09,118 / 565 / 691,11:54:42
76,449,524,Ricky HALL,M,40,375,1:10:52,01:51,85 / 442 / 521,,5:45:22,19.43,65 / 363 / 406,,4:59:22,11:25,97 / 503 / 610,11:55:36
77,457,533,Mark SEDGWICK,M,40,795,1:15:43,01:59,107 / 537 / 647,,5:58:33,18.72,77 / 447 / 501,,4:42:59,10:47,77 / 433 / 520,11:57:15
78,458,534,Michael MCKEAN,M,40,610,1:09:19,01:49,71 / 402 / 475,,5:48:51,19.24,70 / 381 / 429,,4:59:21,11:24,96 / 502 / 609,11:57:31
79,467,546,Benjamin FRANCUS,M,40,313,58:54,01:33,21 / 144 / 165,,5:51:19,19.1,72 / 399 / 449,,5:12:53,11:55,111 / 540 / 660,12:03:06
80,468,547,Peter Bilos,M,40,114,1:19:29,02:05,115 / 578 / 700,,6:11:50,18.05,97 / 522 / 594,,4:32:26,10:23,68 / 384 / 462,12:03:45
81,476,555,Olivier CHOPIN,M,40,172,1:03:12,01:39,45 / 247 / 285,,6:02:12,18.53,80 / 466 / 523,,5:00:40,11:27,99 / 506 / 615,12:06:04
82,478,558,David NICHOLLS,M,40,667,1:01:58,01:37,39 / 222 / 255,,6:02:14,18.53,81 / 468 / 525,,5:05:15,11:38,104 / 518 / 634,12:09:27
83,482,564,John MCBROOM,M,40,593,1:30:39,02:23,147 / 676 / 839,,6:26:40,17.36,116 / 589 / 695,,4:16:16,09:46,52 / 301 / 359,12:13:35
84,487,571,Shawn TALBOTT,M,40,860,1:04:00,01:41,50 / 275 / 318,,5:26:03,20.58,33 / 211 / 230,,5:45:11,13:09,140 / 635 / 782,12:15:14
85,493,577,Rafael TORRES,M,40,897,1:09:03,01:49,69 / 395 / 467,,6:25:53,17.39,115 / 581 / 685,,4:41:24,10:43,76 / 428 / 513,12:16:20
86,507,594,Greg PAWLOWSKI,M,40,706,1:11:33,01:52,89 / 459 / 542,,5:58:48,18.7,78 / 451 / 505,,5:11:15,11:52,108 / 536 / 656,12:21:36
87,508,595,David SHEN,M,40,805,1:17:04,02:01,109 / 553 / 668,,6:09:41,18.15,91 / 505 / 575,,4:55:13,11:15,91 / 491 / 594,12:21:58
88,511,603,Greg BLOCK,M,40,118,1:20:12,02:06,118 / 592 / 718,,6:32:28,17.1,123 / 605 / 721,,4:30:54,10:19,65 / 375 / 451,12:23:34
89,520,617,Michael PLUMBLY,M,40,717,1:33:21,02:27,149 / 683 / 849,,6:06:55,18.29,86 / 491 / 555,,4:47:30,10:57,80 / 454 / 548,12:27:46
90,527,627,Michael Parrotte (Ironnerd),M,40,702,1:09:22,01:49,73 / 403 / 477,,6:42:09,16.69,132 / 635 / 764,,4:39:39,10:39,72 / 416 / 498,12:31:10
91,528,628,john cooke,M,40,198,1:27:06,02:17,139 / 655 / 810,,6:19:17,17.69,105 / 555 / 646,,4:46:04,10:54,78 / 444 / 536,12:32:27
92,532,633,Jose Luis FOWLER,M,40,312,1:17:36,02:02,111 / 562 / 679,,5:46:19,19.38,67 / 367 / 411,,5:29:57,12:34,126 / 596 / 729,12:33:52
93,534,637,Yuzo NISHIMOTO,M,40,671,1:10:58,01:52,87 / 446 / 526,,6:15:11,17.89,102 / 536 / 616,,5:09:17,11:47,106 / 530 / 649,12:35:26
94,537,640,Sterling ASHBEE,M,40,67,1:26:50,02:17,137 / 651 / 805,,5:39:19,19.78,58 / 315 / 348,,5:30:56,12:37,128 / 599 / 732,12:37:05
95,540,643,John Thompson,M,40,882,1:22:28,02:10,125 / 617 / 757,,6:11:14,18.08,96 / 520 / 592,,5:04:04,11:35,102 / 515 / 630,12:37:46
96,545,648,Carlos Quiroga,M,40,730,1:24:29,02:13,130 / 635 / 780,,6:21:53,17.57,109 / 567 / 663,,4:52:17,11:08,89 / 483 / 582,12:38:39
97,548,651,Private,M,40,791,1:21:25,02:08,122 / 608 / 742,,6:26:54,17.35,117 / 590 / 696,,4:51:24,11:06,84 / 470 / 569,12:39:43
98,550,655,Leonard DE OCAMPO,M,40,228,1:27:39,02:18,142 / 660 / 816,,6:18:32,17.73,104 / 550 / 638,,4:55:43,11:16,92 / 493 / 596,12:41:54
99,552,657,Pinsun LOH,M,40,546,1:15:42,01:59,106 / 536 / 646,,6:08:41,18.2,90 / 502 / 570,,5:18:36,12:09,115 / 561 / 685,12:42:59
100,557,662,Kai Yee TAM,M,40,862,1:09:30,01:49,75 / 410 / 485,,6:34:23,17.02,125 / 613 / 732,,5:00:46,11:28,101 / 508 / 618,12:44:39
101,566,674,John BANDY,M,40,87,1:14:58,01:58,102 / 524 / 629,,6:22:13,17.56,110 / 568 / 665,,5:11:37,11:53,110 / 538 / 658,12:48:48
102,570,678,Dale BEEHRE,M,40,102,1:30:12,02:22,146 / 672 / 834,,6:21:21,17.6,107 / 564 / 658,,4:58:22,11:22,95 / 499 / 605,12:49:55
103,575,688,Clayton GUNNING,M,40,368,1:26:00,02:15,136 / 646 / 798,,6:05:23,18.37,85 / 482 / 544,,5:21:22,12:15,119 / 571 / 700,12:52:45
104,583,699,Bradley WALSH,M,40,940,1:09:47,01:50,77 / 418 / 495,,6:22:48,17.53,112 / 570 / 667,,5:25:55,12:25,123 / 582 / 715,12:58:30
105,584,702,Laurence Carslake,M,40,159,1:15:03,01:58,104 / 526 / 632,,6:15:16,17.88,103 / 537 / 617,,5:30:30,12:36,127 / 597 / 730,13:00:49
106,590,716,Christopher HAGA,M,40,371,1:27:17,02:17,141 / 657 / 813,,6:08:26,18.21,89 / 500 / 567,,5:34:22,12:45,133 / 609 / 746,13:10:05
107,595,721,James SCHULENBERG,M,40,789,1:21:10,02:08,119 / 605 / 737,,6:12:05,18.04,98 / 523 / 595,,5:41:03,13:00,138 / 627 / 772,13:14:18
108,600,726,John EALA,M,40,259,1:24:43,02:13,131 / 637 / 783,,6:38:03,16.86,128 / 622 / 745,,5:14:04,11:58,113 / 542 / 664,13:16:50
109,604,731,Darren BROWN,M,40,143,1:22:18,02:09,124 / 616 / 756,,6:22:33,17.54,111 / 569 / 666,,5:33:59,12:44,130 / 607 / 742,13:18:50
110,613,742,Ed Blue,M,40,120,1:25:41,02:15,134 / 644 / 794,,6:48:04,16.45,137 / 650 / 788,,5:10:37,11:50,107 / 533 / 653,13:24:22
111,614,743,Maximo ABAD,M,40,45,1:22:51,02:10,126 / 620 / 761,,6:39:41,16.79,131 / 628 / 754,,5:23:08,12:19,122 / 576 / 707,13:25:40
112,617,747,Jim ARANETA,M,40,58,1:23:53,02:12,128 / 630 / 773,,6:36:44,16.92,127 / 620 / 741,,5:26:09,12:26,124 / 583 / 716,13:26:46
113,619,749,Jonathan Simpson,M,40,810,1:12:13,01:54,91 / 469 / 557,,6:29:23,17.23,120 / 596 / 707,,5:45:54,13:11,141 / 637 / 784,13:27:30
114,625,757,Greg KINGSTON,M,40,491,1:10:45,01:51,82 / 437 / 516,,6:03:25,18.47,83 / 473 / 532,,6:17:18,14:23,146 / 680 / 843,13:31:28
115,628,762,Phil PROSSER,M,40,727,1:43:06,02:42,152 / 702 / 876,,6:38:37,16.84,129 / 625 / 748,,5:11:19,11:52,109 / 537 / 657,13:33:02
116,630,764,Gernado ERVIN,M,40,271,1:18:28,02:03,113 / 569 / 686,,6:48:45,16.42,138 / 651 / 789,,5:27:49,12:30,125 / 586 / 719,13:35:02
117,640,775,Etienne MARAIS,M,40,574,1:24:54,02:14,132 / 638 / 785,,7:16:59,15.36,149 / 694 / 855,,4:59:38,11:25,98 / 504 / 611,13:41:31
118,643,780,Peter YABUT,M,40,985,1:12:18,01:54,92 / 474 / 562,,6:52:22,16.27,140 / 655 / 793,,5:40:26,12:58,137 / 625 / 770,13:45:06
119,645,785,Paul CHRISTIANSEN,M,40,173,1:23:33,02:11,127 / 628 / 771,,7:34:53,14.75,152 / 705 / 877,,4:51:05,11:06,83 / 468 / 567,13:49:31
120,648,788,Shawn OWENS,M,40,693,1:13:01,01:55,95 / 497 / 589,,6:21:49,17.58,108 / 566 / 662,,6:16:12,14:20,144 / 677 / 840,13:51:02
121,651,791,Jose TORRES,M,40,895,1:24:04,02:12,129 / 633 / 777,,7:10:20,15.59,145 / 688 / 842,,5:18:42,12:09,117 / 562 / 687,13:53:06
122,657,799,Michael GRUHLKE,M,40,366,1:37:52,02:34,150 / 695 / 864,,6:36:21,16.93,126 / 619 / 740,,5:43:55,13:06,139 / 634 / 781,13:58:08
123,662,806,Bill Coghlan,M,40,191,1:18:14,02:03,112 / 568 / 685,,7:11:13,15.56,147 / 690 / 845,,5:32:37,12:41,129 / 604 / 739,14:02:04
124,663,807,Ian Seymour,M,40,799,1:27:47,02:18,143 / 662 / 818,,6:44:24,16.59,133 / 642 / 774,,5:51:09,13:23,142 / 646 / 793,14:03:20
125,671,821,Steven Pontifex,M,40,720,1:12:52,01:55,94 / 488 / 580,,6:50:18,16.36,139 / 653 / 791,,6:16:16,14:20,145 / 678 / 841,14:19:26
126,685,843,Hwee Song CHUA,M,40,175,1:27:02,02:17,138 / 653 / 808,,6:39:36,16.79,130 / 626 / 752,,6:42:01,15:19,150 / 698 / 869,14:48:39
127,692,860,Gregory CHAM,M,40,163,1:29:15,02:20,144 / 668 / 827,,6:53:04,16.25,141 / 657 / 795,,6:40:34,15:16,149 / 696 / 867,15:02:53
128,702,873,Brett BONEHAM,M,40,125,1:19:52,02:06,117 / 587 / 712,,6:47:40,16.46,136 / 649 / 786,,7:23:43,16:55,153 / 714 / 895,15:31:15
129,716,895,Daniel O’DONOHUE,M,40,681,57:51,01:31,13 / 98 / 115,,7:48:51,14.31,153 / 714 / 886,,7:51:49,17:59,155 / 717 / 899,16:38:31
