A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
13,117,131,Paul Wolff,M,40,1284,58:08,01:30,20 / 142 / 154,,4:57:10,0,8 / 57 / 57,,4:16:17,09:46,37 / 208 / 250,10:11:36
14,121,135,Kevin Picton,M,40,902,1:02:20,01:36,52 / 256 / 291,,5:19:07,0,37 / 200 / 213,,3:51:36,08:50,11 / 102 / 118,10:13:04
15,123,138,Steven Lord,M,40,685,52:51,01:22,3 / 32 / 35,,4:48:43,0,2 / 25 / 25,,4:32:45,10:24,51 / 289 / 351,10:14:20
16,134,150,Darren Skillicorn,M,40,1047,57:11,01:28,18 / 130 / 142,,5:08:35,0,27 / 121 / 125,,4:12:00,09:37,33 / 192 / 230,10:17:47
17,135,152,Ray Bradbury,M,40,146,1:01:01,01:34,44 / 223 / 252,,5:26:17,0,48 / 263 / 281,,3:52:14,08:51,12 / 106 / 122,10:19:33
18,137,154,John GESTAKOVSKI,M,40,433,59:32,01:32,28 / 175 / 198,,4:54:43,0,6 / 45 / 45,,4:26:20,10:09,45 / 261 / 318,10:20:35
19,141,158,Robert WALKER,M,40,1228,1:01:29,01:35,50 / 245 / 275,,5:01:47,0,18 / 91 / 92,,4:19:31,09:54,40 / 222 / 270,10:22:48
20,147,164,richard palmer,M,40,866,57:04,01:28,17 / 118 / 129,,4:59:36,0,13 / 76 / 77,,4:27:20,10:12,47 / 265 / 323,10:24:01
21,149,166,Terry Cameron,M,40,187,1:02:27,01:37,54 / 260 / 295,,5:23:35,0,43 / 236 / 252,,3:59:24,09:08,17 / 132 / 151,10:25:28
22,152,170,Rodney Hall,M,40,482,1:01:01,01:34,43 / 223 / 252,,5:23:08,0,41 / 229 / 244,,4:02:43,09:15,22 / 147 / 171,10:26:53
23,158,177,Alejandro Javier Ithurriague,M,40,569,58:36,01:31,23 / 150 / 165,,5:29:11,0,53 / 283 / 306,,4:00:02,09:09,18 / 136 / 155,10:27:51
24,162,181,Private,M,40,334,1:02:33,01:37,55 / 264 / 301,,5:18:18,0,34 / 191 / 204,,4:08:28,09:29,26 / 174 / 206,10:29:20
25,163,182,Bruce Pye,M,40,931,1:07:08,01:44,102 / 423 / 495,,5:24:45,0,46 / 252 / 269,,3:57:38,09:04,16 / 126 / 145,10:29:32
26,166,185,Ned Phillips,M,40,897,1:09:41,01:48,114 / 510 / 600,,5:23:12,0,42 / 230 / 245,,3:57:26,09:03,15 / 123 / 142,10:30:20
27,182,201,Bob Nu’u,M,40,840,1:14:32,01:55,149 / 624 / 758,,5:17:20,0,31 / 180 / 192,,4:05:57,09:23,23 / 160 / 187,10:37:50
28,185,205,Mauricio MENA,M,40,772,1:00:16,01:33,37 / 200 / 228,,5:32:06,0,58 / 311 / 339,,4:06:41,09:24,24 / 166 / 194,10:39:04
29,188,208,Selukov Arnaud,M,40,73,59:15,01:32,27 / 170 / 192,,5:26:34,0,49 / 265 / 284,,4:13:46,09:41,35 / 199 / 239,10:39:36
30,199,220,David Rundle,M,40,986,56:12,01:27,10 / 79 / 88,,5:51:35,0,100 / 473 / 532,,3:56:02,09:00,13 / 120 / 139,10:43:49
31,200,221,Dyson Findlay,M,40,384,1:04:36,01:40,81 / 353 / 407,,5:19:20,0,38 / 201 / 214,,4:20:01,09:55,41 / 225 / 273,10:43:58
32,210,234,Anthony Norwood,M,40,836,1:00:01,01:33,31 / 185 / 211,,5:22:33,0,40 / 227 / 241,,4:23:42,10:03,44 / 246 / 299,10:46:18
33,213,237,Michael Gratzer,M,40,459,1:00:24,01:33,40 / 205 / 233,,5:04:27,0,21 / 102 / 105,,4:41:58,10:45,64 / 325 / 405,10:46:49
34,223,251,Jamie Rankin,M,40,937,1:01:17,01:35,48 / 237 / 267,,5:36:39,0,71 / 356 / 391,,4:12:06,09:37,34 / 193 / 231,10:50:04
35,224,252,Darren Fuller,M,40,416,1:03:49,01:39,72 / 327 / 375,,5:30:55,0,56 / 301 / 326,,4:15:44,09:45,36 / 205 / 246,10:50:29
36,233,262,Daniele Guernieri,M,40,473,1:09:19,01:47,111 / 497 / 586,,5:32:16,0,59 / 313 / 341,,4:11:12,09:35,30 / 187 / 223,10:52:49
37,235,265,Michael Lennon,M,40,669,56:54,01:28,15 / 102 / 113,,5:49:04,0,94 / 454 / 507,,4:09:44,09:31,29 / 181 / 214,10:55:43
38,240,270,Kyri Tsitonakis,M,40,1186,1:11:14,01:50,124 / 549 / 656,,5:33:48,0,63 / 327 / 355,,4:11:57,09:36,32 / 191 / 228,10:57:00
39,241,271,Ricky JEFFS,M,40,584,1:03:54,01:39,74 / 330 / 378,,5:18:33,0,35 / 192 / 205,,4:34:39,10:28,55 / 297 / 362,10:57:07
40,244,274,Neill Gowans,M,40,454,1:04:11,01:39,76 / 341 / 392,,5:06:48,0,24 / 110 / 114,,4:47:47,10:59,70 / 353 / 444,10:58:47
41,248,279,Wim TIMMERMANS,M,40,1159,1:00:04,01:33,32 / 187 / 213,,5:04:33,0,22 / 103 / 106,,4:55:59,11:17,81 / 392 / 494,11:00:37
42,252,283,Justin Sparks,M,40,1068,1:11:07,01:50,123 / 546 / 650,,5:33:12,0,62 / 322 / 350,,4:17:29,09:49,39 / 213 / 258,11:01:50
43,253,284,Michael ROBERTS,M,40,965,56:45,01:28,13 / 98 / 109,,4:57:24,0,10 / 63 / 63,,5:07:41,11:44,96 / 457 / 569,11:01:51
44,258,289,Hector Roberto Febre,M,40,378,1:06:57,01:44,98 / 416 / 488,,5:43:59,0,85 / 417 / 462,,4:11:56,09:36,31 / 190 / 227,11:02:54
45,262,294,ALISTAIR PRESS,M,40,922,1:03:05,01:38,62 / 293 / 332,,5:02:00,0,19 / 92 / 93,,4:58:50,11:24,85 / 409 / 513,11:03:56
46,268,301,Richard Waddington,M,40,1224,1:25:17,02:12,200 / 786 / 988,,5:17:44,0,32 / 184 / 196,,4:22:39,10:01,43 / 243 / 295,11:05:42
47,274,311,Geoff STUTSEL,M,40,1093,1:03:15,01:38,64 / 297 / 338,,5:37:05,0,73 / 360 / 395,,4:28:34,10:15,50 / 271 / 330,11:08:55
48,279,316,Richard Bond,M,40,133,1:16:46,01:59,158 / 650 / 799,,5:37:10,0,74 / 361 / 396,,4:17:27,09:49,38 / 212 / 257,11:11:24
49,280,317,Gavin VAN RENSBURG,M,40,1201,1:09:39,01:48,112 / 508 / 598,,5:53:16,0,104 / 484 / 544,,4:08:55,09:30,27 / 176 / 209,11:11:51
50,286,323,Trevor MCLEAN-ANDERSON,M,40,766,1:03:19,01:38,66 / 301 / 344,,5:24:24,0,45 / 248 / 265,,4:45:49,10:54,69 / 345 / 433,11:13:33
51,288,326,Rob Suriano,M,40,1098,58:30,01:30,22 / 149 / 163,,5:38:02,0,75 / 369 / 405,,4:37:52,10:36,60 / 311 / 381,11:14:24
52,290,328,Peter Burge,M,40,173,58:37,01:31,24 / 151 / 166,,5:54:44,0,108 / 496 / 558,,4:22:11,10:00,42 / 236 / 288,11:15:32
53,292,331,Milan Sallaba,M,40,996,1:03:02,01:37,59 / 285 / 324,,5:19:56,0,39 / 204 / 217,,4:53:11,11:11,76 / 380 / 475,11:16:09
54,294,334,Karl De Klerk,M,40,298,1:03:02,01:37,58 / 285 / 324,,5:37:04,0,72 / 359 / 394,,4:36:29,10:33,58 / 303 / 371,11:16:37
55,297,338,Mark (special) Kay,M,40,617,51:32,01:20,2 / 27 / 30,,5:09:32,0,28 / 124 / 129,,5:15:56,12:03,111 / 506 / 632,11:17:01
56,305,350,Paul Patterson,M,40,877,1:02:23,01:36,53 / 258 / 293,,5:42:25,0,82 / 409 / 452,,4:35:02,10:29,57 / 299 / 367,11:19:50
57,317,365,Ishihara Akio,M,40,56,55:18,01:25,8 / 70 / 79,,5:58:57,0,114 / 524 / 603,,4:28:17,10:14,49 / 269 / 328,11:22:33
58,331,383,William Mccormack,M,40,744,1:18:03,02:01,166 / 675 / 832,,5:35:18,0,66 / 346 / 380,,4:34:22,10:28,54 / 295 / 359,11:27:44
59,339,392,Didier Troalen,M,40,1181,1:08:32,01:46,109 / 475 / 561,,5:44:34,0,87 / 428 / 473,,4:37:27,10:35,59 / 308 / 378,11:30:34
60,343,397,Marcel Weijers,M,40,1253,53:59,01:23,6 / 47 / 52,,5:00:47,0,17 / 86 / 87,,5:36:25,12:50,141 / 596 / 753,11:31:12
61,351,407,Mitch Graham,M,40,457,1:01:07,01:34,46 / 229 / 259,,5:36:22,0,70 / 354 / 388,,4:56:24,11:18,82 / 394 / 496,11:33:55
62,355,412,David Merrett,M,40,774,1:06:16,01:42,95 / 395 / 457,,5:26:46,0,50 / 266 / 286,,5:01:34,11:30,88 / 424 / 531,11:34:37
63,356,416,George Pezaros,M,40,893,1:14:03,01:55,147 / 617 / 748,,5:28:47,0,51 / 278 / 301,,4:53:13,11:11,77 / 381 / 476,11:36:03
64,359,419,Jon Hewitt,M,40,513,1:05:05,01:41,85 / 364 / 419,,5:29:40,0,55 / 292 / 317,,5:02:09,11:31,89 / 429 / 537,11:36:54
65,363,424,Robert SKINNER,M,40,1049,1:07:36,01:45,106 / 441 / 519,,5:18:35,0,36 / 193 / 206,,5:12:17,11:55,106 / 485 / 608,11:38:28
66,364,425,Massimo Prevedini,M,40,924,1:02:35,01:37,56 / 269 / 306,,5:24:15,0,44 / 245 / 262,,5:11:56,11:54,105 / 482 / 604,11:38:47
67,377,443,Paul WALLACE,M,40,1231,1:03:03,01:37,60 / 289 / 328,,5:48:42,0,92 / 451 / 500,,4:52:15,11:09,74 / 378 / 470,11:44:01
68,378,444,Russell Platts,M,40,909,56:55,01:28,16 / 104 / 115,,5:08:20,0,26 / 119 / 123,,5:38:50,12:55,145 / 606 / 765,11:44:07
69,380,447,Darren Taylor,M,40,1130,1:03:33,01:38,69 / 315 / 359,,5:18:07,0,33 / 189 / 202,,5:23:24,12:20,120 / 540 / 676,11:45:05
70,381,449,Robert Butler,M,40,183,1:19:29,02:03,182 / 720 / 889,,5:41:25,0,80 / 398 / 439,,4:44:13,10:50,66 / 337 / 422,11:45:09
71,383,451,Andrew Attwell-gill,M,40,79,1:03:32,01:38,68 / 314 / 358,,5:41:05,0,79 / 394 / 434,,5:01:00,11:29,86 / 419 / 524,11:45:38
72,388,458,Anthony Corcoran,M,40,255,1:01:17,01:35,49 / 237 / 267,,5:33:08,0,61 / 321 / 349,,5:13:08,11:57,107 / 490 / 614,11:47:34
73,391,461,Terry Tyrrell,M,40,1192,1:04:23,01:40,78 / 343 / 395,,5:32:22,0,60 / 314 / 342,,5:11:28,11:53,104 / 479 / 601,11:48:14
74,392,462,Stefan Lindner,M,40,678,1:16:13,01:58,153 / 641 / 787,,5:16:42,0,30 / 175 / 187,,5:15:47,12:03,110 / 505 / 631,11:48:43
75,402,473,Tony Lillios,M,40,674,1:01:11,01:35,47 / 233 / 263,,6:17:19,0,147 / 619 / 735,,4:32:56,10:25,52 / 291 / 353,11:51:27
76,404,475,Stefan Friedrich,M,40,412,1:13:45,01:54,144 / 608 / 736,,6:04:22,0,129 / 562 / 654,,4:33:43,10:26,53 / 293 / 355,11:51:51
77,410,482,Ali Tabbal,M,40,1104,1:22:41,02:08,193 / 765 / 957,,5:33:55,0,64 / 329 / 359,,4:55:58,11:17,80 / 391 / 493,11:52:35
78,414,487,Alfredo Gutierrez,M,40,476,1:05:29,01:41,87 / 374 / 431,,5:52:20,0,102 / 480 / 540,,4:56:32,11:19,83 / 396 / 498,11:54:22
79,416,490,Richard Thevenon,M,40,1144,1:06:13,01:42,94 / 393 / 454,,6:02:56,0,126 / 556 / 646,,4:45:19,10:53,68 / 343 / 430,11:54:29
80,425,499,John Evans,M,40,368,1:07:19,01:44,103 / 430 / 505,,5:51:48,0,101 / 475 / 534,,4:58:03,11:22,84 / 407 / 511,11:57:11
81,432,509,Michael Bray,M,40,154,1:03:27,01:38,67 / 309 / 353,,5:28:57,0,52 / 281 / 304,,5:29:18,12:34,125 / 559 / 706,12:01:43
82,433,510,Marius Joubert,M,40,605,1:18:14,02:01,171 / 687 / 849,,5:53:33,0,105 / 485 / 545,,4:50:03,11:04,72 / 365 / 457,12:01:51
83,441,521,PAUL JARRETT,M,40,582,1:03:38,01:38,71 / 320 / 365,,6:16:51,0,144 / 616 / 730,,4:44:51,10:52,67 / 341 / 428,12:05:21
84,442,522,Anthony Wilson,M,40,1279,1:18:31,02:01,175 / 696 / 861,,5:44:11,0,86 / 421 / 466,,5:02:46,11:33,93 / 434 / 543,12:05:28
85,445,526,Matthew Ricker,M,40,958,1:00:08,01:33,34 / 193 / 219,,5:44:48,0,88 / 430 / 476,,5:21:11,12:15,117 / 528 / 662,12:06:09
86,448,533,Warren Forbes,M,40,395,1:03:52,01:39,73 / 328 / 376,,5:48:13,0,90 / 447 / 494,,5:15:20,12:02,109 / 501 / 626,12:07:26
87,450,535,Joe BONTEMPO,M,40,135,1:17:00,01:59,159 / 654 / 805,,6:02:11,0,123 / 550 / 637,,4:48:21,11:00,71 / 357 / 448,12:07:33
88,454,541,David Wrighton,M,40,1297,1:00:25,01:33,41 / 206 / 234,,5:40:14,0,76 / 382 / 420,,5:31:52,12:40,132 / 575 / 728,12:12:32
89,457,544,Bernard Maughan,M,40,737,1:02:40,01:37,57 / 275 / 312,,5:50:40,0,97 / 467 / 524,,5:20:40,12:14,116 / 526 / 659,12:14:01
90,463,553,Paul LONG,M,40,684,1:18:05,02:01,168 / 677 / 835,,6:32:22,0,166 / 691 / 833,,4:27:38,10:12,48 / 266 / 324,12:18:06
91,466,557,Luigi Palma,M,40,865,1:13:59,01:54,146 / 616 / 746,,5:55:59,0,111 / 507 / 573,,5:09:18,11:48,99 / 466 / 584,12:19:16
92,470,563,Doug Belford,M,40,112,1:10:58,01:50,121 / 543 / 644,,6:08:22,0,137 / 584 / 682,,5:02:44,11:33,92 / 433 / 542,12:22:04
93,472,565,Darryl MCGRATH,M,40,755,1:09:40,01:48,113 / 509 / 599,,5:41:58,0,81 / 403 / 446,,5:30:54,12:37,130 / 567 / 719,12:22:34
94,481,578,Steven Mackay,M,40,700,1:05:33,01:41,88 / 377 / 435,,4:55:26,0,7 / 49 / 49,,6:23:37,14:38,189 / 748 / 958,12:24:37
95,482,580,Gonzalo Vasquez,M,40,1206,1:17:55,02:01,164 / 671 / 828,,5:51:34,0,99 / 472 / 531,,5:15:17,12:02,108 / 499 / 624,12:24:47
96,484,582,Shawn OWENS,M,40,861,1:18:11,02:01,169 / 683 / 844,,5:46:27,0,89 / 440 / 487,,5:20:17,12:13,115 / 523 / 656,12:24:55
97,489,589,Tim George,M,40,432,1:05:36,01:41,89 / 378 / 436,,5:49:08,0,95 / 455 / 509,,5:31:27,12:39,131 / 572 / 725,12:26:12
98,490,590,Jason Barker,M,40,96,1:03:04,01:37,61 / 291 / 330,,6:01:00,0,118 / 540 / 625,,5:23:02,12:19,118 / 536 / 672,12:27:07
99,492,592,Scott Reid,M,40,951,1:13:50,01:54,145 / 613 / 743,,6:23:51,0,157 / 653 / 779,,4:50:13,11:04,73 / 366 / 458,12:27:54
100,493,593,Stephen EDWARDS,M,40,345,1:12:18,01:52,133 / 577 / 690,,5:42:42,0,84 / 410 / 454,,5:33:03,12:42,135 / 581 / 736,12:28:05
101,509,612,Dougal Burton,M,40,178,55:50,01:26,9 / 75 / 84,,5:50:27,0,96 / 465 / 521,,5:45:48,13:11,155 / 631 / 799,12:32:07
102,521,626,Hugues Garnier,M,40,426,1:09:14,01:47,110 / 492 / 581,,6:21:00,0,154 / 644 / 768,,5:05:06,11:38,95 / 447 / 558,12:35:20
103,522,627,Lars Cortsen,M,40,258,1:12:33,01:52,135 / 581 / 696,,5:50:46,0,98 / 468 / 525,,5:32:06,12:40,133 / 576 / 730,12:35:25
104,523,628,Tony Gellatly,M,40,430,1:06:42,01:43,96 / 411 / 479,,5:55:06,0,109 / 501 / 564,,5:33:47,12:44,136 / 583 / 739,12:35:35
105,525,631,Neil Hall,M,40,480,1:19:57,02:04,185 / 728 / 902,,6:07:40,0,136 / 581 / 678,,5:08:18,11:46,98 / 459 / 572,12:35:56
106,527,633,Dale BEEHRE,M,40,109,1:16:38,01:59,155 / 646 / 794,,6:36:08,0,170 / 711 / 858,,4:43:16,10:48,65 / 331 / 415,12:36:03
107,535,641,Robert O’hanlon,M,40,847,1:17:16,02:00,161 / 659 / 812,,6:17:15,0,145 / 618 / 734,,5:03:25,11:34,94 / 440 / 550,12:37:57
108,536,642,David Shuttleworth,M,40,1030,1:11:54,01:51,127 / 563 / 674,,5:35:26,0,68 / 349 / 383,,5:50:37,13:22,160 / 650 / 826,12:37:58
109,538,646,Paul Harrison,M,40,498,1:04:39,01:40,83 / 355 / 409,,6:07:03,0,134 / 577 / 674,,5:26:54,12:28,123 / 552 / 693,12:38:37
110,539,648,Reid HAMILTON,M,40,485,1:19:24,02:03,180 / 718 / 886,,6:03:53,0,128 / 561 / 653,,5:16:12,12:04,112 / 507 / 633,12:39:30
111,540,649,Robert ASTROMSKY,M,40,77,1:24:20,02:11,198 / 779 / 975,,5:52:24,0,103 / 482 / 542,,5:23:12,12:20,119 / 538 / 674,12:39:58
112,541,651,Daniel Joyce,M,40,606,1:17:51,02:00,163 / 666 / 823,,6:20:30,0,153 / 641 / 765,,5:02:35,11:32,90 / 432 / 540,12:40:57
113,547,657,Christopher Cole,M,40,237,1:27:53,02:16,206 / 803 / 1012,,5:40:36,0,78 / 387 / 427,,5:34:21,12:45,137 / 587 / 744,12:42:51
114,548,658,Pierre Rouillon,M,40,979,1:27:18,02:15,205 / 798 / 1007,,6:06:13,0,133 / 574 / 670,,5:09:19,11:48,100 / 467 / 585,12:42:51
115,553,664,Uwe Parl,M,40,873,1:11:04,01:50,122 / 544 / 645,,6:17:19,0,146 / 619 / 735,,5:16:30,12:04,113 / 511 / 637,12:44:54
116,554,667,David Matthews,M,40,734,59:57,01:33,30 / 182 / 208,,6:03:18,0,127 / 558 / 649,,5:42:37,13:04,153 / 621 / 787,12:45:53
117,555,669,Ross Brimer,M,40,163,1:04:39,01:40,82 / 355 / 409,,6:05:08,0,130 / 568 / 661,,5:36:25,12:50,140 / 596 / 753,12:46:13
118,560,674,Alex Bell,M,40,113,1:00:18,01:33,38 / 202 / 230,,6:11:05,0,140 / 590 / 693,,5:36:01,12:49,139 / 595 / 752,12:47:24
119,564,681,John Court,M,40,261,1:12:40,01:52,136 / 586 / 701,,5:54:30,0,107 / 494 / 555,,5:41:14,13:01,148 / 616 / 779,12:48:25
120,570,689,Michael Gilmour,M,40,438,1:12:48,01:53,137 / 588 / 704,,6:01:44,0,121 / 547 / 633,,5:34:52,12:46,138 / 589 / 746,12:49:24
121,577,701,Nicholas Foster,M,40,402,1:10:51,01:50,119 / 539 / 637,,5:35:24,0,67 / 348 / 382,,6:05:58,13:58,180 / 709 / 902,12:52:14
122,578,702,James Wells,M,40,1254,1:05:39,01:41,90 / 380 / 438,,5:54:13,0,106 / 488 / 548,,5:52:25,13:27,162 / 659 / 836,12:52:18
123,582,708,TONY ELLIOTT,M,40,357,1:01:02,01:34,45 / 225 / 254,,6:00:33,0,116 / 538 / 619,,5:51:17,13:24,161 / 653 / 829,12:52:53
124,583,709,Richard Nicholas,M,40,820,1:29:30,02:19,208 / 815 / 1027,,6:13:45,0,142 / 599 / 706,,5:09:52,11:49,102 / 471 / 590,12:53:08
125,591,721,Steve Blasdale,M,40,125,1:06:59,01:44,99 / 419 / 491,,6:07:07,0,135 / 578 / 675,,5:41:29,13:02,149 / 618 / 781,12:55:37
126,595,727,John Young,M,40,1313,1:00:48,01:34,42 / 216 / 244,,6:14:31,0,143 / 603 / 711,,5:42:13,13:03,152 / 620 / 785,12:57:33
127,603,736,Michael Ward,M,40,1237,1:04:34,01:40,80 / 352 / 406,,6:00:06,0,115 / 532 / 613,,5:55:05,13:33,166 / 666 / 845,12:59:45
128,617,756,Rob LUTZ,M,40,694,1:11:24,01:50,125 / 553 / 661,,6:01:09,0,120 / 543 / 628,,5:54:23,13:31,165 / 663 / 842,13:06:57
129,625,771,Arron Robertson,M,40,969,55:10,01:25,7 / 66 / 73,,5:35:45,0,69 / 351 / 385,,6:40:38,15:17,201 / 793 / 1016,13:11:34
130,629,777,Andy Mcgrath,M,40,754,1:17:45,02:00,162 / 662 / 818,,6:23:44,0,156 / 652 / 778,,5:32:21,12:41,134 / 578 / 732,13:13:52
131,632,780,Paul Venner,M,40,1210,1:12:06,01:52,131 / 572 / 684,,6:01:02,0,119 / 541 / 626,,6:01:52,13:48,173 / 689 / 880,13:15:01
132,638,786,Lee Wung Yew,M,40,1299,1:10:15,01:49,118 / 526 / 621,,6:36:47,0,171 / 714 / 862,,5:30:44,12:37,129 / 566 / 717,13:17:48
133,646,799,Matthew SMITH,M,40,1059,1:03:17,01:38,65 / 299 / 342,,6:31:24,0,164 / 683 / 824,,5:49:30,13:20,159 / 646 / 821,13:24:13
134,653,809,Benson Martinez,M,40,724,1:29:11,02:18,207 / 811 / 1022,,6:27:58,0,160 / 671 / 803,,5:29:48,12:35,127 / 562 / 709,13:26:58
135,662,820,Jon Cooper,M,40,253,1:08:25,01:46,107 / 469 / 552,,6:46:03,0,178 / 744 / 907,,5:37:55,12:53,144 / 601 / 760,13:32:24
136,664,824,Gerhard Viljoen,M,40,1217,1:25:42,02:13,201 / 788 / 991,,6:09:43,0,138 / 588 / 688,,5:57:46,13:39,171 / 677 / 861,13:33:13
137,666,826,Christoffel Van Zyl,M,40,1202,1:10:08,01:48,116 / 523 / 617,,6:18:20,0,148 / 626 / 744,,6:05:14,13:56,179 / 706 / 899,13:33:43
138,679,844,Stephen LEAHY,M,40,663,1:21:14,02:06,186 / 748 / 930,,6:37:04,0,172 / 717 / 865,,5:41:38,13:02,150 / 619 / 782,13:39:56
139,681,846,Jack Tan,M,40,1117,1:29:44,02:19,209 / 819 / 1031,,6:32:02,0,165 / 689 / 831,,5:38:59,12:56,146 / 607 / 767,13:40:45
140,688,853,John Tinetti,M,40,1161,1:13:02,01:53,138 / 592 / 711,,5:25:08,0,47 / 255 / 272,,7:05:00,16:13,215 / 845 / 1083,13:43:10
141,696,862,Simon Carlson,M,40,195,1:31:13,02:21,217 / 836 / 1062,,6:34:47,0,169 / 701 / 847,,5:42:47,13:05,154 / 623 / 789,13:48:48
142,697,864,Nick Walsh,M,40,1233,1:08:29,01:46,108 / 472 / 557,,6:46:37,0,179 / 745 / 910,,5:53:58,13:30,164 / 662 / 841,13:49:05
143,699,866,Robert Czeschka,M,40,284,1:22:44,02:08,194 / 768 / 960,,6:31:21,0,163 / 682 / 823,,5:55:28,13:34,168 / 669 / 850,13:49:34
144,702,871,Wee-haur Pek,M,40,884,1:18:05,02:01,167 / 677 / 835,,6:19:39,0,152 / 635 / 757,,6:13:24,14:15,183 / 729 / 929,13:51:09
145,706,878,Trandoc Dennis Pahud,M,40,863,2:10:07,03:22,230 / 894 / 1141,,6:12:58,0,141 / 594 / 698,,5:29:24,12:34,126 / 560 / 707,13:52:31
146,708,880,Shane Triffitt,M,40,1177,1:17:57,02:01,165 / 673 / 830,,6:02:45,0,124 / 555 / 644,,6:32:12,14:58,194 / 770 / 984,13:52:55
147,710,883,Miles Cudmore,M,40,276,1:17:09,01:59,160 / 656 / 807,,6:41:34,0,176 / 728 / 887,,5:56:13,13:35,170 / 673 / 856,13:54:58
148,716,891,Christoph Kaeser,M,40,608,1:13:24,01:54,140 / 598 / 719,,6:05:35,0,131 / 570 / 664,,6:39:20,15:14,199 / 787 / 1007,13:58:21
149,722,900,Shane BURNETT,M,40,176,1:10:55,01:50,120 / 542 / 641,,6:48:59,0,181 / 752 / 919,,6:04:59,13:55,178 / 703 / 896,14:04:54
150,723,901,Tranics Ian Lee Castilla,M,40,203,1:30:49,02:21,216 / 828 / 1054,,6:57:31,0,190 / 777 / 957,,5:36:55,12:51,143 / 598 / 757,14:05:16
151,725,906,Christopher Lee,M,40,666,1:46:36,02:45,223 / 870 / 1113,,6:30:22,0,162 / 678 / 814,,5:49:10,13:19,157 / 645 / 819,14:06:09
152,727,909,Chris AYLEN,M,40,82,1:11:55,01:51,128 / 564 / 675,,6:19:01,0,149 / 632 / 751,,6:36:35,15:08,196 / 776 / 993,14:07:32
153,736,921,Michael Steinberg,M,40,1081,1:09:56,01:48,115 / 517 / 610,,6:34:27,0,168 / 700 / 846,,6:28:45,14:50,190 / 760 / 972,14:13:09
154,740,927,Lui Jimmy Augustine Kar Kiong,M,40,590,1:13:37,01:54,141 / 603 / 726,,7:09:47,0,200 / 807 / 1004,,5:53:09,13:28,163 / 660 / 838,14:16:34
155,752,943,Jonathan BARRETT,M,40,99,1:22:56,02:08,195 / 772 / 964,,7:01:27,0,193 / 792 / 976,,6:04:10,13:53,177 / 698 / 891,14:28:34
156,759,952,Andrew Dart,M,40,288,1:18:27,02:01,174 / 693 / 858,,7:27:25,0,212 / 845 / 1060,,5:46:33,13:13,156 / 637 / 807,14:32:25
157,763,958,David Shirley,M,40,1028,1:07:05,01:44,101 / 422 / 494,,6:26:32,0,159 / 665 / 797,,7:01:10,16:04,213 / 837 / 1074,14:34:47
158,770,968,Alvin Ong,M,40,851,1:12:24,01:52,134 / 578 / 692,,7:24:31,0,209 / 840 / 1052,,6:02:50,13:50,176 / 695 / 888,14:39:47
