A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
31,242,275,Tony ANDERSON,M,40,-,1:03:39,01:40,36 / 266 / 301,,5:34:41,20.05,53 / 346 / 385,,4:05:41,09:22,28 / 229 / 269,10:44:03
32,246,279,Darren SMITH,M,40,-,1:00:23,01:35,19 / 142 / 165,,5:29:50,20.35,44 / 302 / 338,,4:14:30,09:42,40 / 271 / 321,10:44:44
33,248,282,Paul WALLACE,M,40,-,1:01:11,01:36,22 / 167 / 191,,5:17:38,21.13,22 / 185 / 200,,4:26:19,10:09,55 / 332 / 403,10:45:09
34,257,293,Collin FRANKLIN,M,40,-,1:16:22,02:00,115 / 612 / 751,,5:39:12,19.78,58 / 374 / 414,,3:53:10,08:53,17 / 161 / 182,10:48:45
35,259,296,Grant Vernon,M,40,-,1:07:33,01:46,61 / 386 / 449,,5:58:09,18.74,98 / 529 / 606,,3:43:21,08:31,13 / 118 / 131,10:49:04
36,265,302,Chris Roberts,M,40,-,56:57,01:29,8 / 60 / 68,,4:57:20,22.57,8 / 68 / 68,,4:55:28,11:16,91 / 499 / 612,10:49:46
37,266,303,John SULLIVAN,M,40,-,58:10,01:31,13 / 92 / 106,,5:28:26,20.43,41 / 287 / 322,,4:23:11,10:02,50 / 317 / 380,10:49:48
38,267,304,Ron Ziessler,M,40,-,52:05,01:22,2 / 20 / 23,,5:28:28,20.43,42 / 288 / 323,,4:29:28,10:16,58 / 350 / 427,10:50:02
39,268,305,Ricky JEFFS,M,40,-,1:04:20,01:41,42 / 296 / 334,,5:15:25,21.28,21 / 166 / 178,,4:30:28,10:18,59 / 353 / 431,10:50:13
40,270,307,Robert SKINNER,M,40,-,1:07:45,01:46,62 / 397 / 461,,5:18:04,21.1,23 / 189 / 204,,4:25:31,10:07,54 / 327 / 395,10:51:21
41,271,308,Glenn GEORGE,M,40,-,58:22,01:32,14 / 99 / 116,,5:33:43,20.11,51 / 340 / 379,,4:19:23,09:53,44 / 297 / 354,10:51:29
42,287,326,George MIFSUD,M,40,-,1:08:19,01:47,63 / 407 / 478,,5:34:50,20.04,54 / 348 / 388,,4:12:24,09:37,37 / 262 / 308,10:55:34
43,290,329,Steven Ashworth,M,40,-,1:10:19,01:51,76 / 461 / 553,,5:20:39,20.93,30 / 213 / 233,,4:24:55,10:06,52 / 321 / 389,10:55:54
44,306,349,Andrew DENTSKEVICH,M,40,-,1:10:40,01:51,79 / 477 / 572,,5:34:16,20.08,52 / 344 / 383,,4:16:56,09:47,43 / 281 / 333,11:01:53
45,308,351,Chris WATT,M,40,-,1:10:09,01:50,74 / 457 / 545,,5:19:24,21.01,28 / 199 / 216,,4:32:50,10:24,62 / 368 / 451,11:02:24
46,313,357,Mickey Campbell,M,40,-,1:10:24,01:51,77 / 463 / 556,,5:26:37,20.55,38 / 271 / 300,,4:27:14,10:11,57 / 337 / 412,11:04:16
47,316,360,Damon HUGHES,M,40,-,1:25:10,02:14,146 / 734 / 906,,5:28:47,20.41,43 / 294 / 329,,4:11:46,09:36,36 / 258 / 303,11:05:44
48,318,362,Dougal Burton,M,40,-,57:13,01:30,11 / 74 / 85,,5:32:47,20.17,49 / 332 / 370,,4:36:48,10:33,67 / 392 / 480,11:06:48
49,319,363,Michi HANGE,M,40,-,1:14:41,01:57,106 / 578 / 708,,5:38:05,19.85,57 / 368 / 408,,4:14:38,09:42,41 / 274 / 324,11:07:25
50,329,378,Narciso ASTONE,M,40,-,1:01:32,01:37,25 / 181 / 206,,5:27:39,20.48,39 / 279 / 314,,4:43:20,10:48,78 / 431 / 528,11:12:31
51,330,379,Willem TIMMERMANS,M,40,-,1:03:16,01:39,34 / 251 / 283,,5:22:44,20.79,34 / 232 / 256,,4:47:04,10:56,80 / 454 / 556,11:13:06
52,341,391,David Wiles,M,40,-,1:10:26,01:51,78 / 465 / 559,,5:19:14,21.02,26 / 195 / 211,,4:45:40,10:53,79 / 442 / 541,11:15:20
53,346,396,PETER CLARK,M,40,-,1:10:03,01:50,72 / 453 / 541,,5:31:34,20.24,47 / 320 / 358,,4:35:11,10:29,65 / 382 / 468,11:16:49
54,361,413,Sergio Kabilio,M,40,-,1:03:56,01:40,39 / 280 / 316,,5:53:22,18.99,87 / 493 / 558,,4:22:36,10:00,49 / 313 / 374,11:19:54
55,366,421,Reyn BENNELL,M,40,-,55:03,01:26,4 / 44 / 49,,5:25:36,20.61,37 / 260 / 287,,5:00:33,11:27,101 / 524 / 646,11:21:13
56,376,435,Darren Fuller,M,40,-,1:03:44,01:40,37 / 270 / 305,,5:23:50,20.72,35 / 241 / 267,,4:58:28,11:22,97 / 515 / 631,11:26:03
57,378,438,Hideharu OKAMURA,M,40,-,1:06:34,01:45,54 / 364 / 416,,5:56:23,18.83,94 / 511 / 586,,4:23:46,10:03,51 / 318 / 382,11:26:43
58,382,444,Colin MCNEILL,M,40,-,1:10:03,01:50,73 / 453 / 541,,6:08:02,18.23,115 / 603 / 704,,4:10:04,09:32,34 / 249 / 292,11:28:09
59,384,446,Harper KILPATRICK,M,40,-,1:16:07,02:00,112 / 603 / 739,,6:20:53,17.62,125 / 659 / 784,,3:51:18,08:49,16 / 150 / 168,11:28:19
60,388,451,Greg PYE,M,40,-,1:02:24,01:38,30 / 220 / 246,,5:48:07,19.28,77 / 450 / 509,,4:38:22,10:36,68 / 402 / 490,11:28:54
61,389,452,Rob LUTZ,M,40,-,1:18:39,02:04,125 / 651 / 807,,5:50:05,19.17,81 / 462 / 524,,4:20:20,09:55,45 / 304 / 361,11:29:05
62,401,469,Peter Bilos,M,40,-,1:14:21,01:57,103 / 561 / 691,,5:33:11,20.14,50 / 336 / 375,,4:47:19,10:57,81 / 457 / 560,11:34:52
63,412,486,Phillip Theodore,M,40,-,1:18:54,02:04,127 / 655 / 811,,5:41:14,19.67,62 / 392 / 437,,4:38:58,10:38,69 / 406 / 494,11:39:08
64,415,491,Daniel BARKER,M,40,-,1:07:14,01:46,58 / 380 / 437,,5:42:30,19.59,65 / 405 / 450,,4:51:21,11:06,87 / 480 / 589,11:41:06
65,430,509,Paul MILLACHIP,M,40,-,1:14:19,01:57,102 / 560 / 690,,5:55:57,18.85,92 / 509 / 584,,4:34:04,10:27,64 / 374 / 460,11:44:20
66,431,511,Stefan RUFF,M,40,-,1:01:30,01:37,24 / 179 / 204,,5:49:22,19.21,80 / 458 / 519,,4:53:48,11:12,90 / 494 / 606,11:44:40
67,443,525,Olivier CHOPIN,M,40,-,1:04:13,01:41,40 / 289 / 326,,5:41:19,19.66,63 / 395 / 440,,5:01:56,11:30,103 / 536 / 662,11:47:28
68,445,527,Patrick LAWLOR,M,40,-,1:21:14,02:08,139 / 703 / 868,,5:45:03,19.45,69 / 421 / 472,,4:41:20,10:43,72 / 419 / 514,11:47:38
69,449,532,Marc SMITH,M,40,-,1:11:11,01:52,84 / 493 / 597,,5:46:13,19.38,70 / 431 / 484,,4:51:11,11:06,86 / 479 / 587,11:48:36
70,454,538,Darryl MCGRATH,M,40,-,1:12:50,01:55,96 / 538 / 657,,5:37:50,19.86,56 / 364 / 404,,4:59:28,11:25,100 / 519 / 639,11:50:10
71,455,539,Koh MENG,M,40,-,1:14:57,01:58,107 / 584 / 715,,5:52:17,19.05,83 / 484 / 548,,4:43:05,10:47,77 / 426 / 523,11:50:21
72,458,542,David SMART,M,40,-,1:06:38,01:45,55 / 368 / 420,,6:03:02,18.49,103 / 564 / 654,,4:41:11,10:43,71 / 418 / 513,11:50:52
73,460,544,Roy DIXON,M,40,-,1:11:31,01:52,87 / 504 / 614,,5:47:19,19.32,75 / 443 / 499,,4:52:21,11:08,88 / 484 / 594,11:51:12
74,462,546,Dario LO GRANDE,M,40,-,56:38,01:29,6 / 54 / 62,,5:30:22,20.31,45 / 307 / 344,,5:25:12,12:24,121 / 620 / 770,11:52:12
75,463,547,Ian Rogers,M,40,-,1:18:50,02:04,126 / 654 / 810,,6:12:45,18,119 / 626 / 734,,4:21:10,09:57,47 / 308 / 367,11:52:46
76,467,552,Stephen EDWARDS,M,40,-,1:08:40,01:48,66 / 416 / 487,,5:32:00,20.21,48 / 324 / 362,,5:12:58,11:56,112 / 580 / 722,11:53:39
77,474,560,Private,M,40,-,1:19:44,02:05,131 / 672 / 833,,5:53:16,19,86 / 492 / 557,,4:42:12,10:45,75 / 423 / 519,11:55:13
78,497,586,Gerard DIXON,M,40,-,1:14:35,01:57,105 / 573 / 703,,6:20:28,17.64,124 / 657 / 782,,4:25:21,10:07,53 / 326 / 394,12:00:25
79,500,591,John O'CONNOR,M,40,-,57:41,01:31,12 / 83 / 96,,5:30:25,20.31,46 / 310 / 347,,5:34:46,12:46,130 / 649 / 809,12:02:53
80,501,593,David NICHOLLS,M,40,-,1:02:08,01:38,29 / 213 / 239,,6:05:53,18.34,110 / 584 / 680,,4:55:43,11:16,93 / 503 / 616,12:03:45
81,502,594,Russell Horlin,M,40,-,1:09:49,01:50,71 / 446 / 531,,6:14:15,17.93,121 / 635 / 747,,4:40:05,10:40,70 / 413 / 504,12:04:11
82,503,595,Private,M,40,-,1:17:43,02:02,122 / 635 / 783,,5:42:07,19.62,64 / 403 / 448,,5:04:36,11:36,104 / 543 / 670,12:04:27
83,511,604,Roger CHOW,M,40,-,1:27:29,02:18,150 / 751 / 931,,5:52:29,19.04,84 / 485 / 549,,4:48:15,10:59,83 / 463 / 569,12:08:13
84,521,617,Private,M,40,-,1:13:52,01:56,100 / 553 / 679,,6:00:10,18.63,99 / 544 / 626,,4:57:58,11:21,96 / 511 / 627,12:12:00
85,529,628,David CUTTER,M,40,-,1:11:40,01:53,89 / 511 / 623,,5:51:20,19.1,82 / 476 / 539,,5:11:31,11:52,110 / 567 / 707,12:14:31
86,530,629,Chris AYLEN,M,40,-,1:11:45,01:53,92 / 517 / 630,,5:49:00,19.23,79 / 454 / 513,,5:13:57,11:58,113 / 582 / 725,12:14:42
87,542,645,Ian Crane,M,40,-,1:15:51,01:59,110 / 596 / 730,,6:05:26,18.36,109 / 579 / 674,,4:55:41,11:16,92 / 502 / 615,12:16:59
88,547,654,Todd CRANDELL,M,40,-,1:10:53,01:51,81 / 483 / 579,,6:27:16,17.33,132 / 692 / 824,,4:41:54,10:45,74 / 421 / 517,12:20:03
89,548,655,Graham KEECH,M,40,-,1:03:24,01:40,35 / 257 / 289,,5:43:45,19.52,68 / 414 / 462,,5:33:03,12:42,127 / 641 / 799,12:20:14
90,552,661,Alamo CANDRIAN,M,40,-,1:04:25,01:41,44 / 301 / 339,,5:11:49,21.52,16 / 136 / 142,,6:05:13,13:55,147 / 722 / 902,12:21:27
91,557,667,Shin-Ichi KONDO,M,40,-,1:24:43,02:13,144 / 730 / 901,,6:08:32,18.21,116 / 606 / 707,,4:50:42,11:05,85 / 476 / 584,12:23:57
92,572,685,MARK DODD,M,40,-,1:16:04,02:00,111 / 600 / 736,,5:52:37,19.03,85 / 487 / 552,,5:19:07,12:10,118 / 598 / 744,12:27:49
93,579,693,Stephen CONLAN,M,40,-,1:21:14,02:08,138 / 703 / 868,,5:47:13,19.33,74 / 442 / 498,,5:22:09,12:17,119 / 608 / 754,12:30:37
94,583,698,Graeme FOULDS,M,40,-,1:13:41,01:56,98 / 550 / 675,,6:25:42,17.4,130 / 686 / 817,,4:52:47,11:09,89 / 486 / 597,12:32:11
95,589,705,Pirana GIORGIO,M,40,-,1:15:07,01:58,108 / 589 / 721,,6:04:50,18.39,107 / 574 / 668,,5:14:40,12:00,115 / 586 / 729,12:34:37
96,590,706,Joseph SANTAROMITA,M,40,-,1:17:42,02:02,121 / 634 / 782,,6:02:56,18.49,102 / 563 / 653,,5:14:13,11:58,114 / 584 / 727,12:34:52
97,594,711,Steven Pontifex,M,40,-,1:04:18,01:41,41 / 292 / 329,,5:47:02,19.34,72 / 438 / 494,,5:47:26,13:14,137 / 690 / 864,12:38:46
98,597,714,Asger JØRGENSEN,M,40,-,1:12:47,01:54,95 / 537 / 656,,6:01:38,18.56,100 / 556 / 645,,5:25:36,12:25,123 / 625 / 777,12:40:01
99,606,729,Paul Gainsford,M,40,-,1:02:06,01:38,28 / 211 / 237,,5:40:41,19.7,61 / 386 / 430,,6:01:44,13:47,146 / 713 / 893,12:44:32
100,613,737,Boon Tiong LOW,M,40,-,1:16:28,02:00,117 / 615 / 755,,6:21:57,17.57,126 / 666 / 795,,5:08:14,11:45,107 / 556 / 687,12:46:41
101,616,741,Jerome CHONG,M,40,-,1:21:06,02:08,137 / 697 / 862,,6:24:50,17.44,128 / 680 / 809,,5:01:20,11:29,102 / 529 / 652,12:47:17
102,621,749,Shawn OWENS,M,40,-,1:17:47,02:02,123 / 636 / 784,,6:04:28,18.41,105 / 572 / 664,,5:26:33,12:27,124 / 628 / 780,12:48:50
103,634,768,MARK MILLER,M,40,-,1:06:11,01:44,53 / 354 / 405,,6:01:56,18.54,101 / 559 / 648,,5:46:27,13:12,136 / 686 / 859,12:54:34
104,640,774,Darren Long,M,40,-,1:07:33,01:46,60 / 386 / 449,,6:25:35,17.4,129 / 684 / 815,,5:24:52,12:23,120 / 617 / 766,12:58:02
105,644,780,Mark GREIG,M,40,-,1:06:42,01:45,56 / 369 / 421,,5:56:36,18.82,95 / 515 / 591,,5:56:53,13:36,141 / 704 / 882,13:00:12
106,648,788,Gary CHRISTIE,M,40,-,1:08:50,01:48,68 / 420 / 494,,5:53:59,18.96,88 / 497 / 564,,6:00:35,13:45,144 / 709 / 889,13:03:24
107,656,800,David Cobbold,M,40,-,1:32:20,02:25,153 / 773 / 958,,6:59:08,16.01,154 / 773 / 953,,4:36:38,10:32,66 / 388 / 476,13:08:08
108,665,814,Dominic RYLAND,M,40,-,1:11:50,01:53,93 / 521 / 634,,6:29:47,17.22,136 / 704 / 843,,5:33:18,12:42,128 / 643 / 801,13:14:56
109,678,833,John BALL,M,40,-,1:19:58,02:06,132 / 677 / 838,,6:42:28,16.67,144 / 734 / 893,,5:18:36,12:09,117 / 597 / 743,13:21:03
110,680,836,Mauricio VERA,M,40,-,1:31:04,02:23,152 / 767 / 952,,5:56:56,18.8,96 / 518 / 594,,5:53:38,13:29,139 / 702 / 878,13:21:40
111,691,851,Robert ASTROMSKY,M,40,-,1:25:22,02:14,147 / 737 / 909,,5:57:39,18.76,97 / 524 / 601,,6:06:27,13:58,149 / 724 / 904,13:29:28
112,694,856,Jason Russell,M,40,-,1:20:28,02:07,134 / 687 / 851,,5:48:33,19.25,78 / 452 / 511,,6:22:16,14:34,158 / 753 / 941,13:31:17
113,696,858,Steve RICE,M,40,-,1:32:21,02:25,154 / 774 / 959,,6:07:20,18.27,112 / 597 / 695,,5:51:56,13:25,138 / 698 / 872,13:31:38
114,702,865,Jonathan BARRETT,M,40,-,1:19:37,02:05,130 / 667 / 828,,6:49:26,16.39,149 / 758 / 927,,5:26:35,12:27,125 / 629 / 781,13:35:39
115,705,869,Edward KANNER,M,40,-,1:35:44,02:31,160 / 791 / 983,,7:05:23,15.78,158 / 784 / 972,,4:57:18,11:20,95 / 510 / 625,13:38:26
116,716,886,Thomas LIM,M,40,-,1:18:17,02:03,124 / 641 / 794,,6:43:14,16.64,145 / 737 / 896,,5:42:50,13:04,133 / 672 / 838,13:44:23
117,719,890,Stephen Rogerson,M,40,-,1:11:29,01:52,86 / 501 / 611,,6:49:13,16.4,148 / 756 / 925,,5:44:34,13:08,135 / 679 / 847,13:45:17
118,724,899,Ricky HALL,M,40,-,1:11:32,01:52,88 / 506 / 616,,5:47:12,19.33,73 / 441 / 497,,6:49:24,15:36,164 / 786 / 984,13:48:09
119,725,900,Kok Kai CHIN,M,40,-,1:52:23,02:57,168 / 810 / 1016,,6:39:01,16.82,142 / 730 / 882,,5:17:29,12:06,116 / 591 / 736,13:48:55
120,738,916,John TOOHEY,M,40,-,1:24:14,02:13,143 / 724 / 894,,6:22:17,17.55,127 / 668 / 797,,6:10:26,14:07,153 / 733 / 918,13:56:58
121,745,926,Jonathan Simpson,M,40,-,1:14:03,01:56,101 / 555 / 682,,6:26:34,17.36,131 / 688 / 820,,6:28:13,14:48,160 / 760 / 948,14:08:51
122,752,934,Sterling ASHBEE,M,40,-,1:42:02,02:41,164 / 800 / 998,,6:15:29,17.87,122 / 643 / 758,,6:17:14,14:23,156 / 744 / 932,14:14:46
123,759,945,Andrew LEONG,M,40,-,1:33:15,02:27,157 / 781 / 968,,6:46:27,16.51,147 / 746 / 911,,6:05:45,13:56,148 / 723 / 903,14:25:28
124,763,952,Ed Blue,M,40,-,1:32:37,02:26,156 / 779 / 964,,7:16:28,15.38,165 / 793 / 989,,5:40:49,12:59,132 / 665 / 830,14:29:55
125,765,954,Jonathan Feldman,M,40,-,1:20:52,02:07,136 / 695 / 860,,6:59:57,15.98,155 / 776 / 957,,6:09:58,14:06,152 / 732 / 916,14:30:47
126,766,955,Norman HOWARD,M,40,-,1:14:26,01:57,104 / 567 / 697,,6:30:41,17.18,137 / 709 / 849,,6:46:01,15:29,163 / 784 / 980,14:31:09
127,767,956,Boon Beng TAN,M,40,-,1:25:07,02:14,145 / 733 / 905,,7:07:34,15.7,159 / 786 / 976,,6:01:03,13:46,145 / 712 / 892,14:33:45
128,782,973,Brett BONEHAM,M,40,-,1:13:17,01:55,97 / 546 / 668,,6:42:05,16.69,143 / 733 / 892,,7:00:08,16:01,166 / 793 / 993,14:55:31
129,790,986,David CHUA,M,40,-,1:55:59,03:03,169 / 811 / 1017,,7:15:27,15.41,164 / 791 / 987,,5:57:36,13:38,142 / 706 / 884,15:09:02
130,793,990,Sean CANNA,M,40,-,1:17:07,02:01,118 / 625 / 768,,7:47:37,14.35,168 / 810 / 1014,,6:21:40,14:33,157 / 750 / 938,15:26:25
131,796,993,Joselito LONTOK,M,40,-,1:16:14,02:00,114 / 608 / 745,,7:08:51,15.65,161 / 788 / 979,,7:04:57,16:12,167 / 799 / 1002,15:30:03
132,799,998,Ratt RATANA-APIROMYAKIJ,M,40,-,1:51:45,02:56,167 / 808 / 1014,,6:51:02,16.33,150 / 763 / 935,,6:54:33,15:48,165 / 790 / 988,15:37:20
133,805,1005,Daniel O'DONOHUE,M,40,-,58:28,01:32,15 / 106 / 125,,7:19:25,15.27,167 / 795 / 992,,7:33:57,17:18,168 / 807 / 1013,15:51:51
134,809,1010,R-Chris Dyason,M,40,-,1:38:16,02:35,162 / 794 / 988,,8:10:28,13.68,169 / 814 / 1019,,6:24:05,14:38,159 / 755 / 943,16:12:50
135,814,1020,Lee SEE CHOONG CLIFFORD,M,40,-,1:32:22,02:25,155 / 775 / 960,,6:52:09,16.28,151 / 766 / 939,,8:21:57,19:08,169 / 814 / 1021,16:46:29
