A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
16,91,94,Paul Bland,M,40,742,1:03:06,01:39,50 / 287 / 319,04:30,5:11:09,21.57,28 / 157 / 163,02:26,3:25:43,07:50,5 / 62 / 66,9:46:57
17,92,95,Brett Urwin,M,40,908,57:38,01:31,21 / 122 / 132,03:59,5:05:50,21.94,24 / 125 / 129,03:20,3:36:40,08:15,18 / 119 / 127,9:47:30
18,101,105,Edward Northam,M,40,859,1:01:23,01:36,38 / 223 / 245,04:05,5:20:28,20.94,45 / 260 / 272,02:57,3:20:26,07:38,4 / 50 / 50,9:49:21
19,113,119,Ian Kennedy,M,40,815,1:07:20,01:46,87 / 428 / 495,03:37,5:08:09,21.78,27 / 137 / 142,01:40,3:31:26,08:03,9 / 85 / 90,9:52:14
20,125,131,Marcel Weijers,M,40,914,54:31,01:26,9 / 52 / 54,03:30,5:03:20,22.12,21 / 103 / 107,07:48,3:47:33,08:40,34 / 200 / 218,9:56:45
21,127,133,Adrian Brunato,M,40,756,59:48,01:34,29 / 171 / 187,04:52,4:59:40,22.39,17 / 84 / 86,03:35,3:49:29,08:45,38 / 216 / 238,9:57:26
22,134,140,Mark CLOUGH,M,40,764,51:17,01:20,5 / 30 / 30,02:57,4:56:16,22.65,11 / 61 / 63,01:52,4:06:53,09:24,62 / 348 / 396,9:59:18
23,137,143,Vince Zofrea,M,40,919,58:18,01:32,25 / 146 / 159,02:45,5:23:34,20.74,55 / 302 / 316,02:00,3:32:48,08:06,12 / 93 / 99,9:59:27
24,153,160,Kelvin Marino,M,40,843,56:52,01:29,14 / 97 / 102,03:02,5:19:00,21.04,43 / 245 / 256,01:31,3:44:20,08:33,31 / 179 / 195,10:04:47
25,157,166,Grant Ironside,M,40,806,59:24,01:33,28 / 159 / 173,02:37,5:17:32,21.13,37 / 219 / 228,02:00,3:46:23,08:38,33 / 194 / 212,10:07:58
26,159,168,Trevor Warburton,M,40,911,1:04:53,01:42,68 / 351 / 405,04:36,5:07:59,21.79,26 / 135 / 140,02:21,3:48:49,08:43,35 / 210 / 230,10:08:40
27,160,169,Peter Craig,M,40,766,1:02:01,01:37,43 / 238 / 266,03:53,5:20:35,20.93,46 / 262 / 274,03:38,3:39:47,08:22,24 / 148 / 159,10:09:57
28,164,173,Ian Gordon,M,40,787,1:05:19,01:43,73 / 374 / 429,03:47,4:58:55,22.45,14 / 74 / 76,02:48,4:00:12,09:09,53 / 303 / 339,10:11:05
29,174,185,Darren Smith,M,40,892,59:52,01:34,30 / 173 / 189,04:42,5:12:45,21.46,29 / 164 / 170,05:16,3:51:09,08:48,40 / 228 / 250,10:13:47
30,179,190,Chris Knight,M,40,818,1:17:53,02:02,165 / 736 / 883,03:41,5:15:07,21.3,34 / 197 / 203,02:29,3:35:51,08:13,17 / 111 / 119,10:15:04
31,207,225,Bruce Gordon,M,40,786,1:12:28,01:54,136 / 617 / 728,04:37,5:18:42,21.06,42 / 241 / 251,04:24,3:42:04,08:28,29 / 170 / 184,10:22:17
32,215,234,Michael Coupland,M,40,765,1:06:54,01:45,83 / 412 / 476,07:31,5:25:34,20.61,59 / 334 / 348,05:00,3:39:32,08:22,23 / 145 / 155,10:24:34
33,216,235,Richard Dehn,M,40,772,57:07,01:30,17 / 107 / 115,04:24,5:27:25,20.5,66 / 356 / 375,03:30,3:52:11,08:51,42 / 244 / 269,10:24:39
34,226,246,Michael Baker,M,40,732,57:35,01:30,20 / 120 / 129,03:15,4:48:34,23.26,2 / 24 / 24,02:20,4:36:14,10:32,105 / 553 / 649,10:28:00
35,235,255,Ned Phillips,M,40,870,1:14:08,01:57,144 / 664 / 791,03:44,5:28:01,20.46,67 / 360 / 380,02:17,3:41:19,08:26,27 / 163 / 175,10:29:31
36,236,256,GS,M,40,900,1:05:44,01:43,77 / 388 / 448,04:40,5:30:52,20.28,75 / 391 / 417,04:43,3:43:55,08:32,30 / 178 / 194,10:29:56
37,245,266,Darren Dillon,M,40,773,1:10:32,01:51,115 / 552 / 648,03:35,5:17:48,21.12,38 / 220 / 229,02:30,3:57:41,09:03,51 / 289 / 322,10:32:09
38,250,271,Gary Jones,M,40,812,1:09:25,01:49,102 / 512 / 597,09:25,4:59:01,22.44,15 / 75 / 77,08:36,4:06:39,09:24,61 / 343 / 391,10:33:09
39,262,285,Richard Thevenon,M,40,905,1:04:18,01:41,62 / 320 / 361,06:00,5:29:55,20.34,72 / 381 / 406,05:40,3:49:33,08:45,39 / 218 / 240,10:35:28
40,268,292,Judd Boeker,M,40,746,1:03:36,01:40,55 / 306 / 341,05:18,5:20:35,20.93,46 / 262 / 274,03:50,4:04:50,09:20,60 / 334 / 377,10:38:12
41,295,322,Mark KAY,M,40,813,52:13,01:22,6 / 39 / 39,02:37,5:17:15,21.15,35 / 214 / 221,04:27,4:27:12,10:11,88 / 485 / 566,10:43:46
42,298,326,Andrew Martin,M,40,844,1:06:20,01:44,82 / 401 / 465,04:16,5:53:02,19.01,123 / 600 / 676,05:41,3:35:09,08:12,16 / 106 / 113,10:44:30
43,299,327,David Hughes,M,40,802,56:56,01:29,15 / 100 / 105,04:28,5:36:34,19.94,89 / 454 / 489,04:33,4:02:26,09:14,57 / 318 / 357,10:45:00
44,301,329,Michael Lennon,M,40,827,57:14,01:30,18 / 110 / 118,04:16,5:26:35,20.55,61 / 345 / 362,04:06,4:12:58,09:38,68 / 390 / 447,10:45:12
45,310,338,Nick Takos,M,40,901,1:03:13,01:39,51 / 294 / 327,03:21,5:12:47,21.46,30 / 165 / 171,03:12,4:24:17,10:04,83 / 471 / 544,10:46:52
46,320,350,Bill Mccormack,M,40,848,1:14:35,01:57,149 / 676 / 807,04:44,5:26:58,20.52,64 / 349 / 367,03:30,4:00:42,09:10,55 / 308 / 344,10:50:31
47,324,355,Jonathan Papalia,M,40,864,56:32,01:29,13 / 93 / 98,02:43,5:49:54,19.18,116 / 569 / 637,03:16,3:58:50,09:06,52 / 296 / 331,10:51:18
48,327,358,Adrian Panozzo,M,40,863,58:48,01:32,26 / 152 / 166,05:47,5:34:24,20.07,84 / 430 / 464,03:34,4:09:25,09:30,64 / 368 / 418,10:51:59
49,330,361,Allan Norton,M,40,860,1:12:15,01:54,132 / 611 / 720,04:53,5:51:53,19.07,120 / 591 / 664,03:03,3:40:15,08:23,25 / 156 / 168,10:52:20
50,340,371,Stephen Davis,M,40,770,1:05:18,01:43,72 / 373 / 428,06:31,5:41:06,19.67,97 / 490 / 538,07:50,3:52:45,08:52,44 / 250 / 275,10:53:33
51,343,374,Steven Mackay,M,40,840,1:05:45,01:43,78 / 391 / 451,03:16,4:58:09,22.51,13 / 70 / 72,03:48,4:42:47,10:47,115 / 589 / 697,10:53:47
52,345,376,Michael Bray,M,40,751,1:07:36,01:46,89 / 441 / 511,03:30,5:29:25,20.37,71 / 373 / 398,02:20,4:11:09,09:34,66 / 381 / 436,10:54:02
53,348,380,Marcus Cramp,M,40,767,1:04:12,01:41,61 / 318 / 357,05:44,5:43:15,19.55,103 / 507 / 562,03:41,3:57:34,09:03,50 / 288 / 321,10:54:28
54,349,381,Kelly Duhig,M,40,777,58:04,01:31,24 / 140 / 153,02:19,5:34:54,20.04,86 / 435 / 469,01:41,4:17:40,09:49,72 / 427 / 490,10:54:40
55,360,394,Hamish Deery,M,40,771,1:14:39,01:57,150 / 679 / 810,12:16,5:45:47,19.41,106 / 532 / 593,03:10,3:40:48,08:25,26 / 161 / 173,10:56:42
56,362,396,Matthew Ricker,M,40,882,1:04:07,01:41,60 / 314 / 353,04:37,5:24:32,20.68,57 / 322 / 336,04:12,4:19:28,09:53,75 / 440 / 504,10:56:57
57,371,405,Richard Waddington,M,40,909,1:26:30,02:16,191 / 856 / 1047,08:00,5:14:39,21.33,33 / 193 / 199,08:10,4:01:12,09:11,56 / 310 / 348,10:58:33
58,373,407,Tomoki Ishikawa,M,40,807,1:11:59,01:53,131 / 601 / 707,05:37,5:31:26,20.25,77 / 396 / 423,06:52,4:03:08,09:16,58 / 322 / 362,10:59:04
59,383,419,Reyn BENNELL,M,40,740,53:20,01:24,8 / 44 / 44,04:51,5:20:59,20.91,48 / 268 / 280,05:17,4:37:38,10:35,108 / 562 / 659,11:02:07
60,387,425,Yoshihiro Ammo,M,40,727,1:09:47,01:50,106 / 527 / 615,04:22,6:07:52,18.24,155 / 738 / 850,03:10,3:37:46,08:18,20 / 126 / 134,11:03:00
61,399,441,Justin Sparks,M,40,894,1:05:13,01:42,71 / 371 / 426,05:03,5:22:48,20.79,52 / 288 / 301,02:49,4:30:22,10:18,94 / 507 / 596,11:06:16
62,400,442,Phillip Lucas,M,40,833,1:03:02,01:39,49 / 281 / 312,05:58,5:26:51,20.53,62 / 347 / 364,05:28,4:25:04,10:06,85 / 475 / 549,11:06:25
63,403,445,Mauricio MENA,M,40,854,1:04:48,01:42,67 / 344 / 396,04:32,5:33:14,20.14,81 / 416 / 448,03:30,4:21:04,09:57,78 / 449 / 516,11:07:09
64,410,455,Nick Howell,M,40,800,1:02:10,01:38,45 / 244 / 273,05:42,5:18:32,21.07,40 / 236 / 246,06:41,4:35:26,10:30,103 / 547 / 643,11:08:33
65,411,456,Nick Martin,M,40,845,1:10:49,01:51,118 / 563 / 661,17:51,5:31:56,20.22,79 / 405 / 432,05:01,4:03:27,09:17,59 / 326 / 367,11:09:06
66,414,459,Paul NEWMAN,M,40,857,1:00:44,01:35,37 / 201 / 222,03:36,5:25:16,20.63,58 / 329 / 343,03:23,4:36:39,10:33,106 / 557 / 653,11:09:38
67,417,463,Michael Salisbury,M,40,886,1:10:43,01:51,116 / 558 / 656,03:20,5:31:59,20.21,80 / 406 / 433,01:50,4:22:30,10:00,82 / 461 / 529,11:10:23
68,424,470,Rod Mackay,M,40,839,1:18:12,02:03,166 / 743 / 891,08:31,5:49:13,19.22,115 / 562 / 630,06:47,3:48:57,08:43,37 / 212 / 233,11:11:43
69,426,472,Somprasong Laingam,M,40,822,1:09:07,01:49,100 / 504 / 586,04:53,5:33:45,20.11,83 / 425 / 458,02:09,4:21:58,09:59,81 / 456 / 524,11:11:54
70,427,473,Nathan Agnew,M,40,725,1:08:22,01:47,94 / 474 / 552,03:07,6:04:25,18.42,148 / 707 / 812,02:22,3:53:46,08:54,45 / 260 / 286,11:12:04
71,433,480,Roger Pegoraro,M,40,869,1:16:08,02:00,159 / 710 / 846,07:04,5:46:57,19.34,108 / 542 / 606,07:05,3:57:05,09:02,49 / 283 / 315,11:14:21
72,440,489,Peter Takos,M,40,902,1:03:57,01:40,58 / 311 / 349,03:32,5:30:13,20.32,73 / 382 / 407,02:49,4:37:05,10:34,107 / 558 / 655,11:17:38
74,443,492,Russell Glasser,M,40,785,1:02:57,01:39,48 / 272 / 303,05:41,4:59:36,22.4,16 / 82 / 84,05:47,5:03:43,11:34,151 / 692 / 846,11:17:46
73,442,491,Ricky JEFFS,M,40,810,1:01:56,01:37,41 / 235 / 262,04:35,5:01:41,22.24,20 / 96 / 99,05:49,5:03:43,11:34,151 / 692 / 846,11:17:46
75,444,493,Jason Humphries,M,40,803,1:12:21,01:54,135 / 615 / 725,05:20,6:18:08,17.75,166 / 795 / 926,02:50,3:39:13,08:21,22 / 140 / 150,11:17:54
76,446,495,Paul Hackett,M,40,790,1:03:38,01:40,56 / 307 / 342,03:16,5:21:17,20.89,50 / 273 / 285,02:44,4:46:59,10:56,123 / 611 / 732,11:17:56
77,447,497,Paul Branin,M,40,750,1:14:46,01:58,152 / 681 / 812,04:04,5:26:32,20.55,60 / 344 / 361,02:50,4:29:52,10:17,91 / 502 / 588,11:18:06
78,449,500,Dean Stojanovic,M,40,897,1:07:13,01:46,85 / 421 / 486,05:53,5:44:52,19.46,105 / 525 / 584,05:28,4:15:06,09:43,70 / 405 / 463,11:18:35
79,450,501,Tyrone Gannon,M,40,784,1:13:35,01:56,140 / 643 / 764,06:56,5:35:45,19.99,87 / 444 / 478,04:25,4:17:54,09:50,73 / 429 / 492,11:18:37
80,451,503,Darrin GRIFFITHS,M,40,789,1:07:06,01:45,84 / 419 / 483,04:26,5:56:25,18.83,131 / 627 / 711,03:27,4:07:32,09:26,63 / 353 / 401,11:18:58
81,454,506,James Brodie,M,40,752,1:09:44,01:50,105 / 525 / 613,05:39,5:28:10,20.45,68 / 361 / 382,04:54,4:31:18,10:20,96 / 513 / 606,11:19:46
82,455,507,Juha Manninen,M,40,842,1:17:41,02:02,164 / 733 / 878,05:41,5:19:01,21.04,44 / 246 / 257,02:45,4:34:45,10:28,102 / 544 / 639,11:19:55
83,457,509,Filip Likar,M,40,829,1:01:55,01:37,40 / 233 / 260,06:50,5:31:43,20.23,78 / 402 / 429,08:19,4:31:24,10:21,97 / 515 / 608,11:20:13
84,468,523,Bruce ROSE,M,40,883,1:07:15,01:46,86 / 423 / 488,04:26,5:36:06,19.97,88 / 449 / 484,04:17,4:30:00,10:17,92 / 504 / 590,11:22:07
85,470,525,Paul LONG,M,40,831,1:14:25,01:57,146 / 669 / 799,09:20,5:57:18,18.78,134 / 639 / 727,05:32,3:55:38,08:59,47 / 271 / 300,11:22:16
86,471,526,Richard Renton,M,40,881,1:04:33,01:41,64 / 329 / 373,05:16,5:23:18,20.76,54 / 299 / 313,02:17,4:46:55,10:56,122 / 610 / 730,11:22:21
87,472,527,Paul WALLACE,M,40,910,1:08:37,01:48,98 / 482 / 561,05:14,5:54:58,18.91,126 / 613 / 691,03:24,4:10:23,09:32,65 / 378 / 431,11:22:38
88,473,529,Soonchul Shin,M,40,888,1:12:41,01:54,137 / 620 / 732,05:12,5:49:05,19.22,114 / 561 / 629,03:25,4:12:31,09:37,67 / 388 / 444,11:22:56
89,475,531,Kevin Mcgregor,M,40,851,1:10:51,01:51,119 / 565 / 663,05:41,5:18:39,21.06,41 / 238 / 248,02:55,4:45:17,10:52,119 / 605 / 719,11:23:25
90,479,535,Jason Ross,M,40,884,1:07:40,01:46,91 / 446 / 517,06:15,5:42:01,19.62,100 / 497 / 548,07:23,4:21:01,09:57,77 / 448 / 515,11:24:23
91,491,551,Michael LIDDELOW,M,40,828,1:06:00,01:44,80 / 396 / 458,05:34,5:47:31,19.31,109 / 548 / 613,04:23,4:24:17,10:04,83 / 471 / 544,11:27:47
92,494,556,Glenn Brown,M,40,753,1:03:18,01:39,53 / 299 / 332,05:20,5:27:21,20.5,65 / 355 / 374,03:34,4:49:19,11:02,131 / 630 / 756,11:28:55
93,503,568,Peter Hudec,M,40,801,1:27:53,02:18,192 / 863 / 1054,07:43,5:58:33,18.72,137 / 650 / 740,04:37,3:52:43,08:52,43 / 248 / 273,11:31:31
94,505,571,Peter Clark,M,40,763,1:07:49,01:47,92 / 454 / 527,05:23,5:13:45,21.39,32 / 176 / 182,03:22,5:01:53,11:30,148 / 685 / 834,11:32:13
95,509,575,Kel Franich,M,40,782,1:05:59,01:44,79 / 395 / 456,07:57,5:44:08,19.5,104 / 515 / 572,04:40,4:30:39,10:19,95 / 510 / 600,11:33:24
96,512,578,Travis BOEHM,M,40,745,1:05:24,01:43,74 / 376 / 432,06:26,5:30:19,20.32,74 / 384 / 409,02:53,4:49:05,11:01,128 / 627 / 753,11:34:09
97,533,603,Nick Baker,M,40,733,1:17:19,02:02,163 / 731 / 873,05:00,5:33:16,20.14,82 / 417 / 449,04:43,4:39:23,10:39,112 / 572 / 673,11:39:43
98,537,610,Adrian Johnston,M,40,811,1:03:15,01:39,52 / 297 / 330,05:48,5:55:32,18.88,129 / 621 / 701,03:29,4:33:29,10:25,101 / 534 / 628,11:41:35
99,542,616,Giles Poppleton,M,40,875,1:09:16,01:49,101 / 509 / 592,07:22,5:56:32,18.82,132 / 629 / 713,03:34,4:26:13,10:09,87 / 481 / 558,11:43:00
100,543,617,David Spivey,M,40,895,1:10:11,01:50,112 / 542 / 634,09:46,6:00:51,18.6,140 / 676 / 773,07:54,4:14:40,09:42,69 / 404 / 462,11:43:25
101,545,619,Andy Aguila,M,40,726,1:10:56,01:52,120 / 573 / 672,04:53,5:23:48,20.73,56 / 308 / 322,02:52,5:01:15,11:29,146 / 683 / 830,11:43:47
102,551,626,Pat Tolhoek,M,40,907,1:13:44,01:56,141 / 650 / 771,05:03,6:01:22,18.57,142 / 685 / 784,03:21,4:21:23,09:58,79 / 451 / 518,11:44:54
103,561,638,Micheal Wise,M,40,916,1:09:40,01:50,104 / 521 / 608,06:28,5:21:16,20.89,49 / 272 / 284,02:07,5:07:11,11:42,153 / 709 / 868,11:46:45
104,562,639,Justin Lee,M,40,826,1:08:07,01:47,93 / 467 / 544,10:05,6:01:03,18.59,141 / 680 / 778,06:52,4:20:52,09:56,76 / 447 / 513,11:47:00
105,563,640,David Bell,M,40,739,1:00:15,01:35,33 / 192 / 211,04:55,6:02:04,18.53,146 / 693 / 793,07:12,4:32:55,10:24,99 / 525 / 619,11:47:23
106,564,641,Ian EDWARDS,M,40,779,1:22:53,02:10,185 / 817 / 994,07:59,6:09:38,18.16,158 / 753 / 870,06:53,4:00:21,09:09,54 / 305 / 341,11:47:47
107,566,643,Corey Dallin,M,40,769,1:08:25,01:48,95 / 475 / 553,04:02,5:39:23,19.77,93 / 475 / 516,10:30,4:45:35,10:53,120 / 607 / 723,11:47:57
108,571,651,Jody Parker,M,40,866,1:11:02,01:52,124 / 581 / 681,05:06,5:38:31,19.82,91 / 468 / 507,04:14,4:49:53,11:03,133 / 632 / 760,11:48:48
109,574,654,Shawn Owens,M,40,862,1:16:02,02:00,158 / 709 / 844,07:57,5:28:39,20.42,69 / 365 / 387,04:44,4:51:50,11:07,135 / 639 / 771,11:49:15
110,576,658,Steffen Wolf,M,40,917,1:24:17,02:13,188 / 829 / 1010,05:57,5:22:32,20.81,51 / 283 / 296,05:42,4:52:00,11:08,137 / 641 / 774,11:50:29
111,583,667,David POLLINGTON,M,40,873,1:20:50,02:07,177 / 790 / 958,04:14,5:36:42,19.93,90 / 456 / 491,03:22,4:47:15,10:57,125 / 614 / 736,11:52:26
112,587,671,Martin Smart,M,40,891,1:14:58,01:58,154 / 686 / 817,06:11,5:52:58,19.01,121 / 596 / 672,05:59,4:33:24,10:25,100 / 532 / 626,11:53:32
113,590,675,Ed Lupton,M,40,835,1:13:01,01:55,138 / 627 / 742,04:25,6:08:01,18.24,156 / 740 / 853,06:52,4:21:37,09:58,80 / 454 / 522,11:53:58
114,591,677,Richard Hobson,M,40,796,51:02,01:20,4 / 27 / 27,02:21,5:12:55,21.45,31 / 166 / 172,02:46,5:44:59,13:09,183 / 837 / 1032,11:54:05
115,596,685,Naoyuki Honda,M,40,797,1:10:56,01:52,120 / 573 / 672,11:10,6:07:12,18.28,151 / 730 / 841,06:59,4:18:50,09:52,74 / 433 / 497,11:55:09
116,598,687,Stephen Elliott,M,40,780,1:08:33,01:48,97 / 478 / 557,08:11,5:57:31,18.77,135 / 640 / 728,02:39,4:38:23,10:36,111 / 567 / 666,11:55:19
117,610,702,Ken Purves,M,40,877,1:04:56,01:42,69 / 356 / 411,03:58,5:42:09,19.61,101 / 499 / 551,06:09,5:00:18,11:27,145 / 680 / 825,11:57:31
118,615,710,Dale Beehre,M,40,737,1:16:44,02:01,161 / 723 / 861,06:12,5:59:33,18.66,138 / 658 / 753,07:16,4:30:03,10:17,93 / 505 / 591,11:59:50
119,616,711,Craig Hall,M,40,791,1:03:35,01:40,54 / 305 / 340,15:08,6:00:50,18.6,139 / 675 / 772,07:45,4:32:33,10:23,98 / 523 / 617,11:59:52
120,619,716,Russell Horlin,M,40,798,1:08:31,01:48,96 / 476 / 555,04:18,6:07:09,18.28,150 / 729 / 840,05:15,4:35:26,10:30,103 / 547 / 643,12:00:40
121,621,719,dean picken,M,40,871,1:10:02,01:50,111 / 539 / 631,10:12,6:08:47,18.2,157 / 746 / 860,04:07,4:28:24,10:14,89 / 494 / 576,12:01:34
122,623,723,Hamish Skinner,M,40,890,1:22:03,02:09,182 / 806 / 977,04:36,5:42:45,19.58,102 / 504 / 558,04:31,4:49:10,11:01,129 / 628 / 754,12:03:06
123,631,732,Peter Bond,M,40,747,1:12:15,01:54,132 / 611 / 720,08:01,5:47:50,19.29,110 / 552 / 618,07:22,4:52:45,11:09,139 / 647 / 784,12:08:15
124,637,741,Neil Hall,M,40,792,1:19:14,02:05,171 / 759 / 915,02:53,5:57:34,18.77,136 / 641 / 729,02:39,4:49:17,11:01,130 / 629 / 755,12:11:39
125,648,755,Rob LUTZ,M,40,836,1:14:40,01:57,151 / 680 / 811,08:19,6:05:40,18.35,149 / 719 / 826,04:20,4:43:24,10:48,116 / 595 / 704,12:16:25
126,657,765,John Mccann,M,40,847,1:19:51,02:06,173 / 773 / 936,09:16,5:48:58,19.23,112 / 558 / 626,06:04,4:54:49,11:14,143 / 663 / 801,12:18:59
127,664,777,Kazuhide Oigo,M,40,861,1:13:02,01:55,139 / 629 / 744,07:51,5:34:46,20.05,85 / 433 / 467,06:10,5:19:32,12:11,163 / 752 / 924,12:21:24
128,682,799,Arata Ikeda,M,40,804,1:11:37,01:53,129 / 598 / 703,07:38,6:07:50,18.24,154 / 737 / 849,06:24,4:53:31,11:11,141 / 652 / 789,12:27:02
129,686,804,Anthony Kofkin,M,40,819,1:01:59,01:37,42 / 237 / 264,06:30,5:50:52,19.13,117 / 582 / 652,06:40,5:21:34,12:15,164 / 760 / 934,12:27:36
130,692,812,David Mollee,M,40,855,1:11:01,01:52,122 / 580 / 679,04:08,5:51:25,19.1,119 / 587 / 657,05:19,5:17:04,12:05,159 / 743 / 913,12:28:59
131,702,830,Greg Brown,M,40,754,1:05:12,01:42,70 / 369 / 424,05:40,6:26:37,17.36,174 / 826 / 978,04:36,4:53:27,11:11,140 / 651 / 788,12:35:33
132,705,836,Darren Matthews,M,40,846,1:10:46,01:51,117 / 561 / 659,05:40,5:41:45,19.64,99 / 493 / 543,05:08,5:33:39,12:43,176 / 809 / 996,12:37:01
133,713,851,Timothy Mccormick,M,40,849,1:11:25,01:52,128 / 594 / 698,05:05,6:01:54,18.54,145 / 692 / 792,03:52,5:17:43,12:06,161 / 746 / 917,12:40:02
134,716,857,Phillip Weightman,M,40,913,1:00:15,01:35,33 / 192 / 211,06:35,5:49:01,19.23,113 / 560 / 628,05:26,5:39:28,12:56,182 / 825 / 1016,12:40:47
135,717,858,Takeo Kondo,M,40,820,1:28:45,02:20,195 / 872 / 1068,12:22,6:35:13,16.98,179 / 852 / 1019,06:58,4:17:27,09:49,71 / 424 / 487,12:40:49
136,729,872,Mark Kearney,M,40,814,1:25:11,02:14,189 / 838 / 1020,05:12,6:01:26,18.57,143 / 686 / 785,05:08,5:08:59,11:47,154 / 710 / 872,12:45:58
137,730,873,Steve Muir,M,40,856,1:01:53,01:37,39 / 232 / 259,04:12,5:57:16,18.78,133 / 638 / 726,03:57,5:39:22,12:56,181 / 824 / 1015,12:46:42
138,737,885,Matthew SMITH,M,40,893,1:02:02,01:37,44 / 239 / 267,05:15,6:07:49,18.24,153 / 736 / 848,06:11,5:28:56,12:32,170 / 794 / 974,12:50:15
139,741,891,Stephen Radtke,M,40,878,1:10:13,01:50,113 / 543 / 635,04:55,6:23:50,17.48,170 / 814 / 961,03:59,5:08:59,11:47,154 / 710 / 872,12:51:59
140,745,897,Stuart Drayton,M,40,774,1:11:08,01:52,127 / 583 / 686,07:11,6:17:28,17.78,164 / 789 / 919,07:19,5:10:33,11:50,156 / 718 / 881,12:53:41
141,749,901,Andrew Budgen,M,40,757,1:11:54,01:53,130 / 600 / 705,08:57,5:55:28,18.88,128 / 620 / 699,06:58,5:31:24,12:38,174 / 802 / 988,12:54:44
142,764,922,Chris Aylen,M,40,729,1:15:44,01:59,156 / 702 / 835,07:28,6:16:53,17.81,163 / 783 / 913,07:38,5:17:13,12:05,160 / 744 / 914,13:04:58
143,768,926,Emmanuel Barrera,M,40,735,1:20:23,02:06,174 / 779 / 947,06:46,5:53:21,18.99,124 / 603 / 679,07:36,5:37:53,12:53,179 / 817 / 1007,13:06:00
144,779,942,Simon Carlson,M,40,759,1:28:18,02:19,194 / 868 / 1061,07:13,6:03:31,18.46,147 / 701 / 805,08:06,5:23:16,12:19,165 / 767 / 941,13:10:26
145,780,944,Scott Reid,M,40,880,1:21:59,02:09,180 / 804 / 975,05:05,6:51:15,16.32,194 / 891 / 1083,03:22,4:49:26,11:02,132 / 631 / 758,13:11:09
146,792,958,Andrew Parry,M,40,868,1:20:40,02:07,175 / 786 / 954,06:44,5:53:39,18.98,125 / 604 / 681,06:54,5:47:56,13:16,184 / 838 / 1035,13:15:54
