A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
16,76,92,Bernard Alix,M,40,777,1:08:09,01:47,47 / 251 / 283,02:37,5:04:03,22.07,3 / 39 / 44,03:10,4:09:39,09:31,36 / 155 / 196,10:27:35
17,78,94,Arnin Venter,M,40,1060,1:16:52,02:01,118 / 583 / 669,04:32,5:25:11,20.64,29 / 155 / 173,04:36,3:38:33,08:20,6 / 41 / 51,10:29:43
18,82,99,Robbie De Fleuriot,M,40,830,1:11:51,01:53,74 / 375 / 425,04:30,5:27:49,20.47,39 / 180 / 200,03:44,3:45:17,08:35,8 / 60 / 72,10:33:09
19,83,100,Alan Henry,M,40,881,54:50,01:26,1 / 26 / 33,03:43,5:18:29,21.07,21 / 106 / 118,02:49,4:13:43,09:40,41 / 175 / 220,10:33:33
20,84,101,John Schubach,M,40,999,1:18:28,02:03,140 / 655 / 757,03:03,5:20:53,20.91,25 / 118 / 134,03:04,3:49:23,08:44,12 / 71 / 84,10:34:49
21,90,109,Glen Duvall,M,40,844,1:19:56,02:06,160 / 708 / 829,05:08,5:19:21,21.01,22 / 111 / 124,03:07,3:50:34,08:47,13 / 76 / 90,10:38:04
22,110,131,Guy Cluver,M,40,810,57:55,01:31,4 / 51 / 61,02:27,5:39:16,19.78,65 / 292 / 319,02:52,4:02:50,09:15,26 / 123 / 151,10:45:18
23,117,138,Blake Summers,M,40,1029,1:10:43,01:51,67 / 347 / 390,03:24,5:09:11,21.7,10 / 59 / 67,04:34,4:19:33,09:53,53 / 216 / 272,10:47:23
24,127,148,Andries Van Rooyen,M,40,1054,1:06:37,01:45,39 / 195 / 223,05:16,5:38:11,19.84,60 / 269 / 296,04:23,3:58:25,09:05,18 / 106 / 130,10:52:51
25,129,151,John Karantges,M,40,897,1:14:14,01:57,93 / 467 / 531,05:15,5:31:00,20.27,43 / 203 / 226,02:40,4:01:55,09:13,24 / 121 / 146,10:55:02
26,135,157,Terry Thornton,M,40,1035,1:04:57,01:42,29 / 157 / 180,02:40,5:10:10,21.64,13 / 68 / 76,03:22,4:35:14,10:29,82 / 341 / 427,10:56:21
27,142,164,Felipe Rael,M,40,977,1:19:58,02:06,161 / 709 / 830,06:14,5:20:40,20.93,24 / 117 / 133,04:29,4:06:29,09:23,30 / 141 / 175,10:57:47
28,154,178,Christian Storzer,M,40,1026,1:07:31,01:46,43 / 226 / 258,03:18,5:37:31,19.88,59 / 261 / 288,03:13,4:10:09,09:32,37 / 160 / 201,11:01:40
29,158,183,Dave HARRINGTON,M,40,876,1:14:57,01:58,99 / 500 / 574,05:08,5:38:14,19.84,61 / 273 / 300,04:22,4:01:32,09:12,23 / 120 / 145,11:04:10
30,159,184,Kevin Mcevoy,M,40,937,1:20:53,02:07,170 / 733 / 860,04:33,5:36:40,19.93,54 / 252 / 278,03:26,3:59:12,09:07,21 / 111 / 135,11:04:41
31,162,187,Clive Sack,M,40,993,1:06:02,01:44,33 / 171 / 196,04:51,5:25:32,20.61,31 / 161 / 180,03:57,4:24:37,10:05,58 / 246 / 310,11:04:57
32,169,195,James Edwards,M,40,848,1:19:33,02:05,154 / 694 / 809,06:51,5:39:22,19.77,66 / 293 / 320,03:31,3:58:26,09:05,19 / 107 / 131,11:07:40
33,176,202,Steven Andrews,M,40,778,1:19:51,02:06,158 / 704 / 825,04:03,5:33:48,20.1,50 / 231 / 255,04:03,4:07:16,09:25,33 / 146 / 183,11:08:59
34,178,204,Warren Warner,M,40,1068,1:17:05,02:01,123 / 596 / 687,03:53,5:25:27,20.62,30 / 158 / 177,02:54,4:21:01,09:57,55 / 224 / 281,11:10:18
35,181,207,Francois Van Heerden,M,40,1046,1:02:57,01:39,19 / 103 / 122,03:02,5:26:55,20.53,34 / 172 / 191,03:41,4:34:36,10:28,77 / 332 / 417,11:11:09
36,185,211,Mark Gaudin,M,40,862,1:06:11,01:44,34 / 173 / 198,05:37,5:41:59,19.62,72 / 324 / 356,04:43,4:13:47,09:40,42 / 176 / 221,11:12:15
37,190,219,Shaun De La Porte,M,40,833,1:02:51,01:39,18 / 100 / 118,08:00,5:48:24,19.26,85 / 393 / 431,08:40,4:07:32,09:26,34 / 149 / 186,11:15:24
38,191,220,Rob Thomson,M,40,1034,1:09:50,01:50,58 / 311 / 351,06:54,5:51:02,19.12,93 / 419 / 459,08:27,3:59:13,09:07,22 / 112 / 136,11:15:25
39,200,231,Casey Van Der Leek,M,40,1040,1:01:40,01:37,13 / 80 / 93,05:29,5:56:04,18.85,114 / 479 / 527,09:14,4:05:08,09:20,29 / 135 / 169,11:17:34
40,202,233,Rhett Barker,M,40,783,1:07:22,01:46,41 / 217 / 249,06:27,5:31:41,20.23,45 / 211 / 234,05:23,4:27:56,10:13,65 / 274 / 347,11:18:47
41,203,234,Bertrand Mulot,M,40,953,1:06:34,01:45,35 / 190 / 217,04:19,5:05:57,21.93,7 / 48 / 54,03:41,4:58:22,11:22,146 / 565 / 702,11:18:50
42,204,235,Willem Coetzer,M,40,814,1:08:27,01:48,49 / 261 / 296,04:46,5:33:21,20.13,49 / 227 / 251,04:37,4:27:53,10:12,64 / 272 / 345,11:19:01
43,210,243,Ludovic Meheust,M,40,939,1:04:53,01:42,28 / 154 / 177,03:39,5:26:12,20.57,32 / 164 / 183,04:13,4:42:18,10:45,107 / 407 / 505,11:21:13
44,211,244,Duncan Mayne,M,40,933,58:23,01:32,5 / 56 / 66,04:53,5:27:39,20.48,37 / 178 / 198,04:58,4:45:37,10:53,112 / 436 / 540,11:21:27
45,214,247,Simon Lloyd,M,40,910,1:03:58,01:41,25 / 136 / 158,05:52,5:49:03,19.23,87 / 399 / 438,03:49,4:19:05,09:52,50 / 209 / 264,11:21:45
46,227,261,Sean James,M,40,887,1:14:00,01:56,91 / 458 / 521,06:45,5:27:42,20.48,38 / 179 / 199,04:43,4:32:46,10:24,71 / 308 / 390,11:25:55
47,232,268,Dazza Reid,M,40,979,1:19:22,02:05,151 / 685 / 796,06:05,5:43:24,19.54,75 / 339 / 371,09:04,4:09:27,09:30,35 / 153 / 194,11:27:21
48,234,270,Luca Benedini,M,40,786,1:06:35,01:45,36 / 191 / 218,05:03,5:32:52,20.16,48 / 221 / 245,02:39,4:40:35,10:42,102 / 387 / 483,11:27:42
49,237,275,Aubrey SYMINGTON,M,40,1030,1:04:48,01:42,27 / 149 / 172,04:28,5:34:52,20.04,52 / 237 / 262,04:21,4:40:18,10:41,99 / 384 / 480,11:28:44
50,250,289,Pieterman De Bruin,M,40,829,1:10:46,01:51,68 / 350 / 393,03:10,5:40:42,19.7,69 / 309 / 338,03:06,4:33:36,10:26,72 / 321 / 403,11:31:18
51,252,291,Mark Spencer,M,40,1018,1:09:55,01:50,59 / 317 / 357,06:19,5:04:22,22.05,5 / 41 / 46,03:18,5:08:05,11:44,168 / 642 / 800,11:31:56
52,255,295,Nick DAVIDSON,M,40,824,1:18:17,02:03,137 / 645 / 744,04:36,5:26:25,20.56,33 / 165 / 184,08:00,4:34:53,10:28,79 / 336 / 421,11:32:09
53,256,296,Ryan Leong,M,40,908,57:05,01:30,2 / 37 / 44,03:11,5:17:52,21.11,20 / 103 / 115,04:00,5:10:17,11:49,174 / 660 / 822,11:32:23
54,262,306,David Ferguson,M,40,851,1:10:33,01:51,66 / 341 / 384,06:45,5:49:24,19.21,89 / 404 / 443,06:56,4:20:31,09:56,54 / 223 / 279,11:34:07
55,266,310,Stephen Owens,M,40,967,1:11:30,01:52,72 / 368 / 417,05:48,5:29:14,20.38,42 / 193 / 214,04:29,4:43:43,10:49,110 / 427 / 525,11:34:43
56,268,313,Michael Hawthorne,M,40,878,1:10:21,01:51,64 / 334 / 377,03:44,5:44:01,19.51,77 / 349 / 381,04:00,4:33:38,10:26,73 / 322 / 404,11:35:40
57,269,314,Sven Iversen,M,40,885,1:21:54,02:09,183 / 781 / 915,04:46,5:28:24,20.43,40 / 183 / 204,04:55,4:35:53,10:31,84 / 349 / 435,11:35:50
58,280,328,Douglas Gagiano,M,40,858,1:21:24,02:08,178 / 759 / 890,05:33,5:53:41,18.97,103 / 446 / 489,05:07,4:12:22,09:37,40 / 169 / 212,11:38:05
59,282,330,Terry Syphus,M,40,1031,1:03:02,01:39,20 / 104 / 123,08:31,5:27:27,20.49,35 / 175 / 194,06:19,4:53:12,11:10,137 / 511 / 637,11:38:29
60,285,333,Izak Smit,M,40,1013,1:13:47,01:56,88 / 451 / 514,05:16,5:21:39,20.86,26 / 124 / 140,03:28,4:54:47,11:14,140 / 525 / 656,11:38:56
61,286,334,Fernando Lopez,M,40,911,1:17:06,02:01,124 / 597 / 689,03:18,5:54:22,18.94,108 / 456 / 501,05:05,4:19:21,09:53,52 / 213 / 268,11:39:11
62,294,343,Marius JOUBERT,M,40,894,1:26:41,02:16,220 / 939 / 1124,06:38,5:44:09,19.5,78 / 352 / 384,05:07,4:18:59,09:52,49 / 207 / 262,11:41:32
63,295,345,Franck Pusset,M,40,974,1:17:34,02:02,130 / 620 / 715,05:49,5:36:52,19.92,56 / 254 / 280,03:55,4:38:00,10:36,91 / 367 / 457,11:42:06
64,300,350,Johann Van Der Vyver,M,40,1042,1:07:49,01:47,44 / 239 / 271,04:40,5:37:18,19.9,58 / 260 / 287,03:32,4:49:26,11:02,124 / 470 / 587,11:42:44
65,304,355,Dawid Upton,M,40,1037,1:23:19,02:11,193 / 833 / 988,09:53,5:56:30,18.82,115 / 481 / 529,06:35,4:06:59,09:25,31 / 144 / 179,11:43:13
66,306,358,Deon Muller,M,40,950,1:12:19,01:54,76 / 396 / 451,04:46,5:46:05,19.39,80 / 372 / 407,05:35,4:35:14,10:29,81 / 341 / 427,11:43:57
67,310,363,Pascal Marty,M,40,932,1:14:03,01:56,92 / 461 / 524,04:35,5:38:44,19.81,64 / 282 / 309,05:19,4:42:03,10:45,106 / 403 / 501,11:44:42
68,315,368,Martin Muller,M,40,951,1:17:15,02:01,127 / 605 / 698,04:15,5:46:42,19.36,81 / 376 / 413,03:32,4:33:57,10:26,75 / 325 / 407,11:45:39
69,320,373,Alistair Mackenzie,M,40,918,1:13:05,01:55,81 / 426 / 486,05:44,5:52:28,19.04,100 / 435 / 478,07:11,4:27:37,10:12,63 / 270 / 342,11:46:03
70,326,380,Wane Rossouw,M,40,988,1:02:25,01:38,16 / 93 / 109,04:52,5:48:08,19.28,84 / 388 / 426,05:29,4:46:30,10:55,115 / 443 / 550,11:47:22
71,332,386,Nolte Ekkerd,M,40,849,1:21:00,02:07,172 / 736 / 863,08:16,5:53:51,18.97,105 / 449 / 492,06:00,4:19:15,09:53,51 / 211 / 266,11:48:20
72,337,392,Brad Barker,M,40,782,1:15:31,01:59,104 / 523 / 598,08:59,5:52:21,19.05,99 / 432 / 475,06:49,4:25:40,10:07,61 / 254 / 323,11:49:19
73,339,394,Alan Groenewald,M,40,871,1:05:54,01:44,32 / 169 / 194,04:10,6:00:46,18.6,121 / 522 / 581,04:29,4:34:46,10:28,78 / 334 / 419,11:50:03
74,344,400,Emmanuel Gasser,M,40,861,1:16:12,02:00,110 / 549 / 630,04:06,5:31:17,20.26,44 / 207 / 230,03:53,4:55:21,11:15,141 / 532 / 663,11:50:48
75,345,401,Clemens Kastner,M,40,898,1:16:34,02:00,114 / 566 / 649,06:04,5:52:59,19.01,101 / 439 / 482,05:39,4:29:53,10:17,67 / 280 / 356,11:51:06
76,348,404,Danie Cronje,M,40,820,1:34:11,02:28,266 / 1081 / 1304,05:14,5:29:01,20.4,41 / 191 / 212,06:14,4:36:56,10:33,87 / 359 / 447,11:51:33
77,349,405,Richard JOUBERT,M,40,895,1:10:11,01:50,62 / 328 / 371,21:23,5:40:41,19.7,68 / 308 / 337,03:46,4:35:58,10:31,85 / 350 / 436,11:51:56
78,362,421,Neil Mulder,M,40,949,1:10:16,01:50,63 / 331 / 374,06:43,5:53:46,18.97,104 / 448 / 491,05:37,4:37:56,10:35,90 / 365 / 455,11:54:16
79,363,422,Bruce Little,M,40,909,1:17:24,02:02,129 / 612 / 707,05:48,5:44:58,19.45,79 / 360 / 392,05:50,4:40:24,10:41,100 / 386 / 482,11:54:23
80,372,431,Niel Fivaz,M,40,853,1:19:12,02:05,147 / 681 / 789,07:15,5:49:43,19.19,90 / 407 / 447,06:16,4:34:00,10:26,76 / 328 / 410,11:56:24
81,378,438,Lodewikus Jordaan,M,40,891,1:14:52,01:58,98 / 496 / 570,11:50,6:04:01,18.44,135 / 570 / 635,09:27,4:17:09,09:48,47 / 199 / 251,11:57:17
82,379,439,Paul Rowe,M,40,990,1:07:50,01:47,45 / 240 / 272,08:25,5:51:35,19.09,97 / 425 / 466,06:32,4:43:07,10:47,109 / 421 / 519,11:57:27
83,381,442,Craig Corte,M,40,817,1:09:06,01:49,52 / 280 / 317,07:00,5:36:34,19.94,53 / 251 / 277,07:23,4:57:54,11:21,144 / 556 / 693,11:57:55
84,386,447,Adrian Saffy,M,40,995,1:19:20,02:05,150 / 684 / 795,07:07,5:40:58,19.68,70 / 315 / 344,08:28,4:42:38,10:46,108 / 412 / 510,11:58:30
85,389,450,Erhardt Kidson,M,40,899,1:17:59,02:03,132 / 633 / 730,07:15,5:54:44,18.92,110 / 460 / 505,03:52,4:35:18,10:29,83 / 343 / 429,11:59:06
86,394,457,Eckhard SCHOLTZ,M,40,998,1:16:12,02:00,111 / 549 / 630,05:03,5:55:43,18.87,111 / 473 / 520,04:31,4:38:43,10:37,93 / 372 / 463,12:00:11
87,395,458,Stef BOSCIA,M,40,793,1:19:15,02:05,148 / 682 / 791,05:51,5:50:59,19.12,92 / 418 / 458,03:50,4:40:39,10:42,103 / 389 / 485,12:00:33
88,400,463,Clint Mansfield,M,40,925,1:17:22,02:02,128 / 610 / 704,10:24,6:15:30,17.87,158 / 697 / 778,07:07,4:10:43,09:33,38 / 164 / 207,12:01:04
89,402,465,Wayne Brown,M,40,800,1:18:20,02:03,138 / 649 / 749,07:39,5:38:37,19.82,63 / 280 / 307,07:47,4:49:26,11:02,123 / 470 / 587,12:01:47
90,406,472,Nicola Zardini,M,40,1080,1:15:07,01:58,103 / 509 / 584,05:06,6:05:25,18.36,137 / 588 / 655,08:59,4:28:42,10:14,66 / 276 / 351,12:03:17
91,410,476,Ben Samwell,M,40,997,1:17:03,02:01,122 / 594 / 684,07:52,5:43:07,19.56,74 / 337 / 369,04:57,4:51:14,11:06,133 / 493 / 613,12:04:11
93,413,479,Andrew Hart,M,40,877,1:18:06,02:03,135 / 636 / 733,06:09,5:32:42,20.17,46 / 217 / 241,06:21,5:01:02,11:28,150 / 589 / 731,12:04:18
92,412,478,Bernard Wyatt,M,40,1079,1:00:54,01:36,8 / 66 / 77,02:19,5:41:29,19.65,71 / 321 / 350,03:42,5:15:56,12:02,186 / 705 / 882,12:04:18
94,416,482,Gert Van Eeden,M,40,1045,1:09:41,01:50,57 / 303 / 342,06:26,5:55:48,18.86,112 / 474 / 521,03:00,4:50:01,11:03,127 / 480 / 599,12:04:54
95,420,489,Dionisius Du Plessis,M,40,837,1:16:29,02:00,113 / 561 / 643,03:34,5:52:12,19.05,98 / 429 / 472,03:45,4:50:34,11:04,129 / 485 / 604,12:06:33
96,423,493,Jaco Steenkamp,M,40,1022,1:08:04,01:47,46 / 247 / 279,03:38,6:16:20,17.83,163 / 706 / 789,04:40,4:35:02,10:29,80 / 337 / 423,12:07:43
97,435,507,Etienne MALAN,M,40,922,1:16:44,02:01,116 / 573 / 657,03:08,5:42:07,19.62,73 / 328 / 360,03:34,5:05:33,11:39,161 / 626 / 776,12:11:04
98,439,512,Andrew Cronje,M,40,819,1:10:28,01:51,65 / 339 / 382,07:26,6:00:46,18.6,120 / 522 / 581,06:12,4:47:19,10:57,116 / 452 / 559,12:12:08
99,453,527,Riaan Steyn,M,40,1025,1:18:03,02:03,133 / 635 / 732,05:33,6:03:16,18.47,130 / 559 / 623,06:20,4:40:35,10:42,101 / 387 / 483,12:13:46
100,459,535,Geoffeory GRIFFITHS,M,40,870,1:17:02,02:01,121 / 593 / 682,07:36,6:01:16,18.58,122 / 531 / 591,07:33,4:41:48,10:44,105 / 400 / 498,12:15:13
101,463,539,Henk Smith,M,40,1016,1:28:57,02:20,233 / 994 / 1186,08:32,5:56:53,18.8,116 / 486 / 535,05:34,4:37:07,10:34,88 / 362 / 451,12:17:01
102,464,540,Mark Hiller,M,40,883,1:19:32,02:05,152 / 693 / 807,10:04,6:17:26,17.78,167 / 721 / 807,07:14,4:23:18,10:02,56 / 241 / 302,12:17:34
103,470,547,Javier Salomon,M,40,996,1:52:22,02:57,303 / 1188 / 1451,04:46,6:03:25,18.47,132 / 561 / 626,05:58,4:12:13,09:37,39 / 167 / 210,12:18:43
104,474,551,Roy Brennon,M,40,799,1:24:33,02:13,203 / 863 / 1026,09:13,5:12:32,21.47,16 / 79 / 87,08:52,5:23:57,12:21,201 / 774 / 971,12:19:04
105,475,552,Brink Eksteen,M,40,850,1:15:04,01:58,102 / 506 / 581,03:57,5:32:46,20.17,47 / 219 / 243,05:31,5:21:58,12:16,196 / 750 / 941,12:19:14
107,482,560,Mark Van Antwerp,M,40,1038,1:12:18,01:54,75 / 395 / 450,04:38,6:09:39,18.15,146 / 638 / 709,06:04,4:47:19,10:57,117 / 452 / 559,12:19:56
106,481,559,Brad Cameron,M,40,806,1:15:49,01:59,107 / 534 / 611,07:43,6:14:35,17.92,154 / 686 / 765,08:00,4:33:51,10:26,74 / 324 / 406,12:19:56
108,486,565,Clint De Haas,M,40,831,1:19:35,02:05,155 / 696 / 811,12:13,6:29:51,17.21,199 / 855 / 980,04:36,4:14:24,09:42,43 / 181 / 227,12:20:37
109,491,571,David Thompson,M,40,1033,1:07:28,01:46,42 / 223 / 255,04:00,6:01:39,18.56,125 / 537 / 597,05:31,5:03:01,11:33,156 / 604 / 750,12:21:36
110,493,573,Warren Franklin,M,40,856,1:19:43,02:05,157 / 701 / 820,05:03,6:05:46,18.35,138 / 593 / 660,04:10,4:47:42,10:58,118 / 458 / 565,12:22:23
111,495,575,Mike Pieterse,M,40,972,1:19:04,02:04,146 / 674 / 781,06:11,5:43:44,19.52,76 / 345 / 377,05:21,5:08:36,11:46,171 / 647 / 807,12:22:55
112,504,586,Leon Van Niekerk,M,40,1051,1:32:11,02:25,252 / 1053 / 1264,09:27,5:54:32,18.93,109 / 458 / 503,09:06,4:41:43,10:44,104 / 399 / 497,12:26:56
113,515,600,Steve Carroll,M,40,808,1:01:55,01:37,14 / 84 / 97,04:44,5:40:02,19.74,67 / 298 / 325,03:46,5:38:28,12:54,233 / 895 / 1108,12:28:54
114,522,609,Jaco Malan,M,40,923,1:23:44,02:12,200 / 848 / 1004,06:37,5:38:23,19.83,62 / 275 / 302,07:23,5:14:30,11:59,180 / 691 / 864,12:30:35
115,526,614,John SEARLE,M,40,1004,1:09:22,01:49,54 / 291 / 328,06:32,5:51:30,19.09,94 / 423 / 463,06:16,5:17:38,12:06,191 / 722 / 902,12:31:15
116,527,616,Alan Rees,M,40,978,1:05:17,01:43,30 / 161 / 185,02:59,5:24:30,20.68,28 / 151 / 169,06:11,5:52:28,13:26,262 / 979 / 1208,12:31:24
117,529,618,Awie Nel,M,40,957,1:26:05,02:15,214 / 912 / 1090,11:39,6:15:28,17.87,157 / 696 / 777,08:24,4:30:31,10:18,69 / 284 / 361,12:32:04
118,530,619,Kevin WOODIWISS,M,40,1076,1:21:49,02:09,182 / 779 / 913,08:08,6:15:38,17.87,159 / 698 / 780,06:41,4:40:03,10:40,97 / 380 / 476,12:32:17
119,532,622,Dave Kopp,M,40,904,1:10:55,01:51,69 / 353 / 398,07:06,6:50:25,16.35,246 / 1003 / 1173,07:12,4:17:49,09:49,48 / 202 / 255,12:33:25
120,538,628,Pieter Groenewald,M,40,872,1:11:38,01:53,73 / 371 / 420,07:20,6:18:16,17.74,170 / 727 / 814,04:49,4:52:31,11:09,136 / 503 / 628,12:34:32
121,539,629,Dean Badenhorst,M,40,780,1:18:06,02:03,134 / 636 / 733,07:34,5:48:42,19.25,86 / 397 / 436,06:38,5:13:38,11:57,179 / 685 / 856,12:34:35
122,541,631,GERALD STRUWIG,M,40,1028,1:13:19,01:55,84 / 437 / 498,05:07,6:24:12,17.47,183 / 796 / 904,03:54,4:48:32,11:00,121 / 464 / 577,12:35:02
123,543,633,Gert ZWARTS,M,40,1082,1:17:08,02:01,125 / 598 / 690,07:36,6:03:57,18.44,133 / 569 / 634,08:57,4:57:59,11:21,145 / 558 / 695,12:35:35
124,546,636,Oliver Burnett,M,40,804,1:19:41,02:05,156 / 699 / 818,07:47,5:53:53,18.96,106 / 450 / 493,07:45,5:06:40,11:41,164 / 632 / 787,12:35:44
125,551,641,Heinrich Bezudenhout,M,40,789,1:12:47,01:54,78 / 412 / 470,06:14,6:01:33,18.56,123 / 534 / 594,05:06,5:10:24,11:50,175 / 661 / 823,12:36:02
126,558,648,Ken Venn,M,40,1059,1:25:45,02:15,212 / 901 / 1073,07:54,5:48:00,19.28,83 / 386 / 424,08:11,5:07:18,11:43,165 / 635 / 792,12:37:06
127,567,660,Bruce BICCARD,M,40,791,1:21:20,02:08,176 / 755 / 886,06:36,6:26:20,17.37,189 / 820 / 935,04:52,4:40:03,10:40,98 / 380 / 476,12:39:08
128,568,661,Barend Buys,M,40,805,1:13:25,01:55,85 / 440 / 502,09:26,6:17:12,17.79,165 / 717 / 802,19:23,4:39:51,10:40,95 / 377 / 471,12:39:15
129,569,663,Gert Janse Van Rensburg,M,40,888,1:15:01,01:58,101 / 503 / 578,05:07,6:12:41,18.01,149 / 670 / 746,05:21,5:01:22,11:29,152 / 592 / 734,12:39:30
130,570,664,Lyle Hanekom,M,40,874,1:20:21,02:06,163 / 720 / 844,08:04,5:37:15,19.9,57 / 259 / 286,07:09,5:26:45,12:27,208 / 802 / 1004,12:39:32
131,572,668,Loudon Mackay,M,40,917,1:24:40,02:13,205 / 868 / 1032,08:36,5:50:24,19.15,91 / 411 / 451,12:40,5:03:42,11:34,158 / 611 / 759,12:40:00
132,580,678,Hardus JANSEN VAN RENSBURG,M,40,889,1:18:59,02:04,145 / 672 / 779,10:55,6:25:10,17.42,186 / 805 / 915,09:34,4:37:12,10:34,89 / 364 / 453,12:41:48
133,582,682,Matthew Schultz,M,40,1001,1:22:16,02:09,184 / 792 / 929,08:02,5:59:38,18.66,119 / 512 / 570,08:22,5:03:43,11:34,159 / 612 / 760,12:41:59
134,586,686,Steven Knowles,M,40,901,1:28:56,02:20,232 / 989 / 1181,08:50,6:08:54,18.19,144 / 630 / 698,06:08,4:50:12,11:04,128 / 483 / 602,12:42:58
135,610,713,Craig Lowe,M,40,914,1:09:57,01:50,60 / 319 / 360,08:56,6:13:30,17.97,151 / 676 / 753,07:05,5:07:34,11:43,166 / 636 / 793,12:46:59
136,623,732,Wayne MACKENZIE,M,40,919,1:18:44,02:04,141 / 660 / 763,06:52,5:51:32,19.09,95 / 424 / 464,05:13,5:28:57,12:32,216 / 822 / 1026,12:51:16
137,625,734,Dawie SENEKAL,M,40,1006,1:03:55,01:40,24 / 134 / 156,05:59,5:36:51,19.92,55 / 253 / 279,05:38,5:59:08,13:41,272 / 1020 / 1255,12:51:28
138,632,743,Derek Putter,M,40,975,1:32:44,02:26,254 / 1060 / 1275,10:06,6:27:31,17.32,193 / 830 / 950,11:23,4:30:57,10:19,70 / 290 / 369,12:52:38
139,634,745,Allie Coetzee,M,40,811,1:06:49,01:45,40 / 205 / 235,04:36,5:53:14,19,102 / 442 / 485,08:22,5:39:54,12:57,238 / 906 / 1119,12:52:53
140,641,753,Carlisle Snyman,M,40,1017,1:18:56,02:04,144 / 668 / 775,07:17,6:46:58,16.49,236 / 981 / 1141,10:34,4:29:55,10:17,68 / 281 / 357,12:53:38
141,645,758,Zak Barnard,M,40,784,1:19:53,02:06,159 / 707 / 828,10:50,6:18:16,17.74,171 / 727 / 814,09:28,4:55:36,11:16,142 / 536 / 667,12:54:01
142,647,761,Johan Steyn,M,40,1024,1:26:59,02:17,221 / 945 / 1131,09:49,6:18:44,17.72,173 / 733 / 823,06:20,4:52:18,11:08,135 / 500 / 625,12:54:06
143,650,765,Andre Stadler,M,40,1020,57:24,01:30,3 / 38 / 45,05:11,6:05:48,18.35,139 / 594 / 661,07:21,5:38:36,12:54,234 / 898 / 1111,12:54:18
144,658,774,Cobus Beukes,M,40,788,1:22:42,02:10,186 / 806 / 950,07:31,6:14:00,17.94,152 / 681 / 758,09:20,5:01:17,11:29,151 / 591 / 733,12:54:49
