A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
64,378,413,Wilhelm Griesel,M,40,1228,12:10:47,18:55,66 / 378 / 413,,00:00,0,66 / 1 / 1,,00:00,00:00,66 / 1 / 1,12:10:47
65,379,414,Ian Hoffmann,M,40,1108,12:11:59,18:57,67 / 379 / 414,,00:00,0,67 / 1 / 1,,00:00,00:00,67 / 1 / 1,12:11:59
66,381,416,Mark Lemmon,M,40,1170,12:12:13,18:57,68 / 381 / 416,,00:00,0,68 / 1 / 1,,00:00,00:00,68 / 1 / 1,12:12:13
67,386,421,Ezzat Van Der Ro,M,40,1240,12:13:27,18:59,69 / 386 / 421,,00:00,0,69 / 1 / 1,,00:00,00:00,69 / 1 / 1,12:13:27
68,388,423,Johan Du Plessis,M,40,1246,12:13:57,19:00,70 / 388 / 423,,00:00,0,70 / 1 / 1,,00:00,00:00,70 / 1 / 1,12:13:57
69,398,435,Andries Stefanus,M,40,1133,12:17:42,19:06,72 / 398 / 435,,00:00,0,72 / 1 / 1,,00:00,00:00,72 / 1 / 1,12:17:42
70,400,437,Barry Spencer,M,40,1055,12:17:54,19:06,73 / 400 / 437,,00:00,0,73 / 1 / 1,,00:00,00:00,73 / 1 / 1,12:17:54
71,405,442,Richard John Bet,M,40,1135,12:18:18,19:07,74 / 405 / 442,,00:00,0,74 / 1 / 1,,00:00,00:00,74 / 1 / 1,12:18:18
72,412,450,Stephen Brammer,M,40,1102,12:19:51,19:09,75 / 412 / 450,,00:00,0,75 / 1 / 1,,00:00,00:00,75 / 1 / 1,12:19:51
73,413,451,Marc Dorl,M,40,1209,12:19:52,19:09,76 / 413 / 451,,00:00,0,76 / 1 / 1,,00:00,00:00,76 / 1 / 1,12:19:52
74,414,452,Jean-francois Ag,M,40,1128,12:19:55,19:09,77 / 414 / 452,,00:00,0,77 / 1 / 1,,00:00,00:00,77 / 1 / 1,12:19:55
75,432,472,Victor Mcloughli,M,40,1203,12:23:00,19:14,78 / 432 / 472,,00:00,0,78 / 1 / 1,,00:00,00:00,78 / 1 / 1,12:23:00
76,433,473,Paul Confait,M,40,1013,12:23:29,19:15,79 / 433 / 473,,00:00,0,79 / 1 / 1,,00:00,00:00,79 / 1 / 1,12:23:29
77,437,478,Chris Gedye,M,40,1116,12:23:55,19:15,80 / 437 / 478,,00:00,0,80 / 1 / 1,,00:00,00:00,80 / 1 / 1,12:23:55
78,438,480,Mo Moadeli,M,40,1006,12:24:08,19:16,81 / 438 / 480,,00:00,0,81 / 1 / 1,,00:00,00:00,81 / 1 / 1,12:24:08
79,448,492,Jay Behrmann,M,40,1208,12:25:44,19:18,82 / 448 / 492,,00:00,0,82 / 1 / 1,,00:00,00:00,82 / 1 / 1,12:25:44
80,459,503,Michael Hughes,M,40,1207,12:27:12,19:20,83 / 459 / 503,,00:00,0,83 / 1 / 1,,00:00,00:00,83 / 1 / 1,12:27:12
81,508,559,Gary Stephenson,M,40,1087,12:37:56,19:37,86 / 508 / 559,,00:00,0,86 / 1 / 1,,00:00,00:00,86 / 1 / 1,12:37:56
82,515,568,Stef Hennop,M,40,1072,12:38:43,19:38,88 / 515 / 568,,00:00,0,88 / 1 / 1,,00:00,00:00,88 / 1 / 1,12:38:43
83,519,573,Haldane Van Hore,M,40,1175,12:39:26,19:39,90 / 519 / 573,,00:00,0,90 / 1 / 1,,00:00,00:00,90 / 1 / 1,12:39:26
84,525,580,Dean Britz,M,40,1074,12:40:56,19:42,92 / 525 / 580,,00:00,0,92 / 1 / 1,,00:00,00:00,92 / 1 / 1,12:40:56
85,528,583,Joachim Duerr,M,40,1179,12:41:48,19:43,93 / 528 / 583,,00:00,0,93 / 1 / 1,,00:00,00:00,93 / 1 / 1,12:41:48
86,530,585,Charles Erasmus,M,40,1027,12:42:08,19:44,94 / 530 / 585,,00:00,0,94 / 1 / 1,,00:00,00:00,94 / 1 / 1,12:42:08
87,535,591,Alun Jones,M,40,1166,12:43:20,19:45,95 / 535 / 591,,00:00,0,95 / 1 / 1,,00:00,00:00,95 / 1 / 1,12:43:20
88,540,596,Giorgio Pirana,M,40,1056,12:43:52,19:46,96 / 540 / 596,,00:00,0,96 / 1 / 1,,00:00,00:00,96 / 1 / 1,12:43:52
89,547,604,Fabrizio Morgia,M,40,1183,12:44:40,19:47,97 / 547 / 604,,00:00,0,97 / 1 / 1,,00:00,00:00,97 / 1 / 1,12:44:40
90,551,609,Neil Clark,M,40,1145,12:45:37,19:49,98 / 551 / 609,,00:00,0,98 / 1 / 1,,00:00,00:00,98 / 1 / 1,12:45:37
91,558,616,Charles Losper,M,40,1162,12:46:28,19:50,99 / 558 / 616,,00:00,0,99 / 1 / 1,,00:00,00:00,99 / 1 / 1,12:46:28
92,563,621,Clinton Holmes,M,40,1152,12:47:16,19:52,100 / 563 / 621,,00:00,0,100 / 1 / 1,,00:00,00:00,100 / 1 / 1,12:47:16
93,565,626,Neil Hammond,M,40,1049,12:48:09,19:53,101 / 565 / 624,,00:00,0,101 / 1 / 1,,00:00,00:00,101 / 1 / 1,12:48:09
94,575,635,Wayne Le Grange,M,40,1167,12:49:43,19:55,102 / 575 / 635,,00:00,0,102 / 1 / 1,,00:00,00:00,102 / 1 / 1,12:49:43
95,576,637,Deon Basson,M,40,1587,12:50:01,19:56,103 / 576 / 637,,00:00,0,103 / 1 / 1,,00:00,00:00,103 / 1 / 1,12:50:01
96,581,643,John Bull,M,40,1178,12:50:36,19:57,104 / 581 / 643,,00:00,0,104 / 1 / 1,,00:00,00:00,104 / 1 / 1,12:50:36
97,585,647,Gerrit Welgemoed,M,40,1154,12:51:11,19:58,105 / 585 / 647,,00:00,0,105 / 1 / 1,,00:00,00:00,105 / 1 / 1,12:51:11
98,587,649,Greg Scott,M,40,1039,12:51:35,19:58,106 / 587 / 649,,00:00,0,106 / 1 / 1,,00:00,00:00,106 / 1 / 1,12:51:35
99,589,652,Kobus Nell,M,40,1042,12:51:55,19:59,107 / 589 / 652,,00:00,0,107 / 1 / 1,,00:00,00:00,107 / 1 / 1,12:51:55
100,590,653,Andrew Whysall,M,40,1161,12:51:58,19:59,108 / 590 / 653,,00:00,0,108 / 1 / 1,,00:00,00:00,108 / 1 / 1,12:51:58
101,591,654,Hermanus Maritz,M,40,1110,12:52:00,19:59,109 / 591 / 654,,00:00,0,109 / 1 / 1,,00:00,00:00,109 / 1 / 1,12:52:00
102,592,655,Mark Nicholls,M,40,1172,12:52:07,19:59,110 / 592 / 655,,00:00,0,110 / 1 / 1,,00:00,00:00,110 / 1 / 1,12:52:07
103,593,656,Ingolf Cohrs,M,40,1218,12:52:10,19:59,111 / 593 / 656,,00:00,0,111 / 1 / 1,,00:00,00:00,111 / 1 / 1,12:52:10
104,596,660,Alan Haupt,M,40,1171,12:52:40,20:00,112 / 596 / 660,,00:00,0,112 / 1 / 1,,00:00,00:00,112 / 1 / 1,12:52:40
105,601,665,Keith Plateel,M,40,1190,12:53:01,20:00,113 / 601 / 665,,00:00,0,113 / 1 / 1,,00:00,00:00,113 / 1 / 1,12:53:01
106,603,667,Grant Fandam,M,40,1243,12:54:18,20:02,114 / 603 / 667,,00:00,0,114 / 1 / 1,,00:00,00:00,114 / 1 / 1,12:54:18
107,604,668,Dominic Cullinan,M,40,1206,12:54:28,20:03,115 / 604 / 668,,00:00,0,115 / 1 / 1,,00:00,00:00,115 / 1 / 1,12:54:28
108,607,671,Roderick Elder,M,40,1059,12:55:02,20:04,116 / 607 / 671,,00:00,0,116 / 1 / 1,,00:00,00:00,116 / 1 / 1,12:55:02
109,609,673,Rob Graham,M,40,1141,12:55:10,20:04,117 / 609 / 673,,00:00,0,117 / 1 / 1,,00:00,00:00,117 / 1 / 1,12:55:10
110,615,679,David Jacobs,M,40,1083,12:56:59,20:07,118 / 615 / 679,,00:00,0,118 / 1 / 1,,00:00,00:00,118 / 1 / 1,12:56:59
111,632,700,Lester Cary,M,40,1157,13:01:09,20:13,120 / 632 / 700,,00:00,0,120 / 1 / 1,,00:00,00:00,120 / 1 / 1,13:01:09
112,638,707,Pierre Jacobs,M,40,1163,13:02:51,20:16,121 / 638 / 707,,00:00,0,121 / 1 / 1,,00:00,00:00,121 / 1 / 1,13:02:51
113,639,708,Etienne Van Heer,M,40,1153,13:03:09,20:16,122 / 639 / 708,,00:00,0,122 / 1 / 1,,00:00,00:00,122 / 1 / 1,13:03:09
114,649,720,Louis-richard Fr,M,40,1241,13:07:34,20:23,123 / 649 / 720,,00:00,0,123 / 1 / 1,,00:00,00:00,123 / 1 / 1,13:07:34
115,650,721,Graham Starmer,M,40,1247,13:07:38,20:23,124 / 650 / 721,,00:00,0,124 / 1 / 1,,00:00,00:00,124 / 1 / 1,13:07:38
116,652,724,Justin Strydom,M,40,1008,13:07:47,20:23,125 / 652 / 723,,00:00,0,125 / 1 / 1,,00:00,00:00,125 / 1 / 1,13:07:47
117,655,726,Renier De Bruin,M,40,1085,13:08:22,20:24,126 / 655 / 726,,00:00,0,126 / 1 / 1,,00:00,00:00,126 / 1 / 1,13:08:22
118,658,729,Keith Theron,M,40,1147,13:09:02,20:25,127 / 658 / 729,,00:00,0,127 / 1 / 1,,00:00,00:00,127 / 1 / 1,13:09:02
119,670,744,Thomas Aaker,M,40,1063,13:11:10,20:29,128 / 670 / 744,,00:00,0,128 / 1 / 1,,00:00,00:00,128 / 1 / 1,13:11:10
120,671,745,Colin Lancaster,M,40,1225,13:11:36,20:29,129 / 671 / 745,,00:00,0,129 / 1 / 1,,00:00,00:00,129 / 1 / 1,13:11:36
121,672,746,Pieter Carstens,M,40,1121,13:11:46,20:30,130 / 672 / 746,,00:00,0,130 / 1 / 1,,00:00,00:00,130 / 1 / 1,13:11:46
122,676,750,Jim Wardlaw,M,40,1250,13:12:11,20:30,131 / 676 / 750,,00:00,0,131 / 1 / 1,,00:00,00:00,131 / 1 / 1,13:12:11
123,681,756,Niel Maritz,M,40,1129,13:13:35,20:32,133 / 681 / 756,,00:00,0,133 / 1 / 1,,00:00,00:00,133 / 1 / 1,13:13:35
124,693,770,Dane Herman,M,40,1235,13:16:26,20:37,134 / 693 / 770,,00:00,0,134 / 1 / 1,,00:00,00:00,134 / 1 / 1,13:16:26
125,698,775,Thomas Kujawa,M,40,1100,13:17:20,20:38,135 / 698 / 775,,00:00,0,135 / 1 / 1,,00:00,00:00,135 / 1 / 1,13:17:20
126,706,784,Hennie Senekal,M,40,1070,13:17:59,20:39,136 / 706 / 784,,00:00,0,136 / 1 / 1,,00:00,00:00,136 / 1 / 1,13:17:59
127,707,785,Derrick Markus,M,40,1219,13:18:22,20:40,137 / 707 / 785,,00:00,0,137 / 1 / 1,,00:00,00:00,137 / 1 / 1,13:18:22
128,709,787,Barrie Botha,M,40,1076,13:18:35,20:40,138 / 709 / 787,,00:00,0,138 / 1 / 1,,00:00,00:00,138 / 1 / 1,13:18:35
129,718,800,Joe Van Rooyen,M,40,1185,13:20:36,20:43,139 / 718 / 800,,00:00,0,139 / 1 / 1,,00:00,00:00,139 / 1 / 1,13:20:36
130,721,804,Warren Pye,M,40,1029,13:20:52,20:44,140 / 721 / 804,,00:00,0,140 / 1 / 1,,00:00,00:00,140 / 1 / 1,13:20:52
131,725,811,Roy Herbst,M,40,1035,13:21:36,20:45,142 / 725 / 811,,00:00,0,142 / 1 / 1,,00:00,00:00,142 / 1 / 1,13:21:36
132,728,816,Paul Mackintosh,M,40,1126,13:22:14,20:46,143 / 728 / 816,,00:00,0,143 / 1 / 1,,00:00,00:00,143 / 1 / 1,13:22:14
133,735,825,Michael Dunn,M,40,1106,13:23:59,20:49,144 / 735 / 825,,00:00,0,144 / 1 / 1,,00:00,00:00,144 / 1 / 1,13:23:59
134,748,839,Mike Robertson,M,40,1253,13:26:27,20:52,146 / 748 / 839,,00:00,0,146 / 1 / 1,,00:00,00:00,146 / 1 / 1,13:26:27
135,760,854,Curt Coetzee,M,40,1202,13:30:23,20:59,147 / 760 / 854,,00:00,0,147 / 1 / 1,,00:00,00:00,147 / 1 / 1,13:30:23
136,764,859,Howard Warringto,M,40,1232,13:31:09,21:00,148 / 764 / 859,,00:00,0,148 / 1 / 1,,00:00,00:00,148 / 1 / 1,13:31:09
137,769,864,Eugene Gouws,M,40,1038,13:31:42,21:01,149 / 769 / 864,,00:00,0,149 / 1 / 1,,00:00,00:00,149 / 1 / 1,13:31:42
138,776,872,Alwyn Vorster,M,40,1010,13:33:57,21:04,150 / 776 / 872,,00:00,0,150 / 1 / 1,,00:00,00:00,150 / 1 / 1,13:33:57
139,777,873,Glen Eve,M,40,1193,13:34:06,21:04,151 / 777 / 873,,00:00,0,151 / 1 / 1,,00:00,00:00,151 / 1 / 1,13:34:06
140,786,885,Fritz Swart,M,40,1033,13:36:53,21:09,152 / 786 / 885,,00:00,0,152 / 1 / 1,,00:00,00:00,152 / 1 / 1,13:36:53
141,794,895,Brian Taylor,M,40,1119,13:39:05,21:12,154 / 794 / 895,,00:00,0,154 / 1 / 1,,00:00,00:00,154 / 1 / 1,13:39:05
142,799,903,Wietze Steyn,M,40,1216,13:40:46,21:15,155 / 799 / 903,,00:00,0,155 / 1 / 1,,00:00,00:00,155 / 1 / 1,13:40:46
143,801,905,Gordon John Geac,M,40,1188,13:41:37,21:16,156 / 801 / 905,,00:00,0,156 / 1 / 1,,00:00,00:00,156 / 1 / 1,13:41:37
144,802,906,Brett Cameron,M,40,1094,13:41:43,21:16,157 / 802 / 906,,00:00,0,157 / 1 / 1,,00:00,00:00,157 / 1 / 1,13:41:43
145,815,919,Jean-marie Talbo,M,40,1132,13:44:46,21:21,158 / 815 / 919,,00:00,0,158 / 1 / 1,,00:00,00:00,158 / 1 / 1,13:44:46
146,819,924,Ian Walton,M,40,1251,13:45:31,21:22,159 / 819 / 924,,00:00,0,159 / 1 / 1,,00:00,00:00,159 / 1 / 1,13:45:31
147,822,927,Rico Clotz,M,40,1114,13:46:05,21:23,160 / 822 / 927,,00:00,0,160 / 1 / 1,,00:00,00:00,160 / 1 / 1,13:46:05
148,832,940,Brian Pivo,M,40,1230,13:49:50,21:29,162 / 832 / 940,,00:00,0,162 / 1 / 1,,00:00,00:00,162 / 1 / 1,13:49:50
149,850,963,Hendrik Van Wyk,M,40,1191,13:54:02,21:35,164 / 850 / 963,,00:00,0,164 / 1 / 1,,00:00,00:00,164 / 1 / 1,13:54:02
150,853,967,Kevin Watson,M,40,1176,13:55:36,21:38,166 / 853 / 967,,00:00,0,166 / 1 / 1,,00:00,00:00,166 / 1 / 1,13:55:36
151,855,969,Cyrus Kets,M,40,1229,13:56:14,21:39,167 / 855 / 969,,00:00,0,167 / 1 / 1,,00:00,00:00,167 / 1 / 1,13:56:14
152,862,979,Peter Marriott,M,40,1184,13:58:08,21:42,168 / 862 / 979,,00:00,0,168 / 1 / 1,,00:00,00:00,168 / 1 / 1,13:58:08
153,865,984,Robin Coyle-dowl,M,40,1007,13:58:24,21:42,169 / 865 / 984,,00:00,0,169 / 1 / 1,,00:00,00:00,169 / 1 / 1,13:58:24
154,871,992,Mark Kahn,M,40,1011,13:59:58,21:44,170 / 871 / 992,,00:00,0,170 / 1 / 1,,00:00,00:00,170 / 1 / 1,13:59:58
155,884,1009,Brenton Blignaut,M,40,1130,14:03:05,21:49,171 / 884 / 1009,,00:00,0,171 / 1 / 1,,00:00,00:00,171 / 1 / 1,14:03:05
156,893,1020,Domenico Trudu,M,40,1222,14:08:44,21:58,173 / 893 / 1020,,00:00,0,173 / 1 / 1,,00:00,00:00,173 / 1 / 1,14:08:44
157,894,1021,Alister Buhler,M,40,1244,14:09:21,21:59,174 / 894 / 1021,,00:00,0,174 / 1 / 1,,00:00,00:00,174 / 1 / 1,14:09:21
158,901,1029,Louis Van Der Vy,M,40,1212,14:10:42,22:01,176 / 901 / 1029,,00:00,0,176 / 1 / 1,,00:00,00:00,176 / 1 / 1,14:10:42
159,904,1033,Andre Van Rooyen,M,40,1092,14:11:34,22:02,177 / 904 / 1032,,00:00,0,177 / 1 / 1,,00:00,00:00,177 / 1 / 1,14:11:34
160,908,1037,Bennie Smit,M,40,1016,14:13:39,22:06,178 / 908 / 1037,,00:00,0,178 / 1 / 1,,00:00,00:00,178 / 1 / 1,14:13:39
161,909,1038,Jan Taljaard,M,40,1144,14:14:12,22:07,179 / 909 / 1038,,00:00,0,179 / 1 / 1,,00:00,00:00,179 / 1 / 1,14:14:12
162,910,1041,David Coubrough,M,40,1131,14:14:30,22:07,180 / 910 / 1041,,00:00,0,180 / 1 / 1,,00:00,00:00,180 / 1 / 1,14:14:30
163,913,1044,Kobus Dippenaar,M,40,1088,14:15:04,22:08,181 / 913 / 1044,,00:00,0,181 / 1 / 1,,00:00,00:00,181 / 1 / 1,14:15:04
164,916,1047,Gregory More Of,M,40,1215,14:15:49,22:09,182 / 916 / 1047,,00:00,0,182 / 1 / 1,,00:00,00:00,182 / 1 / 1,14:15:49
