A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
38,341,367,Stephen De Beer,M,44,1026,1:06:39,01:43,5 / 72 / 79,,6:16:40,17.84,30 / 272 / 284,,4:59:06,11:24,69 / 522 / 601,12:22:25
39,346,372,Russell Macmillan,M,44,1061,1:20:48,02:05,36 / 349 / 387,,6:39:05,16.84,48 / 438 / 469,,4:23:28,10:02,34 / 303 / 339,12:23:21
40,348,374,Andre De Beer,M,44,1028,1:28:30,02:17,62 / 518 / 577,,6:08:35,18.23,20 / 212 / 222,,4:46:26,10:55,53 / 447 / 511,12:23:31
41,350,377,Clyde Scott,M,44,1082,1:22:51,02:08,40 / 390 / 431,,6:33:16,17.09,44 / 402 / 427,,4:28:18,10:13,41 / 330 / 374,12:24:25
42,358,386,Henk Potgieter,M,44,1072,1:39:06,02:33,84 / 669 / 762,,6:51:18,16.34,62 / 518 / 561,,3:55:51,08:59,8 / 135 / 146,12:26:15
43,366,394,Andre' Marius Venter,M,44,1096,1:18:33,02:02,31 / 311 / 348,,6:39:25,16.82,49 / 439 / 471,,4:29:43,10:17,42 / 339 / 383,12:27:41
44,382,415,Geert De Jonckheere,M,44,1029,1:35:34,02:28,78 / 624 / 706,,6:16:17,17.86,29 / 267 / 278,,4:40:59,10:42,51 / 411 / 473,12:32:50
45,402,438,Rob De Zoeten,M,44,1030,1:11:38,01:51,13 / 152 / 169,,6:41:17,16.75,50 / 451 / 486,,4:47:09,10:57,55 / 452 / 516,12:40:04
46,407,444,Peter Wahl,M,44,1100,1:20:06,02:04,34 / 337 / 374,,6:42:10,16.71,52 / 457 / 492,,4:38:51,10:38,50 / 401 / 460,12:41:07
47,420,459,Jonathan Bailey,M,44,835,1:23:32,02:09,43 / 411 / 453,,6:53:10,16.26,63 / 533 / 579,,4:27:44,10:12,39 / 327 / 370,12:44:26
48,429,468,Olivier Berthon,M,44,1018,1:16:36,01:59,25 / 268 / 297,,6:34:58,17.01,46 / 414 / 440,,4:54:10,11:13,64 / 485 / 561,12:45:44
49,461,505,Steve Armstrong,M,44,1016,1:34:56,02:27,77 / 614 / 693,,6:30:07,17.23,42 / 380 / 401,,4:50:33,11:04,61 / 469 / 541,12:55:36
50,462,506,Colin Walker,M,44,1102,1:16:05,01:58,24 / 252 / 280,,6:15:16,17.91,28 / 262 / 273,,5:24:15,12:21,84 / 625 / 729,12:55:36
51,467,513,Nicolaas Wessels,M,44,1105,1:27:03,02:15,58 / 495 / 549,,6:45:53,16.56,59 / 482 / 519,,4:44:22,10:50,52 / 433 / 497,12:57:18
52,475,523,Keith Fairhurst,M,44,1037,1:10:43,01:49,12 / 140 / 156,,6:45:19,16.58,57 / 478 / 515,,5:05:44,11:39,73 / 550 / 636,13:01:46
53,480,532,Stefan Schlichte,M,44,1080,1:16:50,01:59,26 / 269 / 299,,6:49:06,16.43,61 / 506 / 548,,4:58:40,11:23,67 / 515 / 594,13:04:36
54,489,544,Nicholas Panagiotopoulos,M,44,1069,1:28:07,02:16,61 / 513 / 570,,6:48:56,16.43,60 / 505 / 547,,4:52:39,11:09,63 / 481 / 555,13:09:42
55,491,548,Cobus Verster,M,44,1097,1:36:02,02:29,79 / 632 / 715,,6:45:50,16.56,58 / 480 / 517,,4:49:01,11:01,59 / 463 / 529,13:10:53
56,496,554,Willem Prinsloo,M,44,1074,1:38:30,02:33,83 / 658 / 747,,6:33:40,17.07,45 / 406 / 431,,5:00:20,11:27,70 / 528 / 607,13:12:30
57,499,557,Melane Eulorge,M,44,1035,1:56:41,03:01,101 / 770 / 895,,5:24:22,20.72,1 / 30 / 31,,5:52:17,13:26,95 / 713 / 833,13:13:20
58,500,558,Andre De Villiers Hugo,M,44,1052,1:34:41,02:27,76 / 610 / 687,,7:04:09,15.84,69 / 590 / 644,,4:34:34,10:28,43 / 366 / 416,13:13:24
59,506,565,Hannes Botes,M,44,1019,1:28:43,02:17,63 / 527 / 586,,6:41:31,16.74,51 / 452 / 487,,5:05:18,11:38,72 / 547 / 633,13:15:32
60,508,568,Francois Du Toit,M,44,1032,1:08:12,01:45,9 / 99 / 111,,6:44:47,16.6,56 / 473 / 509,,5:23:17,12:19,83 / 622 / 725,13:16:16
61,533,598,Fanie Schoeman,M,44,1081,1:43:52,02:41,91 / 714 / 817,,7:07:13,15.73,73 / 606 / 668,,4:35:48,10:31,44 / 375 / 427,13:26:53
62,535,600,Paul Fairhurst,M,44,883,1:28:51,02:18,65 / 530 / 590,,7:02:49,15.89,66 / 581 / 634,,4:55:47,11:16,66 / 494 / 570,13:27:27
63,551,617,Peter Konig,M,44,1060,1:59:02,03:04,103 / 775 / 904,,7:12:22,15.54,74 / 633 / 704,,4:20:37,09:56,32 / 287 / 320,13:32:01
64,556,624,Johnny Bakker,M,44,1017,1:26:05,02:13,55 / 478 / 531,,7:13:07,15.52,75 / 638 / 709,,4:55:18,11:15,65 / 491 / 567,13:34:30
65,563,633,Diederik Mostert,M,44,1066,1:53:19,02:56,99 / 757 / 878,,7:06:43,15.75,72 / 602 / 664,,4:38:21,10:36,46 / 396 / 452,13:38:23
66,585,658,Peter Finmans,M,44,1039,1:42:41,02:39,88 / 702 / 801,,6:42:24,16.7,53 / 460 / 495,,5:21:23,12:15,82 / 618 / 720,13:46:28
67,591,666,Theo Pretorius,M,44,1073,1:26:03,02:13,54 / 477 / 530,,7:03:48,15.86,68 / 588 / 642,,5:19:00,12:09,81 / 610 / 708,13:48:51
68,603,682,Haldane Van Horen,M,43,981,1:25:59,02:13,52 / 474 / 527,,6:22:47,17.56,33 / 317 / 332,,6:05:07,13:55,99 / 735 / 858,13:53:53
69,604,683,David Gee,M,44,1045,1:23:45,02:10,45 / 415 / 458,,7:15:01,15.45,78 / 648 / 721,,5:15:20,12:01,78 / 597 / 693,13:54:06
70,607,686,Daryl Hutchinson,M,44,1053,1:36:33,02:30,80 / 639 / 724,,7:30:36,14.91,89 / 710 / 806,,4:47:39,10:58,56 / 455 / 519,13:54:48
71,609,688,Roy Herbst,M,41,894,1:45:49,02:44,94 / 729 / 835,,6:59:57,16,65 / 571 / 622,,5:09:29,11:48,75 / 567 / 657,13:55:15
72,612,692,Ian Brown,M,44,1113,1:43:28,02:40,90 / 711 / 814,,7:25:34,15.08,86 / 689 / 779,,4:46:33,10:55,54 / 448 / 512,13:55:35
73,624,705,Brendan Allen,M,44,1015,1:26:09,02:13,57 / 480 / 533,,7:05:57,15.78,70 / 598 / 656,,5:28:08,12:30,85 / 637 / 743,14:00:14
74,627,709,Kevin Woolward,M,44,1106,1:34:31,02:26,74 / 604 / 680,,7:27:54,15,87 / 695 / 787,,5:00:20,11:27,71 / 528 / 607,14:02:45
75,631,713,Alejandro Rodriguez,M,41,950,1:30:38,02:20,68 / 562 / 627,,7:19:55,15.28,79 / 667 / 745,,5:14:03,11:58,77 / 591 / 686,14:04:36
76,639,721,Alan Pieterse,M,44,1071,1:54:04,02:57,100 / 764 / 887,,7:34:11,14.8,90 / 720 / 819,,4:38:33,10:37,48 / 397 / 454,14:06:48
77,665,764,Michael Herbst,M,44,893,1:24:26,02:11,48 / 429 / 474,,7:13:41,15.5,76 / 639 / 710,,5:49:56,13:20,94 / 706 / 826,14:28:03
78,676,778,Paul Trzebiatowsky,M,44,1092,1:21:47,02:07,39 / 370 / 410,,7:24:28,15.12,84 / 683 / 772,,5:46:01,13:11,91 / 693 / 811,14:32:16
79,688,793,Garth Wright,M,41,999,1:18:32,02:02,30 / 308 / 345,,7:21:53,15.21,81 / 677 / 760,,5:57:40,13:38,97 / 722 / 842,14:38:05
80,691,797,Alan Waite,M,44,1101,1:18:58,02:02,33 / 323 / 360,,7:24:42,15.11,85 / 685 / 774,,5:56:49,13:36,96 / 721 / 841,14:40:29
81,694,800,Steven Shimmings,M,44,1084,1:27:40,02:16,59 / 507 / 563,,7:57:33,14.07,102 / 775 / 890,,5:15:59,12:03,79 / 599 / 695,14:41:12
82,697,804,Johann Fourie,M,44,1044,1:44:54,02:42,93 / 723 / 828,,7:43:06,14.51,97 / 746 / 854,,5:17:19,12:06,80 / 604 / 701,14:45:19
83,701,809,Daniel Melin,M,44,1063,1:27:55,02:16,60 / 510 / 566,,7:41:24,14.56,94 / 738 / 845,,5:39:36,12:57,90 / 679 / 791,14:48:55
84,703,811,Gary Brackley,M,44,1021,2:21:34,03:39,106 / 799 / 931,,7:30:22,14.92,88 / 708 / 804,,4:59:05,11:24,68 / 521 / 600,14:51:01
85,708,816,Mike Pelteret,M,41,939,1:26:08,02:13,56 / 479 / 532,,7:06:33,15.75,71 / 600 / 662,,6:21:35,14:33,102 / 770 / 898,14:54:16
86,714,823,Warren Collier,M,44,1024,1:30:09,02:20,66 / 548 / 610,,7:38:27,14.66,92 / 731 / 833,,5:47:33,13:15,93 / 701 / 820,14:56:09
87,727,843,Dirk Botha,M,44,1020,1:47:51,02:47,96 / 740 / 852,,7:48:18,14.35,99 / 757 / 868,,5:32:57,12:41,88 / 657 / 766,15:09:06
88,739,857,Stephen Blum,M,44,1188,1:46:35,02:45,95 / 734 / 842,,7:47:21,14.38,98 / 754 / 864,,5:47:24,13:14,92 / 700 / 819,15:21:20
89,744,862,Ed Sturrock,M,44,1091,1:28:50,02:18,64 / 529 / 589,,7:35:17,14.76,91 / 722 / 822,,6:18:24,14:25,100 / 762 / 888,15:22:31
90,748,868,Pompies Stadler,M,44,1087,1:34:40,02:27,75 / 609 / 686,,7:20:53,15.24,80 / 672 / 751,,6:30:57,14:54,105 / 781 / 911,15:26:30
91,762,886,Gordon Ferries-scott,M,44,1038,1:42:34,02:39,87 / 699 / 798,,8:23:18,13.35,106 / 795 / 925,,5:33:14,12:42,89 / 659 / 768,15:39:06
92,768,894,Nick Rautenbach,M,44,1075,1:37:10,02:30,81 / 647 / 732,,7:42:44,14.52,96 / 744 / 852,,6:24:42,14:40,103 / 776 / 906,15:44:36
93,783,911,James King,M,44,1058,1:48:42,02:48,97 / 747 / 862,,7:42:38,14.53,95 / 742 / 850,,6:26:28,14:44,104 / 778 / 908,15:57:48
94,795,925,Glynn Rudolph,M,44,1079,2:18:48,03:35,105 / 798 / 930,,7:14:24,15.47,77 / 644 / 717,,7:02:54,16:07,106 / 794 / 926,16:36:06
