A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
41,295,323,Gert Van Der Merwe,M,40,660,1:11:08,01:50,23 / 171 / 190,07:15,6:15:43,17.89,40 / 297 / 317,03:57,4:51:22,11:06,63 / 358 / 406,12:29:25
42,298,326,Anthony Briggs,M,40,539,1:10:04,01:48,17 / 142 / 159,05:46,6:05:05,18.41,30 / 239 / 258,06:27,5:03:57,11:35,71 / 411 / 471,12:31:19
43,299,327,Willie Stegmann,M,40,648,1:19:43,02:03,51 / 345 / 387,04:58,6:12:06,18.06,33 / 274 / 294,05:23,4:49:14,11:01,60 / 350 / 398,12:31:24
44,304,333,Gary ROSCOE,M,40,638,1:23:41,02:10,61 / 404 / 450,06:24,6:13:29,17.99,38 / 283 / 303,03:35,4:45:54,10:54,57 / 336 / 383,12:33:03
45,305,334,Monte Scholtz,M,40,641,1:44:04,02:41,98 / 558 / 642,08:40,6:24:48,17.46,51 / 360 / 387,06:05,4:09:44,09:31,25 / 162 / 179,12:33:21
46,315,345,Paul Confait,M,40,551,1:26:04,02:13,71 / 433 / 485,08:51,6:36:26,16.95,66 / 421 / 459,07:24,4:18:41,09:51,34 / 205 / 230,12:37:26
47,326,357,Chris Van Der Schyff,M,40,13,1:25:35,02:12,65 / 423 / 471,06:30,6:23:52,17.51,50 / 358 / 385,07:48,4:38:51,10:38,48 / 305 / 348,12:42:36
48,327,358,Leon Goodman,M,40,577,1:19:34,02:03,50 / 344 / 385,06:11,6:13:24,18,37 / 282 / 302,06:37,4:56:58,11:19,67 / 384 / 436,12:42:44
49,331,363,Paul FAIRHURST,M,40,568,1:17:04,01:59,44 / 304 / 342,07:09,6:17:51,17.78,42 / 316 / 337,05:39,4:56:25,11:18,66 / 383 / 434,12:44:08
50,333,365,Neil Clark,M,40,549,1:11:58,01:51,29 / 191 / 214,09:56,6:28:06,17.32,54 / 375 / 405,09:51,4:44:32,10:51,55 / 328 / 374,12:44:23
51,335,367,GERRIT WELGEMOED,M,40,669,1:22:47,02:08,60 / 389 / 434,08:36,6:27:23,17.35,53 / 369 / 398,07:35,4:39:09,10:38,49 / 307 / 350,12:45:30
52,339,371,Gianluigi De Dea,M,40,559,1:11:23,01:50,26 / 180 / 201,12:17,6:15:51,17.88,41 / 300 / 320,10:36,4:55:52,11:17,65 / 380 / 431,12:45:59
53,358,390,Pieter Carstens,M,40,546,1:25:36,02:12,66 / 424 / 472,09:15,6:23:28,17.52,49 / 356 / 382,06:14,4:47:15,10:57,58 / 338 / 385,12:51:48
54,361,393,Warren Lane,M,40,602,1:26:03,02:13,70 / 432 / 483,08:54,6:30:23,17.21,62 / 395 / 429,09:30,4:38:00,10:36,47 / 303 / 346,12:52:50
55,367,400,Graham Miller,M,40,615,1:28:22,02:17,78 / 469 / 530,06:31,6:26:23,17.39,52 / 367 / 395,05:04,4:47:57,10:58,59 / 343 / 391,12:54:17
56,368,401,Jan Du Plessis,M,40,562,1:16:23,01:58,42 / 289 / 324,11:32,6:21:51,17.6,47 / 344 / 368,07:20,4:57:20,11:20,68 / 386 / 438,12:54:26
57,373,407,Johan Fourie,M,40,572,1:08:14,01:46,13 / 114 / 130,05:23,6:45:52,16.56,69 / 460 / 502,17:45,4:40:02,10:40,50 / 315 / 359,12:57:16
58,380,415,Rian Nortje,M,40,622,2:06:12,03:16,106 / 593 / 686,07:56,6:20:51,17.64,45 / 338 / 362,07:36,4:16:57,09:47,30 / 193 / 215,12:59:32
59,397,432,Tim GENDALL,M,40,574,1:16:30,01:58,43 / 293 / 328,08:30,6:58:03,16.07,75 / 492 / 542,05:47,4:41:52,10:45,53 / 321 / 365,13:10:42
60,417,461,Greg Voigt,M,40,664,1:26:02,02:13,69 / 431 / 481,08:39,7:08:00,15.7,85 / 519 / 576,11:30,4:28:21,10:14,41 / 249 / 281,13:22:32
61,421,465,Andrew Church,M,40,548,1:12:35,01:52,31 / 207 / 230,09:14,6:35:36,16.99,65 / 415 / 453,11:19,5:14:51,12:00,80 / 461 / 530,13:23:35
62,422,467,Neil Roos,M,40,637,1:12:57,01:53,32 / 214 / 239,10:08,6:29:19,17.26,57 / 385 / 417,10:10,5:21:23,12:15,88 / 486 / 560,13:23:57
63,431,478,Matthys Johannes Klue,M,40,600,1:26:23,02:14,73 / 441 / 494,06:30,6:28:57,17.28,56 / 383 / 415,04:36,5:19:24,12:10,83 / 474 / 544,13:25:50
64,436,483,Ezzat Van Der Ross,M,40,656,1:33:10,02:24,88 / 519 / 588,09:22,7:00:33,15.98,78 / 498 / 550,07:18,4:36:05,10:31,44 / 290 / 332,13:26:28
65,450,498,Steve Shipside,M,40,646,1:35:42,02:28,91 / 536 / 607,07:23,7:43:34,14.5,100 / 580 / 663,06:43,4:00:47,09:10,16 / 118 / 129,13:34:09
66,451,500,Michael Herbst,M,40,587,1:15:12,01:56,40 / 264 / 295,09:13,7:03:15,15.88,80 / 505 / 558,13:51,4:53:01,11:10,64 / 363 / 412,13:34:32
67,456,508,Charlie Du Toit,M,40,564,1:43:07,02:40,97 / 555 / 639,09:29,7:00:28,15.98,77 / 497 / 549,07:44,4:37:34,10:35,46 / 302 / 345,13:38:22
68,457,510,Joe Lalonde,M,40,601,1:24:55,02:11,63 / 415 / 462,10:45,6:36:56,16.93,67 / 425 / 463,15:30,5:11:07,11:51,77 / 444 / 510,13:39:13
69,458,511,Franz STUDER,M,40,650,1:46:22,02:45,99 / 567 / 652,13:07,6:21:27,17.62,46 / 341 / 365,14:19,5:04:35,11:36,74 / 414 / 475,13:39:50
70,459,512,Garth WRIGHT,M,40,673,1:10:38,01:49,20 / 161 / 179,09:43,6:56:54,16.12,74 / 487 / 535,19:41,5:04:18,11:36,72 / 412 / 473,13:41:14
71,460,513,Gary STEPHENSON,M,40,649,1:19:43,02:03,52 / 345 / 387,11:04,6:45:55,16.56,70 / 461 / 503,20:10,5:04:22,11:36,73 / 413 / 474,13:41:14
72,478,538,Heinrich Schulze,M,40,642,1:23:41,02:10,62 / 404 / 450,07:41,7:02:59,15.89,79 / 503 / 556,13:58,5:01:06,11:29,69 / 400 / 455,13:49:25
73,482,543,Andrzej Okreglicki,M,40,623,1:50:08,02:51,103 / 579 / 668,11:46,7:14:54,15.45,90 / 532 / 592,09:36,4:24:06,10:04,38 / 228 / 257,13:50:30
74,487,550,Glen Eve,M,40,567,1:25:37,02:13,67 / 425 / 473,08:00,7:05:26,15.8,83 / 514 / 570,04:52,5:07:09,11:42,75 / 429 / 492,13:51:04
75,496,559,Haldane VAN HOREN,M,40,658,1:19:07,02:02,48 / 335 / 376,07:58,6:59:34,16.02,76 / 494 / 546,08:41,5:19:37,12:11,85 / 478 / 549,13:54:57
76,498,561,Bernard Dalton,M,40,556,1:09:23,01:47,16 / 132 / 148,07:08,6:23:10,17.54,48 / 354 / 380,06:09,6:11:11,14:09,101 / 570 / 659,13:57:01
77,502,566,Berto-Ronald Boersema,M,40,535,1:27:22,02:15,76 / 457 / 513,09:45,7:09:11,15.66,86 / 522 / 580,09:45,5:03:29,11:34,70 / 408 / 466,13:59:32
78,508,575,Schalk Enqelbrecht,M,40,566,1:21:38,02:06,56 / 379 / 422,08:49,6:30:18,17.22,61 / 394 / 428,05:54,6:03:48,13:52,99 / 564 / 651,14:10:27
79,510,577,Mike Pelteret,M,40,625,1:18:53,02:02,47 / 331 / 372,11:25,6:29:48,17.24,58 / 388 / 421,11:38,6:00:18,13:44,97 / 559 / 643,14:12:02
80,512,579,Deon Roux,M,40,640,1:20:46,02:05,54 / 366 / 409,09:39,6:52:14,16.3,72 / 480 / 527,14:40,5:35:05,12:46,89 / 515 / 591,14:12:24
81,517,587,Ian WALTON,M,40,667,1:28:57,02:18,80 / 476 / 538,10:36,7:14:46,15.46,89 / 531 / 591,14:20,5:08:00,11:44,76 / 434 / 497,14:16:39
82,521,591,Cyrus Kets,M,40,597,1:10:25,01:49,19 / 151 / 169,06:17,7:39:44,14.62,99 / 575 / 656,05:24,5:18:13,12:08,82 / 470 / 540,14:20:03
83,523,595,Michael Hodgson,M,40,588,1:17:21,02:00,45 / 307 / 348,07:36,6:50:22,16.38,71 / 475 / 522,09:42,5:59:26,13:42,96 / 558 / 642,14:24:27
84,537,614,Steven Shimminqs,M,40,645,1:34:46,02:27,90 / 528 / 599,09:16,7:35:19,14.76,97 / 568 / 648,07:03,5:19:30,12:11,84 / 475 / 545,14:45:54
85,541,619,Janusz Warchol,M,40,668,2:09:35,03:21,107 / 594 / 687,10:01,7:09:17,15.65,87 / 523 / 581,06:33,5:15:50,12:02,81 / 462 / 531,14:51:16
86,549,630,Sean Dalton,M,40,557,1:31:15,02:21,84 / 507 / 573,10:16,7:29:43,14.94,95 / 562 / 636,05:58,5:43:03,13:05,92 / 532 / 609,15:00:15
87,559,641,James KING,M,40,598,1:32:15,02:23,86 / 512 / 579,08:32,7:27:10,15.03,94 / 556 / 629,11:55,5:52:16,13:26,93 / 553 / 635,15:12:08
88,567,649,Johan Mostert,M,40,618,1:38:01,02:32,93 / 549 / 624,12:59,7:45:46,14.43,101 / 581 / 664,12:58,5:37:46,12:52,91 / 524 / 600,15:27:30
89,570,653,Johann Vermaak,M,40,661,1:26:22,02:14,72 / 439 / 492,07:03,7:58:20,14.05,105 / 591 / 679,06:37,5:52:32,13:26,94 / 554 / 636,15:30:54
90,576,660,Gregory Grant,M,40,580,1:50:45,02:52,104 / 581 / 670,12:37,7:21:38,15.22,92 / 547 / 613,08:47,6:11:56,14:11,102 / 571 / 661,15:45:43
91,578,662,Matthew Chambers,M,40,547,1:50:07,02:51,102 / 578 / 667,15:04,7:51:26,14.25,103 / 586 / 672,14:38,5:35:41,12:48,90 / 517 / 593,15:46:56
92,579,663,Andre Le Roux,M,40,603,1:14:45,01:56,37 / 255 / 286,12:19,7:19:54,15.28,91 / 544 / 609,18:15,6:42:24,15:20,105 / 587 / 678,15:47:37
93,582,666,Mervine Petzer,M,40,628,1:32:41,02:23,87 / 516 / 584,12:08,7:06:45,15.75,84 / 516 / 573,12:02,6:46:45,15:30,106 / 588 / 679,15:50:21
94,586,671,Paul Lynch,M,40,608,1:13:40,01:54,34 / 228 / 255,06:29,7:26:31,15.05,93 / 555 / 628,06:03,7:03:33,16:09,107 / 592 / 685,15:56:16
95,587,672,Mark Bertsch,M,40,533,1:48:27,02:48,100 / 574 / 661,07:21,7:54:13,14.17,104 / 590 / 676,05:14,6:01:06,13:46,98 / 561 / 647,15:56:21
96,588,674,Johan Floris Botha,M,40,538,1:49:48,02:50,101 / 577 / 666,15:54,7:04:34,15.83,82 / 510 / 566,17:09,6:31:35,14:56,104 / 582 / 673,15:59:00
97,590,677,Jerome Andre Peterson,M,40,627,1:54:31,02:57,105 / 586 / 677,14:59,8:20:30,13.43,106 / 594 / 684,14:33,5:20:11,12:12,86 / 480 / 551,16:04:44
