A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
139,764,871,Paul SIMPSON,M,40,1202,1:15:16,01:56,125 / 712 / 799,05:13,6:06:49,18.32,144 / 689 / 754,05:52,5:20:38,12:14,190 / 855 / 1005,12:53:48
140,778,886,Dirk VAN WYK,M,40,1052,1:24:16,02:10,203 / 1002 / 1156,08:22,6:22:48,17.55,184 / 864 / 965,08:21,4:53:31,11:12,140 / 651 / 760,12:57:18
141,780,888,Roy BRENNON,M,40,1220,1:31:24,02:21,234 / 1103 / 1288,13:48,5:45:06,19.47,82 / 407 / 436,13:17,5:13:50,11:58,181 / 809 / 952,12:57:25
142,783,891,Etienne MARAIS,M,40,1062,1:20:28,02:05,174 / 904 / 1030,10:05,6:38:03,16.88,210 / 989 / 1110,07:48,4:41:06,10:43,113 / 522 / 614,12:57:30
143,787,896,Alun JONES,M,40,984,1:03:23,01:38,28 / 226 / 250,07:58,6:03:17,18.5,133 / 653 / 710,05:58,5:37:21,12:52,213 / 956 / 1133,12:57:57
144,790,900,Johan ERWEE,M,40,1137,1:18:59,02:02,160 / 850 / 967,09:37,6:24:51,17.46,192 / 886 / 989,07:58,4:56:42,11:19,145 / 669 / 786,12:58:07
145,798,912,Shaheed RUSSON,M,40,1228,1:20:43,02:05,177 / 910 / 1038,17:48,6:47:14,16.5,218 / 1035 / 1174,08:39,4:24:59,10:06,80 / 381 / 449,12:59:23
146,800,914,Mark VAN HOUTEN,M,40,1183,1:15:36,01:57,134 / 735 / 826,06:41,6:26:05,17.41,196 / 897 / 1004,05:48,5:05:36,11:39,163 / 741 / 869,12:59:46
147,803,918,Wietze STEYN,M,40,1253,1:12:13,01:52,101 / 577 / 633,09:55,6:08:36,18.23,150 / 706 / 778,09:13,5:20:06,12:13,188 / 849 / 997,13:00:03
148,804,919,Grant COWEN,M,40,1090,1:06:34,01:43,50 / 331 / 365,05:10,5:43:44,19.55,73 / 387 / 414,05:36,5:59:18,13:42,235 / 1053 / 1249,13:00:22
149,807,923,Henry ALLWORTH,M,40,1104,1:22:54,02:08,189 / 976 / 1116,15:01,6:48:59,16.43,222 / 1042 / 1185,10:42,4:23:12,10:02,77 / 368 / 432,13:00:48
150,809,925,Alister BUHLER,M,40,982,1:15:37,01:57,135 / 737 / 828,09:52,6:17:22,17.81,167 / 794 / 885,08:13,5:10:15,11:50,173 / 781 / 915,13:01:19
151,819,936,Louis WOLFAARDT,M,40,1163,1:16:02,01:58,142 / 755 / 852,06:52,5:49:12,19.24,92 / 457 / 492,09:27,5:41:48,13:02,216 / 979 / 1159,13:03:21
152,825,943,Marc BATAILLE,M,40,1173,1:10:47,01:49,86 / 507 / 555,10:52,6:50:11,16.38,225 / 1050 / 1195,07:59,4:45:05,10:52,120 / 569 / 666,13:04:54
153,827,945,Grant FANDAM,M,40,1091,1:24:38,02:11,204 / 1007 / 1162,10:55,6:26:37,17.38,198 / 899 / 1006,07:31,4:55:33,11:16,142 / 662 / 776,13:05:14
154,832,951,Bennie SMIT,M,40,1006,1:24:01,02:10,200 / 998 / 1149,10:00,6:24:16,17.49,190 / 880 / 983,07:23,5:03:23,11:34,160 / 727 / 853,13:09:03
155,836,956,Eduardo SWAELEN,M,40,1057,1:12:11,01:52,99 / 573 / 629,05:33,6:19:15,17.72,174 / 819 / 912,06:08,5:27:17,12:29,205 / 908 / 1069,13:10:24
156,837,957,Neill UPTON,M,40,1195,1:15:30,01:57,131 / 724 / 815,11:09,5:23:14,20.79,30 / 154 / 165,07:49,6:13:29,14:15,246 / 1101 / 1305,13:11:11
157,839,959,Lorenzo MISSIO,M,40,1161,1:17:30,02:00,154 / 806 / 912,10:22,6:14:51,17.93,165 / 770 / 856,07:39,5:21:08,12:15,195 / 860 / 1013,13:11:30
158,843,964,Michael DE MENDONCA,M,40,1186,1:08:22,01:46,62 / 382 / 420,10:43,6:28:59,17.28,200 / 919 / 1027,11:31,5:12:55,11:56,179 / 804 / 944,13:12:30
159,845,966,Craig DE FREITAS,M,40,1038,1:25:22,02:12,207 / 1018 / 1176,10:42,6:18:23,17.76,171 / 809 / 901,10:13,5:08:15,11:45,168 / 759 / 890,13:12:55
160,849,970,Leon VAN WYK,M,40,1155,1:23:36,02:09,196 / 988 / 1134,09:35,6:22:03,17.59,182 / 852 / 953,09:32,5:09:21,11:48,170 / 770 / 903,13:14:07
161,853,975,Johann DU PREEZ,M,40,1135,1:23:58,02:10,199 / 997 / 1147,09:24,6:12:09,18.06,159 / 745 / 824,08:39,5:20:53,12:14,191 / 856 / 1006,13:15:03
162,856,978,Pierre JACOBS,M,40,1207,1:00:43,01:34,10 / 128 / 142,08:16,5:56:31,18.85,111 / 570 / 610,07:17,6:02:37,13:50,238 / 1064 / 1261,13:15:24
163,861,986,Charl COLLINS,M,40,1026,1:10:20,01:49,80 / 472 / 516,08:38,6:49:23,16.41,223 / 1044 / 1188,08:16,4:59:36,11:26,152 / 701 / 822,13:16:13
164,867,992,William ERASMUS,M,40,1257,1:26:15,02:13,218 / 1036 / 1201,05:56,6:21:35,17.61,180 / 847 / 947,08:17,5:16:01,12:03,185 / 825 / 969,13:18:04
165,869,995,Carolus REINECKE,M,40,1025,1:21:54,02:07,183 / 944 / 1080,09:23,6:22:59,17.55,185 / 865 / 966,08:44,5:15:57,12:03,184 / 824 / 968,13:18:57
166,874,1000,Kenneth PATTINSON,M,40,1148,1:01:34,01:35,13 / 158 / 178,07:20,6:16:07,17.87,166 / 783 / 873,10:46,5:44:54,13:09,222 / 996 / 1179,13:20:41
167,891,1019,Anton DESI,M,40,1002,1:09:36,01:48,73 / 440 / 482,05:36,5:58:50,18.73,114 / 598 / 642,04:27,6:06:45,13:59,242 / 1077 / 1280,13:25:14
168,892,1020,Mark COOPER,M,40,1179,1:07:16,01:44,54 / 342 / 376,07:14,6:31:27,17.17,203 / 939 / 1050,06:32,5:33:05,12:42,211 / 937 / 1106,13:25:34
169,895,1023,Fanus VORSTER,M,40,1065,1:25:41,02:13,213 / 1024 / 1185,13:39,6:34:55,17.02,207 / 966 / 1083,07:10,5:04:16,11:36,161 / 733 / 860,13:25:41
170,897,1025,Les BOTHA,M,40,1156,1:12:21,01:52,105 / 587 / 644,06:59,7:03:46,15.86,234 / 1098 / 1259,03:24,4:59:21,11:25,149 / 696 / 817,13:25:51
171,904,1033,James Welch,M,40,1119,1:17:26,02:00,153 / 804 / 908,11:32,6:23:27,17.53,186 / 871 / 972,08:46,5:25:55,12:26,204 / 893 / 1053,13:27:06
172,918,1048,Luigi VENTRESCA,M,40,1169,1:28:41,02:17,227 / 1071 / 1249,13:00,6:09:45,18.17,153 / 718 / 790,12:50,5:24:54,12:24,202 / 887 / 1047,13:29:10
173,919,1049,William Hayes,M,40,1258,1:03:09,01:38,25 / 218 / 240,07:12,5:46:31,19.39,86 / 427 / 458,12:00,6:20:21,14:31,250 / 1116 / 1321,13:29:13
174,921,1054,Francois CILLIERS,M,40,1067,1:20:24,02:04,173 / 902 / 1027,11:21,6:38:30,16.86,212 / 993 / 1115,11:06,5:09:40,11:49,171 / 776 / 909,13:31:01
175,922,1055,Mervine PETZER,M,40,1185,1:17:50,02:00,156 / 811 / 918,06:24,5:44:53,19.48,79 / 402 / 431,07:39,6:14:21,14:17,248 / 1108 / 1312,13:31:07
176,926,1059,Malcolm FOURE,M,40,1171,1:27:19,02:15,221 / 1051 / 1221,07:18,6:42:56,16.68,214 / 1018 / 1148,07:08,5:07:03,11:43,166 / 749 / 879,13:31:44
177,944,1084,Wayne WEYER,M,40,1252,1:33:09,02:24,240 / 1116 / 1308,11:44,6:38:06,16.88,211 / 990 / 1111,09:30,5:06:52,11:42,164 / 747 / 877,13:39:21
178,948,1088,Carel VAN HEERDEN,M,40,1021,1:31:34,02:22,235 / 1104 / 1289,09:25,6:10:23,18.14,155 / 723 / 796,09:49,5:39:24,12:57,215 / 967 / 1145,13:40:35
179,950,1090,Luc LUYCX,M,40,1166,1:19:21,02:03,164 / 870 / 988,07:16,6:08:19,18.25,148 / 702 / 774,04:56,6:01:07,13:47,236 / 1057 / 1254,13:40:59
180,951,1091,Deon GRESSE,M,40,1048,1:21:24,02:06,182 / 931 / 1063,10:52,7:03:54,15.85,235 / 1099 / 1260,05:51,4:59:28,11:25,150 / 698 / 819,13:41:29
181,958,1099,Peter WHATLEY,M,40,1206,1:25:33,02:12,210 / 1021 / 1180,11:32,6:36:22,16.95,208 / 977 / 1096,07:41,5:21:21,12:15,198 / 863 / 1018,13:42:29
182,964,1105,Dominic CULLINAN,M,40,1053,1:11:16,01:50,89 / 532 / 583,08:19,6:21:30,17.61,179 / 846 / 946,07:48,5:55:41,13:34,232 / 1046 / 1238,13:44:34
183,972,1114,Charles BATAILLE,M,40,1027,1:12:04,01:51,96 / 566 / 619,04:02,6:13:32,17.99,163 / 758 / 840,10:12,6:05:52,13:57,241 / 1075 / 1278,13:45:42
184,982,1128,Giovanni DEL CASTELLO,M,40,1083,1:20:35,02:05,176 / 908 / 1035,11:47,6:22:00,17.59,181 / 850 / 951,10:18,5:43:33,13:06,220 / 989 / 1170,13:48:13
185,983,1131,Dieter ROTHMAN,M,40,1051,1:05:32,01:41,42 / 283 / 312,11:05,6:17:36,17.8,168 / 797 / 888,11:16,6:03:17,13:51,240 / 1067 / 1268,13:48:46
186,987,1136,Pierre TULLIS,M,40,1208,1:23:37,02:09,197 / 990 / 1136,10:57,6:59:38,16.01,233 / 1085 / 1245,08:58,5:07:03,11:43,165 / 749 / 879,13:50:13
187,997,1147,Marius VAN WYNGAARD,M,40,1178,1:23:26,02:09,193 / 985 / 1129,09:01,6:29:10,17.27,201 / 921 / 1029,08:30,5:42:10,13:03,217 / 982 / 1162,13:52:17
188,998,1148,Hendrik RABE,M,40,1100,1:38:27,02:32,247 / 1142 / 1343,09:42,6:58:36,16.05,232 / 1079 / 1237,09:29,4:56:03,11:17,144 / 664 / 780,13:52:17
189,1002,1155,Klaas ELS,M,40,1151,1:22:48,02:08,187 / 972 / 1112,11:12,6:49:27,16.41,224 / 1045 / 1189,16:06,5:15:18,12:02,183 / 816 / 960,13:54:51
190,1008,1162,George RUSSELL,M,40,1076,1:19:33,02:03,169 / 877 / 998,15:54,6:32:58,17.1,204 / 950 / 1064,09:47,5:37:33,12:53,214 / 958 / 1135,13:55:45
191,1019,1178,Jurie KRIGE,M,40,1145,1:51:25,02:53,257 / 1172 / 1387,09:58,5:34:47,20.07,47 / 269 / 288,16:20,6:06:51,14:00,243 / 1078 / 1281,13:59:21
192,1021,1180,Thomas PASEMANN,M,40,1245,1:29:48,02:19,232 / 1087 / 1269,10:03,6:12:03,18.06,158 / 743 / 822,11:03,5:56:34,13:36,233 / 1048 / 1241,13:59:31
193,1030,1192,Lindsay BROWN,M,40,1158,1:29:50,02:19,233 / 1088 / 1270,06:52,7:04:36,15.83,236 / 1103 / 1264,07:25,5:21:14,12:15,197 / 862 / 1016,14:09:57
194,1039,1201,SKIP BRAND,M,40,1231,1:28:05,02:16,225 / 1061 / 1235,10:06,6:58:24,16.06,230 / 1077 / 1235,11:55,5:27:49,12:30,206 / 910 / 1072,14:16:19
195,1041,1203,Roy HERBST,M,40,1221,1:26:42,02:14,219 / 1043 / 1208,08:31,6:10:23,18.14,154 / 723 / 796,03:42,6:28:03,14:48,254 / 1140 / 1347,14:17:21
196,1047,1211,Coenie BOTHA,M,40,1034,1:33:23,02:25,241 / 1119 / 1312,10:43,7:07:40,15.71,240 / 1114 / 1280,09:21,5:18:24,12:09,187 / 839 / 985,14:19:31
197,1050,1214,Brian TAYLOR,M,40,1020,1:29:38,02:19,230 / 1083 / 1264,09:04,6:47:43,16.48,219 / 1038 / 1177,07:06,5:46:43,13:14,225 / 1005 / 1190,14:20:14
198,1051,1215,Frik MARX,M,40,1070,1:38:08,02:32,245 / 1141 / 1341,07:49,6:06:22,18.34,141 / 683 / 746,07:05,6:22:34,14:36,251 / 1122 / 1327,14:21:58
199,1054,1218,Stoffel VAN ZYL,M,40,1237,1:27:40,02:16,224 / 1054 / 1226,07:41,6:58:34,16.05,231 / 1078 / 1236,03:23,5:45:47,13:11,223 / 1002 / 1187,14:23:05
200,1056,1220,Hercules DU PREEZ,M,40,1106,1:38:44,02:33,249 / 1145 / 1347,12:10,6:37:09,16.92,209 / 982 / 1102,10:47,5:44:30,13:08,221 / 993 / 1175,14:23:20
201,1058,1223,Stef GROBBELAAR,M,40,1233,1:19:25,02:03,166 / 873 / 991,11:24,6:24:35,17.47,191 / 885 / 988,10:06,6:18:57,14:27,249 / 1114 / 1319,14:24:27
202,1072,1242,Linley SEPTEMBER,M,40,1159,1:40:22,02:35,252 / 1151 / 1357,07:34,7:38:48,14.65,256 / 1168 / 1375,06:12,4:58:17,11:23,148 / 692 / 811,14:31:13
203,1077,1249,Sean EVANS,M,40,1225,1:15:54,01:57,139 / 747 / 843,05:52,7:07:31,15.72,239 / 1113 / 1279,13:21,5:50:55,13:23,230 / 1027 / 1217,14:33:33
204,1080,1254,Victor WILLIAMS,M,40,1246,1:11:35,01:51,93 / 549 / 600,04:52,6:11:37,18.08,157 / 739 / 818,09:28,6:56:47,15:54,257 / 1164 / 1377,14:34:19
205,1089,1264,Conrad GREER,M,40,1037,1:22:28,02:08,186 / 964 / 1103,10:51,7:13:00,15.52,245 / 1130 / 1302,09:40,5:43:12,13:05,219 / 985 / 1166,14:39:11
206,1090,1265,Andras KARMAN,M,40,986,1:19:23,02:03,165 / 872 / 990,09:09,7:08:50,15.67,241 / 1116 / 1283,13:07,5:48:45,13:18,227 / 1011 / 1198,14:39:14
207,1118,1303,Gordon ROY,M,40,1085,1:24:39,02:11,205 / 1009 / 1164,14:08,7:19:00,15.31,246 / 1141 / 1320,07:20,5:50:14,13:22,229 / 1016 / 1205,14:55:21
208,1134,1333,Wayne BROWN,M,40,1248,1:14:48,01:56,121 / 692 / 775,07:51,7:05:31,15.79,238 / 1107 / 1270,04:17,6:43:19,15:23,256 / 1157 / 1368,15:15:46
209,1143,1345,Cyrus KETS,M,40,1042,1:05:03,01:41,41 / 268 / 297,06:02,6:57:13,16.11,227 / 1073 / 1229,13:02,7:00:09,16:02,258 / 1168 / 1382,15:21:29
210,1162,1372,William COLEMAN,M,40,1256,1:57:40,03:02,259 / 1178 / 1395,07:36,7:33:47,14.81,253 / 1162 / 1362,05:08,6:12:38,14:13,244 / 1099 / 1302,15:56:49
211,1163,1373,Alastair PEACOCK,M,40,979,1:52:04,02:54,258 / 1174 / 1389,09:29,7:36:09,14.73,254 / 1166 / 1369,05:36,6:13:32,14:15,247 / 1103 / 1307,15:56:50
212,1164,1374,Ralph TSCHOHL,M,40,1211,1:10:24,01:49,82 / 477 / 522,08:48,6:58:08,16.07,229 / 1074 / 1232,07:30,7:33:20,17:18,260 / 1177 / 1394,15:58:10
213,1169,1379,Blackie SWART,M,40,1012,1:49:58,02:50,255 / 1170 / 1385,12:48,6:29:39,17.25,202 / 927 / 1036,23:50,7:11:33,16:28,259 / 1172 / 1389,16:07:48
214,1173,1386,William MASON,M,40,1259,1:50:31,02:51,256 / 1171 / 1386,09:59,7:49:02,14.33,260 / 1177 / 1391,10:37,6:23:34,14:38,252 / 1127 / 1332,16:23:43
