A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
29,237,267,Castro Montenegro Hernando Jose,M,40,346,00:00,00:00,64 / 1 / 1,,00:00,0,64 / 1 / 1,,00:00,00:00,64 / 1 / 1,10:49:20
30,238,268,Olivares Alejandro,M,40,1282,00:00,00:00,63 / 1 / 1,,00:00,0,63 / 1 / 1,,00:00,00:00,63 / 1 / 1,10:49:51
31,240,271,Allington Todd,M,40,1451,00:00,00:00,62 / 1 / 1,,00:00,0,62 / 1 / 1,,00:00,00:00,62 / 1 / 1,10:50:10
32,242,273,Ithurriague Javier Alejandro,M,40,2183,00:00,00:00,61 / 1 / 1,,00:00,0,61 / 1 / 1,,00:00,00:00,61 / 1 / 1,10:50:22
33,243,274,Perri Rolando Gustavo,M,40,1423,00:00,00:00,60 / 1 / 1,,00:00,0,60 / 1 / 1,,00:00,00:00,60 / 1 / 1,10:51:00
34,244,275,Cardenas Eduardo,M,40,2107,00:00,00:00,59 / 1 / 1,,00:00,0,59 / 1 / 1,,00:00,00:00,59 / 1 / 1,10:51:13
35,253,285,Arancibia Benito Jose,M,40,2017,00:00,00:00,58 / 1 / 1,,00:00,0,58 / 1 / 1,,00:00,00:00,58 / 1 / 1,10:52:57
36,257,290,Turner Jesse,M,40,183,00:00,00:00,57 / 1 / 1,,00:00,0,57 / 1 / 1,,00:00,00:00,57 / 1 / 1,10:53:29
37,267,302,Vanichkachorn Sujit Jed,M,40,649,00:00,00:00,56 / 1 / 1,,00:00,0,56 / 1 / 1,,00:00,00:00,56 / 1 / 1,10:56:17
38,271,306,Arocena Alcibar Xabier,M,40,1821,00:00,00:00,55 / 1 / 1,,00:00,0,55 / 1 / 1,,00:00,00:00,55 / 1 / 1,10:56:50
39,272,308,Mauro James Joseph,M,40,1044,00:00,00:00,54 / 1 / 1,,00:00,0,54 / 1 / 1,,00:00,00:00,54 / 1 / 1,10:57:52
40,274,314,Woolley Steven John,M,40,130,00:00,00:00,53 / 1 / 1,,00:00,0,53 / 1 / 1,,00:00,00:00,53 / 1 / 1,10:59:16
41,285,326,Vazquez Rafael Luis,M,40,928,00:00,00:00,52 / 1 / 1,,00:00,0,52 / 1 / 1,,00:00,00:00,52 / 1 / 1,11:02:00
42,288,331,Barreto Carlos,M,40,1679,00:00,00:00,51 / 1 / 1,,00:00,0,51 / 1 / 1,,00:00,00:00,51 / 1 / 1,11:03:50
43,293,336,Joplin Charles,M,40,1394,00:00,00:00,50 / 1 / 1,,00:00,0,50 / 1 / 1,,00:00,00:00,50 / 1 / 1,11:05:24
44,294,337,Mclaughlin James,M,40,1546,00:00,00:00,49 / 1 / 1,,00:00,0,49 / 1 / 1,,00:00,00:00,49 / 1 / 1,11:05:28
45,299,345,Forster Uwe,M,40,2347,00:00,00:00,48 / 1 / 1,,00:00,0,48 / 1 / 1,,00:00,00:00,48 / 1 / 1,11:07:45
46,301,348,Gomez Jimenez Oscar,M,40,125,00:00,00:00,16 / 1 / 1,,00:00,0,16 / 1 / 1,,00:00,00:00,16 / 1 / 1,11:08:39
47,308,355,Hughson Allen Todd,M,40,1763,00:00,00:00,17 / 1 / 1,,00:00,0,17 / 1 / 1,,00:00,00:00,17 / 1 / 1,11:09:56
48,309,356,Pichardo Ruben,M,40,1287,00:00,00:00,18 / 1 / 1,,00:00,0,18 / 1 / 1,,00:00,00:00,18 / 1 / 1,11:10:13
49,314,361,Andrew Millwee,M,40,1753,00:00,00:00,258 / 1 / 1,,00:00,0,258 / 1 / 1,,00:00,00:00,258 / 1 / 1,11:10:58
50,319,368,Douglas Cebik,M,40,1579,00:00,00:00,261 / 1 / 1,,00:00,0,261 / 1 / 1,,00:00,00:00,261 / 1 / 1,11:13:40
51,322,371,Gonzalez Maximiliano,M,40,823,00:00,00:00,19 / 1 / 1,,00:00,0,19 / 1 / 1,,00:00,00:00,19 / 1 / 1,11:14:34
52,324,374,Galindo Jose Alvaro,M,40,152,00:00,00:00,20 / 1 / 1,,00:00,0,20 / 1 / 1,,00:00,00:00,20 / 1 / 1,11:15:19
53,328,379,Whitby Brandon,M,40,1487,00:00,00:00,21 / 1 / 1,,00:00,0,21 / 1 / 1,,00:00,00:00,21 / 1 / 1,11:15:53
54,329,380,Tom Swanson,M,40,616,00:00,00:00,22 / 1 / 1,,00:00,0,22 / 1 / 1,,00:00,00:00,22 / 1 / 1,11:16:45
55,330,381,Mattioli Alessandro,M,40,1669,00:00,00:00,23 / 1 / 1,,00:00,0,23 / 1 / 1,,00:00,00:00,23 / 1 / 1,11:17:08
56,332,383,Donnadieu Gustavo,M,40,435,00:00,00:00,24 / 1 / 1,,00:00,0,24 / 1 / 1,,00:00,00:00,24 / 1 / 1,11:17:41
57,334,385,Alyea David,M,40,1691,00:00,00:00,25 / 1 / 1,,00:00,0,25 / 1 / 1,,00:00,00:00,25 / 1 / 1,11:18:30
58,338,391,Maiss Lance,M,40,887,00:00,00:00,26 / 1 / 1,,00:00,0,26 / 1 / 1,,00:00,00:00,26 / 1 / 1,11:19:47
59,340,393,Giampietro Leonardo Jorge,M,40,553,00:00,00:00,27 / 1 / 1,,00:00,0,27 / 1 / 1,,00:00,00:00,27 / 1 / 1,11:20:06
60,346,399,Rubio Fernando Andres,M,40,813,00:00,00:00,28 / 1 / 1,,00:00,0,28 / 1 / 1,,00:00,00:00,28 / 1 / 1,11:20:49
61,347,400,Romano Oscar Silvio,M,40,422,00:00,00:00,29 / 1 / 1,,00:00,0,29 / 1 / 1,,00:00,00:00,29 / 1 / 1,11:21:10
62,349,403,Mora 3,M,40,736,00:00,00:00,30 / 1 / 1,,00:00,0,30 / 1 / 1,,00:00,00:00,30 / 1 / 1,11:21:39
63,350,404,Nafarrate Gabriel,M,40,875,00:00,00:00,31 / 1 / 1,,00:00,0,31 / 1 / 1,,00:00,00:00,31 / 1 / 1,11:21:41
64,351,406,De La Cruz David,M,40,949,00:00,00:00,32 / 1 / 1,,00:00,0,32 / 1 / 1,,00:00,00:00,32 / 1 / 1,11:22:09
65,356,411,Sala Ricardo,M,40,456,00:00,00:00,33 / 1 / 1,,00:00,0,33 / 1 / 1,,00:00,00:00,33 / 1 / 1,11:22:53
66,358,413,Andarcia Luis,M,40,1833,00:00,00:00,34 / 1 / 1,,00:00,0,34 / 1 / 1,,00:00,00:00,34 / 1 / 1,11:24:01
67,359,414,Petersen Ralf Harald,M,40,1712,00:00,00:00,35 / 1 / 1,,00:00,0,35 / 1 / 1,,00:00,00:00,35 / 1 / 1,11:24:03
68,360,415,Duffy Michael Robert,M,40,2292,00:00,00:00,36 / 1 / 1,,00:00,0,36 / 1 / 1,,00:00,00:00,36 / 1 / 1,11:24:04
69,364,419,Neumann Dirk,M,40,1600,00:00,00:00,37 / 1 / 1,,00:00,0,37 / 1 / 1,,00:00,00:00,37 / 1 / 1,11:24:41
70,379,435,Kapitany Janos,M,40,477,00:00,00:00,38 / 1 / 1,,00:00,0,38 / 1 / 1,,00:00,00:00,38 / 1 / 1,11:27:46
71,380,436,Dean Smith,M,40,1077,00:00,00:00,256 / 1 / 1,,00:00,0,256 / 1 / 1,,00:00,00:00,256 / 1 / 1,11:27:53
72,392,450,Heath Pennell,M,40,463,00:00,00:00,250 / 1 / 1,,00:00,0,250 / 1 / 1,,00:00,00:00,250 / 1 / 1,11:32:22
73,393,451,De Beer Alejandro,M,40,1840,00:00,00:00,39 / 1 / 1,,00:00,0,39 / 1 / 1,,00:00,00:00,39 / 1 / 1,11:33:13
74,399,458,Allen J. Todd,M,40,723,00:00,00:00,40 / 1 / 1,,00:00,0,40 / 1 / 1,,00:00,00:00,40 / 1 / 1,11:34:21
75,408,472,Rennison Mark,M,40,748,00:00,00:00,41 / 1 / 1,,00:00,0,41 / 1 / 1,,00:00,00:00,41 / 1 / 1,11:36:48
76,409,473,Gurrola George,M,40,996,00:00,00:00,42 / 1 / 1,,00:00,0,42 / 1 / 1,,00:00,00:00,42 / 1 / 1,11:37:01
77,412,478,Alfaro Carlos,M,40,738,00:00,00:00,43 / 1 / 1,,00:00,0,43 / 1 / 1,,00:00,00:00,43 / 1 / 1,11:38:13
78,413,479,L Enrique Hernandez,M,40,1207,00:00,00:00,44 / 1 / 1,,00:00,0,44 / 1 / 1,,00:00,00:00,44 / 1 / 1,11:38:24
79,415,482,Duran Velarde Alfonso,M,40,876,00:00,00:00,45 / 1 / 1,,00:00,0,45 / 1 / 1,,00:00,00:00,45 / 1 / 1,11:38:52
80,418,485,Morales Juan,M,40,999,00:00,00:00,46 / 1 / 1,,00:00,0,46 / 1 / 1,,00:00,00:00,46 / 1 / 1,11:39:19
81,421,490,Charles Griff,M,40,220,00:00,00:00,259 / 1 / 1,,00:00,0,259 / 1 / 1,,00:00,00:00,259 / 1 / 1,11:40:21
82,422,491,Favour Cj,M,40,2024,00:00,00:00,47 / 1 / 1,,00:00,0,47 / 1 / 1,,00:00,00:00,47 / 1 / 1,11:40:25
83,426,496,Purkis Mike,M,40,2109,00:00,00:00,78 / 1 / 1,,00:00,0,78 / 1 / 1,,00:00,00:00,78 / 1 / 1,11:41:19
84,427,497,Restrepo Arturo Renato,M,40,1144,00:00,00:00,79 / 1 / 1,,00:00,0,79 / 1 / 1,,00:00,00:00,79 / 1 / 1,11:42:05
85,446,523,Scott D'angelo,M,40,1987,00:00,00:00,260 / 1 / 1,,00:00,0,260 / 1 / 1,,00:00,00:00,260 / 1 / 1,11:47:08
86,457,536,Herbette Guillaume,M,40,1625,00:00,00:00,80 / 1 / 1,,00:00,0,80 / 1 / 1,,00:00,00:00,80 / 1 / 1,11:49:33
87,460,540,Schoch Markus,M,40,1665,00:00,00:00,81 / 1 / 1,,00:00,0,81 / 1 / 1,,00:00,00:00,81 / 1 / 1,11:49:58
88,461,541,Mcelroy Thomas Mark,M,40,181,00:00,00:00,82 / 1 / 1,,00:00,0,82 / 1 / 1,,00:00,00:00,82 / 1 / 1,11:50:09
89,467,547,Dalhoff Jeffrey,M,40,1684,00:00,00:00,83 / 1 / 1,,00:00,0,83 / 1 / 1,,00:00,00:00,83 / 1 / 1,11:50:50
90,477,557,Gonzalez Steve,M,40,1348,00:00,00:00,84 / 1 / 1,,00:00,0,84 / 1 / 1,,00:00,00:00,84 / 1 / 1,11:51:53
91,484,565,Osborne Ian,M,40,2392,00:00,00:00,85 / 1 / 1,,00:00,0,85 / 1 / 1,,00:00,00:00,85 / 1 / 1,11:53:22
92,486,567,Lezama Gustavo,M,40,2307,00:00,00:00,86 / 1 / 1,,00:00,0,86 / 1 / 1,,00:00,00:00,86 / 1 / 1,11:53:45
93,487,568,Couch Allan,M,40,367,00:00,00:00,87 / 1 / 1,,00:00,0,87 / 1 / 1,,00:00,00:00,87 / 1 / 1,11:54:09
94,494,576,Marshall B Michael,M,40,747,00:00,00:00,88 / 1 / 1,,00:00,0,88 / 1 / 1,,00:00,00:00,88 / 1 / 1,11:55:30
95,499,583,Lillios Joseph Tony,M,40,2241,00:00,00:00,89 / 1 / 1,,00:00,0,89 / 1 / 1,,00:00,00:00,89 / 1 / 1,11:57:10
96,500,585,Alan Willbanks,M,40,350,00:00,00:00,90 / 1 / 1,,00:00,0,90 / 1 / 1,,00:00,00:00,90 / 1 / 1,11:57:21
97,503,588,Timmermans Wim,M,40,1863,00:00,00:00,91 / 1 / 1,,00:00,0,91 / 1 / 1,,00:00,00:00,91 / 1 / 1,11:58:00
98,511,597,Santana Luis Angel,M,40,1295,00:00,00:00,92 / 1 / 1,,00:00,0,92 / 1 / 1,,00:00,00:00,92 / 1 / 1,11:59:09
99,514,601,Craveri Juan,M,40,1844,00:00,00:00,93 / 1 / 1,,00:00,0,93 / 1 / 1,,00:00,00:00,93 / 1 / 1,11:59:27
100,516,605,Venegas Raul Nestor,M,40,233,00:00,00:00,94 / 1 / 1,,00:00,0,94 / 1 / 1,,00:00,00:00,94 / 1 / 1,11:59:56
101,521,610,Aldana Rodrigo,M,40,650,00:00,00:00,95 / 1 / 1,,00:00,0,95 / 1 / 1,,00:00,00:00,95 / 1 / 1,12:01:24
102,533,626,Hay Ritchie-sean Michael,M,40,1882,00:00,00:00,96 / 1 / 1,,00:00,0,96 / 1 / 1,,00:00,00:00,96 / 1 / 1,12:03:43
103,539,633,Fulchini Victor,M,40,1632,00:00,00:00,97 / 1 / 1,,00:00,0,97 / 1 / 1,,00:00,00:00,97 / 1 / 1,12:06:08
104,540,634,Leal Jose,M,40,2379,00:00,00:00,98 / 1 / 1,,00:00,0,98 / 1 / 1,,00:00,00:00,98 / 1 / 1,12:06:11
105,543,637,Paul Harris,M,40,224,00:00,00:00,334 / 1 / 1,,00:00,0,334 / 1 / 1,,00:00,00:00,334 / 1 / 1,12:06:25
106,546,640,Jones Watkin David,M,40,1108,00:00,00:00,99 / 1 / 1,,00:00,0,99 / 1 / 1,,00:00,00:00,99 / 1 / 1,12:06:48
107,549,644,Harris Kendall Jayson,M,40,2136,00:00,00:00,100 / 1 / 1,,00:00,0,100 / 1 / 1,,00:00,00:00,100 / 1 / 1,12:07:19
108,554,651,Parl Uwe,M,40,927,00:00,00:00,101 / 1 / 1,,00:00,0,101 / 1 / 1,,00:00,00:00,101 / 1 / 1,12:08:13
109,558,657,Terrile Pablo,M,40,1304,00:00,00:00,102 / 1 / 1,,00:00,0,102 / 1 / 1,,00:00,00:00,102 / 1 / 1,12:09:09
110,562,662,Botero Silva Jose Omar,M,40,955,00:00,00:00,103 / 1 / 1,,00:00,0,103 / 1 / 1,,00:00,00:00,103 / 1 / 1,12:10:58
111,563,663,Aguirre Mauricio,M,40,626,00:00,00:00,104 / 1 / 1,,00:00,0,104 / 1 / 1,,00:00,00:00,104 / 1 / 1,12:11:40
112,567,668,Najera Antonio Juan,M,40,1199,00:00,00:00,105 / 1 / 1,,00:00,0,105 / 1 / 1,,00:00,00:00,105 / 1 / 1,12:12:30
113,568,669,Anschutz Tony,M,40,792,00:00,00:00,106 / 1 / 1,,00:00,0,106 / 1 / 1,,00:00,00:00,106 / 1 / 1,12:12:41
114,569,672,De La Calleja Alejandro,M,40,298,00:00,00:00,107 / 1 / 1,,00:00,0,107 / 1 / 1,,00:00,00:00,107 / 1 / 1,12:12:55
115,571,674,Martinez Alberto Luis,M,40,835,00:00,00:00,108 / 1 / 1,,00:00,0,108 / 1 / 1,,00:00,00:00,108 / 1 / 1,12:13:14
116,578,685,Staubs Eric,M,40,828,00:00,00:00,109 / 1 / 1,,00:00,0,109 / 1 / 1,,00:00,00:00,109 / 1 / 1,12:14:59
117,581,688,Anaya Sanchez Edmundo,M,40,669,00:00,00:00,110 / 1 / 1,,00:00,0,110 / 1 / 1,,00:00,00:00,110 / 1 / 1,12:15:35
118,587,694,Ricalde Fausto,M,40,345,00:00,00:00,111 / 1 / 1,,00:00,0,111 / 1 / 1,,00:00,00:00,111 / 1 / 1,12:17:56
119,597,705,De Michelis Luca,M,40,914,00:00,00:00,112 / 1 / 1,,00:00,0,112 / 1 / 1,,00:00,00:00,112 / 1 / 1,12:18:43
120,598,706,Burris Scott,M,40,1710,00:00,00:00,113 / 1 / 1,,00:00,0,113 / 1 / 1,,00:00,00:00,113 / 1 / 1,12:18:45
121,609,719,Resendizrodriguez Josezequiel,M,40,1055,00:00,00:00,114 / 1 / 1,,00:00,0,114 / 1 / 1,,00:00,00:00,114 / 1 / 1,12:20:35
122,611,721,Lopez Gabriel,M,40,1757,00:00,00:00,115 / 1 / 1,,00:00,0,115 / 1 / 1,,00:00,00:00,115 / 1 / 1,12:20:39
123,612,722,Sandoval Cristian,M,40,1495,00:00,00:00,116 / 1 / 1,,00:00,0,116 / 1 / 1,,00:00,00:00,116 / 1 / 1,12:20:39
124,623,734,Lara Bernard Gabriel,M,40,1742,00:00,00:00,117 / 1 / 1,,00:00,0,117 / 1 / 1,,00:00,00:00,117 / 1 / 1,12:22:49
125,625,736,Cortsen Lars,M,40,2238,00:00,00:00,118 / 1 / 1,,00:00,0,118 / 1 / 1,,00:00,00:00,118 / 1 / 1,12:22:59
126,626,737,Jakobsen Frank,M,40,2140,00:00,00:00,119 / 1 / 1,,00:00,0,119 / 1 / 1,,00:00,00:00,119 / 1 / 1,12:23:00
127,629,743,Mendes Manuel Luis,M,40,2132,00:00,00:00,120 / 1 / 1,,00:00,0,120 / 1 / 1,,00:00,00:00,120 / 1 / 1,12:23:46
128,633,748,Lara Heber,M,40,833,00:00,00:00,121 / 1 / 1,,00:00,0,121 / 1 / 1,,00:00,00:00,121 / 1 / 1,12:24:41
129,641,760,Friend Daniel,M,40,1829,00:00,00:00,122 / 1 / 1,,00:00,0,122 / 1 / 1,,00:00,00:00,122 / 1 / 1,12:27:01
130,642,761,Mejia Perez Juan Fernando,M,40,286,00:00,00:00,123 / 1 / 1,,00:00,0,123 / 1 / 1,,00:00,00:00,123 / 1 / 1,12:27:01
131,649,768,Acosta Serres Gabriel,M,40,1274,00:00,00:00,124 / 1 / 1,,00:00,0,124 / 1 / 1,,00:00,00:00,124 / 1 / 1,12:27:58
132,657,777,Dennis Matson,M,40,2112,00:00,00:00,253 / 1 / 1,,00:00,0,253 / 1 / 1,,00:00,00:00,253 / 1 / 1,12:30:37
133,663,783,Ruju Alex,M,40,196,00:00,00:00,125 / 1 / 1,,00:00,0,125 / 1 / 1,,00:00,00:00,125 / 1 / 1,12:32:57
134,668,789,Kubes Bill,M,40,883,00:00,00:00,126 / 1 / 1,,00:00,0,126 / 1 / 1,,00:00,00:00,126 / 1 / 1,12:33:46
135,669,790,Emenheiser Paul,M,40,116,00:00,00:00,127 / 1 / 1,,00:00,0,127 / 1 / 1,,00:00,00:00,127 / 1 / 1,12:33:53
136,676,799,Weddige Karl,M,40,1760,00:00,00:00,128 / 1 / 1,,00:00,0,128 / 1 / 1,,00:00,00:00,128 / 1 / 1,12:35:30
137,682,807,Presetnik Hari,M,40,2320,00:00,00:00,129 / 1 / 1,,00:00,0,129 / 1 / 1,,00:00,00:00,129 / 1 / 1,12:36:33
138,684,810,Oliver Antonio Roberto,M,40,721,00:00,00:00,130 / 1 / 1,,00:00,0,130 / 1 / 1,,00:00,00:00,130 / 1 / 1,12:36:56
139,695,823,Morales Jorge,M,40,926,00:00,00:00,131 / 1 / 1,,00:00,0,131 / 1 / 1,,00:00,00:00,131 / 1 / 1,12:39:05
140,701,831,Andrew Lim,M,40,1231,00:00,00:00,251 / 1 / 1,,00:00,0,251 / 1 / 1,,00:00,00:00,251 / 1 / 1,12:40:45
141,706,836,Neulaender Richard,M,40,1331,00:00,00:00,132 / 1 / 1,,00:00,0,132 / 1 / 1,,00:00,00:00,132 / 1 / 1,12:41:50
142,711,841,Frias Carlos Juan,M,40,1194,00:00,00:00,133 / 1 / 1,,00:00,0,133 / 1 / 1,,00:00,00:00,133 / 1 / 1,12:42:37
143,714,846,Ortman H Gregory,M,40,1293,00:00,00:00,134 / 1 / 1,,00:00,0,134 / 1 / 1,,00:00,00:00,134 / 1 / 1,12:43:18
144,715,847,Englund David,M,40,1983,00:00,00:00,135 / 1 / 1,,00:00,0,135 / 1 / 1,,00:00,00:00,135 / 1 / 1,12:43:19
145,716,848,Casey Andrew Phil,M,40,2108,00:00,00:00,136 / 1 / 1,,00:00,0,136 / 1 / 1,,00:00,00:00,136 / 1 / 1,12:43:43
146,718,850,Taylor A Jake,M,40,491,00:00,00:00,137 / 1 / 1,,00:00,0,137 / 1 / 1,,00:00,00:00,137 / 1 / 1,12:43:57
147,724,857,Mcelroy Steven Matthew,M,40,185,00:00,00:00,138 / 1 / 1,,00:00,0,138 / 1 / 1,,00:00,00:00,138 / 1 / 1,12:45:12
148,727,860,Nudding Mertinez Otto,M,40,99,00:00,00:00,139 / 1 / 1,,00:00,0,139 / 1 / 1,,00:00,00:00,139 / 1 / 1,12:45:53
149,731,866,Robberechts Yves,M,40,1524,00:00,00:00,140 / 1 / 1,,00:00,0,140 / 1 / 1,,00:00,00:00,140 / 1 / 1,12:47:03
150,737,873,Murari Marco,M,40,830,00:00,00:00,141 / 1 / 1,,00:00,0,141 / 1 / 1,,00:00,00:00,141 / 1 / 1,12:49:00
151,739,875,Kurras Greg,M,40,2102,00:00,00:00,142 / 1 / 1,,00:00,0,142 / 1 / 1,,00:00,00:00,142 / 1 / 1,12:49:38
152,741,878,Hernandez Jaime,M,40,1139,00:00,00:00,143 / 1 / 1,,00:00,0,143 / 1 / 1,,00:00,00:00,143 / 1 / 1,12:49:52
153,745,883,Matt Rohden,M,40,2148,00:00,00:00,144 / 1 / 1,,00:00,0,144 / 1 / 1,,00:00,00:00,144 / 1 / 1,12:50:08
154,749,887,Sosa Ortega Ricardo,M,40,615,00:00,00:00,145 / 1 / 1,,00:00,0,145 / 1 / 1,,00:00,00:00,145 / 1 / 1,12:50:45
155,752,890,Martin Farrell,M,40,1954,00:00,00:00,146 / 1 / 1,,00:00,0,146 / 1 / 1,,00:00,00:00,146 / 1 / 1,12:51:08
156,755,893,Ocampo Sanabria Armando,M,40,578,00:00,00:00,147 / 1 / 1,,00:00,0,147 / 1 / 1,,00:00,00:00,147 / 1 / 1,12:51:34
157,759,897,Jason Ingalls,M,40,2176,00:00,00:00,148 / 1 / 1,,00:00,0,148 / 1 / 1,,00:00,00:00,148 / 1 / 1,12:52:45
158,760,899,Bustinza Carlos,M,40,195,00:00,00:00,149 / 1 / 1,,00:00,0,149 / 1 / 1,,00:00,00:00,149 / 1 / 1,12:52:56
159,761,900,Warburg Jason Paul,M,40,316,00:00,00:00,150 / 1 / 1,,00:00,0,150 / 1 / 1,,00:00,00:00,150 / 1 / 1,12:53:15
160,762,901,Carter W Chad,M,40,207,00:00,00:00,151 / 1 / 1,,00:00,0,151 / 1 / 1,,00:00,00:00,151 / 1 / 1,12:53:26
161,763,902,Romero Ivan Jorge,M,40,1374,00:00,00:00,152 / 1 / 1,,00:00,0,152 / 1 / 1,,00:00,00:00,152 / 1 / 1,12:53:32
162,765,904,Hernandez Brizuela Juan Manuel,M,40,936,00:00,00:00,153 / 1 / 1,,00:00,0,153 / 1 / 1,,00:00,00:00,153 / 1 / 1,12:53:39
163,768,907,Jim Negus,M,40,1915,00:00,00:00,154 / 1 / 1,,00:00,0,154 / 1 / 1,,00:00,00:00,154 / 1 / 1,12:54:42
164,770,909,Bauer F. Scott,M,40,2031,00:00,00:00,155 / 1 / 1,,00:00,0,155 / 1 / 1,,00:00,00:00,155 / 1 / 1,12:54:52
165,771,910,Becerra Sanchez Victor,M,40,1892,00:00,00:00,254 / 1 / 1,,00:00,0,254 / 1 / 1,,00:00,00:00,254 / 1 / 1,12:55:05
166,772,911,Morgan Ac,M,40,1733,00:00,00:00,156 / 1 / 1,,00:00,0,156 / 1 / 1,,00:00,00:00,156 / 1 / 1,12:55:11
