A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
15,88,96,John Hollinger,M,40,1425,59:45,01:32,20 / 109 / 131,05:13,5:40:25,19.74,47 / 244 / 258,04:38,3:32:39,08:06,7 / 57 / 62,10:22:40
16,100,108,John Anders,M,40,1387,1:08:28,01:46,93 / 453 / 519,05:43,5:29:46,20.38,24 / 140 / 146,04:13,3:41:27,08:27,15 / 94 / 101,10:29:37
17,110,119,Carlos Nunez,M,40,1266,1:09:16,01:47,106 / 489 / 561,04:55,5:22:36,20.83,11 / 86 / 89,02:24,3:54:44,08:57,26 / 153 / 172,10:33:55
18,111,120,Bryan VanMeveren,M,40,1419,1:02:27,01:37,34 / 179 / 212,06:04,5:35:26,20.03,38 / 193 / 202,04:19,3:46:12,08:38,20 / 109 / 117,10:34:28
19,112,121,Joe Gervais,M,40,1163,1:03:30,01:38,37 / 210 / 246,06:47,5:33:27,20.15,35 / 178 / 186,03:18,3:47:32,08:41,22 / 118 / 126,10:34:34
20,118,127,David Green,M,40,1494,58:57,01:31,12 / 83 / 102,04:22,5:33:06,20.17,34 / 173 / 181,03:20,3:56:07,09:00,31 / 161 / 182,10:35:52
21,119,128,Jeff Bassett,M,40,1171,1:16:27,01:58,194 / 852 / 993,05:15,5:32:10,20.23,32 / 167 / 175,02:17,3:40:03,08:23,12 / 84 / 90,10:36:12
22,120,129,Kiko Caicedo,M,40,1336,1:07:24,01:44,76 / 380 / 435,04:27,5:19:26,21.04,6 / 65 / 66,02:00,4:03:16,09:17,46 / 205 / 238,10:36:33
23,122,131,Eric Foster,M,40,1161,1:06:56,01:43,65 / 357 / 410,05:36,5:30:41,20.32,26 / 146 / 152,01:51,3:51:51,08:50,25 / 140 / 157,10:36:55
24,123,132,DAVID ROWLAND,M,40,1536,1:00:35,01:34,22 / 123 / 148,04:53,5:30:51,20.31,27 / 147 / 153,04:55,3:56:03,09:00,30 / 160 / 181,10:37:17
25,124,134,tony dragan,M,40,1397,56:28,01:27,5 / 43 / 50,04:38,5:34:15,20.1,36 / 183 / 192,03:39,3:59:13,09:07,36 / 175 / 199,10:38:13
26,128,139,Christopher Thompson,M,40,1330,1:08:41,01:46,97 / 464 / 532,05:26,5:42:13,19.64,55 / 265 / 281,02:12,3:41:04,08:26,13 / 91 / 98,10:39:36
27,134,145,Pierre Letourneau,M,40,1356,1:03:24,01:38,36 / 205 / 241,05:13,5:24:12,20.73,14 / 95 / 101,03:27,4:05:02,09:21,50 / 221 / 254,10:41:18
28,137,148,Carlos Gruest,M,40,1389,1:06:22,01:43,61 / 335 / 387,04:49,5:29:09,20.42,23 / 138 / 144,03:19,3:58:03,09:05,34 / 170 / 193,10:41:42
29,138,150,Bill Borsack,M,40,1557,1:06:38,01:43,63 / 346 / 398,05:46,5:31:02,20.3,29 / 151 / 159,05:06,3:55:50,09:00,28 / 157 / 177,10:44:22
30,140,152,Daniel Rees,M,40,1537,1:10:56,01:50,124 / 575 / 664,05:33,5:39:33,19.79,46 / 233 / 246,04:37,3:44:16,08:33,18 / 102 / 109,10:44:55
31,144,156,Mike Burrows,M,40,1527,1:03:30,01:38,38 / 210 / 246,04:41,5:25:26,20.65,15 / 107 / 113,02:27,4:10:11,09:32,64 / 276 / 314,10:46:15
32,154,166,Kent Snead,M,40,1428,1:05:11,01:41,46 / 263 / 310,05:13,5:40:48,19.72,48 / 247 / 261,02:59,3:55:01,08:58,27 / 155 / 174,10:49:12
33,155,167,Rick Sterzer,M,40,1281,1:02:05,01:36,31 / 162 / 192,05:37,5:32:39,20.2,33 / 170 / 178,02:42,4:06:16,09:23,55 / 238 / 271,10:49:19
34,159,171,MARC CHARLES,M,40,1549,1:01:39,01:35,26 / 143 / 171,04:22,5:25:26,20.65,16 / 107 / 113,04:12,4:14:36,09:43,70 / 309 / 353,10:50:15
35,163,175,Michael Villane,M,40,1406,1:07:55,01:45,84 / 420 / 479,04:39,5:36:51,19.95,41 / 209 / 219,01:47,3:59:43,09:08,40 / 178 / 204,10:50:55
36,165,177,Timothy Reed,M,40,1244,1:06:26,01:43,62 / 336 / 388,06:49,5:21:55,20.87,9 / 79 / 82,06:10,4:10:23,09:33,65 / 278 / 316,10:51:43
37,174,186,Dan Cadriel,M,40,1467,1:07:03,01:44,67 / 360 / 414,05:06,5:39:07,19.82,45 / 231 / 244,03:39,3:59:48,09:09,41 / 180 / 207,10:54:43
38,186,201,Michael Gorman,M,40,1325,55:34,01:26,2 / 30 / 36,03:18,5:36:04,20,39 / 197 / 206,02:04,4:20:17,09:56,86 / 362 / 415,10:57:17
39,192,209,John Trible,M,40,1496,1:07:07,01:44,69 / 363 / 418,05:23,5:46:37,19.39,65 / 307 / 324,03:53,3:57:01,09:02,33 / 163 / 185,11:00:01
40,194,212,Jeffrey Huff,M,40,1451,1:14:08,01:55,154 / 712 / 830,06:21,5:48:54,19.26,80 / 346 / 368,03:51,3:48:27,08:43,23 / 123 / 134,11:01:41
41,197,216,Lenord Landwehr,M,40,1255,1:05:56,01:42,55 / 308 / 360,07:07,5:41:37,19.67,52 / 256 / 272,04:56,4:03:56,09:18,49 / 212 / 245,11:03:32
42,199,219,David Gale,M,40,1201,1:05:03,01:41,45 / 258 / 304,04:44,5:28:52,20.43,22 / 134 / 140,02:25,4:22:51,10:01,98 / 389 / 445,11:03:55
43,204,224,John Poisson,M,40,1556,59:16,01:32,16 / 95 / 115,04:41,5:37:30,19.91,42 / 219 / 229,04:33,4:19:47,09:54,84 / 356 / 409,11:05:47
44,210,232,David Quelch,M,40,1528,1:08:23,01:46,91 / 446 / 512,06:18,5:27:57,20.49,20 / 123 / 129,04:00,4:21:05,09:57,89 / 372 / 427,11:07:43
45,218,243,Richard Hardy,M,40,1488,1:01:53,01:36,29 / 149 / 177,05:46,5:55:33,18.9,91 / 405 / 438,06:28,4:00:24,09:10,42 / 187 / 216,11:10:04
46,225,250,Scott Hanna,M,40,1212,1:07:42,01:45,78 / 398 / 454,05:45,5:45:07,19.47,62 / 290 / 307,03:40,4:09:19,09:30,62 / 264 / 301,11:11:33
47,227,252,Bill Jones,M,40,1166,1:05:41,01:42,50 / 292 / 343,07:01,5:55:04,18.93,89 / 400 / 431,05:07,3:59:14,09:07,37 / 176 / 200,11:12:07
48,231,256,Doug Guertin,M,40,1476,1:06:15,01:42,60 / 329 / 381,06:20,5:48:47,19.27,76 / 340 / 362,05:40,4:05:54,09:23,54 / 233 / 266,11:12:56
49,233,258,Ric Meister,M,40,1422,1:05:16,01:41,47 / 269 / 317,05:15,5:38:48,19.83,43 / 228 / 240,02:54,4:21:40,09:59,93 / 377 / 432,11:13:53
50,236,262,Erik Marter,M,40,1213,1:04:09,01:39,40 / 228 / 267,05:16,5:41:56,19.65,53 / 260 / 276,03:30,4:19:58,09:55,85 / 358 / 411,11:14:49
51,242,268,Paul Bellamy,M,40,1209,1:16:20,01:58,193 / 849 / 989,07:11,5:50:55,19.15,83 / 362 / 388,02:27,3:58:52,09:07,35 / 174 / 198,11:15:45
52,244,270,Bill Harrison,M,40,1399,59:13,01:31,15 / 93 / 113,05:59,5:40:59,19.71,49 / 251 / 266,03:14,4:26:33,10:10,104 / 424 / 489,11:15:58
53,250,276,Billy Oliver,M,40,1346,1:07:13,01:44,74 / 372 / 427,04:20,5:52:50,19.05,85 / 385 / 412,06:09,4:06:25,09:24,58 / 241 / 274,11:16:57
54,255,282,Mike Behler,M,40,1404,1:17:29,02:00,208 / 906 / 1062,05:17,5:46:16,19.41,64 / 306 / 323,04:32,4:05:31,09:22,51 / 228 / 261,11:19:05
55,271,303,Jerome Prigent,M,40,941,59:34,01:32,17 / 104 / 124,04:49,5:41:08,19.7,50 / 252 / 268,24:53,4:12:05,09:37,67 / 288 / 328,11:22:29
56,276,310,Graham Traylor,M,40,1453,1:10:18,01:49,113 / 528 / 612,06:06,5:46:44,19.38,67 / 310 / 328,03:38,4:16:43,09:47,77 / 329 / 377,11:23:29
57,278,312,Robert Carter,M,40,1499,1:08:13,01:45,87 / 436 / 496,05:00,5:55:32,18.9,90 / 404 / 437,05:29,4:09:29,09:31,63 / 267 / 305,11:23:43
58,281,315,Chuck Swanson,M,40,1219,1:12:51,01:53,134 / 650 / 751,05:56,5:45:32,19.45,63 / 297 / 314,06:00,4:14:25,09:42,69 / 307 / 351,11:24:44
59,286,320,Robert Lindsay,M,40,1480,1:09:00,01:47,102 / 479 / 551,07:28,5:47:19,19.35,71 / 321 / 341,06:35,4:15:03,09:44,72 / 314 / 361,11:25:25
60,288,322,Felipe Basich,M,40,1228,1:09:14,01:47,105 / 488 / 560,06:40,5:43:05,19.59,58 / 271 / 288,03:16,4:23:18,10:02,99 / 396 / 453,11:25:33
61,291,325,Thomas Gutwein,M,40,1429,1:07:01,01:44,66 / 359 / 413,07:08,5:47:03,19.36,68 / 313 / 332,03:50,4:21:19,09:58,90 / 373 / 428,11:26:21
62,292,326,Richard Getzen,M,40,72,56:50,01:28,6 / 52 / 62,04:17,5:31:54,20.25,31 / 163 / 171,04:41,4:48:45,11:01,167 / 658 / 776,11:26:27
63,294,328,Michael Garrow,M,40,1181,1:12:43,01:52,133 / 641 / 742,05:46,6:02:46,18.52,111 / 491 / 533,03:44,4:01:46,09:13,45 / 196 / 227,11:26:45
64,299,334,Scott Shaffer,M,40,1175,59:10,01:31,14 / 90 / 109,04:56,5:47:04,19.36,69 / 314 / 333,04:37,4:32:00,10:22,115 / 481 / 560,11:27:47
65,301,336,Starbuck Macdougall,M,40,1309,1:18:18,02:01,220 / 935 / 1097,05:57,5:43:05,19.59,59 / 271 / 288,04:48,4:15:45,09:45,73 / 320 / 367,11:27:53
66,309,344,Tod Smith,M,40,1455,1:01:29,01:35,25 / 141 / 168,07:15,5:31:17,20.28,30 / 156 / 164,02:35,4:46:44,10:56,161 / 636 / 752,11:29:20
67,314,349,Scott Christie,M,40,1374,1:08:00,01:45,86 / 424 / 484,06:17,5:55:41,18.89,92 / 406 / 439,03:17,4:16:20,09:47,76 / 327 / 375,11:29:35
68,320,356,Craig Norquist,M,40,1174,1:16:15,01:58,191 / 844 / 982,06:25,5:41:36,19.67,51 / 255 / 271,05:19,4:21:33,09:58,92 / 376 / 431,11:31:08
69,322,358,Mark Stephan,M,40,1216,1:07:42,01:45,79 / 398 / 454,06:46,6:06:20,18.34,116 / 524 / 576,04:01,4:06:24,09:24,57 / 240 / 273,11:31:13
70,329,366,Luke Nelson,M,40,1278,1:10:19,01:49,115 / 532 / 616,07:54,5:34:54,20.07,37 / 187 / 196,04:11,4:36:11,10:32,128 / 529 / 621,11:33:29
71,340,377,Darryl Lehtola,M,40,1478,1:07:12,01:44,73 / 371 / 426,04:27,6:02:02,18.56,109 / 486 / 526,03:24,4:18:34,09:52,82 / 341 / 391,11:35:39
72,346,383,Rudolf Delgado,M,40,1370,1:01:48,01:36,28 / 147 / 175,05:09,5:59:17,18.7,104 / 457 / 494,02:37,4:28:18,10:14,109 / 437 / 507,11:37:09
73,348,386,Garren Mizutani,M,40,1522,1:06:04,01:42,57 / 315 / 367,05:58,6:18:54,17.74,158 / 681 / 755,03:26,4:03:17,09:17,47 / 206 / 239,11:37:39
74,349,387,Fred Coogan,M,40,1461,1:13:59,01:54,152 / 704 / 822,05:47,5:58:09,18.76,101 / 441 / 476,03:55,4:16:16,09:46,75 / 326 / 374,11:38:06
75,355,394,Jaime Reyes,M,40,1333,1:18:09,02:01,216 / 931 / 1089,06:35,6:10:17,18.15,122 / 566 / 626,04:34,3:59:38,09:08,38 / 177 / 203,11:39:13
76,357,396,Shane Hinds,M,40,1342,1:11:58,01:51,128 / 610 / 708,05:26,5:38:55,19.83,44 / 229 / 241,06:39,4:36:21,10:32,129 / 533 / 625,11:39:19
77,371,415,Maxwell Thomas,M,40,1458,1:02:04,01:36,30 / 160 / 190,04:22,5:18:59,21.07,5 / 63 / 63,02:34,5:13:27,11:57,227 / 907 / 1088,11:41:26
78,372,416,Robert Steinke,M,40,1227,1:10:35,01:49,121 / 555 / 641,05:17,5:43:05,19.59,57 / 271 / 288,04:28,4:38:18,10:37,132 / 553 / 647,11:41:43
79,380,424,Robert Harter,M,40,1362,1:00:57,01:34,24 / 132 / 158,04:50,5:48:31,19.28,75 / 336 / 358,03:06,4:44:58,10:52,147 / 606 / 718,11:42:22
80,381,425,JAMES DILLION,M,40,1205,1:07:54,01:45,83 / 418 / 477,07:57,5:44:55,19.48,61 / 289 / 306,06:52,4:35:01,10:29,123 / 514 / 604,11:42:39
81,383,427,Tom Drury,M,40,1427,57:00,01:28,7 / 57 / 68,05:48,5:48:26,19.29,74 / 334 / 356,05:17,4:46:30,10:56,159 / 630 / 746,11:43:01
82,387,432,Troy Ukasick,M,40,1347,1:27:23,02:15,319 / 1258 / 1513,05:55,5:48:51,19.26,79 / 344 / 366,06:55,4:14:48,09:43,71 / 311 / 357,11:43:52
83,388,433,Mark Dillard,M,40,1277,1:10:29,01:49,119 / 550 / 635,04:45,5:51:59,19.09,84 / 370 / 397,04:21,4:32:26,10:23,116 / 483 / 562,11:44:00
84,393,438,David Marks,M,40,1424,1:16:44,01:59,196 / 864 / 1011,05:40,5:46:42,19.38,66 / 309 / 327,03:02,4:33:03,10:25,118 / 490 / 569,11:45:11
85,396,441,Michael Wells,M,40,1359,56:18,01:27,3 / 37 / 43,08:38,5:26:03,20.61,17 / 112 / 118,07:45,5:06:40,11:42,212 / 841 / 1009,11:45:24
86,397,442,Steve Uccello,M,40,1310,1:04:57,01:40,43 / 255 / 300,05:12,5:59:14,18.71,103 / 455 / 492,03:13,4:32:52,10:24,117 / 488 / 567,11:45:28
87,402,449,Collin Franklin,M,40,1402,1:09:19,01:47,107 / 491 / 563,06:09,6:14:28,17.95,139 / 624 / 689,04:58,4:12:20,09:37,68 / 292 / 332,11:47:14
88,406,453,Scott Torneten,M,40,1288,1:06:55,01:43,64 / 356 / 409,09:58,6:18:02,17.78,152 / 670 / 740,06:02,4:06:39,09:24,59 / 243 / 276,11:47:36
89,408,455,Ricardo Arrarte,M,40,1314,1:10:53,01:50,123 / 571 / 660,07:03,5:58:45,18.73,102 / 449 / 485,03:48,4:27:09,10:11,105 / 429 / 495,11:47:38
90,417,464,Steven Kaufman,M,40,1559,1:15:37,01:57,182 / 810 / 942,05:11,5:50:42,19.16,82 / 360 / 386,02:36,4:34:56,10:29,122 / 511 / 601,11:49:02
91,418,465,Mark Schmisseur,M,40,1340,1:21:37,02:06,254 / 1069 / 1267,10:18,6:14:28,17.95,140 / 624 / 689,06:56,3:55:58,09:00,29 / 159 / 180,11:49:17
92,420,467,Scott Dingle,M,40,1295,1:20:46,02:05,240 / 1031 / 1220,06:56,5:59:52,18.67,106 / 465 / 502,04:11,4:17:52,09:50,80 / 337 / 387,11:49:37
93,423,471,Brenton Koch,M,40,1218,1:24:48,02:11,290 / 1175 / 1405,05:17,6:10:47,18.12,125 / 572 / 633,02:20,4:06:57,09:25,60 / 246 / 280,11:50:09
94,426,474,Kurt Stelzer,M,40,1259,1:10:18,01:49,114 / 528 / 612,08:09,6:20:56,17.64,167 / 705 / 784,10:33,4:00:30,09:10,43 / 188 / 217,11:50:26
95,430,479,David Weismantel,M,40,1283,1:15:43,01:57,184 / 816 / 952,06:22,5:43:11,19.58,60 / 274 / 291,05:41,4:40:13,10:41,135 / 563 / 663,11:51:10
96,431,480,Ted Philip,M,40,1337,1:08:49,01:46,101 / 468 / 538,06:40,5:56:01,18.88,94 / 411 / 444,03:51,4:35:51,10:31,126 / 523 / 615,11:51:12
97,432,481,Robert Roach,M,40,1256,1:09:10,01:47,104 / 485 / 557,07:34,5:57:09,18.82,98 / 428 / 463,03:00,4:34:24,10:28,120 / 501 / 588,11:51:17
98,435,484,Richard Cane,M,40,1360,59:44,01:32,19 / 108 / 130,08:59,6:19:31,17.71,160 / 685 / 760,05:46,4:17:36,09:49,79 / 335 / 385,11:51:36
99,439,489,Bruce Morgan,M,40,1270,1:23:11,02:09,268 / 1118 / 1330,08:14,6:11:36,18.08,127 / 581 / 643,04:31,4:05:50,09:22,53 / 231 / 264,11:53:22
100,440,490,Alan Chapiro,M,40,1257,1:15:57,01:57,187 / 827 / 965,13:55,6:31:46,17.15,201 / 859 / 965,06:12,3:45:39,08:36,19 / 108 / 116,11:53:29
101,441,491,John J. Smith,M,40,1282,1:12:20,01:52,129 / 625 / 725,06:47,5:47:37,19.33,72 / 328 / 350,04:48,4:42:01,10:45,139 / 578 / 683,11:53:33
102,443,494,Private,M,40,1250,57:31,01:29,8 / 67 / 80,06:11,5:56:23,18.86,95 / 415 / 449,07:10,4:46:54,10:57,162 / 637 / 753,11:54:09
103,448,500,Birger Schubert,M,40,1319,54:07,01:24,1 / 25 / 30,04:10,5:36:44,19.96,40 / 207 / 217,03:07,5:16:59,12:05,241 / 951 / 1140,11:55:07
104,455,507,Libor Michalak,M,40,1335,1:11:05,01:50,126 / 582 / 674,05:19,5:42:25,19.63,56 / 266 / 282,04:27,4:52:55,11:10,177 / 699 / 833,11:56:11
105,469,524,Eric Crecelius,M,40,1372,1:08:37,01:46,95 / 461 / 528,08:38,6:18:07,17.77,155 / 672 / 744,05:42,4:18:35,09:52,83 / 342 / 392,11:59:39
106,472,527,Steve Fermanich,M,40,1390,1:25:07,02:12,292 / 1184 / 1416,07:03,5:48:50,19.26,78 / 342 / 364,06:29,4:33:40,10:26,119 / 496 / 577,12:01:09
107,477,533,Glenn Strebe,M,40,1263,1:09:55,01:48,112 / 510 / 589,07:59,6:16:10,17.86,144 / 646 / 711,05:28,4:22:30,10:01,97 / 385 / 440,12:02:02
108,481,537,Octavio Aguilar,M,40,1226,1:10:26,01:49,116 / 541 / 625,08:36,6:11:44,18.08,128 / 586 / 648,04:44,4:28:00,10:13,108 / 435 / 504,12:03:30
109,482,538,Bruce Cole,M,40,1410,1:08:24,01:46,92 / 449 / 515,07:04,5:55:47,18.89,93 / 409 / 442,05:21,4:46:56,10:57,163 / 639 / 755,12:03:32
110,491,550,Rick Thibodeaux,M,40,1267,1:15:13,01:56,175 / 783 / 913,05:45,5:57:42,18.79,100 / 436 / 471,04:12,4:42:17,10:46,140 / 582 / 687,12:05:09
111,497,556,John Soggs,M,40,1225,1:15:05,01:56,172 / 772 / 900,09:56,6:13:08,18.01,135 / 612 / 674,06:35,4:21:22,09:58,91 / 374 / 429,12:06:06
112,501,560,Ed Roshitsh,M,40,1365,1:17:15,02:00,203 / 895 / 1049,09:52,6:03:24,18.49,112 / 496 / 539,05:15,4:31:31,10:21,114 / 475 / 554,12:07:17
113,504,563,Robert Hockley,M,40,1361,1:07:11,01:44,72 / 370 / 425,07:08,6:07:11,18.3,118 / 534 / 588,04:41,4:42:17,10:46,141 / 582 / 687,12:08:28
114,511,573,Kevin Dwyer,M,40,1306,1:15:08,01:56,173 / 777 / 906,08:58,6:19:57,17.69,161 / 693 / 769,05:58,4:20:46,09:57,88 / 367 / 422,12:10:47
115,513,575,Michael Kean,M,40,1215,59:00,01:31,13 / 85 / 104,05:45,6:14:15,17.96,138 / 620 / 684,05:37,4:46:24,10:55,157 / 629 / 744,12:11:01
116,518,580,Kyle Hensley,M,40,1414,1:15:03,01:56,171 / 768 / 896,07:52,6:12:04,18.06,131 / 590 / 652,05:50,4:30:56,10:20,112 / 468 / 545,12:11:45
117,522,587,Jeong Woo Song,M,40,1450,1:22:52,02:08,264 / 1108 / 1313,06:11,6:38:17,16.87,218 / 938 / 1067,04:28,4:01:07,09:12,44 / 191 / 222,12:12:55
118,530,598,Russell Kohl,M,40,1379,1:05:49,01:42,54 / 301 / 353,09:08,6:31:14,17.18,198 / 851 / 955,06:39,4:21:45,09:59,95 / 379 / 434,12:14:35
119,532,601,Brad Douglass,M,40,1265,1:03:32,01:38,39 / 213 / 249,05:51,6:04:10,18.45,113 / 502 / 549,05:49,4:55:35,11:16,184 / 723 / 864,12:14:57
120,543,616,Robert Newman,M,40,1534,1:26:39,02:14,304 / 1228 / 1474,09:42,6:28:50,17.28,187 / 805 / 905,04:21,4:10:28,09:33,66 / 280 / 318,12:20:00
121,551,625,John Dean,M,40,1264,1:07:50,01:45,81 / 409 / 467,08:05,6:12:05,18.06,132 / 591 / 653,07:47,4:45:41,10:54,151 / 616 / 729,12:21:28
122,557,631,Mark Kulhan,M,40,1331,1:17:07,01:59,200 / 883 / 1032,11:02,6:25:00,17.45,178 / 763 / 848,07:20,4:21:46,09:59,96 / 380 / 435,12:22:15
123,561,635,Raul Baltar Estevez,M,40,1539,1:27:34,02:16,320 / 1263 / 1519,07:30,6:22:01,17.59,168 / 717 / 798,04:47,4:20:41,09:56,87 / 366 / 421,12:22:33
124,569,644,Ron Holmes,M,40,1242,1:16:03,01:58,188 / 831 / 969,07:38,6:07:01,18.31,117 / 530 / 584,08:32,4:43:55,10:50,143 / 594 / 704,12:23:09
125,571,649,Larry Holzman,M,40,1460,1:07:38,01:45,77 / 393 / 449,08:56,6:10:35,18.13,123 / 568 / 628,05:46,4:51:21,11:07,174 / 682 / 809,12:24:16
126,573,652,Brian Johnson,M,40,1542,1:15:54,01:57,186 / 824 / 961,07:03,6:01:39,18.58,107 / 483 / 522,06:19,4:54:01,11:13,180 / 710 / 845,12:24:56
127,595,677,Will Weathersby,M,40,1344,1:12:43,01:52,132 / 641 / 742,06:22,5:57:41,18.79,99 / 435 / 470,06:35,5:04:48,11:38,208 / 824 / 986,12:28:09
128,600,682,Ross Hauser,M,40,1501,1:15:49,01:57,185 / 821 / 957,07:01,6:39:16,16.83,222 / 951 / 1083,05:48,4:21:43,09:59,94 / 378 / 433,12:29:37
129,608,692,Craig Hagood,M,40,1506,1:23:54,02:10,277 / 1147 / 1367,07:23,6:04:49,18.42,115 / 509 / 558,06:20,4:48:31,11:00,166 / 654 / 772,12:30:57
130,612,696,Detlef Bark,M,40,1275,1:23:47,02:10,274 / 1139 / 1358,12:23,6:43:27,16.66,238 / 1006 / 1148,08:12,4:03:26,09:17,48 / 208 / 241,12:31:15
131,620,704,Darryl Clinkenbeard,M,40,1311,1:07:47,01:45,80 / 406 / 464,08:16,6:26:44,17.38,182 / 782 / 874,04:15,4:45:33,10:53,150 / 614 / 726,12:32:35
132,627,712,Scott Horton,M,40,1231,56:24,01:27,4 / 40 / 46,06:13,6:16:30,17.85,146 / 650 / 716,06:09,5:07:56,11:45,214 / 853 / 1023,12:33:12
133,632,718,Lawson Willard,M,40,1261,1:12:25,01:52,130 / 626 / 726,08:02,6:26:39,17.38,180 / 778 / 870,05:02,4:41:21,10:44,137 / 570 / 673,12:33:29
134,637,724,Louis Di Guiseppe,M,40,1423,58:50,01:31,11 / 82 / 98,04:46,5:56:25,18.85,96 / 417 / 451,04:57,5:30:11,12:36,266 / 1048 / 1261,12:35:09
135,643,731,Gabriel Nafarrate,M,40,1318,1:17:10,01:59,202 / 889 / 1039,07:46,6:37:18,16.91,215 / 930 / 1056,04:40,4:29:08,10:16,110 / 449 / 523,12:36:02
136,644,732,Tom Sullivan Jr,M,40,1357,1:08:43,01:46,98 / 465 / 534,07:25,6:31:07,17.18,197 / 848 / 952,03:28,4:45:52,10:54,152 / 623 / 736,12:36:35
137,650,743,Scott Moore,M,40,1524,1:12:54,01:53,135 / 652 / 753,10:49,6:35:47,16.98,210 / 911 / 1034,07:18,4:30:34,10:19,111 / 464 / 541,12:37:22
138,652,746,Jim P Adams,M,40,1190,1:13:25,01:54,142 / 678 / 788,08:40,5:47:59,19.31,73 / 332 / 354,05:45,5:21:46,12:16,252 / 989 / 1185,12:37:35
139,664,761,Anthony Gaspar,M,40,1420,1:27:59,02:16,323 / 1271 / 1533,07:54,6:12:40,18.03,134 / 606 / 668,04:42,4:46:02,10:55,154 / 627 / 740,12:39:17
140,673,772,Parker Edmiston,M,40,1516,1:14:26,01:55,159 / 733 / 855,09:05,6:11:07,18.11,126 / 575 / 636,05:44,5:00:57,11:29,199 / 785 / 940,12:41:19
141,675,774,Jeffrey Cunningham,M,40,1235,1:14:28,01:55,160 / 735 / 857,08:16,6:23:56,17.5,174 / 746 / 828,05:20,4:49:30,11:02,169 / 666 / 785,12:41:30
142,680,780,Steven Sluyk,M,40,1416,1:20:02,02:04,232 / 1001 / 1186,09:44,6:22:28,17.57,171 / 728 / 809,06:06,4:44:01,10:50,145 / 596 / 707,12:42:21
143,687,790,Erich Ewy,M,40,1378,1:18:46,02:02,226 / 959 / 1128,07:42,6:13:25,18,137 / 614 / 677,08:11,4:56:00,11:17,185 / 730 / 872,12:44:04
144,693,799,Stefan Apitz,M,40,1440,1:17:08,01:59,201 / 884 / 1034,07:18,5:56:45,18.84,97 / 423 / 457,05:27,5:18:49,12:10,246 / 962 / 1153,12:45:27
