A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
12,68,76,Kerry Mowlam,M,40,1096,57:16,01:28,5 / 45 / 55,05:10,5:10:58,21.61,39 / 175 / 186,02:03,3:22:08,07:42,11 / 53 / 58,9:37:33
13,69,77,sean reilly,M,40,1086,1:09:13,01:47,121 / 442 / 512,04:30,5:07:21,21.86,29 / 140 / 148,01:10,3:15:36,07:27,3 / 29 / 33,9:37:48
14,71,79,Shawn Burke,M,40,1503,1:00:41,01:34,19 / 101 / 124,05:46,5:02:09,22.24,15 / 87 / 89,04:18,3:26:39,07:53,15 / 72 / 79,9:39:32
15,73,81,kurt preston,M,40,1517,1:02:59,01:37,37 / 177 / 211,06:01,5:00:16,22.38,9 / 63 / 64,01:45,3:29:04,07:58,19 / 84 / 92,9:40:03
16,76,84,Chris Whyte,M,40,1480,1:01:06,01:34,23 / 116 / 142,05:18,5:08:38,21.77,34 / 155 / 163,02:50,3:23:54,07:46,12 / 60 / 67,9:41:44
17,78,86,Urmas Grossthal,M,40,1273,54:12,01:24,1 / 21 / 25,04:40,5:16:45,21.22,61 / 244 / 266,01:39,3:25:01,07:49,14 / 64 / 71,9:42:15
18,79,87,David Tallo,M,40,1061,1:04:49,01:40,52 / 232 / 272,03:45,5:01:12,22.31,12 / 76 / 78,01:18,3:31:29,08:04,23 / 95 / 107,9:42:31
19,83,92,Jeffrey Rhodes,M,40,1445,1:05:13,01:41,60 / 246 / 290,04:33,4:52:19,22.99,3 / 31 / 31,01:47,3:41:38,08:27,41 / 173 / 199,9:45:29
20,85,95,Jeff Fieldhack,M,40,1171,1:00:11,01:33,17 / 93 / 116,03:56,5:05:45,21.98,23 / 118 / 126,01:11,3:37:23,08:17,34 / 133 / 151,9:48:24
21,90,100,Sean Mcevoy,M,40,1360,1:00:53,01:34,20 / 108 / 134,05:07,5:01:52,22.26,14 / 83 / 85,02:41,3:39:22,08:22,38 / 151 / 173,9:49:53
22,96,107,Cid Cardoso Jr,M,40,2890,1:02:35,01:37,35 / 164 / 196,05:18,5:05:46,21.98,24 / 119 / 127,02:56,3:34:24,08:11,31 / 116 / 132,9:50:57
23,100,112,Ian Twohig,M,40,1100,1:06:49,01:43,89 / 330 / 386,04:53,5:05:24,22,20 / 111 / 116,01:11,3:34:46,08:11,32 / 118 / 134,9:53:01
24,105,117,Steffen Brocks,M,40,1160,1:01:41,01:35,26 / 134 / 164,04:30,5:05:29,22,21 / 113 / 119,01:26,3:41:42,08:27,42 / 175 / 201,9:54:46
25,109,121,Roberto Guidarelli,M,40,1465,1:06:46,01:43,88 / 328 / 383,07:13,5:07:32,21.85,30 / 142 / 150,02:03,3:32:40,08:07,27 / 104 / 117,9:56:13
26,111,124,Chris Morgeson,M,40,1470,1:04:18,01:39,47 / 217 / 256,03:46,4:53:34,22.89,5 / 37 / 37,02:31,3:52:42,08:52,62 / 257 / 298,9:56:48
27,112,125,Mike Gade,M,40,1310,1:09:31,01:48,127 / 453 / 526,05:48,5:00:36,22.36,10 / 67 / 68,02:23,3:38:48,08:21,37 / 146 / 167,9:57:04
28,114,127,Benjamin Ewers Iii,M,40,960,1:10:20,01:49,136 / 493 / 574,04:14,5:08:15,21.8,33 / 150 / 158,01:45,3:32:38,08:06,26 / 103 / 116,9:57:11
29,120,134,Jon Knight,M,40,1175,1:06:02,01:42,78 / 289 / 340,04:36,5:05:30,22,22 / 114 / 120,02:33,3:40:07,08:24,39 / 157 / 180,9:58:45
30,122,136,Keith Mcbride,M,40,1548,1:11:10,01:50,147 / 540 / 631,06:47,5:15:00,21.33,54 / 229 / 248,01:33,3:24:37,07:48,13 / 62 / 69,9:59:05
31,125,139,Markus Praschl,M,40,1247,1:04:55,01:40,55 / 237 / 277,04:44,5:20:04,21,78 / 293 / 317,02:06,3:28:35,07:57,17 / 82 / 90,10:00:21
32,132,147,Kris Milobar,M,40,1509,1:11:07,01:50,145 / 536 / 627,05:39,5:06:45,21.91,28 / 133 / 141,01:05,3:38:13,08:19,35 / 135 / 156,10:02:48
33,134,149,Jeff Genung,M,40,1232,1:05:55,01:42,77 / 285 / 335,05:00,5:17:23,21.17,63 / 249 / 273,01:34,3:33:09,08:08,28 / 108 / 122,10:03:01
34,135,150,Jason Greengrass,M,40,1075,1:04:50,01:40,53 / 233 / 273,06:38,5:10:10,21.67,38 / 166 / 177,03:25,3:38:23,08:20,36 / 139 / 160,10:03:25
35,140,155,Tim Seddon,M,40,1077,1:11:12,01:50,148 / 542 / 633,06:55,5:11:29,21.57,42 / 180 / 191,02:22,3:32:06,08:05,24 / 100 / 113,10:04:03
36,144,159,Uwe Moeller,M,40,1505,1:05:21,01:41,61 / 253 / 298,05:07,5:06:36,21.92,26 / 127 / 135,01:53,3:45:46,08:37,51 / 206 / 240,10:04:41
37,148,166,Private,M,40,1359,1:24:21,02:11,349 / 1186 / 1510,05:19,5:24:45,20.69,98 / 355 / 389,01:43,3:09:40,07:14,1 / 20 / 21,10:05:46
38,149,167,Gary Mcardle,M,40,1479,1:03:06,01:38,39 / 180 / 214,04:48,5:12:33,21.5,47 / 198 / 212,02:40,3:42:52,08:30,45 / 182 / 210,10:05:57
39,156,176,Matthias Schmidt,M,40,1161,1:01:01,01:34,21 / 113 / 139,05:05,5:13:18,21.45,49 / 207 / 221,04:32,3:45:14,08:35,49 / 200 / 234,10:09:08
40,157,177,Carlos Nunez,M,40,1477,1:14:42,01:56,203 / 734 / 879,05:23,5:04:22,22.08,19 / 102 / 104,02:00,3:42:43,08:30,44 / 180 / 208,10:09:09
41,161,181,Michael Kruse,M,40,1394,1:09:18,01:47,123 / 445 / 515,04:43,5:21:20,20.91,82 / 308 / 336,01:52,3:32:27,08:06,25 / 102 / 115,10:09:39
42,162,182,Joe Nordin,M,40,1550,1:06:26,01:43,85 / 315 / 368,07:58,5:22:49,20.82,90 / 329 / 360,02:52,3:29:40,08:00,20 / 85 / 93,10:09:42
43,165,185,Dan Egoroff,M,40,1291,1:07:22,01:44,99 / 366 / 424,05:28,5:06:39,21.91,27 / 129 / 137,01:05,3:50:24,08:47,57 / 234 / 273,10:10:56
44,167,187,Steve Becker,M,40,1422,1:15:04,01:56,210 / 755 / 903,04:39,5:15:03,21.33,55 / 230 / 249,01:56,3:34:51,08:12,33 / 120 / 136,10:11:32
45,168,188,Mike Chalmers,M,40,1151,1:03:04,01:37,38 / 179 / 213,05:01,5:11:17,21.59,41 / 179 / 190,03:05,3:49:47,08:46,56 / 231 / 270,10:12:11
46,170,190,Jeff Bassett,M,40,1418,1:15:25,01:57,215 / 772 / 923,08:13,5:22:46,20.82,89 / 328 / 359,05:21,3:20:48,07:39,8 / 46 / 51,10:12:30
47,174,195,Jeff Brandenburg,M,40,1404,1:06:15,01:42,80 / 302 / 354,05:24,5:02:54,22.19,17 / 93 / 95,02:02,3:57:13,09:03,70 / 288 / 342,10:13:46
48,175,196,David Gale,M,40,1421,1:12:38,01:52,170 / 610 / 718,06:49,5:12:48,21.48,48 / 202 / 216,01:34,3:40:18,08:24,40 / 161 / 184,10:14:05
49,181,202,Mark Savedes,M,40,1062,1:05:28,01:41,65 / 261 / 306,03:58,5:14:49,21.35,53 / 226 / 245,02:37,3:48:33,08:43,53 / 222 / 258,10:15:22
50,197,221,Steven Monke,M,40,1252,1:05:05,01:41,56 / 241 / 284,04:58,5:14:34,21.36,51 / 224 / 242,01:36,3:54:51,08:57,65 / 274 / 320,10:21:02
51,232,264,Dave Mortenson,M,40,1403,1:05:55,01:42,76 / 285 / 335,04:37,5:08:11,21.81,32 / 147 / 155,03:05,4:08:32,09:29,105 / 411 / 494,10:30:18
52,234,267,Mark Pribis,M,40,1233,57:12,01:28,4 / 43 / 53,04:04,5:22:22,20.85,86 / 320 / 351,02:11,4:04:34,09:20,87 / 363 / 435,10:30:22
53,237,271,COLIN BACHINSKY,M,40,1170,1:05:33,01:41,68 / 267 / 313,07:27,5:16:02,21.26,58 / 237 / 257,03:36,3:58:01,09:05,73 / 297 / 352,10:30:37
54,238,273,Rob Hubbard,M,40,1181,1:11:05,01:50,144 / 533 / 624,07:19,5:38:26,19.86,156 / 572 / 638,03:55,3:30:14,08:01,21 / 88 / 97,10:30:57
55,244,280,Monte Mitchell,M,40,1285,1:17:40,02:00,247 / 900 / 1101,06:30,5:30:49,20.31,126 / 442 / 485,03:20,3:34:04,08:10,30 / 113 / 127,10:32:21
56,250,286,John Smith,M,40,1267,1:07:21,01:44,98 / 364 / 422,05:27,5:16:13,21.25,59 / 240 / 261,02:45,4:01:54,09:13,83 / 342 / 408,10:33:38
57,256,293,Carter Hemming,M,40,1176,1:11:28,01:51,152 / 557 / 649,04:07,5:26:04,20.61,105 / 374 / 409,01:46,3:51:42,08:50,60 / 247 / 286,10:35:05
58,258,295,William Biehl,M,40,1369,1:07:14,01:44,95 / 354 / 411,04:29,5:21:25,20.91,83 / 309 / 337,01:49,4:00:37,09:11,77 / 323 / 384,10:35:32
59,268,306,Rob Whitehead,M,40,1409,1:01:14,01:35,24 / 121 / 149,03:25,5:32:57,20.18,132 / 472 / 520,01:50,3:58:04,09:05,74 / 298 / 353,10:37:28
60,270,309,Lars Schweppe,M,40,1293,1:09:34,01:48,128 / 455 / 528,06:24,5:20:39,20.96,80 / 301 / 327,02:37,3:58:33,09:06,76 / 306 / 361,10:37:45
61,273,312,MARTIN MESSERSMITH,M,40,1454,1:11:39,01:51,155 / 564 / 657,04:20,5:24:54,20.68,100 / 358 / 392,02:01,3:55:43,08:59,66 / 281 / 330,10:38:35
62,278,317,TIM REED,M,40,1419,1:05:24,01:41,62 / 256 / 301,05:37,5:18:14,21.12,68 / 259 / 283,04:31,4:06:18,09:24,93 / 380 / 455,10:40:02
63,282,321,Craig Norquist,M,40,1464,1:13:16,01:53,183 / 657 / 775,07:57,5:28:18,20.47,112 / 403 / 444,05:14,3:45:41,08:36,50 / 204 / 238,10:40:23
64,285,324,Alan Macdougall,M,40,1497,1:21:22,02:06,295 / 1047 / 1329,07:40,5:25:46,20.63,104 / 370 / 405,03:23,3:42:30,08:29,43 / 179 / 206,10:40:40
65,286,325,Tom Murphy,M,40,1304,1:15:19,01:57,214 / 768 / 918,05:05,5:11:39,21.56,43 / 182 / 194,02:45,4:06:00,09:23,92 / 375 / 450,10:40:46
66,290,330,Volker Schaubruch,M,40,1393,1:06:18,01:43,82 / 307 / 360,06:45,5:12:02,21.54,44 / 186 / 198,02:41,4:13:48,09:41,118 / 466 / 569,10:41:33
67,294,334,Brett Greene,M,40,1173,1:06:31,01:43,86 / 320 / 373,05:31,5:29:26,20.4,118 / 418 / 459,02:29,3:58:17,09:05,75 / 300 / 355,10:42:12
68,296,337,Kevin Welsh,M,40,1376,1:08:04,01:45,106 / 395 / 455,04:08,5:15:35,21.29,56 / 233 / 253,01:08,4:14:05,09:41,119 / 469 / 575,10:42:57
69,297,338,Todor Sheljaskow,M,40,1249,1:18:29,02:01,255 / 927 / 1136,08:02,5:23:08,20.8,92 / 336 / 368,06:44,3:46:39,08:39,52 / 209 / 244,10:42:59
70,301,344,Frank Kaiser,M,40,1425,1:11:40,01:51,156 / 565 / 658,08:03,5:14:36,21.36,52 / 225 / 243,02:44,4:07:28,09:26,98 / 392 / 468,10:44:30
71,304,347,Douglas Steel,M,40,1428,1:14:13,01:55,194 / 705 / 838,07:17,5:23:51,20.75,95 / 345 / 378,02:52,3:56:55,09:02,68 / 287 / 340,10:45:07
72,309,352,Andrew Mcwhorter,M,40,1306,1:08:37,01:46,112 / 415 / 479,07:17,5:21:31,20.9,84 / 311 / 339,04:59,4:03:25,09:17,84 / 356 / 427,10:45:47
73,312,356,Steven Fried,M,40,1048,1:05:53,01:42,74 / 282 / 332,08:55,5:12:21,21.51,46 / 193 / 206,06:06,4:13:45,09:41,116 / 464 / 567,10:46:58
74,316,360,John Henis,M,40,1396,1:02:44,01:37,36 / 171 / 203,07:52,5:20:21,20.98,79 / 299 / 323,02:02,4:15:05,09:44,125 / 480 / 588,10:48:02
75,318,363,RICK LUBESKI,M,40,1387,1:04:54,01:40,54 / 235 / 275,06:25,5:18:58,21.07,73 / 269 / 293,01:51,4:16:15,09:46,129 / 498 / 607,10:48:21
76,323,369,Mark Fletcher,M,40,1049,1:01:51,01:36,28 / 139 / 169,05:31,5:09:49,21.69,37 / 164 / 174,02:16,4:29:34,10:17,185 / 654 / 810,10:48:58
77,324,370,Ed Elsner,M,40,1126,1:13:39,01:54,186 / 674 / 800,07:04,5:15:51,21.28,57 / 235 / 255,02:26,4:10:20,09:33,108 / 434 / 522,10:49:17
78,329,375,Todd Borke,M,40,1125,1:02:17,01:36,34 / 157 / 188,05:17,5:17:49,21.14,65 / 254 / 278,04:00,4:20:38,09:56,152 / 555 / 680,10:49:58
79,333,379,Richard Muller,M,40,1150,1:13:28,01:54,184 / 663 / 785,07:51,5:37:26,19.91,151 / 547 / 608,02:30,3:49:35,08:45,55 / 228 / 266,10:50:47
80,335,381,Michael Haskell,M,40,1118,1:07:12,01:44,94 / 351 / 408,05:31,5:33:11,20.17,134 / 478 / 526,04:04,4:01:19,09:12,82 / 338 / 404,10:51:16
81,340,387,Leonardo Da Silva,M,40,1476,1:17:24,02:00,244 / 888 / 1078,08:56,5:24:14,20.73,96 / 348 / 382,04:53,3:57:17,09:03,71 / 290 / 344,10:52:43
82,341,388,William Wightman,M,40,1524,1:10:50,01:50,142 / 515 / 604,07:23,5:23:37,20.77,93 / 340 / 372,03:45,4:07:26,09:26,97 / 390 / 466,10:52:58
83,342,389,RICK JONES,M,40,1439,1:08:26,01:46,108 / 407 / 469,07:11,5:19:24,21.04,76 / 282 / 306,02:32,4:15:42,09:45,127 / 491 / 599,10:53:14
84,346,393,Klaus Lewerenz,M,40,1289,1:13:50,01:54,188 / 683 / 811,05:32,5:19:22,21.04,75 / 277 / 301,02:08,4:12:57,09:39,112 / 453 / 552,10:53:47
85,350,399,Owen Belman,M,40,1052,1:09:39,01:48,129 / 458 / 532,05:58,5:45:26,19.45,189 / 689 / 781,01:58,3:51:46,08:50,61 / 248 / 287,10:54:46
86,355,404,Rick Scholten,M,40,1234,1:09:57,01:48,132 / 468 / 544,04:43,5:18:16,21.11,69 / 261 / 285,02:11,4:20:36,09:56,151 / 554 / 679,10:55:41
87,356,405,Michael Kingston,M,40,76,1:05:07,01:41,58 / 243 / 286,05:21,5:40:14,19.75,162 / 598 / 667,04:22,4:00:47,09:11,79 / 326 / 389,10:55:49
88,358,409,Luke Sadrian,M,40,1060,1:22:52,02:08,319 / 1110 / 1417,07:49,5:35:54,20.01,146 / 520 / 579,04:58,3:44:27,08:34,47 / 193 / 224,10:56:00
89,360,411,Mike Roberts,M,40,1195,1:06:37,01:43,87 / 324 / 377,05:17,5:37:50,19.89,153 / 554 / 616,02:03,4:04:27,09:19,85 / 361 / 433,10:56:13
90,365,417,Matthew Wong,M,40,79,1:16:22,01:58,228 / 811 / 974,10:57,5:42:22,19.63,175 / 631 / 710,02:56,3:44:14,08:33,46 / 190 / 221,10:56:49
91,370,423,Joseph Maslak,M,40,1154,1:28:22,02:17,389 / 1330 / 1721,06:31,5:29:12,20.41,117 / 414 / 455,03:01,3:50:35,08:48,58 / 236 / 275,10:57:40
92,372,425,JOEY CHILANO,M,40,1307,1:12:27,01:52,169 / 598 / 704,08:59,5:28:34,20.45,115 / 408 / 449,03:13,4:04:32,09:20,86 / 362 / 434,10:57:44
93,377,430,Karl Coleman,M,40,1251,1:20:57,02:05,289 / 1032 / 1303,09:22,5:18:20,21.11,70 / 262 / 286,04:06,4:05:23,09:21,89 / 370 / 444,10:58:07
94,389,442,Lance Maiss,M,40,1391,1:13:08,01:53,182 / 653 / 769,08:27,5:27:10,20.54,109 / 388 / 427,04:02,4:07:45,09:27,100 / 399 / 477,11:00:30
95,391,444,Dallas Swearingen,M,40,1211,1:14:50,01:56,207 / 741 / 888,07:24,5:17:56,21.14,66 / 256 / 280,04:26,4:16:57,09:48,134 / 512 / 625,11:01:31
96,394,449,Allen Kuhn,M,40,1448,1:15:10,01:56,212 / 761 / 910,08:39,5:33:01,20.18,133 / 474 / 522,04:25,4:00:51,09:11,80 / 327 / 390,11:02:04
97,399,454,Rudolf Pemberger,M,40,1162,1:25:18,02:12,360 / 1217 / 1565,04:11,5:12:06,21.53,45 / 187 / 200,02:06,4:19:31,09:54,145 / 543 / 666,11:03:10
98,402,459,Albert Sustala,M,40,1143,57:37,01:29,8 / 51 / 63,05:37,5:19:11,21.05,74 / 274 / 298,03:31,4:38:49,10:38,228 / 769 / 965,11:04:43
99,403,460,Thomas Keitel,M,40,1245,1:04:46,01:40,50 / 230 / 270,08:25,5:19:50,21.01,77 / 288 / 312,03:37,4:28:10,10:14,177 / 638 / 788,11:04:47
100,413,475,Steven Aurousseau,M,40,1303,1:14:12,01:55,193 / 704 / 836,05:20,5:22:23,20.84,87 / 321 / 352,01:58,4:24:18,10:05,161 / 600 / 736,11:08:09
101,422,488,Tim Matthews,M,40,1315,1:14:42,01:56,204 / 734 / 879,06:31,5:22:34,20.83,88 / 324 / 355,01:55,4:24:15,10:05,160 / 599 / 735,11:09:55
102,427,496,Chris Syktich,M,40,1388,1:12:15,01:52,164 / 584 / 685,05:01,5:07:41,21.84,31 / 143 / 151,02:32,4:44:22,10:51,245 / 825 / 1046,11:11:49
103,430,500,David Zucker,M,40,1773,1:16:44,01:59,235 / 843 / 1019,06:17,5:29:48,20.38,123 / 429 / 470,02:55,4:16:36,09:47,133 / 506 / 617,11:12:18
104,431,502,Francesco Lombardo,M,40,1158,1:04:30,01:40,49 / 224 / 264,06:05,5:24:25,20.71,97 / 352 / 386,01:54,4:35:44,10:31,215 / 733 / 917,11:12:35
105,432,503,Jim Ragual,M,40,1067,1:10:49,01:50,140 / 513 / 602,08:12,5:41:34,19.67,167 / 616 / 691,04:34,4:07:52,09:27,101 / 400 / 480,11:12:59
107,445,520,Thomas O’donnell Jr,M,40,1081,1:10:35,01:49,137 / 503 / 589,06:48,5:43:18,19.57,180 / 650 / 733,03:06,4:13:17,09:40,114 / 458 / 557,11:17:02
108,448,524,Charles Griff,M,40,1416,1:04:04,01:39,45 / 212 / 250,09:31,5:40:23,19.74,164 / 602 / 672,08:12,4:15:17,09:44,126 / 481 / 589,11:17:26
109,450,526,NORBERT HOEHNE,M,40,1117,56:12,01:27,3 / 34 / 44,08:28,5:32:04,20.24,129 / 456 / 501,11:20,4:29:56,10:18,189 / 662 / 820,11:17:59
110,455,532,Jeffrey Ryan,M,40,1135,1:27:48,02:16,381 / 1309 / 1692,10:23,5:29:07,20.42,116 / 413 / 454,10:14,4:01:01,09:11,81 / 333 / 397,11:18:31
111,457,534,Mark Dahle,M,40,1217,1:10:10,01:49,134 / 480 / 560,14:39,5:27:55,20.49,110 / 397 / 437,06:10,4:19:46,09:54,146 / 544 / 667,11:18:39
112,462,539,Yves Robberechts,M,40,1295,57:30,01:29,6 / 49 / 60,05:09,5:54:14,18.97,244 / 858 / 993,02:56,4:19:22,09:53,143 / 540 / 662,11:19:09
113,465,542,Michael D Nelson,M,40,2889,1:08:28,01:46,110 / 409 / 473,05:31,5:29:36,20.39,120 / 423 / 464,04:15,4:31:42,10:22,201 / 681 / 848,11:19:30
114,466,543,Bill Kubes,M,40,1156,1:17:04,01:59,239 / 868 / 1051,06:37,5:34:42,20.08,138 / 495 / 550,02:46,4:18:26,09:51,139 / 530 / 649,11:19:33
115,470,548,Craig Woodhouse,M,40,1527,1:10:49,01:50,141 / 513 / 602,06:18,5:44:24,19.51,185 / 667 / 753,02:46,4:15:59,09:46,128 / 493 / 601,11:20:13
116,474,553,Todd Law,M,40,1335,1:29:44,02:19,410 / 1393 / 1808,06:36,5:35:24,20.04,143 / 509 / 567,04:37,4:04:50,09:20,88 / 366 / 439,11:21:09
117,476,556,JEAN ORLOWSKI,M,40,1473,1:08:04,01:45,105 / 395 / 455,06:31,5:37:50,19.89,152 / 554 / 616,04:25,4:24:37,10:06,163 / 604 / 740,11:21:25
118,478,558,Michael McClenahan,M,40,1330,1:08:38,01:46,113 / 416 / 480,06:00,5:47:23,19.34,199 / 721 / 819,03:23,4:16:18,09:46,130 / 500 / 609,11:21:40
119,479,559,Leonardo Bobadilla,M,40,1056,1:22:26,02:08,309 / 1088 / 1388,09:42,5:49:08,19.25,209 / 751 / 860,04:09,3:56:19,09:01,67 / 284 / 334,11:21:43
120,480,564,Lepage Jean Marc,M,40,1504,1:03:33,01:38,42 / 193 / 229,06:23,5:28:32,20.45,114 / 406 / 447,03:02,4:40:44,10:42,232 / 790 / 994,11:22:12
121,483,567,scott perrine,M,40,1155,1:10:44,01:49,138 / 510 / 598,04:54,5:25:13,20.66,101 / 366 / 400,03:33,4:37:59,10:36,223 / 760 / 954,11:22:22
122,485,569,Private,M,40,1202,1:17:28,02:00,245 / 893 / 1084,11:26,5:39:15,19.81,157 / 575 / 643,04:21,4:10:28,09:33,109 / 436 / 525,11:22:57
123,493,581,GARY OLIVAREZ,M,40,1280,1:09:02,01:47,117 / 430 / 497,06:24,5:27:00,20.55,108 / 387 / 426,02:57,4:39:18,10:39,231 / 775 / 973,11:24:40
124,495,583,Glenn Strebe,M,40,1511,1:13:58,01:54,192 / 692 / 821,07:57,5:35:13,20.05,142 / 506 / 562,02:45,4:24:58,10:06,166 / 610 / 750,11:24:49
125,496,584,Christopher Tarnay,M,40,1338,1:06:54,01:43,91 / 334 / 390,07:59,5:50:02,19.2,217 / 775 / 892,03:45,4:16:35,09:47,132 / 505 / 615,11:25:12
126,498,587,John Smith,M,40,1482,1:12:48,01:53,172 / 623 / 732,07:36,5:29:41,20.38,122 / 426 / 467,03:44,4:31:42,10:22,200 / 681 / 848,11:25:29
127,501,590,Tim Connors,M,40,1401,1:18:53,02:02,259 / 946 / 1167,08:13,5:41:42,19.67,168 / 618 / 693,04:28,4:12:42,09:38,111 / 452 / 549,11:25:55
128,505,595,Marc Brown,M,40,1112,1:08:19,01:46,107 / 402 / 464,08:15,5:24:54,20.68,99 / 358 / 392,06:11,4:38:50,10:38,229 / 770 / 966,11:26:26
129,506,596,Randy Witwick,M,40,1541,1:16:47,01:59,236 / 848 / 1024,06:53,5:42:08,19.64,173 / 627 / 704,01:37,4:19:10,09:53,142 / 539 / 661,11:26:35
130,514,605,Andrew Rosenman,M,40,1134,1:12:52,01:53,176 / 631 / 740,06:10,5:43:20,19.57,182 / 653 / 736,03:07,4:21:36,09:59,156 / 569 / 695,11:27:03
131,515,606,Brent Larsen,M,40,1432,1:05:27,01:41,64 / 260 / 305,05:59,5:14:20,21.38,50 / 222 / 240,05:05,4:56:21,11:18,299 / 981 / 1254,11:27:10
132,518,609,Lon Martin,M,40,1284,1:03:30,01:38,41 / 190 / 226,05:19,5:16:19,21.24,60 / 241 / 262,01:36,5:00:59,11:29,315 / 1046 / 1334,11:27:41
133,524,617,Scott Kinner,M,40,1370,1:09:54,01:48,131 / 466 / 542,09:07,5:51:44,19.11,225 / 807 / 926,03:00,4:15:02,09:44,124 / 479 / 586,11:28:44
134,525,618,Eric Boswell,M,40,1123,1:13:42,01:54,187 / 678 / 804,07:31,5:31:12,20.29,128 / 446 / 491,04:07,4:32:15,10:23,202 / 689 / 856,11:28:45
135,528,622,Derek Kirkham,M,40,1229,1:22:48,02:08,316 / 1105 / 1411,10:46,5:35:38,20.02,144 / 518 / 577,06:42,4:13:25,09:40,115 / 459 / 559,11:29:17
136,529,623,Scott Baadte,M,40,1467,1:07:44,01:45,101 / 381 / 439,10:55,5:56:19,18.86,248 / 888 / 1033,05:04,4:09:21,09:31,106 / 422 / 508,11:29:21
137,531,626,Joe Rueda,M,40,1236,1:23:00,02:08,321 / 1117 / 1424,10:30,5:32:51,20.19,131 / 469 / 516,06:13,4:17:02,09:48,135 / 513 / 626,11:29:34
138,533,628,Brent Milner,M,40,1174,1:15:45,01:57,222 / 786 / 939,09:43,5:39:15,19.81,158 / 575 / 643,06:45,4:18:24,09:51,138 / 529 / 648,11:29:51
139,542,639,George Vale,M,40,1072,1:19:17,02:03,264 / 959 / 1184,05:37,5:29:30,20.39,119 / 421 / 462,03:31,4:33:48,10:27,209 / 709 / 882,11:31:41
140,547,645,John Hampton,M,40,1431,1:20:24,02:04,275 / 1002 / 1250,12:03,5:36:52,19.95,149 / 535 / 596,06:15,4:17:12,09:49,136 / 514 / 627,11:32:45
141,551,649,Daniel Simon,M,40,1148,1:18:35,02:02,257 / 930 / 1140,13:48,5:49:15,19.24,210 / 754 / 864,05:12,4:06:19,09:24,94 / 381 / 456,11:33:07
142,553,652,Jeff Melvin,M,40,1283,1:25:12,02:12,357 / 1213 / 1558,07:14,5:26:53,20.56,107 / 383 / 421,03:18,4:30:41,10:19,194 / 671 / 832,11:33:16
143,558,657,Rob Clause,M,40,1325,1:12:12,01:52,163 / 582 / 682,05:10,5:33:14,20.17,135 / 479 / 527,03:59,4:38:51,10:38,230 / 771 / 967,11:33:24
144,562,661,Thomas Fastner,M,40,1499,1:02:06,01:36,32 / 152 / 183,06:06,5:09:24,21.72,35 / 161 / 171,04:55,5:11:21,11:53,349 / 1163 / 1499,11:33:51
145,567,668,Todd Schaffer,M,40,1053,1:05:31,01:41,67 / 264 / 310,07:04,5:46:59,19.37,197 / 711 / 807,02:00,4:33:56,10:27,210 / 714 / 887,11:35:28
