A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
20,155,176,Mark Flores,M,40,1296,1:14:37,01:55,157 / 668 / 816,04:43,5:32:24,20.22,47 / 249 / 268,02:28,3:33:18,08:08,11 / 97 / 112,10:27:30
21,157,178,Kevin Hess,M,40,1092,1:03:17,01:38,39 / 190 / 236,04:46,5:14:39,21.36,14 / 103 / 115,01:41,4:03:29,09:17,51 / 276 / 343,10:27:52
22,158,179,John Martin,M,40,1062,56:46,01:28,4 / 59 / 66,06:06,5:42:43,19.61,70 / 343 / 377,03:53,3:39:08,08:21,18 / 127 / 146,10:28:36
23,166,189,Mark Dillard,M,40,1422,1:18:22,02:01,218 / 852 / 1060,08:34,5:26:08,20.61,37 / 187 / 204,02:23,3:37:19,08:17,16 / 119 / 137,10:32:46
24,169,192,Fred West,M,40,1258,57:39,01:29,10 / 76 / 91,05:16,5:01:30,22.29,5 / 54 / 58,01:35,4:27:53,10:13,144 / 555 / 691,10:33:53
25,173,196,Michael Jung,M,40,1155,1:06:40,01:43,64 / 310 / 381,04:29,5:17:11,21.19,17 / 115 / 128,04:07,4:02:29,09:15,49 / 271 / 334,10:34:56
26,174,197,Travis Burrell,M,40,1306,1:08:26,01:46,87 / 393 / 481,04:51,5:30:49,20.31,45 / 236 / 253,02:05,3:48:58,08:44,28 / 172 / 205,10:35:09
27,186,211,Owen Belman,M,40,1175,1:07:08,01:44,71 / 326 / 401,06:26,5:41:29,19.68,68 / 332 / 363,01:23,3:42:02,08:28,21 / 137 / 156,10:38:28
28,187,212,Tim Porthouse,M,40,1382,1:08:26,01:46,88 / 393 / 481,04:56,5:26:03,20.61,35 / 185 / 202,02:09,3:56:59,09:02,35 / 226 / 273,10:38:33
29,189,214,Rick Jones,M,40,1432,1:03:50,01:39,47 / 207 / 258,06:57,5:08:29,21.78,9 / 80 / 89,01:30,4:18:10,09:51,100 / 432 / 532,10:38:56
30,190,215,Glenn Camplin,M,40,1267,57:45,01:29,11 / 78 / 93,05:17,5:47:14,19.35,84 / 396 / 436,01:59,3:47:12,08:40,26 / 162 / 193,10:39:27
31,191,216,KELLY BROWN,M,40,1078,1:05:30,01:41,55 / 264 / 322,06:39,5:24:15,20.72,29 / 170 / 185,03:15,3:59:50,09:09,43 / 251 / 306,10:39:29
32,198,224,Robin Vandekreeke,M,40,107,1:01:21,01:35,25 / 142 / 174,04:30,5:45:55,19.43,78 / 379 / 416,02:10,3:48:17,08:42,27 / 168 / 200,10:42:13
33,200,226,Andrew Hudson,M,40,1040,56:51,01:28,5 / 61 / 68,05:24,5:14:10,21.39,13 / 99 / 110,02:59,4:23:10,10:02,129 / 487 / 604,10:42:34
34,213,240,MICHAEL NEMETH,M,40,1278,57:48,01:29,12 / 79 / 94,03:49,5:24:22,20.72,30 / 172 / 187,02:02,4:18:10,09:51,99 / 432 / 532,10:46:11
35,225,254,Johan Van den Eynde,M,40,1054,1:00:34,01:34,20 / 116 / 143,07:02,5:18:59,21.07,20 / 127 / 140,02:19,4:20:49,09:57,118 / 469 / 581,10:49:43
36,234,266,Craig Deboni,M,40,1328,1:15:26,01:57,175 / 711 / 872,09:49,5:30:31,20.33,44 / 235 / 252,04:42,3:52:26,08:52,30 / 190 / 226,10:52:54
37,237,270,Neil Naughton,M,40,1140,58:59,01:31,14 / 95 / 112,07:19,5:46:09,19.41,79 / 382 / 419,05:40,3:55:30,08:59,33 / 216 / 259,10:53:37
38,238,271,Dean Stanton,M,40,1319,55:32,01:26,2 / 34 / 38,06:29,5:43:55,19.54,72 / 354 / 389,14:17,3:53:36,08:54,31 / 199 / 238,10:53:49
39,246,281,Brian Evans,M,40,1046,1:06:17,01:42,62 / 296 / 361,08:24,5:36:12,19.99,53 / 281 / 305,04:45,3:59:40,09:08,42 / 247 / 301,10:55:18
40,250,285,Craig Norquist,M,40,1424,1:16:17,01:58,190 / 756 / 932,08:59,5:38:58,19.82,63 / 309 / 338,04:59,3:46:49,08:39,25 / 161 / 191,10:56:02
41,251,286,David Gale,M,40,1441,1:10:20,01:49,100 / 474 / 576,05:31,5:38:54,19.83,62 / 308 / 337,02:31,3:58:53,09:07,39 / 240 / 290,10:56:09
42,253,288,Jeff Solomon,M,40,985,1:03:52,01:39,48 / 210 / 261,05:17,5:34:20,20.1,51 / 266 / 288,02:04,4:10:42,09:34,73 / 352 / 439,10:56:15
43,258,293,James Bruce,M,40,1081,1:18:16,02:01,217 / 848 / 1055,09:50,5:18:36,21.09,19 / 125 / 138,04:42,4:06:07,09:23,58 / 292 / 364,10:57:31
44,265,302,Kenneth Collins,M,40,1117,59:17,01:32,16 / 101 / 119,04:07,5:19:04,21.06,21 / 128 / 141,01:34,4:35:28,10:30,179 / 662 / 837,10:59:30
45,268,306,David Stibor,M,40,1393,1:06:52,01:43,69 / 318 / 390,06:18,5:32:04,20.24,46 / 247 / 266,03:06,4:11:55,09:36,77 / 364 / 451,11:00:15
46,270,308,Javier Flores,M,40,1347,1:06:48,01:43,68 / 315 / 387,10:37,5:36:10,19.99,52 / 280 / 304,02:08,4:05:01,09:21,55 / 286 / 356,11:00:44
47,272,310,Christian Krueger,M,40,1335,57:07,01:28,7 / 64 / 74,05:12,5:28:41,20.45,39 / 213 / 230,03:23,4:27:17,10:12,140 / 542 / 676,11:01:40
48,279,319,Craig Sheckler,M,40,1169,1:13:54,01:54,143 / 629 / 766,08:51,5:21:19,20.91,24 / 146 / 159,02:01,4:18:11,09:51,101 / 434 / 534,11:04:16
49,284,324,Joe Zitar,M,40,1189,1:30:36,02:20,366 / 1289 / 1693,06:33,5:21:02,20.93,23 / 144 / 157,01:53,4:04:58,09:21,54 / 284 / 354,11:05:02
50,286,326,Scott Scott,M,40,1067,1:03:39,01:38,45 / 201 / 251,04:01,5:25:15,20.66,33 / 182 / 199,01:39,4:30:59,10:20,165 / 606 / 757,11:05:33
51,290,330,John Pappas,M,40,986,1:06:11,01:42,61 / 290 / 355,04:48,5:23:59,20.74,27 / 168 / 182,02:56,4:29:27,10:17,156 / 581 / 722,11:07:21
52,291,331,Jason Greengrass,M,40,1178,1:07:48,01:45,80 / 364 / 444,06:04,5:33:58,20.12,49 / 260 / 281,03:18,4:16:17,09:46,89 / 411 / 508,11:07:25
53,293,334,KC Boutiette,M,40,1041,1:12:08,01:52,117 / 539 / 652,09:11,5:25:24,20.65,34 / 183 / 200,03:56,4:17:44,09:50,96 / 428 / 528,11:08:23
54,301,345,Tom Darragh,M,40,1339,1:07:47,01:45,79 / 361 / 441,07:10,5:30:12,20.35,42 / 231 / 248,02:35,4:23:07,10:02,128 / 485 / 602,11:10:51
55,302,346,David Zucker,M,40,101,1:14:49,01:56,163 / 678 / 830,05:45,5:36:23,19.98,54 / 283 / 308,01:39,4:12:22,09:37,81 / 372 / 462,11:10:58
56,313,360,Tom Crichton,M,40,979,1:05:36,01:41,56 / 267 / 326,08:34,5:54:07,18.98,108 / 493 / 549,02:35,4:03:10,09:16,50 / 274 / 339,11:14:02
57,314,361,Will Arnold,M,40,1002,1:19:54,02:04,244 / 936 / 1173,07:55,5:46:27,19.4,80 / 385 / 423,03:44,3:56:11,09:00,34 / 218 / 262,11:14:11
58,316,363,Jeff Stewart,M,40,1430,1:19:39,02:03,240 / 924 / 1154,11:34,5:39:17,19.81,64 / 312 / 341,04:14,3:59:39,09:08,41 / 246 / 300,11:14:23
59,318,367,Chad Albright,M,40,1010,1:12:45,01:53,124 / 559 / 680,08:02,5:32:31,20.21,48 / 250 / 269,02:53,4:19:12,09:53,108 / 446 / 551,11:15:23
60,319,369,ANDREW WEST,M,40,1251,1:11:07,01:50,107 / 498 / 604,05:48,5:29:52,20.37,40 / 221 / 238,03:24,4:25:26,10:07,136 / 515 / 641,11:15:37
61,320,370,Michael Fretwell,M,40,1327,1:16:21,01:58,191 / 760 / 938,09:55,5:26:05,20.61,36 / 186 / 203,06:02,4:17:17,09:49,94 / 422 / 520,11:15:40
62,321,372,Gary Lancaster,M,40,1358,1:15:08,01:56,166 / 695 / 852,09:02,5:25:10,20.67,32 / 178 / 195,02:58,4:23:35,10:03,130 / 494 / 613,11:15:53
63,324,375,Vincent Dudziak,M,40,1397,1:12:48,01:53,125 / 561 / 683,07:31,5:50:27,19.18,96 / 443 / 493,05:00,4:00:56,09:11,46 / 260 / 319,11:16:42
64,326,380,John Hendricks,M,40,1151,1:01:35,01:35,30 / 149 / 183,05:55,6:02:33,18.54,148 / 614 / 696,04:08,4:04:24,09:19,53 / 281 / 351,11:18:35
65,331,388,John Field,M,40,1127,1:15:31,01:57,179 / 716 / 878,05:46,5:24:08,20.73,28 / 169 / 183,04:32,4:29:52,10:18,160 / 589 / 732,11:19:49
66,332,389,Charles Settles,M,40,1289,1:08:23,01:46,86 / 390 / 478,05:53,6:00:27,18.64,137 / 579 / 655,03:48,4:01:20,09:12,47 / 263 / 323,11:19:51
67,333,390,Rhett Thompson,M,40,1174,1:04:48,01:40,51 / 236 / 289,07:40,5:36:43,19.96,55 / 286 / 312,02:37,4:28:10,10:14,145 / 556 / 692,11:19:58
68,335,392,Sam Perry,M,40,1250,53:30,01:23,1 / 25 / 28,04:36,5:55:34,18.9,114 / 510 / 569,02:58,4:23:41,10:03,131 / 495 / 615,11:20:19
69,337,394,David Weismantel,M,40,1386,1:17:02,01:59,203 / 790 / 981,06:42,5:43:58,19.54,73 / 356 / 391,04:59,4:07:53,09:27,62 / 307 / 382,11:20:34
70,342,400,Dan McDonnell,M,40,1346,1:02:50,01:37,37 / 180 / 222,04:45,5:50:37,19.17,97 / 445 / 496,02:47,4:21:37,09:59,122 / 475 / 588,11:22:36
71,347,405,Cesar Padilla,M,40,1009,1:15:29,01:57,178 / 715 / 877,07:18,5:30:24,20.34,43 / 233 / 250,02:09,4:28:45,10:15,152 / 569 / 707,11:24:05
72,356,415,Rob Clause,M,40,1373,1:08:20,01:46,85 / 388 / 474,05:09,5:37:53,19.89,59 / 298 / 327,03:02,4:31:04,10:20,167 / 608 / 759,11:25:28
73,364,426,Douglas Vreeland,M,40,1087,1:14:31,01:55,153 / 664 / 809,09:26,6:00:57,18.62,140 / 587 / 665,04:40,3:58:16,09:05,38 / 235 / 285,11:27:50
74,365,427,DAN EDWARDS,M,40,1149,1:15:48,01:57,183 / 731 / 894,05:12,5:52:55,19.04,102 / 481 / 534,04:16,4:09:45,09:31,68 / 330 / 412,11:27:56
75,368,431,Marcus Ridgway,M,40,1072,1:21:57,02:07,264 / 1014 / 1278,08:10,5:40:53,19.71,66 / 325 / 355,06:01,4:11:49,09:36,75 / 362 / 449,11:28:50
76,370,434,Brian Deleget,M,40,1193,1:00:55,01:34,23 / 126 / 155,06:23,5:55:17,18.91,111 / 506 / 565,07:09,4:19:18,09:53,109 / 448 / 554,11:29:02
77,371,435,DANA FERESTIEN,M,40,1007,1:24:39,02:11,296 / 1107 / 1403,10:30,5:42:50,19.6,71 / 345 / 379,03:11,4:07:55,09:27,63 / 309 / 384,11:29:05
78,377,441,Daniel Sobiech,M,40,1012,1:12:49,01:53,126 / 562 / 684,06:58,5:47:25,19.34,85 / 400 / 441,04:06,4:18:01,09:50,97 / 429 / 529,11:29:19
79,380,446,Bob Ramirez,M,40,1402,1:17:56,02:01,213 / 830 / 1032,09:13,5:41:04,19.7,67 / 327 / 357,03:16,4:18:35,09:52,103 / 439 / 541,11:30:04
80,384,450,John Mcginley,M,40,1262,1:19:18,02:03,235 / 904 / 1128,08:30,5:44:57,19.48,76 / 368 / 403,03:50,4:14:19,09:42,85 / 394 / 490,11:30:54
81,392,460,Cliff Sharpe,M,40,1139,1:14:42,01:56,159 / 672 / 822,08:47,5:48:46,19.27,89 / 417 / 459,02:26,4:18:50,09:52,106 / 443 / 547,11:33:31
82,395,463,Brian Tournier,M,40,1000,1:05:42,01:42,59 / 273 / 334,05:49,6:01:37,18.58,144 / 599 / 678,04:28,4:16:31,09:47,92 / 417 / 515,11:34:07
83,405,477,Jeffrey Marquis,M,40,1298,1:01:05,01:34,24 / 132 / 161,07:01,6:12:54,18.02,186 / 742 / 862,05:33,4:09:20,09:31,67 / 322 / 404,11:35:53
84,409,481,David Greenwood,M,40,1003,1:18:52,02:02,225 / 882 / 1095,07:12,5:46:44,19.38,82 / 390 / 428,02:17,4:21:19,09:58,121 / 474 / 587,11:36:24
85,410,482,David Smith,M,40,1131,1:13:45,01:54,142 / 622 / 757,08:59,5:48:41,19.27,88 / 411 / 453,04:04,4:20:56,09:57,119 / 470 / 582,11:36:25
86,412,484,Bruce Walsh,M,40,1237,1:03:29,01:38,42 / 194 / 242,04:53,5:54:54,18.93,109 / 499 / 557,03:40,4:29:40,10:17,158 / 584 / 727,11:36:36
87,415,487,Patrick Swere,M,40,996,1:34:49,02:27,408 / 1398 / 1847,05:25,5:26:34,20.58,38 / 190 / 207,02:50,4:27:49,10:13,143 / 554 / 689,11:37:27
88,422,495,Jan-olof Nilsson,M,40,1418,1:31:48,02:22,380 / 1314 / 1738,08:14,5:57:03,18.82,121 / 536 / 598,03:47,3:58:12,09:05,37 / 234 / 284,11:39:04
89,427,500,Stephen Olson,M,40,1297,1:14:02,01:55,147 / 637 / 777,08:53,5:55:19,18.91,112 / 508 / 567,04:45,4:16:26,09:47,91 / 415 / 513,11:39:25
90,429,502,Kip True,M,40,1022,1:13:35,01:54,135 / 609 / 742,08:16,5:47:57,19.31,86 / 406 / 448,10:50,4:18:58,09:53,107 / 444 / 548,11:39:36
91,430,503,Jamie LOGGINS,M,40,1063,1:29:01,02:18,347 / 1246 / 1629,05:20,5:52:45,19.05,101 / 475 / 528,02:58,4:09:46,09:31,69 / 331 / 413,11:39:50
92,432,505,Aaron Azevedo,M,40,125,1:21:35,02:06,262 / 1007 / 1269,04:31,5:53:56,18.99,106 / 488 / 543,01:43,4:18:22,09:51,102 / 437 / 538,11:40:07
93,439,512,Michael Kenney,M,40,1085,1:15:53,01:57,185 / 736 / 902,05:42,5:59:35,18.69,132 / 566 / 639,03:19,4:16:31,09:47,93 / 417 / 515,11:41:00
94,443,516,A.G. Burnett,M,40,1145,1:16:56,01:59,201 / 782 / 973,07:57,5:37:12,19.93,57 / 290 / 317,03:53,4:35:25,10:30,178 / 661 / 834,11:41:23
95,444,517,ERIC BOSWELL,M,40,1192,1:18:59,02:02,229 / 889 / 1106,05:59,5:45:31,19.45,77 / 374 / 410,02:40,4:28:15,10:14,146 / 558 / 694,11:41:24
96,448,521,SHAWN CROSS,M,40,1252,1:11:56,01:51,113 / 528 / 639,08:22,5:30:10,20.35,41 / 230 / 247,04:13,4:47:20,10:58,218 / 778 / 1004,11:42:01
97,454,529,Patrick Gilis,M,40,1309,1:01:26,01:35,27 / 145 / 177,06:37,5:55:51,18.88,117 / 518 / 579,03:26,4:36:04,10:32,182 / 670 / 846,11:43:24
98,457,532,Jimmy Nam,M,40,1236,1:04:31,01:40,50 / 229 / 282,05:22,6:28:34,17.29,263 / 982 / 1174,03:44,4:01:34,09:13,48 / 266 / 326,11:43:45
99,469,546,Matt Springer,M,40,1354,1:10:20,01:49,99 / 474 / 576,08:27,6:09:16,18.2,173 / 702 / 804,05:15,4:12:16,09:37,80 / 369 / 458,11:45:34
100,470,547,mark piccone,M,40,137,1:25:38,02:13,308 / 1149 / 1468,06:51,6:14:48,17.93,194 / 764 / 897,04:29,3:53:53,08:55,32 / 205 / 245,11:45:39
101,481,558,Takashi Takada,M,40,1370,1:14:11,01:55,148 / 644 / 786,05:59,5:55:50,18.89,116 / 516 / 576,02:52,4:28:33,10:15,148 / 563 / 699,11:47:25
102,486,567,Joseph Farr,M,40,1157,1:33:21,02:25,394 / 1357 / 1795,09:18,5:49:32,19.23,95 / 429 / 476,03:50,4:12:31,09:38,83 / 374 / 464,11:48:32
103,488,569,Kuno Fenski,M,40,1023,1:26:07,02:13,315 / 1162 / 1489,12:13,5:43:59,19.54,74 / 357 / 392,04:33,4:21:56,09:59,124 / 479 / 592,11:48:48
104,492,573,Jeffrey Ryan,M,40,1194,1:31:35,02:22,375 / 1309 / 1729,09:25,5:48:59,19.26,90 / 420 / 464,08:55,4:10:16,09:33,71 / 344 / 427,11:49:10
105,494,575,Andrew Gale,M,40,1226,1:11:39,01:51,111 / 519 / 629,12:58,6:13:08,18.01,188 / 745 / 867,04:05,4:07:58,09:27,64 / 312 / 387,11:49:48
106,503,585,Pablo Rubio-ponce,M,40,1060,58:43,01:31,13 / 92 / 108,05:40,6:01:53,18.57,146 / 603 / 683,03:33,4:41:21,10:44,197 / 715 / 909,11:51:10
107,505,587,Todd Arjes,M,40,1294,1:17:44,02:00,210 / 820 / 1018,09:18,6:00:22,18.65,136 / 577 / 653,03:41,4:20:19,09:56,114 / 461 / 571,11:51:24
108,507,589,Michael Medeiros,M,40,1039,1:15:24,01:57,174 / 710 / 871,15:11,6:05:18,18.4,158 / 653 / 742,03:25,4:12:30,09:38,82 / 373 / 463,11:51:48
109,511,594,Scott Mcgill,M,40,1036,1:08:33,01:46,91 / 401 / 491,08:17,5:56:37,18.84,119 / 530 / 592,04:19,4:34:42,10:29,176 / 656 / 823,11:52:28
110,512,595,Steve Kortenkamp,M,40,1225,1:27:44,02:16,328 / 1201 / 1562,13:43,5:58:23,18.75,126 / 548 / 615,06:13,4:06:34,09:24,59 / 299 / 372,11:52:37
111,513,597,Armando Hernandez,M,40,1268,1:19:47,02:03,243 / 928 / 1162,09:06,6:03:48,18.47,154 / 632 / 720,03:43,4:16:23,09:47,90 / 414 / 512,11:52:47
112,517,601,Mark Kozlowski,M,40,1056,1:12:21,01:52,120 / 546 / 662,05:52,6:00:06,18.66,135 / 572 / 646,04:13,4:31:11,10:21,169 / 610 / 762,11:53:43
113,518,602,Andrew Mcwhorter,M,40,1313,1:05:15,01:41,53 / 254 / 311,09:04,5:38:09,19.87,60 / 301 / 330,06:48,4:54:33,11:14,241 / 851 / 1103,11:53:49
114,522,606,Michael Babb,M,40,1167,1:18:46,02:02,223 / 874 / 1086,09:03,5:51:08,19.14,98 / 450 / 501,04:04,4:31:19,10:21,170 / 611 / 764,11:54:20
115,527,613,Jeffrey Darrey Jr,M,40,1414,1:16:22,01:58,193 / 761 / 940,08:59,5:44:50,19.49,75 / 366 / 401,04:54,4:39:42,10:40,195 / 706 / 893,11:54:47
116,550,640,Raymond Pelelas,M,40,1180,1:24:47,02:11,300 / 1111 / 1412,06:02,6:04:06,18.46,156 / 635 / 723,05:24,4:18:07,09:51,98 / 431 / 531,11:58:26
117,555,645,Paul David,M,40,1257,59:04,01:31,15 / 98 / 115,06:59,6:02:48,18.52,150 / 620 / 703,03:18,4:46:51,10:56,217 / 773 / 997,11:59:00
118,559,651,Erik Ryer,M,40,1423,1:12:06,01:52,115 / 538 / 650,09:33,6:06:36,18.33,164 / 670 / 764,07:27,4:23:59,10:04,132 / 497 / 618,11:59:41
119,560,652,Tim Myers,M,40,1147,1:20:26,02:04,250 / 965 / 1208,11:39,6:05:10,18.4,157 / 651 / 740,04:17,4:18:40,09:52,104 / 441 / 544,12:00:12
120,568,662,Dwayne Windisch,M,40,142,1:14:23,01:55,150 / 655 / 799,05:55,5:53:09,19.03,105 / 485 / 539,06:13,4:42:46,10:47,202 / 730 / 931,12:02:26
121,577,676,Sean Hnatiuk,M,40,1048,1:15:28,01:57,177 / 713 / 874,09:02,6:03:57,18.46,155 / 633 / 721,04:57,4:30:30,10:19,163 / 598 / 744,12:03:54
122,578,678,Roger Dumont,M,40,1086,1:09:15,01:47,93 / 433 / 529,06:28,5:55:13,18.92,110 / 503 / 562,09:56,4:43:15,10:48,207 / 737 / 944,12:04:07
123,579,679,Francisco Manzanares Ramirez,M,40,1057,1:23:19,02:09,279 / 1056 / 1334,04:57,6:18:23,17.76,216 / 828 / 974,02:34,4:15:04,09:44,87 / 400 / 497,12:04:17
124,583,685,Chris Benson,M,40,1439,1:14:51,01:56,165 / 682 / 834,10:57,5:58:50,18.73,129 / 553 / 622,03:19,4:36:41,10:33,184 / 677 / 855,12:04:38
125,585,688,Efraim Manzano,M,40,1433,1:24:12,02:10,288 / 1087 / 1378,12:21,6:14:53,17.93,195 / 767 / 900,03:57,4:10:07,09:32,70 / 342 / 425,12:05:30
126,588,692,Kevin Magee,M,40,1321,1:13:42,01:54,141 / 619 / 753,08:23,6:32:46,17.11,278 / 1032 / 1243,05:36,4:05:19,09:21,56 / 289 / 359,12:05:46
127,593,699,Steven Ganch,M,40,1426,1:19:57,02:04,245 / 940 / 1178,13:08,5:55:35,18.9,115 / 511 / 570,05:50,4:33:05,10:25,173 / 628 / 789,12:07:35
128,599,707,SEAN HART,M,40,1121,1:23:00,02:08,274 / 1046 / 1317,10:05,6:17:17,17.81,208 / 811 / 951,06:17,4:11:54,09:36,76 / 363 / 450,12:08:33
129,613,722,Private,M,40,1345,1:09:43,01:48,95 / 448 / 547,06:37,5:59:38,18.69,133 / 567 / 640,03:36,4:51:07,11:06,234 / 817 / 1058,12:10:41
130,615,724,Henry Batievsky,M,40,1387,1:21:29,02:06,261 / 1004 / 1266,09:52,6:05:48,18.37,160 / 659 / 748,04:00,4:29:48,10:17,159 / 587 / 730,12:10:57
131,624,735,Hank Amos,M,40,992,1:02:06,01:36,34 / 166 / 202,05:18,6:01:54,18.57,147 / 604 / 684,03:46,4:59:22,11:25,255 / 893 / 1164,12:12:26
132,631,744,Jeff Jacobs,M,40,1100,1:23:16,02:09,278 / 1055 / 1332,07:10,5:58:24,18.75,127 / 549 / 616,05:25,4:38:53,10:38,192 / 696 / 880,12:13:08
133,632,746,Michael Claes,M,40,1171,1:26:54,02:15,320 / 1180 / 1527,18:05,6:16:07,17.87,201 / 791 / 927,05:48,4:06:43,09:25,60 / 301 / 374,12:13:37
134,640,758,Glen Reiley,M,40,1066,1:18:59,02:02,230 / 889 / 1106,12:25,6:14:44,17.93,193 / 762 / 895,08:56,4:20:29,09:56,115 / 463 / 573,12:15:33
135,646,766,John Rizzi,M,40,1401,1:12:35,01:52,123 / 555 / 676,07:08,5:42:07,19.64,69 / 338 / 370,05:27,5:09:30,11:48,298 / 1008 / 1322,12:16:47
136,648,769,Mike Sundet,M,40,1160,1:16:45,01:59,199 / 773 / 962,07:49,6:21:40,17.61,229 / 881 / 1041,05:19,4:25:23,10:07,135 / 514 / 640,12:16:56
137,659,792,Lee Rebodos,M,40,1238,1:41:07,02:37,444 / 1495 / 2001,21:58,6:13:47,17.98,191 / 750 / 880,04:49,3:57:25,09:03,36 / 229 / 277,12:19:06
138,660,793,ANDREW ROSENMAN,M,40,1184,1:14:39,01:55,158 / 671 / 820,05:27,5:53:58,18.98,107 / 489 / 545,04:11,5:00:57,11:29,264 / 916 / 1191,12:19:12
139,666,801,Whitney Thatcher,M,40,1064,1:10:00,01:48,97 / 462 / 563,07:28,6:14:58,17.92,196 / 771 / 904,04:12,4:43:36,10:49,208 / 738 / 947,12:20:14
140,669,806,Drew Williamson,M,40,1259,1:07:03,01:44,70 / 325 / 399,07:26,5:48:07,19.3,87 / 407 / 449,04:30,5:14:33,12:00,311 / 1056 / 1384,12:21:39
141,671,809,David Argiropoulos,M,40,1357,1:06:48,01:43,67 / 315 / 387,11:02,5:57:13,18.81,122 / 537 / 599,06:15,5:00:30,11:28,258 / 908 / 1182,12:21:48
142,684,826,Mike McNeill,M,40,1356,1:00:44,01:34,22 / 122 / 150,09:33,5:59:23,18.7,131 / 563 / 635,05:02,5:08:54,11:47,293 / 1001 / 1312,12:23:36
143,686,828,Private,M,40,1116,1:12:58,01:53,128 / 574 / 699,11:32,6:08:13,18.25,170 / 690 / 788,07:29,4:43:37,10:49,210 / 739 / 948,12:23:49
144,689,831,Douglas Lewis,M,40,1295,1:13:09,01:53,132 / 584 / 712,07:24,5:59:22,18.7,130 / 562 / 634,04:53,4:59:11,11:25,254 / 890 / 1161,12:23:59
