A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
140,687,811,Michael McClenahan,M,40,1107,1:08:21,01:46,70 / 384 / 451,05:54,6:31:30,17.16,168 / 723 / 830,10:06,5:32:23,12:41,192 / 756 / 936,13:28:14
141,688,812,SCOTT EGAN,M,40,1172,1:25:22,02:12,261 / 1058 / 1311,07:10,6:50:18,16.38,210 / 885 / 1040,06:40,4:59:01,11:24,121 / 513 / 618,13:28:31
142,698,826,Hans Boas,M,40,1284,1:20:43,02:05,215 / 922 / 1127,09:13,6:22:12,17.58,131 / 635 / 719,08:52,5:30:02,12:35,188 / 743 / 920,13:31:02
143,700,828,CARLOS HERNANDEZ,M,40,1138,1:22:42,02:08,235 / 992 / 1219,08:28,6:51:20,16.34,212 / 894 / 1050,08:47,4:59:56,11:26,124 / 523 / 632,13:31:13
144,701,829,Jeff Caplan,M,40,1327,1:13:35,01:54,132 / 617 / 748,06:42,5:57:48,18.78,68 / 369 / 412,06:26,6:07:23,14:01,257 / 998 / 1262,13:31:54
145,707,837,JOHN MOEHNKE,M,40,1251,1:18:25,02:01,188 / 839 / 1020,11:12,6:33:24,17.08,170 / 735 / 845,10:35,5:19:37,12:11,170 / 679 / 834,13:33:13
146,709,840,Todd Royal,M,40,1256,1:06:39,01:43,53 / 300 / 354,06:53,6:25:13,17.44,147 / 668 / 765,05:39,5:49:12,13:19,224 / 883 / 1107,13:33:36
147,710,841,Efraim Manzano,M,40,1198,1:27:05,02:15,267 / 1095 / 1360,09:00,6:48:25,16.45,208 / 877 / 1028,10:21,4:58:48,11:24,119 / 510 / 614,13:33:39
148,725,858,Pascal Streit,M,40,1347,1:12:35,01:52,118 / 573 / 692,05:15,6:28:31,17.3,158 / 690 / 796,05:12,5:44:37,13:09,216 / 843 / 1055,13:36:10
149,734,869,Remon Hicks,M,40,1109,1:32:59,02:24,302 / 1198 / 1508,08:04,7:03:59,15.85,238 / 992 / 1188,09:40,4:44:33,10:51,87 / 408 / 488,13:39:15
150,742,878,ALFREDO ABOOD,M,40,1131,1:24:33,02:11,252 / 1040 / 1286,07:58,7:11:13,15.58,252 / 1042 / 1253,06:50,4:50:11,11:04,99 / 452 / 542,13:40:45
151,744,880,MICHAEL RAEMER,M,40,1349,1:16:19,01:58,163 / 751 / 903,06:27,6:36:43,16.94,179 / 775 / 895,05:38,5:35:56,12:49,197 / 778 / 967,13:41:03
152,752,892,brian iaia,M,40,1126,1:17:38,02:00,176 / 807 / 979,07:12,7:05:41,15.79,240 / 998 / 1198,05:21,5:06:15,11:41,135 / 564 / 689,13:42:07
153,753,893,Jeff Matlow,M,40,1233,1:06:41,01:43,54 / 302 / 356,08:53,7:13:14,15.51,253 / 1050 / 1264,10:17,5:03:09,11:34,129 / 544 / 666,13:42:14
154,755,895,Joseph Santaromita,M,40,1255,1:16:16,01:58,161 / 745 / 897,17:21,6:47:51,16.48,204 / 869 / 1019,13:46,5:07:34,11:44,143 / 582 / 711,13:42:48
155,757,897,SAMUEL CALAVITTA,M,40,1384,1:15:59,01:58,157 / 725 / 873,07:03,6:22:13,17.58,132 / 636 / 720,07:30,5:50:57,13:23,227 / 895 / 1121,13:43:42
156,760,901,Greg Pittman,M,40,1325,1:08:58,01:47,75 / 407 / 478,11:28,6:40:36,16.77,185 / 810 / 940,14:44,5:28:22,12:31,184 / 733 / 906,13:44:08
157,772,915,Abel Tong,M,40,1350,1:00:22,01:33,10 / 106 / 133,07:53,6:56:02,16.15,224 / 936 / 1105,11:28,5:30:59,12:37,189 / 747 / 925,13:46:44
158,776,919,Jeff Tomic,M,40,1147,1:13:36,01:54,133 / 618 / 749,08:24,6:50:45,16.36,211 / 890 / 1046,05:45,5:29:22,12:34,187 / 738 / 913,13:47:52
159,781,925,Johan Cronje,M,40,1314,1:29:35,02:19,282 / 1140 / 1423,09:59,6:42:56,16.68,190 / 837 / 971,10:19,5:16:19,12:04,162 / 647 / 796,13:49:08
160,786,930,John Dean,M,40,1320,1:09:44,01:48,83 / 437 / 516,05:55,6:07:26,18.29,91 / 483 / 538,06:35,6:20:03,14:30,282 / 1078 / 1369,13:49:43
161,788,933,Private,M,40,1158,1:30:45,02:20,295 / 1172 / 1467,06:29,6:44:15,16.62,195 / 843 / 984,08:02,5:20:23,12:13,171 / 684 / 841,13:49:54
162,795,942,Joe McNally,M,40,1161,1:18:50,02:02,190 / 852 / 1035,07:29,6:55:05,16.19,221 / 931 / 1098,08:50,5:21:59,12:17,173 / 695 / 855,13:52:13
163,796,943,LAWRENCE CRANE,M,40,1153,1:29:54,02:19,287 / 1151 / 1438,08:48,6:52:39,16.28,215 / 907 / 1069,12:59,5:07:54,11:45,144 / 584 / 714,13:52:14
164,801,948,ALLEN WADE,M,40,1227,1:14:24,01:55,142 / 664 / 805,09:17,7:15:36,15.43,255 / 1058 / 1277,08:17,5:05:18,11:39,134 / 558 / 683,13:52:52
165,805,954,SCOTT ROGERS,M,40,1104,1:14:43,01:56,146 / 677 / 818,11:34,6:37:41,16.9,181 / 786 / 907,09:50,5:39:53,12:58,208 / 811 / 1010,13:53:41
166,810,959,Scott Dingle,M,40,1264,1:16:15,01:58,160 / 743 / 895,05:15,5:47:50,19.32,46 / 273 / 303,03:23,6:41:16,15:18,313 / 1186 / 1519,13:53:59
167,820,974,STEPHEN LEGATZKE,M,40,1128,1:05:31,01:41,44 / 257 / 304,05:50,6:53:18,16.26,216 / 914 / 1076,07:45,5:43:49,13:07,215 / 831 / 1041,13:56:13
168,833,991,Shawn Hughes,M,40,1303,1:35:59,02:29,317 / 1233 / 1561,09:17,6:30:05,17.23,164 / 712 / 818,06:58,5:38:01,12:54,202 / 798 / 995,14:00:20
169,837,996,Ed LaTouf,M,40,1201,1:23:44,02:10,240 / 1018 / 1253,08:00,6:41:07,16.75,186 / 818 / 949,08:46,5:39:17,12:56,207 / 806 / 1004,14:00:54
170,838,997,PETE MARTIN,M,40,1206,1:30:28,02:20,292 / 1162 / 1455,13:26,7:00:14,15.99,230 / 967 / 1152,09:56,5:06:53,11:42,140 / 575 / 701,14:00:57
171,846,1010,TAYLOR HALEY,M,40,80,1:07:07,01:44,60 / 320 / 374,06:00,6:26:05,17.41,153 / 678 / 777,05:37,6:20:41,14:31,286 / 1083 / 1377,14:05:30
172,849,1013,randy kane,M,40,1182,1:23:06,02:09,237 / 1003 / 1233,09:15,6:29:26,17.26,161 / 706 / 812,06:31,5:57:47,13:39,239 / 935 / 1179,14:06:05
173,854,1021,Ken Howard,M,40,1292,1:20:11,02:04,207 / 903 / 1102,09:45,6:48:12,16.46,207 / 873 / 1023,11:38,5:39:04,12:56,205 / 805 / 1002,14:08:50
174,858,1026,Lochlin McLellan,M,40,1269,1:23:53,02:10,243 / 1022 / 1260,14:07,7:10:08,15.62,249 / 1028 / 1237,13:05,5:08:44,11:47,147 / 589 / 722,14:09:57
175,859,1027,Jim Steg,M,40,1291,1:05:20,01:41,43 / 252 / 296,05:26,6:16:07,17.87,111 / 570 / 639,06:33,6:36:44,15:08,306 / 1162 / 1490,14:10:10
176,866,1034,Greg Nyhus,M,40,1305,1:03:03,01:37,27 / 180 / 213,07:19,6:23:48,17.51,138 / 652 / 742,09:43,6:27:03,14:46,295 / 1119 / 1431,14:10:56
177,875,1052,Detlef Bark,M,40,1268,1:21:35,02:06,225 / 949 / 1164,14:31,8:14:23,13.59,336 / 1299 / 1648,08:39,4:15:20,09:44,42 / 228 / 272,14:14:28
178,880,1061,Paul Halliday,M,40,1309,1:18:08,02:01,186 / 829 / 1008,11:16,6:41:11,16.75,187 / 819 / 950,06:00,5:59:43,13:43,247 / 955 / 1207,14:16:18
179,881,1062,JEREMY SCHWARTZ,M,40,1178,1:11:06,01:50,97 / 490 / 584,06:04,6:21:45,17.6,129 / 631 / 715,07:14,6:30:16,14:53,297 / 1131 / 1448,14:16:25
180,885,1068,JONATHAN RIGBY,M,40,1088,1:24:05,02:10,245 / 1029 / 1272,10:58,6:34:15,17.04,174 / 746 / 859,10:19,5:58:13,13:40,240 / 940 / 1188,14:17:50
181,894,1079,Brett Carey,M,40,1205,1:14:37,01:55,145 / 673 / 814,10:13,6:46:59,16.51,199 / 863 / 1008,09:25,5:58:23,13:40,241 / 942 / 1190,14:19:37
182,899,1088,KENNETH MCLOUGHLIN,M,40,1313,1:07:40,01:45,63 / 344 / 402,06:55,6:45:52,16.56,197 / 855 / 999,07:26,6:14:18,14:17,270 / 1038 / 1313,14:22:11
183,902,1093,Hugo De Vega,M,40,1213,1:29:56,02:19,288 / 1153 / 1441,07:25,6:29:46,17.24,163 / 710 / 816,04:45,6:11:06,14:09,263 / 1024 / 1292,14:22:58
184,905,1096,MICHAEL VANDERPOEL,M,40,1265,1:43:58,02:41,331 / 1283 / 1635,12:14,7:19:29,15.29,261 / 1088 / 1313,04:46,5:03:14,11:34,130 / 545 / 667,14:23:41
185,910,1102,FEDERICO FRANCHINI,M,40,1392,1:18:24,02:01,187 / 838 / 1019,06:09,6:54:58,16.19,219 / 928 / 1095,05:56,5:59:15,13:42,245 / 950 / 1201,14:24:42
186,914,1109,Mike Segura,M,40,1396,1:20:53,02:05,219 / 928 / 1136,11:06,6:55:50,16.16,223 / 934 / 1103,11:45,5:46:53,13:14,220 / 868 / 1086,14:26:27
187,916,1111,GEORGE WINTERS,M,40,1234,1:21:30,02:06,223 / 945 / 1160,07:15,6:22:08,17.59,130 / 634 / 718,05:54,6:30:50,14:55,300 / 1134 / 1452,14:27:37
188,918,1113,KEITH BOSWELL,M,40,1334,1:24:55,02:11,256 / 1050 / 1298,12:06,6:57:45,16.09,228 / 951 / 1125,15:52,5:37:08,12:52,199 / 789 / 982,14:27:46
189,925,1123,GREG BRADLEY,M,40,1435,1:24:06,02:10,247 / 1031 / 1274,06:34,7:22:09,15.2,267 / 1099 / 1331,08:47,5:27:32,12:30,182 / 730 / 902,14:29:08
190,928,1126,Brett Stafford,M,40,1085,1:10:00,01:48,86 / 446 / 526,11:24,6:33:36,17.07,171 / 739 / 850,12:35,6:21:45,14:34,289 / 1095 / 1392,14:29:20
191,932,1131,Yuri Polyak,M,40,1184,1:19:53,02:04,202 / 887 / 1084,08:00,6:43:13,16.67,192 / 838 / 973,10:13,6:09:28,14:06,261 / 1014 / 1280,14:30:47
192,935,1134,Steve Lee,M,40,1298,1:28:36,02:17,275 / 1122 / 1398,09:11,7:21:52,15.21,266 / 1098 / 1329,10:53,5:20:51,12:14,172 / 686 / 845,14:31:23
193,936,1137,ANDREW RISER,M,40,1416,1:07:55,01:45,65 / 359 / 419,08:40,6:32:17,17.13,169 / 728 / 836,06:16,6:36:29,15:07,305 / 1159 / 1487,14:31:37
194,940,1142,KELLY STILWELL,M,40,1140,1:05:53,01:42,45 / 275 / 325,07:15,6:47:25,16.49,202 / 865 / 1013,10:36,6:21:28,14:33,288 / 1088 / 1385,14:32:37
195,941,1143,ROBERT PEARCE,M,40,1199,14:33:07,22:36,343 / 1320 / 1687,00:00,00:00,0,1 / 1 / 1,00:00,00:00,00:00,1 / 1 / 1,14:33:07
196,942,1144,ROBERT JONES,M,40,1229,1:24:25,02:11,251 / 1039 / 1285,09:23,6:54:58,16.19,219 / 928 / 1095,09:19,5:55:17,13:33,235 / 923 / 1160,14:33:22
197,953,1160,SCOTT SINATRA,M,40,1250,1:13:50,01:54,135 / 634 / 769,12:44,7:28:51,14.97,281 / 1143 / 1389,09:39,5:31:57,12:40,191 / 751 / 930,14:37:01
198,954,1161,Dale Ramsey,M,40,1422,1:44:18,02:42,332 / 1286 / 1639,08:16,6:56:49,16.12,226 / 941 / 1112,07:58,5:40:02,12:58,209 / 812 / 1011,14:37:23
199,956,1164,Michael Harris,M,40,1226,1:09:02,01:47,77 / 409 / 481,08:35,6:24:50,17.46,143 / 662 / 756,09:49,6:45:39,15:28,319 / 1203 / 1548,14:37:55
200,977,1195,Hugh Estes,M,40,1236,1:24:03,02:10,244 / 1027 / 1270,07:56,6:25:49,17.42,151 / 676 / 774,10:26,6:35:31,15:05,304 / 1156 / 1480,14:43:45
201,982,1200,MATTHEW ZIEMER,M,40,1393,1:25:22,02:12,261 / 1058 / 1311,09:20,7:10:37,15.61,250 / 1031 / 1242,09:20,5:49:35,13:20,225 / 886 / 1110,14:44:14
202,985,1204,TIMOTHY REGAN,M,40,1368,58:51,01:31,7 / 76 / 94,09:57,7:55:24,14.14,313 / 1261 / 1572,13:05,5:27:28,12:29,181 / 729 / 900,14:44:45
203,997,1219,Marcelo Gaete,M,40,1246,1:36:36,02:30,318 / 1238 / 1569,13:10,7:23:45,15.14,271 / 1113 / 1347,19:26,5:13:54,11:58,158 / 631 / 776,14:46:51
204,1009,1235,JOHN AGNITCH,M,40,1310,1:13:26,01:54,129 / 610 / 741,14:00,7:01:52,15.93,232 / 979 / 1169,07:38,6:12:07,14:12,266 / 1029 / 1300,14:49:03
205,1029,1260,STEVE CARRINGTON,M,40,1195,1:13:17,01:53,125 / 602 / 731,05:19,6:23:22,17.53,136 / 648 / 737,06:41,7:06:18,16:16,332 / 1270 / 1629,14:54:57
206,1032,1266,FRANCIS DUCKWORTH,M,40,1359,1:30:06,02:19,290 / 1155 / 1445,11:19,6:47:52,16.48,205 / 870 / 1020,13:43,6:13:36,14:15,269 / 1035 / 1310,14:56:36
207,1036,1272,Eric Tormala,M,40,1272,1:35:40,02:28,313 / 1228 / 1554,11:11,6:45:20,16.58,196 / 849 / 992,10:24,6:15:16,14:19,274 / 1044 / 1323,14:57:51
208,1039,1275,Phillip Howard,M,40,1401,1:25:06,02:12,258 / 1053 / 1303,12:22,6:42:10,16.71,189 / 830 / 961,10:34,6:28:46,14:50,296 / 1122 / 1437,14:58:58
209,1045,1282,KENNETH HOSCH,M,40,1276,1:14:47,01:56,148 / 683 / 824,09:05,6:56:53,16.12,227 / 942 / 1113,07:56,6:32:07,14:57,301 / 1139 / 1459,15:00:48
210,1058,1301,WILLIAM OTTEN,M,40,1367,1:12:00,01:51,109 / 540 / 647,11:01,7:24:56,15.1,276 / 1124 / 1362,14:47,6:04:23,13:54,252 / 984 / 1242,15:07:07
211,1060,1304,William Park,M,40,1364,1:30:48,02:21,296 / 1173 / 1468,11:31,7:27:34,15.01,278 / 1137 / 1380,06:29,5:51:23,13:24,228 / 898 / 1125,15:07:45
212,1061,1306,ERNESTO PAREDES,M,40,1279,1:13:58,01:54,136 / 645 / 780,08:50,7:48:14,14.35,308 / 1227 / 1522,04:10,5:52:50,13:28,230 / 906 / 1135,15:08:02
213,1064,1314,ALFREDO VALDES,M,40,1112,1:17:49,02:00,182 / 818 / 993,07:33,7:19:59,15.27,262 / 1090 / 1316,08:28,6:17:07,14:23,277 / 1061 / 1345,15:10:56
214,1066,1316,Jeff Kriner,M,40,1426,1:21:46,02:07,227 / 954 / 1172,09:31,6:47:40,16.48,203 / 867 / 1016,11:32,6:40:39,15:17,309 / 1179 / 1510,15:11:08
215,1067,1317,JAVIER FERNANDEZ,M,40,1115,1:45:39,02:44,334 / 1291 / 1646,12:30,7:30:23,14.92,284 / 1151 / 1401,10:07,5:32:37,12:41,194 / 757 / 938,15:11:16
216,1076,1332,Sam McAllen,M,40,1317,1:14:33,01:55,143 / 667 / 808,07:07,7:00:17,15.99,231 / 969 / 1154,05:04,6:47:52,15:34,320 / 1214 / 1561,15:14:53
217,1081,1339,GREGORY POWELL,M,40,1600,1:22:11,02:07,228 / 973 / 1192,06:52,7:18:16,15.33,259 / 1080 / 1303,05:59,6:22:56,14:36,291 / 1102 / 1404,15:16:14
218,1083,1342,IAN PICKETT,M,40,1381,1:13:10,01:53,121 / 594 / 722,09:21,8:25:07,13.3,340 / 1311 / 1669,06:25,5:22:36,12:18,174 / 705 / 867,15:16:39
219,1088,1349,TROY ARIAS,M,40,1409,1:30:40,02:20,294 / 1169 / 1462,09:12,7:20:20,15.26,263 / 1091 / 1318,10:58,6:06:42,13:59,254 / 994 / 1255,15:17:52
220,1089,1351,PAUL BUSINO,M,40,1376,1:21:05,02:05,221 / 934 / 1146,11:28,7:15:41,15.42,256 / 1061 / 1280,09:47,6:20:20,14:31,284 / 1082 / 1374,15:18:21
221,1093,1355,Lee Mambuca,M,40,1125,1:22:18,02:07,229 / 981 / 1201,12:37,7:24:34,15.12,274 / 1120 / 1357,17:47,6:01:52,13:48,248 / 969 / 1224,15:19:08
222,1097,1360,STEVEN RICHARDS,M,40,1353,1:17:42,02:00,177 / 810 / 982,12:17,7:24:31,15.12,273 / 1119 / 1355,09:15,6:17:20,14:24,279 / 1065 / 1350,15:21:05
223,1102,1367,Andrew Garrobo,M,40,1398,1:27:21,02:15,268 / 1099 / 1365,09:06,7:09:11,15.66,246 / 1024 / 1230,11:13,6:25:49,14:43,292 / 1111 / 1419,15:22:40
224,1104,1369,RICHARD BOWSER,M,40,1106,1:41:06,02:37,325 / 1273 / 1617,11:06,7:35:32,14.75,291 / 1177 / 1440,17:57,5:38:16,12:54,203 / 800 / 997,15:23:57
225,1121,1393,STEVEN DOUGLAS,M,40,1365,2:06:55,03:17,341 / 1316 / 1683,12:27,7:11:12,15.58,251 / 1041 / 1252,11:50,5:44:45,13:09,217 / 846 / 1058,15:27:09
226,1124,1397,EMMETT KRUPP III,M,40,1241,1:17:08,01:59,170 / 792 / 958,10:21,6:19:59,17.68,124 / 612 / 693,08:16,7:32:56,17:17,338 / 1304 / 1669,15:28:40
227,1125,1399,john focht,M,40,1360,1:23:45,02:10,241 / 1020 / 1255,17:13,7:44:51,14.46,301 / 1214 / 1500,09:00,5:54:18,13:31,234 / 918 / 1155,15:29:07
228,1131,1407,Ronald Lynch,M,40,1439,1:38:22,02:32,321 / 1252 / 1588,08:39,6:22:21,17.58,133 / 638 / 722,04:48,7:16:34,16:39,337 / 1290 / 1654,15:30:44
229,1136,1414,Doug Christofis,M,40,1137,1:18:31,02:01,189 / 843 / 1024,08:18,6:59:43,16.01,229 / 963 / 1147,11:19,6:53:48,15:47,326 / 1238 / 1590,15:31:39
230,1139,1417,STAN SMITH,M,40,88,1:07:34,01:44,62 / 338 / 396,12:40,8:11:57,13.66,333 / 1296 / 1641,24:38,5:35:32,12:48,196 / 777 / 965,15:32:21
231,1144,1426,Michael Gossie,M,40,1423,1:53:17,02:55,340 / 1305 / 1669,06:08,7:19:11,15.3,260 / 1087 / 1311,06:53,6:11:22,14:10,265 / 1025 / 1294,15:36:51
232,1146,1428,JERRY ORD EZ,M,40,1285,1:42:31,02:39,329 / 1279 / 1628,11:05,7:55:43,14.13,315 / 1262 / 1574,14:59,5:33:19,12:43,195 / 761 / 944,15:37:37
233,1147,1429,SCOTT MACKALL,M,40,1406,1:17:02,01:59,169 / 786 / 952,08:06,7:24:43,15.11,275 / 1121 / 1358,10:04,6:37:51,15:11,307 / 1165 / 1493,15:37:46
234,1148,1430,Bill Crews,M,40,1243,1:19:50,02:04,201 / 886 / 1083,09:46,7:45:59,14.42,304 / 1217 / 1505,14:31,6:07:51,14:02,259 / 1002 / 1266,15:37:57
235,1152,1435,Frank Sames,M,40,1301,1:34:12,02:26,309 / 1212 / 1532,10:57,7:28:55,14.97,282 / 1144 / 1390,10:56,6:14:36,14:17,271 / 1040 / 1315,15:39:36
236,1153,1436,Chris Jannuzzi,M,40,1101,1:29:28,02:18,279 / 1136 / 1418,09:56,6:47:19,16.5,201 / 864 / 1011,09:59,7:03:14,16:09,331 / 1265 / 1624,15:39:56
237,1157,1442,Reginald Holden,M,40,1355,1:35:55,02:29,316 / 1231 / 1559,13:21,7:17:48,15.35,257 / 1078 / 1300,13:40,6:20:06,14:30,283 / 1079 / 1370,15:40:50
238,1163,1449,Greg Garner,M,40,1134,1:40:10,02:35,324 / 1265 / 1608,05:49,7:07:58,15.7,244 / 1019 / 1225,06:51,6:41:55,15:20,315 / 1190 / 1527,15:42:43
239,1177,1471,SCOT BUONAVITA,M,40,1076,1:30:59,02:21,298 / 1179 / 1474,09:08,7:40:05,14.61,295 / 1196 / 1472,11:08,6:18:44,14:27,281 / 1072 / 1360,15:50:04
240,1179,1473,TREK LYONS,M,40,1114,1:51:11,02:52,339 / 1303 / 1667,07:28,7:56:33,14.1,316 / 1264 / 1577,07:04,5:48:27,13:17,222 / 878 / 1101,15:50:43
241,1187,1482,Mike Wetherell,M,40,1278,15:53:11,24:40,344 / 1322 / 1689,00:00,00:00,0,1 / 1 / 1,00:00,00:00,00:00,1 / 1 / 1,15:53:11
242,1190,1485,Matt Clements,M,40,1369,1:21:16,02:06,222 / 940 / 1153,11:17,8:00:02,14,318 / 1273 / 1593,12:38,6:08:57,14:04,260 / 1008 / 1273,15:54:10
243,1193,1491,JACK KAUTZ,M,40,1293,1:04:06,01:39,35 / 224 / 266,10:36,7:32:58,14.84,286 / 1165 / 1422,12:30,6:56:23,15:53,329 / 1246 / 1602,15:56:33
244,1199,1502,RICK NOYES,M,40,1146,1:20:44,02:05,217 / 924 / 1130,12:32,7:22:12,15.2,268 / 1101 / 1333,13:52,6:50:35,15:40,321 / 1220 / 1568,15:59:55
245,1202,1509,RUSS MCKNIGHT,M,40,1232,1:17:15,02:00,171 / 795 / 961,11:22,7:44:52,14.46,302 / 1215 / 1501,08:55,6:41:09,15:18,311 / 1184 / 1517,16:03:33
246,1203,1510,Daniel Williams,M,40,1335,1:06:02,01:42,48 / 286 / 337,11:12,7:35:04,14.77,289 / 1173 / 1435,08:13,7:03:03,16:08,330 / 1263 / 1622,16:03:34
247,1206,1515,J WERNER,M,40,1410,1:13:23,01:54,128 / 609 / 740,16:42,8:04:50,13.86,323 / 1283 / 1614,13:39,6:16:25,14:22,276 / 1056 / 1339,16:04:59
248,1210,1522,MIKE GARNER,M,40,1394,1:29:16,02:18,277 / 1132 / 1413,08:41,7:55:21,14.14,312 / 1260 / 1570,06:32,6:26:24,14:44,293 / 1115 / 1425,16:06:14
249,1212,1526,ROD HAWS,M,40,1167,1:24:13,02:10,248 / 1035 / 1278,09:15,7:32:00,14.87,285 / 1159 / 1413,17:23,6:44:53,15:27,317 / 1201 / 1545,16:07:44
250,1214,1529,TIM CRAIN,M,40,77,1:29:38,02:19,283 / 1141 / 1425,10:41,8:00:48,13.98,320 / 1275 / 1597,20:05,6:07:14,14:01,256 / 996 / 1260,16:08:26
251,1231,1548,JOE BLADE,M,40,1288,1:16:38,01:59,166 / 773 / 933,06:41,7:49:59,14.3,309 / 1239 / 1537,07:05,6:53:24,15:46,325 / 1234 / 1585,16:13:47
252,1249,1581,Jeffrey Lewis,M,40,1183,1:17:58,02:01,185 / 822 / 999,10:41,7:29:19,14.96,283 / 1146 / 1392,09:02,7:13:47,16:33,335 / 1286 / 1648,16:20:47
253,1250,1584,Paul Both,M,40,75,1:45:13,02:43,333 / 1289 / 1643,09:15,8:09:05,13.74,331 / 1290 / 1633,09:59,6:07:42,14:02,258 / 1001 / 1265,16:21:14
254,1254,1588,Kirk Riddle,M,40,1237,1:41:18,02:37,326 / 1275 / 1620,14:45,8:15:33,13.56,337 / 1301 / 1653,07:24,6:04:14,13:54,251 / 983 / 1241,16:23:14
255,1255,1589,MICHAEL FRITZ,M,40,1395,1:18:50,02:02,190 / 852 / 1035,12:13,7:44:18,14.47,299 / 1212 / 1496,15:27,6:52:53,15:45,324 / 1230 / 1580,16:23:41
256,1260,1594,TODD ROBERTS,M,40,1402,1:29:45,02:19,285 / 1146 / 1431,15:33,7:44:08,14.48,298 / 1211 / 1494,20:44,6:35:12,15:05,303 / 1155 / 1479,16:25:22
257,1266,1607,Mark Phipps,M,40,1119,1:37:36,02:31,320 / 1242 / 1576,15:27,7:43:57,14.48,297 / 1210 / 1493,22:06,6:30:27,14:54,299 / 1132 / 1450,16:29:33
258,1268,1610,Preston Tifft,M,40,1436,1:34:57,02:27,310 / 1220 / 1542,08:11,7:28:22,14.99,280 / 1140 / 1384,10:40,7:08:23,16:21,333 / 1274 / 1634,16:30:33
259,1269,1611,Hugh McCauley,M,40,1321,1:22:34,02:08,233 / 988 / 1214,11:56,7:36:59,14.71,293 / 1184 / 1451,10:40,7:08:29,16:21,334 / 1275 / 1635,16:30:38
260,1273,1620,Paul Krueger,M,40,1245,1:38:28,02:32,322 / 1256 / 1593,16:41,7:48:02,14.36,306 / 1226 / 1520,08:29,6:40:14,15:16,308 / 1176 / 1506,16:31:54
261,1279,1628,SCOTT KOLVEK,M,40,1095,1:27:53,02:16,272 / 1110 / 1383,14:39,7:57:57,14.06,317 / 1267 / 1582,10:06,6:43:59,15:25,316 / 1196 / 1539,16:34:34
262,1280,1629,Jerry Farella,M,40,1108,2:11:51,03:24,342 / 1319 / 1686,09:03,7:42:32,14.53,296 / 1208 / 1488,08:31,6:22:42,14:36,290 / 1097 / 1397,16:34:39
263,1293,1646,Darren Peterson,M,40,1169,1:17:00,01:59,168 / 785 / 951,13:50,7:01:55,15.93,233 / 980 / 1170,17:06,7:51:49,18:00,340 / 1311 / 1677,16:41:40
264,1301,1657,Rick Choy,M,40,1437,1:24:05,02:10,245 / 1029 / 1272,09:39,6:43:49,16.64,194 / 841 / 981,17:58,8:09:23,18:40,342 / 1317 / 1684,16:44:54
265,1318,1680,PETER MCCAMBRIDGE,M,40,1420,1:30:55,02:21,297 / 1177 / 1472,14:06,8:15:39,13.56,338 / 1302 / 1655,10:51,6:41:10,15:18,312 / 1185 / 1518,16:52:41
